HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",14,1,.,1,11,.,.,.,.,.,.,45,.,.,.,8,80
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",7,.,.,.,3,.,.,.,.,.,.,18,.,.,.,4,32
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",1,1,.,.,3,.,.,.,.,.,.,17,.,.,.,5,27
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,2,7
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",2,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,19
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",2,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,7
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,2,6
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,4
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WH01A,"Transplant Failure and Rejection, with Multiple Interventions",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,1,3
WH01B,"Transplant Failure and Rejection, with Single Intervention",2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,4
WH01C,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,3
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",4,.,1,.,.,5,.,.,.,.,.,1,.,.,.,3,14
WH03A,Toxic Effect of Other Substance with CC Score 2+,2,.,1,1,.,1,.,.,.,.,.,.,.,3,.,1,9
WH03B,Toxic Effect of Other Substance with CC Score 0-1,3,5,1,1,5,7,.,.,2,.,2,8,.,3,.,3,40
WH04A,Poisoning Diagnosis with Multiple Interventions,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
WH04B,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WH04C,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,5,1,2,1,1,.,.,.,.,.,5,.,1,.,2,18
WH04D,"Poisoning Diagnosis without Interventions, with CC Score 2+",20,9,6,6,12,1,2,.,9,1,8,8,.,4,.,11,97
WH04E,"Poisoning Diagnosis without Interventions, with CC Score 0-1",34,84,7,37,87,48,18,.,20,.,58,92,.,28,.,83,596
WH05Z,Allergy or Adverse Allergic Reaction,3,1,3,.,2,1,.,.,1,.,1,11,.,2,.,2,27
WH06Z,Environmental Effects,.,.,1,.,4,2,.,.,.,.,.,4,.,1,.,1,13
WH07A,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",1,.,3,.,.,3,.,.,.,.,.,7,.,.,.,2,16
WH07B,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",3,5,5,1,.,.,.,.,.,.,.,11,.,3,.,15,43
WH07C,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",2,4,1,1,1,.,.,.,.,.,1,7,.,.,.,2,19
WH07D,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",8,20,13,5,26,1,.,3,.,.,2,36,.,2,.,30,146
WH07E,"Infections or Other Complications of Procedures, without Interventions, with CC Score 4+",.,.,1,1,1,1,.,.,.,.,1,.,.,.,.,4,9
WH07F,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3",2,9,7,2,18,3,1,2,.,3,.,12,1,7,.,14,81
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",59,81,26,26,120,15,1,2,1,.,8,111,.,27,.,84,561
WH08A,Unspecified Pain with CC Score 1+,.,.,2,1,3,1,.,1,.,.,.,3,4,1,.,3,19
WH08B,Unspecified Pain with CC Score 0,.,.,.,2,1,.,.,.,.,.,1,8,.,.,.,1,13
WH09A,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Multiple Interventions",1,1,1,2,.,1,1,.,.,.,1,1,.,.,.,1,10
WH09B,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 3+",.,.,1,1,.,.,.,.,1,.,.,1,.,.,.,2,6
WH09C,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 0-2",2,3,5,1,7,2,.,.,1,.,.,4,.,.,.,4,29
WH09D,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 6+",.,.,.,1,.,.,.,.,1,.,.,.,2,.,.,4,8
WH09E,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 4-5",4,.,4,6,7,.,1,.,10,12,1,1,6,3,.,18,73
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",31,20,56,32,71,9,6,.,29,45,10,25,18,43,.,79,474
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",110,188,126,43,158,75,12,.,47,15,40,136,7,65,.,241,"1,263"
WH10A,Unspecified Oedema with CC Score 2+,2,.,4,1,.,1,.,.,.,1,.,.,1,.,.,3,13
WH10B,Unspecified Oedema with CC Score 0-1,1,3,6,1,6,6,.,.,3,.,4,5,.,5,.,5,45
WH11A,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 2+",1,2,.,.,.,.,.,.,.,1,.,.,.,.,.,3,7
WH11B,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 0-1",1,3,.,.,5,.,1,.,.,.,.,5,.,1,.,6,22
WH12A,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,3
WH12B,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 0-1",6,1,.,.,1,.,.,.,.,.,.,.,.,9,.,3,20
WH13A,"Abnormal Findings without Diagnosis, with Interventions",.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",6,6,7,5,9,.,.,.,6,1,4,4,.,6,.,12,66
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",2,14,5,5,12,4,.,.,1,.,3,10,.,7,.,11,74
WH14A,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+",1,1,3,1,2,.,.,.,.,.,3,.,.,.,.,4,15
WH14B,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",5,3,2,.,6,1,1,.,.,.,.,.,.,1,.,6,25
WH14C,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+",3,4,7,2,10,.,1,.,4,3,2,.,.,1,.,11,48
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",8,5,19,.,5,.,.,.,1,.,.,3,1,3,.,17,62
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
WH16A,"Observation or Counselling, with CC Score 1+",.,1,3,1,1,1,2,2,1,.,.,2,.,.,.,3,17
WH16B,"Observation or Counselling, with CC Score 0",2,2,5,1,4,3,.,.,.,.,.,2,.,.,.,2,21
WH17A,Admission Related to Social Factors with Interventions,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+",6,23,9,12,12,2,2,.,7,1,6,6,4,9,.,24,123
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",2,37,10,6,4,8,2,.,.,.,2,9,.,7,.,9,96
WH18A,"Admission Related to the, Fitting, Adjustment or Management of Device, with Interventions",1,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,4
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,1,.,.,.,.,1,.,.,.,1,.,.,.,1,4
WH19Z,Potential Health Hazard Related to Communicable Diseases,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons",2,4,10,.,1,.,.,.,.,.,1,9,.,.,.,7,34
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons",4,.,3,.,3,1,.,.,.,.,1,12,.,4,.,3,31
WH52A,"Follow-Up Examination for Malignant Neoplasm, with Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,3,.,.,.,.,.,.,.,.,1,.,1,.,.,5
WH53A,"Follow-Up Examination for Other Conditions, with Interventions",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WH53B,"Follow-Up Examination for Other Conditions, without Interventions",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
WH54A,Procedures on the Lymphatic System with CC Score 1+,.,1,3,1,1,.,.,.,1,.,1,.,.,2,.,1,11
WH54B,Procedures on the Lymphatic System with CC Score 0,.,1,.,1,.,1,.,.,.,.,.,1,.,.,.,.,4
WJ01A,Complex Infectious Diseases with Multiple Interventions,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ01B,Complex Infectious Diseases with Single Intervention,.,2,.,.,3,.,.,.,.,.,.,1,.,.,.,1,7
WJ01C,"Complex Infectious Diseases without Interventions, with CC Score 6+",.,.,10,.,.,.,.,.,.,.,.,1,.,.,.,.,11
WJ01D,"Complex Infectious Diseases without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,1,1,.,1,.,.,3
WJ01E,"Complex Infectious Diseases without Interventions, with CC Score 0-2",.,.,1,.,7,.,.,.,.,.,2,5,.,.,.,1,16
WJ02B,Major Infectious Diseases with Single Intervention,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
WJ02C,"Major Infectious Diseases without Interventions, with CC Score 6+",2,2,1,1,.,.,1,.,.,.,1,.,.,2,.,1,11
WJ02D,"Major Infectious Diseases without Interventions, with CC Score 3-5",1,4,.,.,1,.,.,.,.,.,1,.,.,1,.,1,9
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2",2,1,3,.,2,.,.,.,1,.,.,6,.,1,.,.,16
WJ03A,Standard Infectious Diseases with Multiple Interventions,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ03B,"Standard Infectious Diseases with Single Intervention, with CC Score 4+",2,2,.,.,.,1,.,.,.,.,.,1,.,.,.,.,6
WJ03C,"Standard Infectious Diseases with Single Intervention, with CC Score 0-3",2,9,.,3,4,1,2,.,1,.,1,6,1,1,.,4,35
WJ03D,"Standard Infectious Diseases without Interventions, with CC Score 7+",2,.,.,1,1,8,1,.,2,.,1,.,.,2,.,1,19
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6",8,7,6,2,5,6,.,.,2,.,4,15,.,2,.,7,64
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3",27,18,7,1,23,9,3,.,3,1,11,13,.,4,.,16,136
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1",27,32,9,9,36,21,10,1,13,1,23,36,.,9,.,38,265
WJ04Z,Genito-Urinary Medicine (GUM) Infections,.,.,1,1,.,.,.,.,.,.,1,1,.,.,.,.,4
WJ05A,Septic Shock with CC Score 5+,.,.,.,.,5,4,.,.,.,.,.,.,.,.,.,3,12
WJ05B,Septic Shock with CC Score 0-4,2,3,1,.,1,6,.,.,.,.,1,1,.,2,.,.,17
WJ06A,"Sepsis with Multiple Interventions, with CC Score 9+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ06C,"Sepsis with Multiple Interventions, with CC Score 0-4",.,1,1,1,1,.,1,1,.,.,1,.,.,.,.,1,8
WJ06D,"Sepsis with Single Intervention, with CC Score 9+",.,.,.,.,1,1,.,.,2,.,.,1,.,.,.,1,6
WJ06E,"Sepsis with Single Intervention, with CC Score 5-8",1,8,1,1,3,1,1,.,.,.,2,2,.,.,.,2,22
WJ06F,"Sepsis with Single Intervention, with CC Score 0-4",.,6,7,2,7,1,.,.,.,.,1,8,.,3,.,6,41
WJ06G,"Sepsis without Interventions, with CC Score 9+",6,14,3,2,11,3,4,.,2,.,2,2,1,.,.,13,63
WJ06H,"Sepsis without Interventions, with CC Score 5-8",63,63,22,12,49,20,7,.,2,2,9,20,2,15,.,84,370
WJ06J,"Sepsis without Interventions, with CC Score 0-4",101,147,57,28,96,47,10,1,9,1,12,113,3,57,.,169,851
WJ07A,"Fever of Unknown Origin with Interventions, with CC Score 4+",2,1,.,.,1,.,.,.,.,.,.,.,.,.,.,1,5
WJ07B,"Fever of Unknown Origin with Interventions, with CC Score 0-3",.,.,1,1,2,1,1,.,.,.,.,.,.,1,.,1,8
WJ07C,"Fever of Unknown Origin without Interventions, with CC Score 4+",26,8,4,.,10,2,1,.,2,.,.,2,.,4,.,5,64
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3",29,33,20,13,27,7,10,.,4,2,6,19,.,2,.,15,187
WJ10F,"HIV Disease without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,3
WJ11Z,Other Disorders of Immunity,5,1,.,.,.,.,.,.,.,.,.,2,.,1,.,.,9
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YA02A,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YA02B,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
YA03A,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YA03B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
YA03C,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,29,.,.,.,.,29
YA04Z,Percutaneous Transluminal Embolisation of Intracranial Arteriovenous Malformation,.,.,.,.,.,.,.,.,1,.,.,3,.,.,.,.,4
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,7,.,1,.,.,8
YA12Z,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,2,.,.,.,1,4
YF03A,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 5+",.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,2,5
YF03B,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,3,1,.,.,.,.,.,.,.,1,3,.,.,.,1,9
YF04A,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",3,3,3,1,2,.,.,.,.,.,1,2,.,1,.,3,19
YF04B,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4",2,4,7,.,2,3,.,.,.,.,4,3,.,1,.,6,32
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",5,5,6,2,1,3,.,.,.,.,3,12,.,4,.,8,49
YG01A,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,1,.,.,.,.,.,.,.,.,5,.,.,.,.,6
YG03A,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 4+",1,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,4
YG03B,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
YG04A,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 4+",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
YG04B,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 0-3",1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
YG05A,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 4+",.,.,1,.,1,.,.,.,.,.,.,5,.,.,.,1,8
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",1,.,.,.,1,.,.,.,.,.,.,11,.,.,.,1,14
YG06Z,Percutaneous Drainage of Hepatobiliary System,1,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,5
YG07A,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,4
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,2,6
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",3,.,.,.,1,.,.,.,.,.,.,3,.,1,.,1,9
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YH03Z,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,.,1,1,.,.,.,.,.,.,.,.,.,.,1,.,.,3
YJ08Z,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
YJ11Z,"Drainage of Lesion of Breast, including Associated Lymph Nodes",1,1,.,.,3,.,.,.,.,.,.,1,.,.,.,1,7
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",3,.,4,.,1,.,.,.,.,.,.,.,.,.,.,.,8
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
YQ04B,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ05A,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,1,.,1,.,.,.,.,.,4,.,.,.,.,6
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,8
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,1,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,8
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,1,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,17
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,1,.,.,.,.,.,.,.,.,.,.,18,.,.,.,.,19
YQ13A,Bypass to Tibial Arteries with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ13B,Bypass to Tibial Arteries with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ20A,Amputation of Multiple Limbs with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ20B,Amputation of Multiple Limbs with CC Score 0-9,.,.,.,.,1,.,.,.,.,.,.,7,.,.,.,.,8
YQ21A,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 10+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
YQ22A,Amputation of Single Limb with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ22B,Amputation of Single Limb with CC Score 0-9,5,.,.,.,3,.,.,.,.,.,.,44,.,2,.,.,54
YQ23A,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,1,.,.,.,.,.,.,2,.,.,.,.,3
YQ23B,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
YQ24A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ24B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
YQ25A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ25B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7",.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,4
YQ26A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,.,.,.,1,.,.,.,4,.,1,.,1,7
YQ26B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",.,.,.,.,3,.,.,.,.,.,.,12,.,1,.,.,16
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",4,.,.,.,4,.,.,2,.,.,.,9,.,.,.,4,23
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,16
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,50,.,.,.,.,50
YQ32A,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ32B,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 0-4",.,.,.,.,1,.,.,.,.,.,.,8,.,.,.,6,15
YQ41A,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+",.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,2,5
YQ41B,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,4,.,.,1,1,2,.,1,.,.,.,.,.,.,.,9
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,1,.,.,2,.,9,.,.,1,.,1,7,2,.,.,1,24
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,12,5,9,8,5,6,1,.,3,.,3,20,1,7,.,9,89
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,9,23,8,9,19,12,.,.,3,3,6,41,.,8,.,5,146
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,22,20,3,4,29,16,1,3,5,2,4,58,.,11,.,19,197
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,15,1,3,1,14,3,.,1,2,.,1,22,.,7,.,10,80
YQ51A,Deep Vein Thrombosis with CC Score 12+,.,3,1,.,3,1,.,.,1,.,1,.,.,.,.,1,11
YQ51B,Deep Vein Thrombosis with CC Score 9-11,2,4,1,2,4,1,.,.,1,1,.,.,.,1,.,6,23
YQ51C,Deep Vein Thrombosis with CC Score 6-8,4,24,6,1,3,.,6,.,3,.,4,6,.,3,.,14,74
YQ51D,Deep Vein Thrombosis with CC Score 3-5,8,48,8,5,12,15,5,1,6,.,13,14,.,7,.,24,166
YQ51E,Deep Vein Thrombosis with CC Score 0-2,8,44,8,10,17,8,1,2,3,.,10,25,.,1,.,17,154
YR01Z,"Complex Endovascular Repair of, Thoracic or Thoracoabdominal Aortic Aneurysm",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR02Z,"Endovascular Repair of, Thoracic or Thoracoabdominal Aortic Aneurysm",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
