HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Unit Cost
WH50A,823,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,659,.,.,.,.,.,.,485,.,.,.,.,.,593
WH50B,100,"Procedure Not Carried Out, for Other or Unspecified Reasons",174,346,.,199,346,516,399,349,.,606,133,354,193,100,698,353,412,252,358
WH50B,101,"Procedure Not Carried Out, for Other or Unspecified Reasons",173,.,.,175,215,278,.,355,.,407,107,.,.,104,.,260,392,.,232
WH50B,110,"Procedure Not Carried Out, for Other or Unspecified Reasons",295,.,.,.,.,350,.,"1,179",320,.,.,.,619,132,.,.,386,.,367
WH50B,120,"Procedure Not Carried Out, for Other or Unspecified Reasons",241,371,.,.,277,349,315,502,.,.,.,.,185,337,.,642,432,.,299
WH50B,130,"Procedure Not Carried Out, for Other or Unspecified Reasons",396,.,.,.,.,.,.,292,.,500,136,.,334,212,188,397,.,.,295
WH50B,140,"Procedure Not Carried Out, for Other or Unspecified Reasons",226,.,.,.,.,280,494,473,.,.,.,.,.,.,.,.,826,.,296
WH50B,142,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,"1,129",.,.,.,.,.,"1,129"
WH50B,150,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,848,.,.,.,.,.,848
WH50B,160,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,470,.,.,354,.,.,.,398,.,399
WH50B,171,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,633,.,642
WH50B,172,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,.,.,681
WH50B,191,"Procedure Not Carried Out, for Other or Unspecified Reasons",444,.,.,145,"1,371",.,.,.,.,.,144,116,.,107,.,367,391,.,451
WH50B,300,"Procedure Not Carried Out, for Other or Unspecified Reasons",100,.,.,170,313,537,454,310,.,419,135,.,110,.,604,317,266,.,245
WH50B,301,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,276,.,.,.,389,409,.,.,.,.,.,.,193,.,.,.,270,279
WH50B,303,"Procedure Not Carried Out, for Other or Unspecified Reasons",276,405,.,149,.,.,137,.,.,.,.,.,.,.,.,.,525,.,488
WH50B,320,"Procedure Not Carried Out, for Other or Unspecified Reasons",259,.,.,241,.,369,"1,725",.,.,.,542,.,416,.,190,555,.,.,353
WH50B,330,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,129,.,.,204,75,302,.,.,.,.,.,.,.,.,.,136,143,120
WH50B,340,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,480,.,185,.,222,328,.,.,.,68,.,.,.,.,.,.,.,240
WH50B,361,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,502,.,.,920,.,.,.,.,.,.,.,.,.,.,.,520
WH50B,370,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,761,.,108,.,294,.,.,.,.,.,.,.,.,.,.,.,.,616
WH50B,400,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,371,.,.,.,.,.,.,316,.,.,.,.,.,364
WH50B,410,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,292,.,.,340,.,.,360,.,.,.,.,360,.,.,.,.,327
WH50B,420,"Procedure Not Carried Out, for Other or Unspecified Reasons",180,.,.,.,.,.,.,.,.,.,.,.,670,575,.,.,.,.,572
WH50B,430,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712,.,712
WH50B,502,"Procedure Not Carried Out, for Other or Unspecified Reasons",772,440,.,75,511,613,331,.,.,947,554,.,.,.,556,456,757,.,544
WH50B,800,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,161,.,"1,316",.,.,.,.,.,.,.,.,.,.,652,.,641
WH50B,810,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,"1,828",.,.,.,.,.,.,.,.,208,.,.,.,.,.,748
WH50B,823,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,659,.,.,.,.,.,.,485,.,.,.,.,.,636
WH52B,100,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,160,346,516,399,.,.,.,.,.,.,.,.,.,412,.,394
WH52B,101,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,175,215,.,.,.,.,407,.,.,.,.,.,271,489,.,248
WH52B,160,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,492,.,.,.,.,.,492
WH52B,172,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,.,.,681
WH52B,300,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,170,.,.,454,.,.,.,.,.,110,.,.,317,.,.,246
WH52B,302,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,531,.,.,.,.,.,531
WH52B,320,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,"1,725",.,.,.,.,.,.,.,.,.,.,.,"1,725"
WH52B,330,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,554,.,.,.,.,.,554
WH52B,502,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,554,.,.,.,.,.,.,.,554
WH52B,800,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
WH53B,100,"Follow-Up Examination for Other Conditions, without Interventions",392,531,.,253,346,595,399,.,.,.,132,.,.,.,"1,049",.,.,.,392
WH53B,101,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,199,.,278,.,.,.,.,.,.,.,.,.,.,392,.,215
WH53B,150,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,848,.,.,.,.,.,848
WH53B,160,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,492,.,.,.,.,.,492
WH53B,300,"Follow-Up Examination for Other Conditions, without Interventions",201,.,.,.,.,.,454,.,.,.,135,.,110,.,604,.,.,.,146
WH53B,301,"Follow-Up Examination for Other Conditions, without Interventions",.,276,.,.,.,389,567,.,.,.,.,.,.,193,.,.,.,320,326
WH53B,302,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,531,.,.,.,.,.,531
WH53B,361,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WH53B,370,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71
WH53B,502,"Follow-Up Examination for Other Conditions, without Interventions",.,440,.,.,.,613,.,.,.,.,.,.,.,.,.,.,.,.,526
WH53B,800,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
WH54A,800,Procedures on the Lymphatic System with CC Score 1+,.,.,.,"3,912",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,912"
WH54B,100,Procedures on the Lymphatic System with CC Score 0,.,346,.,834,.,"1,021",.,.,.,.,.,.,808,.,.,.,.,.,752
WH54B,101,Procedures on the Lymphatic System with CC Score 0,.,.,.,"6,533",.,"1,038",.,.,.,.,.,.,.,.,.,.,.,.,"4,701"
WH54B,120,Procedures on the Lymphatic System with CC Score 0,"1,071",.,.,.,.,"1,154",.,.,.,.,.,.,"1,123",.,.,.,.,.,"1,120"
WH54B,300,Procedures on the Lymphatic System with CC Score 0,.,.,.,912,.,.,.,.,.,.,.,.,.,.,681,.,.,.,866
WH54B,340,Procedures on the Lymphatic System with CC Score 0,.,.,.,.,.,864,.,.,.,.,.,.,.,.,.,.,.,.,864
WJ02E,300,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ02E,303,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,.,.,149
WJ03E,361,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WJ03E,800,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,.,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,316"
WJ03F,800,"Standard Infectious Diseases without Interventions, with CC Score 2-3",321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,321
WJ03G,100,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
WJ03G,330,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,136,.,136
WJ04Z,300,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ06G,361,"Sepsis without Interventions, with CC Score 9+",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WJ06H,301,"Sepsis without Interventions, with CC Score 5-8",.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
WJ06H,340,"Sepsis without Interventions, with CC Score 5-8",.,.,.,185,.,.,.,.,.,.,.,.,.,.,.,.,.,.,185
WJ06H,361,"Sepsis without Interventions, with CC Score 5-8",.,249,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,460
WJ06H,370,"Sepsis without Interventions, with CC Score 5-8",.,761,.,217,.,294,.,.,.,.,.,.,.,.,.,.,.,.,508
WJ06H,800,"Sepsis without Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,652,.,652
WJ06J,300,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ06J,303,"Sepsis without Interventions, with CC Score 0-4",.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,.,435
WJ06J,330,"Sepsis without Interventions, with CC Score 0-4",.,129,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,129
WJ06J,370,"Sepsis without Interventions, with CC Score 0-4",.,761,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,630
WJ06J,800,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,652,.,652
WJ07D,101,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
WJ07D,300,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WJ07D,303,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,405
WJ07D,370,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,761,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,477
WJ07D,800,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,652,.,489
WJ11Z,300,Other Disorders of Immunity,100,.,.,.,.,.,.,.,.,.,.,.,"1,171",.,.,.,.,.,296
WJ11Z,303,Other Disorders of Immunity,281,405,.,403,.,.,.,.,.,.,.,.,.,.,.,.,525,.,335
WJ11Z,800,Other Disorders of Immunity,321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,321
WJ11Z,823,Other Disorders of Immunity,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YA01Z,100,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,"9,237",.,.,.,.,.,"9,237"
YA10Z,361,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,893"
YA11Z,150,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"1,831",.,.,.,.,.,"1,831"
YA11Z,400,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"1,304",.,.,.,.,.,"1,304"
YA11Z,421,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"2,250",.,.,.,.,.,"2,250"
YA11Z,810,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,"2,689",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,689"
YD01Z,300,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,749
YD02Z,340,Percutaneous Biopsy of Lesion of Pleura,.,.,.,.,.,490,.,.,.,.,345,.,.,.,.,.,.,.,417
YD03Z,100,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,"1,236",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,236"
YD03Z,300,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,760,313,537,.,.,.,581,.,.,.,.,670,.,"1,162",.,783
YD03Z,340,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,480,.,974,.,222,328,.,.,.,844,.,733,.,.,.,.,.,578
YD03Z,810,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,908,.,.,.,.,.,908
YD03Z,823,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YD04Z,172,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"1,010",.,.,.,.,.,"1,010"
YD04Z,300,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,537,563,.,.,.,.,.,.,.,.,.,"1,085",.,906
YD04Z,340,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,978,.,.,.,.,.,.,.,.,.,.,.,.,978
YD04Z,370,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,294,.,.,.,.,.,.,.,.,.,.,.,.,294
YD05Z,172,Percutaneous Aspiration of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"1,010",.,.,.,.,.,"1,010"
YD05Z,300,Percutaneous Aspiration of Pleural Cavity,251,.,.,312,822,.,.,.,.,581,.,.,.,.,.,.,694,.,630
YD05Z,303,Percutaneous Aspiration of Pleural Cavity,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,.,.,438
YD05Z,340,Percutaneous Aspiration of Pleural Cavity,.,.,.,.,.,811,936,.,.,.,.,.,.,.,.,.,.,.,906
YF01A,100,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,763,.,.,.,.,.,.,.,.,.,.,.,.,763
YF01A,300,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,801,.,801
YF01A,301,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,679
YF01A,810,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,"2,967",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,967"
YF01B,171,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,785",.,.,.,.,.,"1,785"
YF02Z,420,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"1,809",.,.,.,.,.,"1,809"
YF04C,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,"1,913",.,.,.,.,.,.,.,.,"1,400",.,.,.,"1,656"
YF04C,370,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,415,.,.,.,.,.,.,.,.,.,.,.,.,.,.,415
YF04C,502,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,"1,312",.,.,.,.,.,.,.,.,.,.,.,.,"1,312"
YF04C,823,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YG01B,300,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"3,012",.,.,.,.,.,"3,012"
YG02Z,300,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,.,"2,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,400"
YG05B,300,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,"1,662",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,662"
YG06Z,301,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,389
YG07B,100,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,829
YG10Z,300,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,.,.,.,.,.,.,.,"2,698",.,.,.,.,.,"2,698"
YG10Z,340,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
YG11A,100,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,346,.,"2,609",346,"1,164","1,085",.,.,.,"2,770",.,689,.,.,.,894,.,"1,473"
YG11A,101,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,"2,763",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,763"
YG11A,120,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,.,"1,138",.,.,.,.,.,.,.,.,.,.,.,.,"1,138"
YG11A,300,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,"2,571",.,.,"1,045",.,.,581,.,.,920,.,681,.,907,.,925
YG11A,301,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,276,.,.,.,"1,090",840,.,.,.,.,.,.,.,.,.,.,.,591
YG11A,340,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,.,891,"1,018",.,.,.,.,.,.,.,.,.,.,.,933
YG11B,300,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,537,.,.,.,.,.,.,"1,321",.,.,.,.,.,"1,125"
YG11B,420,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,696",.,.,.,.,.,"1,696"
YG12Z,100,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,516,.,.,.,.,.,.,.,.,.,.,.,.,516
YH03Z,191,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,"2,632",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,632"
YH10Z,100,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,400",925,.,.,"1,163"
YH10Z,110,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,"1,179",.,.,.,"1,595",.,.,.,.,.,"1,221"
YH10Z,300,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,681
YH20Z,110,Percutaneous Ablation of Lesion of Bone,.,.,.,.,.,.,.,.,"2,167",.,.,.,.,.,.,.,.,.,"2,167"
YH20Z,303,Percutaneous Ablation of Lesion of Bone,.,.,.,"1,111",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,111"
YH30Z,100,Image Guided Aspiration of Joint,.,.,.,.,.,757,399,688,.,.,.,.,.,.,"1,400","1,069",.,.,703
YH30Z,110,Image Guided Aspiration of Joint,"1,421",.,.,.,.,939,.,.,721,.,.,.,.,.,.,.,.,.,949
YH30Z,191,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391,.,391
YH30Z,301,Image Guided Aspiration of Joint,.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
YH30Z,410,Image Guided Aspiration of Joint,.,.,292,.,.,340,.,.,"1,042",.,.,.,.,360,.,.,.,.,420
YH30Z,430,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,184",.,"1,184"
YH31Z,100,Image Guided Biopsy of Lesion of Bone,.,346,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,346
YH31Z,110,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,.,.,.,745,.,.,.,"1,291",.,.,.,.,.,797
YH31Z,300,Image Guided Biopsy of Lesion of Bone,.,.,.,260,.,.,.,.,.,.,.,.,.,.,.,.,"1,121",.,690
YH31Z,303,Image Guided Biopsy of Lesion of Bone,.,405,.,351,.,.,.,.,.,.,.,.,.,.,.,.,525,.,440
YH31Z,340,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
YH31Z,823,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YH32Z,100,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",611,.,.,.,"1,208","1,068",.,.,.,.,.,.,.,856,.,.,927,.,921
YH32Z,101,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,396,.,.,.,.,.,.,.,.,.,.,.,.,.,.,396
YH32Z,110,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue","1,421",.,.,.,.,.,.,.,"1,446",.,.,.,.,.,.,.,.,.,"1,440"
YH32Z,150,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,"1,320",.,.,.,.,.,"1,320"
YH32Z,171,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,"1,089",.,.,.,.,.,"1,089"
YH32Z,400,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,115,297,.,.,.,.,.,221
YJ02Z,100,Unilateral Core Needle Biopsy of Lesion of Breast,611,549,.,"1,172",.,"1,343",.,.,.,.,.,"1,943",.,.,.,.,.,.,"1,105"
YJ02Z,160,Unilateral Core Needle Biopsy of Lesion of Breast,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,348",.,"1,348"
YJ04Z,100,Core Needle Biopsy of Axillary Lymph Nodes,952,610,.,"1,184","1,514","1,408","1,374",.,.,"1,521",784,.,.,.,"1,390","1,123","1,697",.,"1,179"
YJ04Z,120,Core Needle Biopsy of Axillary Lymph Nodes,"1,071","1,271",.,.,.,.,.,.,.,.,.,.,701,.,.,.,.,.,"1,076"
YJ04Z,300,Core Needle Biopsy of Axillary Lymph Nodes,.,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.,250
YJ08Z,300,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,"1,102",.,.,.,.,.,"1,102"
YJ10Z,100,Wire Guided Biopsy of Lesion of Breast,.,582,.,"1,678",.,"1,131",.,.,.,.,.,.,.,.,.,.,927,.,"1,193"
YL02Z,101,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
YL10Z,101,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,415",.,.,184,.,436,.,.,.,.,.,.,.,.,.,.,.,.,219
YL10Z,361,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,"1,301",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,301"
YL11Z,101,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,415",.,.,227,346,436,.,.,.,.,.,.,.,.,.,.,877,.,304
YL11Z,361,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,"1,220",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,220"
YL12Z,101,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,.,175,423,.,.,.,.,.,.,.,.,.,.,.,.,.,178
YL20A,101,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,396,215,436,.,.,.,.,.,.,.,.,.,.,.,.,406
YL20A,361,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,724,.,.,920,.,.,.,.,.,.,.,.,.,.,.,769
YL20A,370,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,224,.,.,.,.,.,.,.,.,.,.,.,.,.,.,224
YL20B,101,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,.,.,436,.,.,.,.,.,.,.,.,.,.,.,.,436
YL20B,361,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,723,.,.,920,.,.,.,.,.,.,.,.,.,.,.,821
YQ05B,100,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,253
YQ05B,130,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,631",.,.,.,.,.,"1,631"
YQ14Z,100,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins","1,048",950,.,.,"2,012","1,167","1,181","1,038",.,"1,449",.,.,"1,142","1,630","1,575","1,355","1,536",.,"1,444"
YQ15Z,100,Open Treatment of Recurrent Unilateral Varicose Veins,"1,048",.,.,.,"2,246",.,.,.,.,"1,406",.,.,980,.,.,.,.,.,"1,513"
YQ16Z,100,Open Treatment of Primary Unilateral Varicose Veins,"1,048",785,.,.,"1,776","1,349",.,"1,068",.,"1,449",.,.,829,"1,193","1,676","1,327","1,333",.,"1,405"
YQ16Z,101,Open Treatment of Primary Unilateral Varicose Veins,.,.,.,.,.,642,.,.,.,.,.,.,.,.,.,.,.,.,642
YQ22B,160,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,"1,315",.,.,.,.,.,"1,315"
YQ23B,110,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,"1,160",.,.,.,.,.,.,.,.,.,"1,160"
YQ26C,100,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,"1,056",.,.,.,.,.,.,.,.,.,.,.,.,"1,056"
