HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Total
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2",.,.,.,"113,850",.,516,.,.,.,.,.,.,"55,822",.,.,.,.,.,"170,188"
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,.,"1,131",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,131"
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,"2,547",.,.,"7,470",.,.,.,.,.,.,.,.,"1,958",.,.,.,"3,318",.,"15,293"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",.,.,.,706,.,.,.,.,.,.,.,.,"7,075",.,.,.,.,.,"7,781"
YR24C,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 4+,.,.,.,"2,952",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,952"
YR24D,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-3,.,.,.,"5,904",.,"18,224",.,.,.,.,.,.,"5,865",.,.,.,.,.,"29,992"
YR25Z,Arteriography,"7,570",.,.,"13,937",.,"4,254",.,.,.,.,.,.,"13,686",.,.,.,"2,726",.,"42,173"
YR26Z,Venography,.,.,.,"13,328",.,516,.,.,.,.,.,.,.,.,.,.,.,.,"13,845"
YR30Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Bilateral Varicose Veins","3,927",.,.,.,.,"18,779",.,"2,063",.,.,.,.,"61,954",.,"4,199","27,094",.,.,"118,016"
YR31Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Unilateral Varicose Veins","30,465",.,.,.,.,"119,201",.,"9,629",.,.,.,.,"275,914",.,"64,379","90,766",.,.,"590,353"
YR32Z,Sclerotherapy of Bilateral Varicose Veins,.,.,.,.,.,"15,282",.,.,.,.,.,.,"1,384",.,.,782,.,.,"17,448"
YR33Z,Sclerotherapy of Unilateral Varicose Veins,"23,389",.,.,.,.,"109,798",.,.,.,.,.,.,"10,826",.,.,.,.,.,"144,014"
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over",786,.,.,"18,117",.,692,"2,759",.,.,.,.,.,.,.,.,.,"1,177",.,"23,532"
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"8,355",.,.,.,.,.,"8,355"
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over",.,.,.,"59,561",.,"3,169",454,.,.,.,.,.,.,.,.,.,652,.,"63,837"
YR41B,"Insertion of Tunnelled Central Venous Catheter, 18 years and under",.,.,.,"1,202",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,202"
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,"51,920",.,"244,111",.,"151,917",.,.,.,"1,161",.,.,.,.,.,.,"94,513",.,"543,621"
YR42B,"Peripheral Insertion of Central Venous Catheter, 18 years and under",.,.,.,"1,069",.,659,.,.,.,.,.,.,"1,661",.,.,.,.,.,"3,389"
YR43A,"Attention to Central Venous Catheter, 19 years and over",963,.,.,"10,266",.,.,"5,052",.,.,.,.,.,.,.,.,.,"39,953",.,"56,234"
YR43B,"Attention to Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"60,780",.,.,.,.,.,"60,780"
YR44A,"Removal of Central Venous Catheter, 19 years and over","1,395","2,386",.,"29,673",.,"2,102",454,.,.,.,.,.,.,.,932,.,"23,090",.,"60,032"
YR44B,"Removal of Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"20,019",.,.,.,.,.,"20,019"
YR45Z,Insertion of Subcutaneous Port,.,.,.,.,.,.,.,.,.,.,.,.,895,.,.,.,.,.,895
YR46Z,Attention to Subcutaneous Port,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
YR47Z,Removal of Subcutaneous Port,.,.,.,.,.,.,.,.,.,.,.,.,"3,096",.,.,.,.,.,"3,096"
YR48Z,"Attention to Arteriovenous Fistula, Graft or Shunt",.,.,.,"49,187",.,"4,390",.,.,.,.,.,.,.,.,.,.,.,.,"53,577"
YR52A,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Peripheral Aneurysm, with CC Score 4+",.,.,.,"10,571",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,571"
YR52B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Peripheral Aneurysm, with CC Score 0-3",.,.,.,"9,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,207"
YR53Z,Percutaneous Transluminal Embolisation of Peripheral Arteriovenous Malformation,.,.,.,"5,604",.,.,.,.,.,.,.,.,"8,764",.,.,.,.,.,"14,368"
YR54C,Percutaneous Transluminal Embolisation of Peripheral Blood Vessel with CC Score 0-2,.,.,.,"11,514",.,.,.,.,.,.,.,.,"4,735",.,.,.,.,.,"16,249"
YR56Z,Varicocele Embolisation,"2,381",.,.,"28,042",.,436,.,.,.,.,.,.,"1,440",.,.,.,.,.,"32,300"
Total,,"12,114,596","8,923,442","302,337","12,947,759","7,302,889","13,092,699","5,012,913","2,922,690","3,006,954","7,014,057","7,145,041","1,632,127","20,618,367","4,835,815","4,189,672","3,890,828","13,868,638","2,387,949","131,208,774"
