HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",438,407,.,.,.,.,.,.,.,.,773,.,772,.,"1,004",.,"1,100","4,495"
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",438,.,791,.,.,.,.,.,.,.,773,.,772,.,502,.,367,"3,644"
SA02G,Coagulation Defect with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,386
SA02H,Coagulation Defect with CC Score 2-4,.,.,712,"1,026",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,738"
SA02J,Coagulation Defect with CC Score 0-1,.,.,"2,848",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,848"
SA03G,Haemolytic Anaemia with CC Score 3+,.,407,712,.,.,.,.,.,.,.,.,.,"1,426",.,.,.,367,"2,911"
SA03H,Haemolytic Anaemia with CC Score 0-2,.,764,712,.,327,301,528,.,.,.,.,.,.,.,.,.,.,"2,631"
SA04G,Iron Deficiency Anaemia with CC Score 14+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,834","1,834"
SA04H,Iron Deficiency Anaemia with CC Score 10-13,555,"1,220",499,.,.,.,.,.,.,.,611,.,"2,703",.,502,.,"1,467","7,556"
SA04J,Iron Deficiency Anaemia with CC Score 6-9,"6,755","7,688","3,540","1,001",327,.,.,.,"1,127",.,387,.,"3,861",.,"2,652",.,"6,534","33,871"
SA04K,Iron Deficiency Anaemia with CC Score 2-5,"17,152","13,620","6,868","2,268","1,692","2,090",.,.,"5,261",360,"10,777",.,"11,853",.,"4,519",.,"22,350","98,808"
SA04L,Iron Deficiency Anaemia with CC Score 0-1,"15,270","6,302","7,668",907,654,998,.,.,"2,245",.,"5,697",.,"8,414",.,"3,013",.,"7,295","58,463"
SA05G,Megaloblastic Anaemia with CC Score 8+,.,.,.,.,.,.,.,.,.,.,912,.,611,.,.,.,.,"1,523"
SA05H,Megaloblastic Anaemia with CC Score 4-7,877,777,"1,711",.,.,.,.,.,376,.,"1,612",.,772,.,.,.,"1,100","7,225"
SA05J,Megaloblastic Anaemia with CC Score 0-3,877,"1,220","1,616",.,.,.,.,.,.,.,387,.,"2,317",.,502,.,"1,467","8,385"
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,772,.,.,.,.,772
SA06H,Myelodysplastic Syndrome with CC Score 5-7,555,.,.,"1,001",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,556"
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,.,712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,407,"1,520",454,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,380"
SA07G,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,327,301,.,.,.,.,.,.,.,.,.,.,.,628
SA07H,Myeloproliferative Disorder with CC Score 4-6,438,407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,"1,212"
SA07J,Myeloproliferative Disorder with CC Score 0-3,"1,548",407,"1,520",.,.,.,.,.,.,.,"1,078",.,.,.,"1,941",.,367,"6,861"
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+","2,630",407,.,.,.,.,.,.,.,.,334,.,.,.,502,.,.,"3,873"
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",555,"1,220","1,616",.,327,.,.,.,.,.,387,.,774,.,.,.,734,"5,612"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",895,"1,672",404,.,327,301,.,.,.,.,334,.,772,.,"2,009",.,367,"7,081"
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,748,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,467","2,215"
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,813,808,.,712,409,.,.,376,.,.,.,"2,703",.,"1,004",.,"3,233","10,058"
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,"8,276","5,954","5,812",794,"1,692","1,092",701,.,"2,255",.,"1,561",.,"13,781",.,"2,009",.,"8,803","52,729"
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,"7,823","16,522","7,333","1,454","4,407","2,806",.,.,"3,006",.,"8,505",.,"25,131",.,"10,185",552,"12,490","100,214"
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,"8,803","2,813","8,512",907,980,904,528,.,376,.,"7,666",.,"14,702",.,"3,812",.,"5,894","55,897"
SA11Z,Thalassaemia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502,.,.,502
SA12G,Thrombocytopenia with CC Score 8+,.,.,"1,211",.,327,.,.,.,.,.,.,.,.,.,.,.,367,"1,904"
SA12H,Thrombocytopenia with CC Score 5-7,555,.,.,454,.,.,.,.,.,.,334,.,.,.,.,.,"1,100","2,443"
SA12J,Thrombocytopenia with CC Score 2-4,.,813,"1,212",.,980,.,.,.,.,.,.,.,386,.,"1,506",.,734,"5,632"
SA12K,Thrombocytopenia with CC Score 0-1,.,"2,033",404,.,"1,593",.,.,.,.,.,.,.,"1,931",.,.,.,734,"6,694"
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","14,578","1,768","44,886","4,971","11,334","11,104","3,693",693,"1,869",.,520,.,"4,977",.,"16,491",.,"8,590","125,473"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under","1,184","1,828","3,404",.,.,.,.,.,.,.,.,.,.,.,"2,000",.,541,"8,958"
SA14Z,"Plasma Exchanges, 2 to 9","14,067",.,"1,274",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,341"
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,388,.,502,.,.,890
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,808,.,.,.,.,.,.,.,387,.,.,.,.,.,.,"1,195"
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,404,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,467","1,871"
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,407,712,.,.,.,.,.,.,.,.,.,306,.,.,.,.,"1,425"
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,387,.,.,.,.,.,.,387
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,555,"1,220","3,138",.,.,.,.,.,.,.,.,.,.,.,.,.,367,"5,279"
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,422,708,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,467","2,597"
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"2,136",.,327,.,.,.,.,.,.,.,.,.,.,.,734,"3,197"
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,438,.,"3,411",.,654,.,.,.,.,.,.,.,.,.,.,.,.,"4,502"
SA30A,Plasma Cell Disorders with CC Score 11+,.,407,808,.,"1,977",.,.,.,.,.,.,.,.,.,.,.,.,"3,192"
SA30B,Plasma Cell Disorders with CC Score 8-10,.,.,808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,808
SA30C,Plasma Cell Disorders with CC Score 5-7,.,813,"2,046",.,986,.,.,.,.,.,.,.,901,.,.,.,734,"5,479"
SA30D,Plasma Cell Disorders with CC Score 2-4,555,"1,170","1,828",.,.,.,.,.,.,.,.,.,772,.,502,.,"3,023","7,851"
SA30E,Plasma Cell Disorders with CC Score 0-1,555,357,"6,404",.,"6,161",.,.,.,.,.,.,.,.,.,.,.,"2,454","15,931"
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",438,.,712,.,.,.,.,.,.,.,.,.,654,.,.,.,"2,201","4,005"
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9","1,665",.,499,.,327,"1,511",.,.,.,.,387,.,772,.,.,.,"4,035","9,195"
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",555,407,"2,019",.,327,.,.,.,.,.,.,.,.,.,.,.,"2,568","5,875"
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3","2,220",357,"3,960",.,"5,203",.,.,.,.,.,.,.,.,.,.,.,"1,467","13,207"
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1","2,103",813,"9,598",.,986,.,.,.,.,.,.,.,"1,932",.,.,.,"1,834","17,267"
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",438,.,.,.,986,.,.,.,.,.,.,.,.,.,.,.,.,"1,424"
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,"1,116",.,327,.,.,.,.,.,.,.,772,.,.,.,734,"2,949"
SA33Z,Diagnostic Bone Marrow Extraction,.,357,"9,495",.,659,.,.,.,.,.,.,.,.,.,.,.,.,"10,511"
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,"3,155",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,155"
SA35B,Agranulocytosis with CC Score 9-12,.,374,.,454,654,603,.,.,.,.,.,.,.,.,.,.,.,"2,083"
SA35C,Agranulocytosis with CC Score 5-8,"2,103",.,.,907,.,.,.,.,.,.,.,.,"2,397",.,.,.,"2,201","7,608"
SA35D,Agranulocytosis with CC Score 2-4,"1,315",407,"1,516","1,361",894,301,.,.,.,.,387,.,"1,931",.,502,.,"6,602","15,215"
SA35E,Agranulocytosis with CC Score 0-1,"1,352",863,708,.,.,.,.,.,.,.,.,.,"2,237",.,"1,004",.,"3,301","9,465"
SB97Z,Same Day Chemotherapy Admission or Attendance,"1,665",714,"6,395",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,774"
UZ01Z,Data Invalid for Grouping,"147,581","4,480","72,379","1,894","32,515","18,139",.,"1,900",.,.,"572,413",.,"239,350",.,"31,234",552,"2,921","1,125,357"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions","14,458","35,330",675,"6,207","43,322","7,896",.,.,.,.,"3,825",.,"50,949",.,"3,091",.,"13,394","179,147"
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions","6,207","9,998",.,"2,863","10,691","12,597",528,608,376,.,"2,598",.,"12,753",.,.,.,"5,757","64,976"
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","8,470","9,929",.,573,"12,673","13,540",.,.,"2,512",.,387,.,"28,462",.,"2,444",.,"11,736","90,725"
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions","1,396","1,672",.,"1,454","10,155",791,.,.,376,.,.,.,"3,646",.,502,.,"5,169","25,160"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,"10,504","3,541",.,.,.,.,356,.,"1,244",.,.,.,"4,099","19,744"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,"1,686",.,.,.,"3,416",.,.,.,"1,395","6,497"
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,205","2,205"
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8",.,407,.,.,.,.,.,.,.,.,.,.,716,.,.,.,.,"1,122"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","7,734",452,.,.,"9,515","3,999",.,.,.,.,.,.,"11,504",.,.,.,"3,383","36,587"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18","3,331",.,.,.,"4,654",.,.,.,.,.,.,.,"19,165",.,.,.,"3,242","30,392"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","3,331",.,.,.,"3,664","4,914",.,.,.,.,.,.,"4,369",.,.,.,"3,010","19,287"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,"8,181",.,.,.,.,.,"1,141",.,.,.,.,.,"3,054","12,376"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,"19,700",.,.,.,"1,847","21,547"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,"22,720",.,.,.,"5,974","28,693"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29","1,859",.,.,.,.,.,.,.,.,.,.,.,"25,753",.,.,.,.,"27,611"
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,332","1,332"
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,190","2,190"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45","1,598",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,598"
WA01Y,"Manifestations of HIV or AIDS, with CC Score of 0",.,.,.,.,.,.,.,.,.,.,.,.,772,.,.,.,.,772
WA02Z,Disorders of Immunity without HIV or AIDS,"1,315","1,184",.,.,.,.,.,.,.,.,.,.,306,.,"1,004",.,.,"3,809"
WA03A,Septicaemia with CC Score 4+,.,780,964,.,.,.,.,.,.,.,.,.,.,.,"1,004",.,.,"2,748"
WA03B,Septicaemia with CC Score 2-3,"2,648","5,994","5,277",907,"3,924",.,.,.,.,.,773,.,"10,121",.,"3,515",.,"12,769","45,928"
WA03C,Septicaemia with CC Score 0-1,"16,938","45,049","15,451","1,361","12,847","7,841","1,583",.,"3,006",.,"14,560",.,"61,154",.,"10,987",.,"31,007","221,783"
WA04Z,Acute Febrile Illness with length of stay 4 days or less,"21,390","19,386","2,485",.,"5,056",697,"2,532",.,752,.,"1,107",.,"8,303",.,"5,524",552,"14,393","82,175"
WA06A,Other Viral Illness with CC Score 2+,438,"1,220",.,.,.,.,.,.,752,.,305,.,"4,316",.,.,.,.,"7,031"
WA06B,Other Viral Illness with CC Score 1,"5,395","6,080",404,.,"1,634",301,.,.,376,.,"2,572",.,"6,366",.,"3,515",.,"5,135","31,778"
WA06C,Other Viral Illness with CC Score 0,"19,800","21,185","1,780","5,182","8,236","5,645","2,984",.,"4,885",.,"12,304",.,"40,346",.,"11,189",.,"23,428","156,964"
WA07Z,Complex Infectious Diseases,438,.,.,.,.,.,.,.,.,.,.,.,"1,426",.,.,.,.,"1,864"
WA08Z,Malaria,438,.,.,.,.,603,.,.,.,.,.,.,"5,810",.,.,.,.,"6,851"
WA09A,Other Non-Viral Infections with CC Score 3+,.,442,.,.,.,.,.,.,.,.,334,.,386,.,.,.,"1,100","2,263"
WA09B,Other Non-Viral Infections with CC Score 1-2,877,"1,525","1,415",.,.,.,.,.,376,.,"1,056",.,"1,464",.,"2,150",.,"1,850","10,713"
WA09C,Other Non-Viral Infections with CC Score 0,"2,746",813,404,.,327,"1,817",.,.,376,.,"2,058",.,"1,160",.,502,.,"6,235","16,438"
WA10Z,Other Infections (Genito-Urinary Medicine),.,.,.,.,.,.,.,.,.,.,.,.,612,.,.,.,730,"1,342"
WA11A,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 4+",438,.,.,.,.,.,.,.,.,.,"1,080",.,.,.,.,.,"1,100","2,618"
WA11B,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 2-3","11,396","12,572","3,603","4,176","6,845","3,729","3,165",.,"2,952",.,"8,441",.,"18,909",.,"9,039",.,"8,803","93,628"
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1","163,334","310,484","24,705","64,224","220,502","58,732","27,958",.,"30,906",.,"193,631",.,"333,178",.,"99,776","1,104","83,927","1,612,460"
WA12A,"Complications of Procedures, with CC Score 3+",457,452,.,.,700,.,.,608,.,.,.,.,.,.,.,.,"1,100","3,317"
WA12B,"Complications of Procedures, with CC Score 2",457,813,404,.,"1,139","1,623",528,"1,216",.,.,.,.,"1,498",.,.,.,734,"8,411"
WA12C,"Complications of Procedures, with CC Score 1","10,592","5,161","4,026","1,599","9,255",395,528,"1,474",.,.,305,.,"7,254",.,"4,413",.,"8,148","53,151"
WA12D,"Complications of Procedures, with CC Score 0","43,597","22,479","10,512","13,667","37,136","2,386",.,"2,404",.,.,"1,576",.,"35,029",.,"12,381",.,"28,524","209,689"
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,"6,425","3,720","6,677",794,"8,581",788,528,608,.,.,"1,494",.,"5,552",.,647,552,"5,636","42,000"
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,"4,577","7,458","5,758","2,018","28,127","2,026",.,.,376,.,"2,983",433,"35,266",.,"1,853",.,"30,936","121,812"
WA15V,Respite Care with length of stay 4 days or less,.,.,.,.,.,.,.,.,.,.,334,.,.,.,.,.,.,334
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",438,"1,270",.,.,"1,548",301,528,.,.,.,.,.,.,.,502,.,367,"4,954"
WA16Y,"Shock or Anaphylaxis, with CC Score of 0","4,446","19,711",404,"2,721","10,989","1,808","1,583",.,752,.,"2,912",.,"2,689",.,"4,314",552,"2,568","55,448"
WA17A,Neoplasm Related Admission with CC Score 3+,.,780,.,.,.,.,.,.,376,.,.,.,.,.,.,.,.,"1,156"
WA17B,Neoplasm Related Admission with CC Score 2,"1,617","1,184",.,.,.,.,.,.,376,.,.,.,.,.,.,.,.,"3,176"
WA17C,Neoplasm Related Admission with CC Score 1,"1,315",.,"1,212",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,527"
WA17D,Neoplasm Related Admission with CC Score 0,"1,315",863,"2,020",454,.,.,528,.,376,.,.,.,776,.,.,.,"2,132","8,464"
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4","1,315","2,367","2,708",.,"1,307",352,528,.,.,360,"1,547",.,"2,504",.,"1,004",.,"1,467","15,459"
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2","26,004","28,597","8,759","5,083","20,531",904,.,.,"7,140",360,"8,245",.,"44,529",.,"9,039","2,760","23,841","185,790"
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0","30,600","65,808","16,948","21,031","21,721","11,822","1,583",.,"4,885",.,"21,613",.,"57,371",.,"15,786","24,290","32,615","326,072"
WA19Z,Abnormal Findings without Diagnosis,"7,399","14,637","10,100","2,815","3,404",301,528,.,"1,879",.,"9,495",.,"16,896",.,"12,699",.,"5,135","85,288"
WA20Z,"Examination, Follow-Up or Special Screening","8,222","4,440","7,150","3,180","4,762","6,940","1,583",.,"1,879",.,"1,447",.,"3,869",.,"3,738",.,"6,478","53,686"
WA21Z,Other Procedures or Health Care Problems,.,.,808,.,.,.,.,.,.,.,.,.,901,.,.,.,.,"1,709"
WA22A,"Other Specified Admissions or Counselling, with CC Score 4+",.,.,499,.,654,.,.,608,.,.,.,.,386,407,502,.,"1,467","4,523"
WA22B,"Other Specified Admissions or Counselling, with CC Score 2-3","5,488","3,994","7,112",907,"9,349",998,528,.,752,360,773,.,"4,198",.,"3,515",.,"20,267","58,239"
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1","25,481","41,453","14,443","2,455","15,321","1,205","1,055",.,"7,516",.,"6,596",.,"28,254",.,"5,100","1,104","62,033","212,013"
WA23A,"Falls without Specific Cause, with CC Score 4+",.,.,.,.,327,.,.,.,.,360,.,.,.,.,.,.,367,"1,053"
WA23B,"Falls without Specific Cause, with CC Score 2-3",877,.,"1,496",.,327,301,.,.,.,.,.,.,.,.,502,.,"1,399","4,902"
WA23C,"Falls without Specific Cause, with CC Score 0-1","1,315",780,.,.,980,301,.,.,376,.,388,.,"1,544",.,.,.,"3,301","8,986"
WA24B,Procedures on the Lymphatic System with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,314",.,.,"2,314"
YQ01A,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,"4,921",.,.,.,.,"4,921"
YQ01B,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"18,715",.,.,.,.,"18,715"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"9,644",.,.,.,.,"9,644"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,"17,385",.,.,.,.,"17,385"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,"13,490",.,.,.,.,.,.,.,"112,390",.,.,.,.,"125,880"
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,325",.,.,.,.,"2,325"
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"4,753",.,.,.,.,"4,753"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,958",.,.,.,.,"4,958"
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,.,.,.,.,"1,870",.,.,.,.,.,.,.,"13,344",.,.,.,.,"15,214"
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"7,709",.,.,.,.,"7,709"
YQ22A,Amputation of Single Limb with CC Score 10+,.,.,"3,152",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,152"
YQ22B,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,"13,823",.,.,.,"1,395","15,218"
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",.,.,.,.,"1,309",.,.,.,.,.,.,.,.,.,.,.,.,"1,309"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,"3,496",.,.,.,.,"3,496"
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,"11,536",.,.,.,.,"11,536"
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+,"5,021",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,021"
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4,.,452,.,.,.,.,.,.,.,.,.,.,"5,322",.,.,.,.,"5,774"
YQ41Z,Open Operations on Other or Unspecified Blood Vessels,"2,739",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,111","4,850"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures",.,.,"8,178",.,"7,617",.,.,.,.,.,.,.,.,.,"4,625",.,383,"20,804"
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,370,.,.,.,.,.,.,.,.,.,.,.,.,.,.,734,"1,104"
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,499,.,.,.,.,.,.,.,.,.,"1,160",.,.,.,.,"1,659"
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,807,"1,626","3,213",454,.,"2,866",528,.,376,.,.,.,"2,317",.,.,.,"1,996","14,181"
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,"4,932","4,809","1,711",547,"2,330","12,992",528,.,.,.,.,.,"11,878",.,.,.,"3,600","43,326"
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,"4,888","7,502","8,655","1,119","4,717",352,"1,055",.,"1,503",.,841,.,"23,643",.,"5,099",.,"2,201","61,575"
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,"10,662","5,618",808,"2,171","2,615",301,.,.,.,.,"2,071",.,"15,655",.,"3,805",552,"4,525","48,783"
YQ51B,Deep Vein Thrombosis with CC Score 9-11,.,"1,220",.,.,.,.,.,.,.,.,.,.,"1,223",.,"1,004",.,"1,100","4,547"
YQ51C,Deep Vein Thrombosis with CC Score 6-8,"1,315","3,181","1,212",.,980,603,.,.,.,.,773,.,"1,158",.,"1,004",.,"7,703","17,928"
YQ51D,Deep Vein Thrombosis with CC Score 3-5,"4,125","13,451",808,"2,001","2,683",904,.,.,"1,503",.,"3,680",.,"9,455",.,"2,511",552,"11,370","53,043"
YQ51E,Deep Vein Thrombosis with CC Score 0-2,"9,643","28,004","8,388","9,165","6,216",904,"1,055",.,"1,127",.,"11,361",.,"12,042",.,"2,656","3,864","6,966","101,390"
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"24,050",.,.,.,.,"24,050"
YR02Z,Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"54,520",.,.,.,.,"54,520"
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"32,192",.,.,.,.,"32,192"
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"16,513",.,.,.,.,"16,513"
YR10B,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 3-5,.,.,.,.,"2,664",.,.,.,.,.,.,.,.,.,.,.,.,"2,664"
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,.,.,"2,664",.,.,.,.,.,.,.,.,.,.,.,.,"2,664"
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"3,548",.,.,.,.,"3,548"
YR20Z,Percutaneous Transluminal Embolisation of Aneurysm of Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,.,"21,581",.,.,.,.,"21,581"
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,.,.,.,.,.,.,.,.,.,.,"2,626",.,.,.,.,"2,626"
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,299",.,.,"3,299"
YR23A,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"21,031",.,.,.,.,"21,031"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,"31,580",.,.,.,.,"31,580"
YR25Z,Arteriography,689,.,.,.,"5,919",.,.,.,.,.,.,.,.,.,.,.,.,"6,608"
