HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,RoyalVictoria,South Tyrone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs
PX57C,110,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1,2
PX57C,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,11,15
PX57C,160,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
PX57C,171,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX57C,350,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX57C,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",4,2,.,8,4,66,.,.,.,.,142,1,.,11,.,7,245
PX59A,120,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59A,420,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,2,1,.,.,.,.,3
PX59A,421,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59B,110,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59B,120,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59B,150,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59B,171,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX59B,361,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59B,420,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,2,.,.,.,.,2,2,.,.,.,.,6
PX59C,110,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
PX59C,150,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59C,171,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59C,420,Paediatric Major Congenital Conditions with CC Score 1-2,.,1,.,.,.,.,.,.,.,.,1,1,.,.,.,.,3
PX59D,150,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59D,171,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX59D,420,Paediatric Major Congenital Conditions with CC Score 0,1,5,.,1,.,1,.,.,.,.,1,4,.,2,.,.,15
PX60A,101,Paediatric Other Congenital Conditions with CC Score 3+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX60A,110,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,2,.,.,.,2,.,.,.,.,4
PX60A,171,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PX60A,172,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60A,421,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60B,170,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60B,171,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60B,172,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX60B,350,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60B,420,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,7
PX60B,421,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60C,110,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,3,.,.,.,9,.,.,.,.,12
PX60C,171,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60C,172,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX60C,420,Paediatric Other Congenital Conditions with CC Score 0,.,2,.,.,.,2,.,.,.,.,1,5,.,5,.,2,17
SA01G,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,3
SA01G,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA01J,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA01K,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA02H,160,Coagulation Defect with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA02H,303,Coagulation Defect with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02J,303,Coagulation Defect with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03G,303,Haemolytic Anaemia with CC Score 3+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04H,300,Iron Deficiency Anaemia with CC Score 10-13,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2
SA04H,340,Iron Deficiency Anaemia with CC Score 10-13,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04J,100,Iron Deficiency Anaemia with CC Score 6-9,.,3,1,1,1,.,.,.,.,.,.,1,.,.,.,1,8
SA04J,300,Iron Deficiency Anaemia with CC Score 6-9,1,.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,5
SA04J,320,Iron Deficiency Anaemia with CC Score 6-9,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04J,340,Iron Deficiency Anaemia with CC Score 6-9,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04K,100,Iron Deficiency Anaemia with CC Score 2-5,1,.,.,.,1,5,.,.,.,.,.,1,.,2,.,1,11
SA04K,300,Iron Deficiency Anaemia with CC Score 2-5,2,3,2,1,.,.,.,.,.,2,.,.,.,6,.,.,16
SA04K,301,Iron Deficiency Anaemia with CC Score 2-5,.,3,.,.,.,1,.,.,.,.,.,.,.,.,.,.,4
SA04K,303,Iron Deficiency Anaemia with CC Score 2-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04K,320,Iron Deficiency Anaemia with CC Score 2-5,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA04K,430,Iron Deficiency Anaemia with CC Score 2-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04K,502,Iron Deficiency Anaemia with CC Score 2-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04L,100,Iron Deficiency Anaemia with CC Score 0-1,.,1,.,.,.,1,.,.,.,.,.,1,.,1,.,2,6
SA04L,300,Iron Deficiency Anaemia with CC Score 0-1,.,.,1,.,.,.,.,.,1,.,.,.,.,6,.,.,8
SA04L,303,Iron Deficiency Anaemia with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06G,300,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA06H,303,Myelodysplastic Syndrome with CC Score 5-7,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA06H,823,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA06K,823,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA07G,303,Myeloproliferative Disorder with CC Score 7+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA08G,300,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA08G,361,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA08H,120,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA08H,300,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08H,370,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA08J,120,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
SA08J,140,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA08J,300,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08J,303,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09H,300,Other Red Blood Cell Disorders with CC Score 10-13,.,.,2,.,.,.,.,.,.,.,.,1,.,.,.,1,4
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
SA09J,100,Other Red Blood Cell Disorders with CC Score 6-9,1,.,.,.,.,1,.,.,.,.,.,.,.,1,.,1,4
SA09J,110,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,2
SA09J,300,Other Red Blood Cell Disorders with CC Score 6-9,1,1,4,.,.,1,.,.,.,.,.,1,.,.,.,.,8
SA09J,361,Other Red Blood Cell Disorders with CC Score 6-9,.,.,3,.,.,1,.,.,.,.,.,.,.,.,.,.,4
SA09J,410,Other Red Blood Cell Disorders with CC Score 6-9,.,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,2
SA09J,430,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,5,.,.,1,1,.,.,.,.,.,.,.,1,.,.,8
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,1,.,.,.,.,2,.,.,.,1,.,.,.,4,.,1,9
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA09K,320,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
SA09K,361,Other Red Blood Cell Disorders with CC Score 2-5,.,1,14,.,.,.,.,.,.,.,.,.,.,.,.,.,15
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,1,.,.,.,1,.,1,.,4,.,1,8
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA12G,303,Thrombocytopenia with CC Score 8+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12H,300,Thrombocytopenia with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA12H,303,Thrombocytopenia with CC Score 5-7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12J,300,Thrombocytopenia with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
SA12J,303,Thrombocytopenia with CC Score 2-4,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA12K,300,Thrombocytopenia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3
SA12K,303,Thrombocytopenia with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,1,4,.,.,.,.,.,.,.,.,.,.,2,7
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,1,.,1,4,.,.,1,.,.,3,.,13,.,4,28
SA13A,301,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,11
SA13A,410,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,1,.,.,.,6,.,.,.,.,.,.,.,7
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,4
SA13B,420,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",4,.,.,.,.,3,.,.,.,.,.,2,.,.,.,.,9
SA13B,421,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
SA13B,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
SA14Z,400,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
SA14Z,421,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA17H,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA17H,160,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA17H,302,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17H,370,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA18Z,303,Bone Marrow Harvest,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24G,303,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA24G,823,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA24H,300,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,8
SA25G,300,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
SA25G,823,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA25H,303,Acute Myeloid Leukaemia with CC Score 9-11,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA25J,303,Acute Myeloid Leukaemia with CC Score 6-8,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,10
SA25K,303,Acute Myeloid Leukaemia with CC Score 4-5,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,16
SA25L,100,Acute Myeloid Leukaemia with CC Score 2-3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25L,300,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,6
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,.,.,31,.,.,.,.,.,.,.,.,.,.,.,.,.,31
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,22
SA26A,303,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,36
SA26B,370,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,8
SA26B,823,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
SA28A,303,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA28B,420,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA30B,303,Plasma Cell Disorders with CC Score 8-10,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA30B,361,Plasma Cell Disorders with CC Score 8-10,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30B,430,Plasma Cell Disorders with CC Score 8-10,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
SA30B,823,Plasma Cell Disorders with CC Score 8-10,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA30C,303,Plasma Cell Disorders with CC Score 5-7,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA30D,110,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
SA30D,300,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA30D,303,Plasma Cell Disorders with CC Score 2-4,1,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA30E,101,Plasma Cell Disorders with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30E,300,Plasma Cell Disorders with CC Score 0-1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3,5
SA30E,303,Plasma Cell Disorders with CC Score 0-1,1,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA30E,370,Plasma Cell Disorders with CC Score 0-1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA31A,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA31A,361,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10
SA31A,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31B,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31B,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31C,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,5,6
SA31C,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",2,5,2,.,.,.,.,.,.,.,.,.,.,.,.,.,9
SA31D,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,7,8
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",5,5,5,.,.,.,.,.,.,.,.,.,.,.,.,.,15
SA31D,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31D,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,7
SA31E,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1,2
SA31E,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,12
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",4,11,19,.,.,.,.,.,.,.,.,.,.,.,.,.,34
SA31E,340,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,9
SA31F,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,3
SA31F,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31F,160,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA31F,172,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31F,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,16
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",2,26,41,.,.,.,.,.,.,.,.,.,.,.,.,.,69
SA31F,370,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,13
SA32B,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32C,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
SA32C,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",2,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA32D,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",2,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA32D,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA33Z,303,Diagnostic Bone Marrow Extraction,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA33Z,370,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA33Z,420,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA34Z,370,Peripheral Blood Stem Cell Harvest,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
SA34Z,823,Peripheral Blood Stem Cell Harvest,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA35C,300,Agranulocytosis with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA35C,303,Agranulocytosis with CC Score 5-8,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35D,100,Agranulocytosis with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35D,300,Agranulocytosis with CC Score 2-4,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA35D,370,Agranulocytosis with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35E,100,Agranulocytosis with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
