HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,433,"2,605",.,"2,000",.,.,"5,038"
PR03C,Paediatric Febrile Convulsions with CC Score 0,"3,049",609,.,720,.,734,.,.,.,.,433,"1,505",.,"1,000",.,.,"8,051"
PR04A,"Paediatric Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"16,917",.,.,.,.,"16,917"
PR04B,"Paediatric Headaches or Migraines, with CC Score 1-3",.,"1,219",702,.,.,734,.,.,.,.,"3,899","4,471",.,"1,000",.,.,"12,024"
PR04C,"Paediatric Headaches or Migraines, with CC Score 0",762,.,.,720,.,.,.,.,.,.,"3,465","2,877",.,"2,000",.,.,"9,825"
PR05B,Paediatric Developmental Disorders with CC Score 1,.,"6,093",.,.,.,.,.,.,.,.,.,"2,519",.,.,.,541,"9,153"
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PT52A,Paediatric Behavioural Disorders with CC Score 1+,"1,525",609,.,.,.,.,.,.,.,.,433,"13,971",.,.,.,.,"16,538"
PT52B,Paediatric Behavioural Disorders with CC Score 0,762,.,.,.,.,734,.,.,.,.,.,.,.,.,.,.,"1,496"
PT53A,Paediatric Eating Disorders with CC Score 1+,.,.,"2,996",.,.,.,.,.,.,.,.,.,.,"7,001",.,.,"9,997"
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"3,081",.,.,.,.,"3,081"
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,"1,177",.,.,.,"2,798",.,.,.,400,"4,376"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"35,829",.,.,.,.,"35,829"
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,"6,212",.,.,.,"2,405",.,.,.,.,"8,617"
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",457,.,.,.,.,.,.,.,.,.,.,"5,148",.,"1,000",.,"2,160","8,764"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0","1,153","1,219",.,.,"1,425",.,.,"1,177",.,.,.,"5,422",.,.,.,"2,193","12,589"
PW16C,Paediatric Major Infections with CC Score 2-4,"3,049","3,656",.,.,.,.,.,"7,140",.,.,.,"39,725",.,.,.,.,"53,570"
PW16D,Paediatric Major Infections with CC Score 1,.,.,728,.,.,.,.,.,.,.,.,"21,435",.,.,.,.,"22,163"
PW16E,Paediatric Major Infections with CC Score 0,.,609,.,720,.,.,.,.,.,.,"4,765","7,317",.,.,.,.,"13,411"
PW17A,Paediatric Intermediate Infections with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"17,479",.,.,.,.,"17,479"
PW17B,Paediatric Intermediate Infections with CC Score 3-5,"3,811",.,.,"6,482",.,.,.,.,.,.,.,"74,123",.,.,.,.,"84,416"
PW17C,Paediatric Intermediate Infections with CC Score 1-2,"3,049",.,"3,201",.,"1,260",734,.,.,.,.,"3,465","42,449",.,"3,001",.,.,"57,158"
PW17D,Paediatric Intermediate Infections with CC Score 0,"8,143","1,219",.,.,420,734,.,"2,042",.,.,"3,032","6,481",.,"5,648",.,.,"27,717"
PW18A,Paediatric Minor Infections with CC Score 2+,"2,698",.,"2,202",.,.,.,.,.,.,.,433,"22,248",.,"1,000",.,.,"28,580"
PW18B,Paediatric Minor Infections with CC Score 1,762,.,.,.,.,.,.,.,.,.,.,"3,854",.,.,.,.,"4,616"
PW18C,Paediatric Minor Infections with CC Score 0,.,.,"1,577","9,363",.,"8,802",.,.,.,.,433,"1,746",.,.,.,.,"21,921"
PW19A,Paediatric Viral Infections with CC Score 3+,"2,287",609,.,.,.,.,.,.,.,.,433,.,.,.,.,.,"3,329"
PW19B,Paediatric Viral Infections with CC Score 1-2,.,"1,219",.,.,.,"2,201",.,.,.,.,"5,198",.,.,"1,000",.,541,"10,159"
PW19C,Paediatric Viral Infections with CC Score 0,.,.,.,.,.,734,.,.,.,.,"1,300",.,.,"2,000",.,.,"4,033"
PW20A,Paediatric Fever Unspecified with CC Score 3+,"2,287",.,.,.,.,.,.,.,.,.,.,"11,690",.,.,.,.,"13,977"
PW20B,Paediatric Fever Unspecified with CC Score 1-2,762,.,.,"1,361",.,.,.,.,.,.,.,"42,789",.,.,.,.,"44,912"
PW20C,Paediatric Fever Unspecified with CC Score 0,.,.,.,.,.,.,.,.,.,.,433,"2,228",.,"1,000",.,.,"3,661"
PX22A,Paediatric Chest Pain with CC Score 1+,762,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,762
PX22B,Paediatric Chest Pain with CC Score 0,762,.,.,.,.,.,.,.,.,.,433,.,.,.,.,.,"1,195"
PX29A,Paediatric Abdominal Pain with CC Score 3+,"5,030",.,.,.,.,.,.,.,.,.,.,"5,898",.,.,.,.,"10,928"
PX29B,Paediatric Abdominal Pain with CC Score 1-2,457,.,.,720,.,.,.,.,.,.,866,"18,703",.,"4,001",.,"2,165","26,912"
PX29C,Paediatric Abdominal Pain with CC Score 0,"1,370",452,.,"1,440",.,.,.,.,.,.,"4,332","2,312",.,"1,000",.,541,"11,448"
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,"18,217",.,.,.,.,.,.,"21,758",.,"4,001",.,"6,153","50,128"
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,"3,047",.,"1,440",.,.,.,.,.,.,"1,733","2,941",.,.,.,541,"9,702"
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,762,"2,437",.,.,.,.,.,.,.,.,"10,829","1,505",.,"1,000",.,996,"17,530"
PX50A,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+",.,.,.,.,.,.,.,.,.,750,.,.,.,.,.,.,750
PX50C,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,867
PX51Z,Paediatric Child Safeguarding (Welfare and Protection),.,609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,609
PX55Z,Paediatric Respite Care,"67,199",.,.,"1,440",.,.,.,.,.,.,.,"1,731",.,.,.,"1,623","71,994"
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",762,"1,219",.,.,.,.,.,.,.,.,"3,032","2,744",.,.,.,.,"7,757"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",762,609,.,720,.,.,.,648,.,.,"1,300",.,.,.,.,.,"4,039"
PX57A,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,720,.,734,.,.,.,.,"5,198","29,329",.,.,.,541,"36,522"
PX57B,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","6,311",.,"2,380","2,881",420,"8,802",.,"7,571",.,.,"49,816","36,529",.,.,.,"1,082","115,793"
PX57C,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","3,589","1,219",.,"5,762","3,470","48,413",.,"2,068",.,.,"61,511","7,439",.,"11,002",.,"20,494","164,966"
PX59A,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,866,"23,911",.,.,.,.,"24,778"
PX59B,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,"2,201",.,.,.,.,866,"50,317",.,.,.,.,"53,383"
PX59C,Paediatric Major Congenital Conditions with CC Score 1-2,.,609,.,.,.,.,.,"8,526",.,.,433,"6,636",.,.,.,.,"16,205"
PX59D,Paediatric Major Congenital Conditions with CC Score 0,762,"4,265",.,720,.,734,.,.,.,.,433,"27,525",.,"6,001",.,.,"40,440"
PX60A,Paediatric Other Congenital Conditions with CC Score 3+,.,.,"3,911",.,.,.,.,"8,655",.,.,.,"24,622",.,.,.,.,"37,187"
PX60B,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,"3,032","17,253",.,.,.,.,"20,285"
PX60C,Paediatric Other Congenital Conditions with CC Score 0,.,"1,219",.,.,.,"1,467",.,"3,637",.,.,433,"21,095",.,"5,001",.,"1,082","33,934"
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,"7,847",.,.,.,.,.,.,.,.,.,.,.,"1,004",.,.,"8,851"
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,.,"35,277",.,.,.,.,.,.,.,.,.,.,.,.,.,"35,277"
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,"29,038",.,.,.,.,.,.,.,.,.,.,.,.,.,"29,038"
SA02H,Coagulation Defect with CC Score 2-4,.,.,"3,927",.,.,.,.,.,.,.,.,.,.,.,.,"1,885","5,812"
SA02J,Coagulation Defect with CC Score 0-1,.,.,"1,893",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,893"
SA03G,Haemolytic Anaemia with CC Score 3+,.,"8,929",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,929"
SA04H,Iron Deficiency Anaemia with CC Score 10-13,438,.,461,.,.,.,.,.,.,.,.,.,.,"5,524",.,.,"6,423"
SA04J,Iron Deficiency Anaemia with CC Score 6-9,"1,127","2,277","3,954","5,812","1,752","2,712",.,.,.,.,.,"2,248",.,"2,374",.,"1,348","23,604"
SA04K,Iron Deficiency Anaemia with CC Score 2-5,"8,197","6,372","1,931",907,"1,747","10,050",.,.,.,"1,863",.,"4,427",.,"7,183",.,455,"43,131"
SA04L,Iron Deficiency Anaemia with CC Score 0-1,.,"1,975",168,.,.,791,.,.,376,.,.,414,.,"3,660",.,"2,273","9,656"
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,502","5,502"
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,"44,089",.,"2,636",.,.,.,.,.,.,.,.,.,.,.,"46,725"
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,"3,929",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,929"
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,"3,572","13,719",.,"4,613",.,.,.,.,.,.,.,.,.,.,.,"21,904"
SA07G,Myeloproliferative Disorder with CC Score 7+,.,.,"3,927",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,927"
SA07J,Myeloproliferative Disorder with CC Score 0-3,.,.,"6,788",.,.,.,.,.,.,.,.,.,.,502,.,.,"7,290"
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,"8,237",.,.,.,"6,132","14,370"
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,714,707,.,.,.,.,.,.,.,.,"2,516",.,.,.,"6,765","10,702"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2","4,450","2,143",.,.,"3,402",.,.,.,.,.,.,"5,571",.,.,.,"1,879","17,445"
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,.,"2,743",.,.,.,.,.,"3,658",.,.,"1,430",.,.,.,"1,834","9,665"
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,"1,333",802,"5,413",.,374,"5,990",.,"3,999","1,098",.,.,"1,053",.,647,.,"1,787","22,495"
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,"1,315","6,485","14,692",.,"1,314","4,415",.,.,.,"3,010",.,.,.,"3,158",.,"2,882","37,270"
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,.,"2,834",.,.,"3,069",603,.,.,.,898,.,877,.,"2,009",.,"1,048","11,336"
SA12G,Thrombocytopenia with CC Score 8+,555,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,555
SA12H,Thrombocytopenia with CC Score 5-7,"3,885",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,857","5,742"
SA12J,Thrombocytopenia with CC Score 2-4,"1,110",.,.,.,.,.,.,.,.,.,.,"1,804",.,.,.,367,"3,281"
SA12K,Thrombocytopenia with CC Score 0-1,.,.,"2,328",.,.,.,.,.,.,.,.,.,.,.,.,"1,834","4,162"
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",438,"2,563","23,185","1,145","7,141","1,205",.,697,"3,303",.,.,"2,004",.,"6,528",.,"2,831","51,040"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under","3,811",.,.,.,.,"2,201",.,.,.,.,.,"9,939",.,.,.,.,"15,951"
SA14Z,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,"37,872",.,.,.,.,"37,872"
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,"12,379",.,"3,327",.,.,.,.,.,.,"3,601",.,.,.,"4,313","23,620"
SA18Z,Bone Marrow Harvest,.,.,"4,289",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,289"
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,"69,296",.,"8,567",.,.,.,.,.,.,.,.,.,.,.,"77,864"
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,"77,022",.,.,.,.,.,.,.,.,.,.,.,.,"10,637","87,659"
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,"32,483",.,.,.,.,.,.,.,.,.,.,.,.,.,"32,483"
SA25G,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,"25,702",.,"13,715",.,.,.,.,.,.,.,.,.,"39,417"
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,"32,066",.,.,.,.,.,.,.,.,.,.,.,.,.,"32,066"
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,.,.,"199,335",.,.,.,.,.,.,.,.,.,.,.,.,.,"199,335"
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,.,"291,345",.,.,.,.,.,.,.,.,.,.,.,.,.,"291,345"
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"439,357",.,.,.,.,.,.,.,.,.,.,.,.,"8,069","447,426"
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,.,.,"338,367",.,.,.,.,.,.,.,.,.,.,.,.,"2,288","340,655"
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,"550,252",.,.,.,.,.,.,.,.,.,.,.,.,.,"550,252"
SA26B,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"322,474",.,.,.,.,"322,474"
SA28A,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over",.,.,"176,934",.,.,.,.,.,.,.,.,.,.,.,.,.,"176,934"
SA28B,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under",.,.,.,.,.,.,.,.,.,.,433,.,.,.,.,.,433
SA30B,Plasma Cell Disorders with CC Score 8-10,.,.,"22,956",.,"13,180",.,.,.,"5,853",.,.,.,.,.,.,.,"41,989"
SA30C,Plasma Cell Disorders with CC Score 5-7,.,"3,572",.,.,"5,931",.,.,.,.,.,.,.,.,.,.,.,"9,503"
SA30D,Plasma Cell Disorders with CC Score 2-4,"1,110","2,143","8,244",.,.,.,.,"9,055",.,.,.,.,.,.,.,"1,834","22,386"
SA30E,Plasma Cell Disorders with CC Score 0-1,555,.,"50,609",.,.,.,.,.,.,.,.,.,.,.,.,"3,301","54,466"
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+","13,546",.,.,.,"19,111",.,.,.,.,.,.,.,.,.,.,"6,549","39,207"
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,"5,715",.,.,"27,679",.,.,.,.,.,.,.,.,.,.,.,"33,394"
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9","1,665","19,727","22,783",.,.,.,.,.,.,.,.,.,.,"1,004",.,"29,476","74,655"
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5","3,330","15,001","53,857",.,"53,051",.,.,.,.,.,.,.,.,"1,506",.,"12,785","139,531"
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3","12,765","21,074","93,061",.,"50,093",.,.,.,.,"2,810",.,429,.,.,.,"21,763","201,994"
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1","7,325","60,006","169,533","9,674","50,744",.,.,.,.,.,.,"11,378",.,.,.,"35,180","343,841"
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6","1,665",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,665"
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4","4,995",.,"37,978",.,.,.,.,.,.,.,.,.,.,.,.,"5,502","48,475"
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2","2,220",.,"18,473",.,"2,636",.,.,.,.,.,.,.,.,.,.,"3,301","26,630"
SA33Z,Diagnostic Bone Marrow Extraction,.,.,"1,654",.,.,.,.,.,.,.,.,"2,700",.,.,.,.,"4,354"
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,"5,176",.,.,.,.,.,.,.,.,"16,318",.,.,.,.,"21,494"
SA35C,Agranulocytosis with CC Score 5-8,.,"1,429",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,467","2,896"
SA35D,Agranulocytosis with CC Score 2-4,.,"1,220","1,640","1,145",.,.,.,.,.,.,.,.,.,.,.,.,"4,005"
SA35E,Agranulocytosis with CC Score 0-1,457,714,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,171"
SB97Z,Same Day Chemotherapy Admission or Attendance,.,357,"27,704",.,.,.,.,.,.,.,.,"1,185",.,.,.,.,"29,246"
UZ01Z,Data Invalid for Grouping,"379,128","8,262","623,994","9,130","40,691","29,167",.,"379,151",.,"217,620",.,"617,438",.,"7,246",.,"5,324","2,317,151"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,588,.,.,.,"7,148",.,.,.,801,"8,537"
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,.,.,588,.,.,.,"5,008",.,.,.,.,"5,596"
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,"3,505","13,100",.,"5,880",.,.,.,.,.,.,.,"2,402","24,887"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,"10,036",.,.,.,.,.,.,"2,727",.,.,.,.,"12,763"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,600","3,600"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","5,433",.,.,.,.,.,.,.,.,.,.,"3,728",.,.,.,"6,672","15,833"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"12,378",.,.,.,.,"12,378"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"10,296",.,.,.,"5,266","15,562"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"3,139",.,.,.,.,"3,139"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,304","3,304"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"15,545",.,.,.,.,"15,545"
WA02Z,Disorders of Immunity without HIV or AIDS,.,.,"3,441",.,.,.,.,.,.,.,.,"3,489",.,"1,004",.,.,"7,933"
WA03B,Septicaemia with CC Score 2-3,"3,068","6,627","11,490",.,.,.,"3,693",.,.,"2,220",.,"7,643",.,.,.,367,"35,108"
WA03C,Septicaemia with CC Score 0-1,"5,521","54,954","58,934",.,"35,906",.,.,.,.,.,.,.,.,.,.,"21,448","176,764"
WA04Z,Acute Febrile Illness with length of stay 4 days or less,.,"4,440","2,615",.,.,.,.,.,.,.,.,.,.,.,.,767,"7,822"
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more,"5,698","2,500",.,.,.,.,.,.,.,.,.,"7,395",.,.,.,.,"15,593"
WA06A,Other Viral Illness with CC Score 2+,555,.,"7,289",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,844"
WA06B,Other Viral Illness with CC Score 1,.,.,"10,299",454,.,.,.,.,.,.,.,.,.,.,.,"3,301","14,053"
WA06C,Other Viral Illness with CC Score 0,"1,665",.,"4,940",.,"1,977",.,.,.,.,.,.,.,.,.,.,"5,327","13,909"
WA08Z,Malaria,.,.,.,.,.,.,.,.,.,.,.,"1,035",.,.,.,.,"1,035"
WA09B,Other Non-Viral Infections with CC Score 1-2,762,.,"3,779",.,"4,613",.,.,.,.,.,.,.,.,.,.,.,"9,155"
WA09C,Other Non-Viral Infections with CC Score 0,"1,311",748,"17,389",.,.,.,.,.,.,"3,518",.,.,.,.,.,.,"22,965"
WA10Z,Other Infections (Genito-Urinary Medicine),.,"1,854",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,339","5,193"
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",.,.,707,.,"2,304",.,.,.,.,.,.,.,.,.,.,367,"3,377"
WA12A,"Complications of Procedures, with CC Score 3+",.,.,"16,080",.,.,.,.,"34,594",.,.,.,.,.,.,.,.,"50,674"
WA12B,"Complications of Procedures, with CC Score 2",457,"4,837","20,421",.,876,"3,749",.,"23,322",.,.,.,"9,594",.,.,.,.,"63,256"
WA12C,"Complications of Procedures, with CC Score 1",.,"2,039","45,598",.,"5,386","5,713",.,"25,378",376,.,.,"28,752",.,"9,887",.,"2,430","125,557"
WA12D,"Complications of Procedures, with CC Score 0","25,177","30,571","41,516","8,588","13,296","7,681",.,"23,110",.,"1,753",.,"105,316",.,"13,769",.,"44,967","315,744"
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,"62,275","15,277","92,806","12,848","24,444","5,101","1,583","55,284",376,"8,665",433,"71,419",.,"21,546",.,"23,733","395,788"
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,"68,788","8,590","117,877","6,038","61,080","11,196",528,"61,257",.,"16,136",.,"174,390",.,"19,019",.,"40,431","585,331"
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",.,.,.,.,.,.,.,.,.,.,.,"2,776",.,.,.,544,"3,320"
WA17A,Neoplasm Related Admission with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,"1,795",.,.,.,.,"1,795"
WA17B,Neoplasm Related Admission with CC Score 2,"1,311","1,220",.,.,"1,862",.,.,.,.,.,.,"1,795",.,.,.,.,"6,187"
WA17C,Neoplasm Related Admission with CC Score 1,"18,973",813,"22,231",.,.,603,.,.,.,.,.,"22,105",.,"1,294",.,"1,664","67,683"
WA17D,Neoplasm Related Admission with CC Score 0,"71,337",748,"49,859","1,915","4,125",.,.,.,.,.,.,"12,658",.,.,.,"3,485","144,126"
WA18A,"Admission for Unexplained Symptoms with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"3,896",.,.,.,.,"3,896"
WA18B,"Admission for Unexplained Symptoms with Interventions, with CC Score 0-1",.,"7,601","1,208",.,"3,596",.,.,.,.,.,.,.,.,.,.,.,"12,405"
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4",.,.,.,"1,361",.,.,.,.,"1,879",.,.,.,.,.,.,734,"3,973"
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2","1,315","10,210","16,685",454,.,395,.,"6,357",.,.,.,"4,689",.,"6,026",.,.,"46,130"
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0",877,"9,256","25,638",.,770,711,.,"2,361",.,.,.,"6,324",.,"1,506",.,"4,490","51,933"
WA19Z,Abnormal Findings without Diagnosis,"10,406",.,"5,336","6,489","4,381",.,.,.,.,.,.,"1,134",.,"1,051",.,"1,467","30,264"
WA20Z,"Examination, Follow-Up or Special Screening","26,867","4,971","45,583","8,676","15,301",.,528,.,"2,012",.,.,"29,483",.,"4,776",.,"1,644","139,842"
WA21Z,Other Procedures or Health Care Problems,"61,386",.,"43,169","14,912",.,"1,467",.,"30,399",.,.,.,"1,344",.,.,.,"16,711","169,388"
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1",565,.,"2,003",.,.,.,.,.,.,.,.,"3,813",.,"7,081",.,.,"13,461"
WA23C,"Falls without Specific Cause, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,414,.,.,.,.,414
WA24A,Procedures on the Lymphatic System with CC Score 1+,"1,652",.,"6,300",.,.,"3,017",.,.,.,.,.,.,.,.,.,"5,095","16,063"
WA24B,Procedures on the Lymphatic System with CC Score 0,.,"2,857","98,402",.,"8,890",.,.,.,.,"4,848",.,"3,412",.,"2,774",.,"1,659","122,841"
YQ01B,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,"29,637",.,.,.,.,"29,637"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"39,982",.,.,.,.,"39,982"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,"4,890",.,.,.,.,.,.,"71,849",.,.,.,.,"76,739"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,"3,889",.,"22,925",.,.,.,.,.,.,"376,889",.,.,.,"1,279","404,980"
YQ04A,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"48,918",.,.,.,.,"48,918"
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,"3,380",.,.,.,.,.,.,"65,085",.,.,.,.,"68,466"
YQ05A,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,"4,340",.,"40,415",.,.,.,.,"44,756"
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,"63,708",.,.,.,.,.,.,"15,301",.,"156,489",.,.,.,.,"235,498"
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,"7,904",.,.,.,.,"7,904"
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,"165,940",.,.,.,.,"165,940"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,"5,815",.,.,.,.,.,.,"204,174",.,.,.,.,"209,989"
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,"20,105",.,.,.,.,"20,105"
