HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total Cost,
WJ03F,350,"Standard Infectious Diseases without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,"5,814",.,.,.,.,"5,814",
WJ03F,361,"Standard Infectious Diseases without Interventions, with CC Score 2-3",.,.,"4,574",.,.,904,.,.,.,.,.,.,.,.,.,.,.,"5,478",
WJ03G,100,"Standard Infectious Diseases without Interventions, with CC Score 0-1",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
WJ03G,300,"Standard Infectious Diseases without Interventions, with CC Score 0-1","1,338",.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,.,"2,089",
WJ03G,303,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,399,"2,176",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,575",
WJ03G,340,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"1,205",.,.,.,.,.,.,"1,205",
WJ03G,370,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,"1,235",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,235",
WJ03G,800,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,593,.,.,.,.,.,.,.,.,.,.,.,.,.,.,593,
WJ03G,823,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,"2,762",.,.,.,.,.,.,.,.,.,.,.,.,"2,762",
WJ04Z,100,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,384","3,384",
WJ04Z,101,Genito-Urinary Medicine (GUM) Infections,"1,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,459",
WJ05A,361,Septic Shock with CC Score 5+,.,.,"8,928",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,928",
WJ06E,303,"Sepsis with Single Intervention, with CC Score 5-8",.,.,"3,152",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,152",
WJ06F,300,"Sepsis with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,093","1,093",
WJ06G,100,"Sepsis without Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,405,.,.,.,.,405,
WJ06G,361,"Sepsis without Interventions, with CC Score 9+",.,.,"6,759",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,759",
WJ06G,430,"Sepsis without Interventions, with CC Score 9+",.,689,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,689,
WJ06H,100,"Sepsis without Interventions, with CC Score 5-8",.,.,.,.,"7,024",.,.,.,.,.,.,.,.,.,.,.,.,"7,024",
WJ06H,300,"Sepsis without Interventions, with CC Score 5-8","5,797","3,608","1,303",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,192","16,899",
WJ06H,301,"Sepsis without Interventions, with CC Score 5-8",.,"4,107",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,107",
WJ06H,303,"Sepsis without Interventions, with CC Score 5-8","6,773","5,191",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,964",
WJ06H,361,"Sepsis without Interventions, with CC Score 5-8",.,338,"18,217",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"18,554",
WJ06H,800,"Sepsis without Interventions, with CC Score 5-8",.,.,"5,281",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,281",
WJ06J,100,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,"6,585",.,.,.,.,.,.,.,.,.,.,.,.,"6,585",
WJ06J,300,"Sepsis without Interventions, with CC Score 0-4","16,498","16,838",.,.,"1,128","1,743",.,.,.,.,.,.,.,.,.,.,"7,649","43,855",
WJ06J,301,"Sepsis without Interventions, with CC Score 0-4",.,"4,854",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,854",
WJ06J,303,"Sepsis without Interventions, with CC Score 0-4","11,289","36,737","9,456",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"57,482",
WJ06J,340,"Sepsis without Interventions, with CC Score 0-4",.,703,.,.,.,.,.,.,.,.,"1,296",.,.,.,.,.,.,"1,998",
WJ06J,361,"Sepsis without Interventions, with CC Score 0-4",.,"3,713","5,227",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,941",
WJ06J,370,"Sepsis without Interventions, with CC Score 0-4",.,.,"6,318",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,318",
WJ06J,430,"Sepsis without Interventions, with CC Score 0-4",.,"2,757",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,757",
WJ07B,101,"Fever of Unknown Origin with Interventions, with CC Score 0-3",.,.,"3,282",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,282",
WJ07B,320,"Fever of Unknown Origin with Interventions, with CC Score 0-3",.,"1,961",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,961",
WJ07C,300,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,"4,410",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,914","7,324",
WJ07C,301,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373,
WJ07C,303,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799,
WJ07C,361,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,"2,025",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,025",
WJ07D,100,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,549,.,.,.,.,.,.,.,.,.,.,.,.,.,549,
WJ07D,300,"Fever of Unknown Origin without Interventions, with CC Score 0-3","6,688","15,635",.,.,.,.,.,.,.,.,321,.,.,.,.,.,.,"22,645",
WJ07D,303,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"2,396",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,396",
WJ07D,320,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,"2,543",.,.,.,.,.,.,"2,543",
WJ07D,340,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"1,054",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,054",
WJ07D,370,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,"3,320",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,320",
WJ07D,430,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"1,034",.,.,.,.,.,.,.,.,.,.,.,.,.,.,307,"1,341",
WJ07D,502,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,827,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,827,
WJ07D,800,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,"2,411",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,411",
WJ10C,101,"HIV Disease with Single Intervention, with CC Score 0-4",.,.,"4,161",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,161",
WJ11Z,120,Other Disorders of Immunity,.,.,.,.,.,.,.,.,.,.,.,.,"2,583",.,.,.,.,"2,583",
WJ11Z,300,Other Disorders of Immunity,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,514,
WJ11Z,340,Other Disorders of Immunity,.,.,"3,185",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,185",
WJ11Z,360,Other Disorders of Immunity,.,.,.,.,.,.,.,.,.,.,.,.,"3,406",.,.,.,.,"3,406",
WJ11Z,361,Other Disorders of Immunity,546,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,546,
YA01Z,150,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,"21,445",.,.,.,.,"21,445",
YA02A,150,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"34,790",.,.,.,.,"34,790",
YA02B,150,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"500,621",.,.,.,.,"500,621",
YA03C,100,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"5,618",.,.,.,.,"5,618",
YA03C,101,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,"4,122",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,122",
YA03C,150,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"91,304",.,.,.,.,"91,304",
YA10Z,100,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"7,553",.,.,.,.,"7,553",
YA10Z,150,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"169,339",.,.,.,.,"169,339",
YA10Z,400,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"4,903",.,.,.,.,"4,903",
YA11Z,150,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"38,927",.,.,.,.,"38,927",
YA12Z,300,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,514,
YD01Z,172,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,"40,562",.,.,.,.,"40,562",
YD02Z,172,Percutaneous Biopsy of Lesion of Pleura,.,.,.,.,.,.,.,.,.,.,.,.,"1,112",.,.,.,.,"1,112",
YD02Z,300,Percutaneous Biopsy of Lesion of Pleura,.,.,708,.,.,.,.,.,.,.,.,.,.,.,.,.,.,708,
YD03Z,100,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,"4,873",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,873",
YD03Z,172,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,"21,629",.,.,.,.,"21,629",
YD03Z,300,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum","3,567",.,"2,455","1,872",.,.,.,.,929,.,.,.,614,.,"4,112",.,"25,588","39,137",
YD03Z,340,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,"12,999",.,.,"5,826",.,.,.,.,.,"3,704",.,885,.,.,.,.,"23,414",
YD03Z,430,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,.,.,656,.,.,656,
YD03Z,800,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,"3,092",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,092",
YD04Z,172,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"1,357",.,.,.,.,"1,357",
YD04Z,300,Percutaneous Drainage of Pleural Cavity,446,.,.,.,376,.,.,.,.,.,.,.,.,.,514,.,997,"2,333",
YD04Z,340,Percutaneous Drainage of Pleural Cavity,.,.,"1,455",.,"1,665",.,.,.,.,.,.,.,"2,651",.,.,.,.,"5,770",
YD04Z,361,Percutaneous Drainage of Pleural Cavity,.,.,"1,008",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,008",
YD04Z,800,Percutaneous Drainage of Pleural Cavity,.,.,922,.,.,.,.,.,.,.,.,.,.,.,.,.,.,922,
YD05Z,300,Percutaneous Aspiration of Pleural Cavity,.,.,918,.,376,.,.,.,742,.,.,.,.,.,"2,056",.,.,"4,092",
YD05Z,340,Percutaneous Aspiration of Pleural Cavity,.,"2,836","2,301",.,832,353,.,.,.,.,664,.,.,.,.,.,.,"6,986",
YF01A,120,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,"4,214",.,.,"1,631",.,.,.,.,.,.,.,"1,749",.,.,.,.,"7,594",
YF01A,300,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,"2,045",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,045",
YF01B,120,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,760",.,.,.,.,"1,760",
YF01B,171,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"4,690",.,.,.,.,"4,690",
YF01B,420,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,828",.,.,.,.,"1,828",
YF02Z,171,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"4,770",.,.,.,.,"4,770",
YF02Z,370,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,"10,683",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,683",
YF02Z,420,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"1,828",.,.,.,.,"1,828",
YF03B,100,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,.,"6,209",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,209",
YF03B,502,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,.,"21,496",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,496",
YF03B,800,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,.,"9,318",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,318",
YF04A,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,047","11,047",
YF04A,361,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"22,975",.,.,.,.,"22,975",
YF04B,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4","16,137",.,.,.,.,.,.,.,.,.,"5,381",.,.,.,.,.,.,"21,518",
YF04B,101,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4",.,.,"3,981",.,"4,566",.,.,.,.,.,.,.,.,.,.,.,.,"8,547",
YF04B,361,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4",.,.,"8,304",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,304",
YF04B,502,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4",.,.,855,.,.,.,.,.,.,.,.,.,.,.,.,.,.,855,
YF04B,800,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4",.,.,"7,601",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,601",
YF04C,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,889,"4,989",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,877",
YF04C,502,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,"1,710",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,710",
YG01A,100,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"5,138",.,.,.,.,.,.,"5,138",
YG01A,300,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"156,541",.,.,.,.,"156,541",
YG01B,100,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"6,692",.,.,.,.,.,.,"6,692",
YG01B,120,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"4,086",.,.,.,.,"4,086",
YG01B,300,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"195,738",.,.,.,.,"195,738",
YG02Z,100,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts","4,534",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,534",
YG02Z,300,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts","3,567",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,567",
YG02Z,370,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,"7,301",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,301",
YG03A,300,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"10,104",.,.,.,.,"10,104",
YG03B,100,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,755","10,755",
YG03B,300,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3",.,.,"3,612",.,.,.,.,.,.,.,.,.,"9,199",.,.,.,"4,270","17,082",
YG04A,300,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"13,888",.,.,.,.,"13,888",
YG04B,370,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,"3,652",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,652",
YG05A,300,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 4+","2,675",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,675",
YG05B,100,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,.,"5,707",.,.,.,.,.,.,.,.,.,.,.,.,"5,707",
YG05B,300,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,.,"1,879",.,.,.,.,.,.,.,"17,187",.,.,.,.,"19,066",
YG06Z,100,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,497","7,497",
YG07A,300,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 3+","4,459",.,"13,362",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,821",
YG07B,100,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","1,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,893",
YG07B,300,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"8,547",.,.,.,.,"8,547",
YG10Z,100,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,584","2,584",
YG10Z,300,Percutaneous Transvascular Biopsy of Lesion of Liver,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,943","3,389",
YG11A,100,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over","10,357",889,"10,002",549,"1,356","1,233",.,.,.,.,"14,712",.,.,.,"4,782",.,"3,148","47,026",
YG11A,101,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,"3,216",.,.,.,.,.,.,.,.,.,.,.,.,.,862,"4,077",
YG11A,300,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over","15,160","2,806","3,852",936,376,.,.,.,742,.,"8,878",.,"10,273",.,.,.,"6,178","49,201",
YG11A,301,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,373,.,.,"19,022",.,.,.,.,.,.,.,.,.,.,.,.,"19,395",
YG11A,302,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"3,482",.,.,.,.,"3,482",
YG11A,340,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,"1,665",.,.,.,.,.,.,.,.,.,.,.,.,"1,665",
YG11A,370,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,"17,124",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,124",
YG11A,430,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345,
YG11A,502,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,827,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,827,
YG11A,800,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,"19,083",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,083",
YG11B,420,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"14,516",.,.,.,.,"14,516",
YG11B,823,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"3,835",.,.,.,.,"3,835",
YG12Z,100,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,"2,186",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,186",
YG12Z,303,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799,
YH01Z,110,"Percutaneous Vertebroplasty of, Three or More Levels of Spine",.,.,.,.,.,.,.,.,.,.,.,.,"8,310",.,.,.,.,"8,310",
YH01Z,150,"Percutaneous Vertebroplasty of, Three or More Levels of Spine",.,.,.,.,.,.,.,.,.,.,.,.,"13,219",.,.,.,.,"13,219",
YH03Z,110,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,.,.,.,.,.,.,.,.,"23,151",.,.,.,.,"23,151",
YH10Z,100,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,439,.,.,.,.,.,.,.,.,.,.,.,.,439,
YH10Z,110,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,.,.,.,.,"2,085",.,.,.,.,"2,085",
YH20Z,110,Percutaneous Ablation of Lesion of Bone,.,.,.,.,.,.,.,"2,218",.,.,.,.,.,.,.,.,.,"2,218",
YH30Z,110,Image Guided Aspiration of Joint,"2,778",.,.,.,812,.,.,"4,365",.,.,.,.,.,.,.,.,.,"7,954",
YH30Z,300,Image Guided Aspiration of Joint,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401,
YH30Z,410,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,683,.,.,.,.,.,.,.,.,.,683,
YH31Z,100,Image Guided Biopsy of Lesion of Bone,"1,893",.,.,549,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,442",
YH31Z,101,Image Guided Biopsy of Lesion of Bone,.,.,"1,552",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,552",
YH31Z,110,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,.,.,"8,468",.,.,.,.,"1,789",.,.,.,.,"10,257",
YH31Z,301,Image Guided Biopsy of Lesion of Bone,.,.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,349,
YH32Z,110,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,"5,771",.,.,.,.,.,.,.,.,.,"5,771",
YH32Z,150,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,"10,746",.,.,.,.,"10,746",
YH32Z,160,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,890","1,890",
YH32Z,171,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,"3,461",.,.,.,.,"3,461",
YH32Z,823,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,690,.,.,.,.,.,.,.,.,.,.,.,.,690,
YJ02Z,100,Unilateral Core Needle Biopsy of Lesion of Breast,.,"4,206","7,480",.,"1,411",.,.,.,.,.,.,.,.,.,.,.,"1,131","14,229",
YJ04Z,100,Core Needle Biopsy of Axillary Lymph Nodes,"12,708","3,922","21,493",.,"7,608",.,.,.,.,.,.,.,.,.,.,.,"13,326","59,057",
YJ04Z,120,Core Needle Biopsy of Axillary Lymph Nodes,.,972,.,.,.,.,.,.,.,.,.,.,"3,975",.,.,.,.,"4,947",
YJ04Z,171,Core Needle Biopsy of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,"4,632",.,.,.,.,"4,632",
YJ04Z,300,Core Needle Biopsy of Axillary Lymph Nodes,"1,574",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,574",
YJ10Z,100,Wire Guided Biopsy of Lesion of Breast,"4,750","1,283","13,830",.,"3,373",.,.,.,.,.,.,.,.,.,.,.,"6,166","29,402",
YJ11Z,100,"Drainage of Lesion of Breast, including Associated Lymph Nodes",.,"4,697",.,.,"1,026",.,.,.,.,.,.,.,.,.,.,.,.,"5,723",
YJ11Z,502,"Drainage of Lesion of Breast, including Associated Lymph Nodes",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,392",.,.,"2,392",
YL02Z,101,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,"16,820",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"16,820",
YL10Z,101,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","6,643",.,"18,825",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,446","28,915",
YL10Z,370,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,"1,714",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,714",
YL10Z,800,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,"3,057",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,057",
YL11Z,101,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","20,555",.,"42,951","1,740",830,.,.,.,.,.,.,.,.,.,.,.,"15,711","81,788",
YL11Z,300,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",892,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,892,
YL11Z,361,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,"11,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,893",
YL11Z,370,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,"1,401",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,401",
YL12Z,101,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy","2,819",.,"6,938",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,336","11,093",
YL12Z,361,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,"2,153",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,153",
