HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total Cost
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,"8,367",.,"19,786",.,"4,121",.,.,.,.,.,.,.,.,.,.,.,.,"32,274"
SA13A,400,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,312,.,.,.,.,.,312
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"34,895",.,"34,895"
SA13A,501,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,759,.,.,.,.,.,759
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","4,055",.,.,.,.,613,.,.,.,.,.,.,832,.,.,.,.,.,"5,500"
SA13A,800,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","9,952",.,.,"17,518",.,"13,160",.,.,.,.,.,.,.,.,.,.,"37,839",.,"78,469"
SA13A,810,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,"7,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,087"
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,"354,456",.,.,.,.,.,.,"2,423",.,.,.,.,.,"356,878"
SA13B,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"9,252",.,.,.,.,.,"9,252"
SA13B,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,"23,321",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"23,321"
SA13B,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"31,337",.,.,.,.,.,"31,337"
SA13B,420,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",676,.,.,.,.,.,.,.,.,.,.,.,"1,723",.,.,.,.,.,"2,400"
SA13B,421,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"12,498",.,.,.,.,.,"12,498"
SA13B,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"79,943",.,.,.,.,.,"79,943"
SA14Z,300,"Plasma Exchanges, 2 to 9",.,.,.,.,.,537,.,.,.,.,.,.,.,.,.,.,.,.,537
SA14Z,361,"Plasma Exchanges, 2 to 9",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
SA17G,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA17G,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,"4,188",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,188"
SA17G,800,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,495
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,"4,051",.,"7,084",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,135"
SA17H,370,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,217,.,.,.,.,.,.,.,.,.,.,.,.,.,.,217
SA17H,800,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,"1,037",.,"15,792",.,.,.,.,.,.,.,.,.,"4,812",.,.,"21,640"
SA17H,823,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,"3,294",.,.,.,.,.,.,.,.,.,.,.,.,"3,294"
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,329,.,.,"4,599",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,928"
SA25K,303,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,199"
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,298,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,348"
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,658,.,.,"10,445",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,103"
SA30C,303,Plasma Cell Disorders with CC Score 5-7,.,"1,620",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"2,670"
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,.,"1,318",.,.,.,.,.,.,.,.,.,.,.,.,"1,318"
SA30D,303,Plasma Cell Disorders with CC Score 2-4,.,"4,051",.,"6,430",.,.,.,.,.,.,.,.,.,.,.,.,"56,158",.,"66,640"
SA30D,823,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,.,"23,059",.,.,.,.,.,.,.,.,.,.,.,.,"23,059"
SA30E,303,Plasma Cell Disorders with CC Score 0-1,"57,695","32,813",.,"673,161",.,.,.,.,.,.,.,.,.,.,.,.,"114,941",.,"878,610"
SA30E,800,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,019",.,.,"8,019"
SA30E,823,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,"116,615",.,.,.,.,.,.,.,.,.,.,.,.,"116,615"
SA31B,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,"3,294",.,.,.,.,.,.,.,.,.,.,.,.,"3,294"
SA31C,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,"1,977",.,.,.,.,.,.,.,.,.,.,.,.,"1,977"
SA31D,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,397",.,"8,397"
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,"1,215",.,"1,345",.,.,.,.,.,.,.,.,.,.,.,.,"14,171",.,"16,731"
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,"5,271",.,.,.,.,.,.,.,.,.,.,.,.,"5,271"
SA31F,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,315,.,.,.,.,.,.,.,.,.,.,.,315
SA31F,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1","5,987","7,292",.,"75,082",.,.,.,.,.,.,.,.,.,.,.,.,"9,972",.,"98,333"
SA31F,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,119,.,.,.,.,.,.,.,.,.,.,.,.,.,.,119
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,"30,965",.,.,.,.,.,.,.,.,.,.,.,.,"30,965"
SA32B,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",.,.,.,298,.,.,.,.,.,.,.,.,.,.,.,.,.,.,298
SA32C,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",553,.,.,"3,974",.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"5,577"
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2","20,999","6,482",.,"71,147",.,.,.,.,.,.,.,.,.,.,.,.,"9,447",.,"108,074"
SA32D,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,.,"32,283",.,.,.,.,.,.,.,.,.,.,.,.,"32,283"
SA33Z,110,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
SA33Z,171,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,.,702,.,.,.,.,.,702
SA33Z,303,Diagnostic Bone Marrow Extraction,"38,024","49,828",.,"63,588",.,.,137,.,.,.,.,.,.,.,.,.,"52,484",.,"204,061"
SA33Z,340,Diagnostic Bone Marrow Extraction,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
SA33Z,370,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,.,"2,527",.,.,.,.,.,"2,527"
SA33Z,800,Diagnostic Bone Marrow Extraction,.,.,.,72,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,388"
SA33Z,823,Diagnostic Bone Marrow Extraction,.,.,.,.,.,"79,720",.,.,.,.,.,.,"29,557",.,.,.,.,.,"109,277"
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,.,"43,464",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"43,464"
SA34Z,370,Peripheral Blood Stem Cell Harvest,.,.,.,.,.,.,.,.,.,.,.,.,"1,516",.,.,.,.,.,"1,516"
SA35B,370,Agranulocytosis with CC Score 9-12,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
SA35D,370,Agranulocytosis with CC Score 2-4,.,761,.,325,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,086"
SA35E,303,Agranulocytosis with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,099",.,"2,099"
SA35E,370,Agranulocytosis with CC Score 0-1,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
SA37Z,303,Sickle Cell Anaemia without Crisis,.,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101
UZ01Z,100,Data Invalid for Grouping,"3,047",692,.,"8,587","3,828","11,079","2,395",.,.,.,265,.,"9,828",.,"17,378","4,572",.,252,"61,923"
UZ01Z,101,Data Invalid for Grouping,"1,382",.,.,"94,342",953,"7,229",.,.,.,.,533,.,.,.,.,.,.,.,"104,439"
UZ01Z,110,Data Invalid for Grouping,589,.,.,.,.,"1,751",.,.,"24,126",.,.,.,"13,849",.,.,.,.,.,"40,314"
UZ01Z,120,Data Invalid for Grouping,"3,622",371,.,.,.,"2,441",.,.,.,.,.,.,"12,513",.,.,.,.,.,"18,946"
UZ01Z,130,Data Invalid for Grouping,"12,672",.,.,.,.,.,.,.,.,.,"18,733",.,"20,422",209,564,.,.,.,"52,600"
UZ01Z,140,Data Invalid for Grouping,452,.,.,.,.,.,.,.,.,.,.,.,353,.,.,.,.,.,805
UZ01Z,142,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,"1,129",.,.,.,.,.,"1,129"
UZ01Z,150,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,"2,543",.,.,.,.,.,"2,543"
UZ01Z,171,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,"1,293",.,.,.,.,.,"1,293"
UZ01Z,172,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,.,.,681
UZ01Z,191,Data Invalid for Grouping,"1,775",.,.,"53,360",.,.,.,.,.,.,.,.,.,.,.,982,.,.,"56,116"
UZ01Z,300,Data Invalid for Grouping,"1,296",.,.,"2,348",.,"3,224",454,.,.,.,666,.,"1,808",.,"4,149",.,.,.,"13,945"
UZ01Z,301,Data Invalid for Grouping,.,"1,263",.,.,.,"3,115",.,.,.,.,.,.,.,.,.,.,.,540,"4,918"
UZ01Z,303,Data Invalid for Grouping,.,"2,026",.,"69,458",.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"72,533"
UZ01Z,320,Data Invalid for Grouping,"3,371",.,.,964,.,"7,979","3,449",.,.,.,.,.,"3,624",.,.,.,.,.,"19,387"
UZ01Z,330,Data Invalid for Grouping,.,.,.,.,.,450,.,.,.,.,.,.,.,.,.,.,.,.,450
UZ01Z,340,Data Invalid for Grouping,.,.,.,"8,697",.,222,.,.,.,.,68,.,.,.,.,.,.,.,"8,987"
UZ01Z,361,Data Invalid for Grouping,.,.,.,"7,267",.,.,"4,598",.,.,.,.,.,"1,555",.,.,.,.,.,"13,421"
UZ01Z,370,Data Invalid for Grouping,.,761,.,"5,345",.,.,.,.,.,.,.,.,"1,011",.,.,.,.,.,"7,116"
UZ01Z,400,Data Invalid for Grouping,.,.,.,.,.,371,.,.,.,.,.,.,"2,186",.,.,.,.,.,"2,557"
UZ01Z,410,Data Invalid for Grouping,.,161,292,.,.,"2,722",.,.,720,.,.,.,.,.,.,.,.,.,"3,895"
UZ01Z,420,Data Invalid for Grouping,718,.,.,.,.,849,.,.,.,.,.,.,"7,175","2,299",.,.,.,.,"11,041"
UZ01Z,501,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,"3,796",.,.,.,.,.,"3,796"
UZ01Z,502,Data Invalid for Grouping,772,.,.,"1,657","6,131",.,.,.,.,.,"17,376",.,.,.,"4,114",.,.,.,"30,051"
UZ01Z,800,Data Invalid for Grouping,"1,284",.,.,"13,973",.,"3,948",.,.,.,.,.,.,.,.,.,.,.,.,"19,205"
UZ01Z,810,Data Invalid for Grouping,.,.,.,"1,828",.,.,.,.,.,.,.,.,831,.,.,.,.,.,"2,660"
UZ01Z,823,Data Invalid for Grouping,.,.,.,.,.,"16,471",.,.,.,.,.,.,"3,392",.,.,.,.,.,"19,863"
WH01D,361,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,"4,519",.,.,"1,839",.,.,.,.,.,.,.,.,.,.,.,"6,358"
WH03B,300,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799,.,799
WH03B,320,Toxic Effect of Other Substance with CC Score 0-1,259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,259
WH05Z,340,Allergy or Adverse Allergic Reaction,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
WH05Z,800,Allergy or Adverse Allergic Reaction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,652,.,652
WH07G,100,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",611,.,.,.,.,516,.,.,.,.,.,.,.,.,698,.,.,.,"1,825"
WH07G,101,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,874
WH07G,160,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,105,.,.,.,.,.,105
WH07G,300,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH07G,320,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,299,.,.,.,.,.,.,.,.,.,.,.,.,.,.,299
WH07G,361,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WH08A,191,Unspecified Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,701",.,.,.,.,"2,701"
WH08B,101,Unspecified Pain with CC Score 0,.,.,.,177,.,.,.,.,.,.,.,.,.,.,.,.,.,.,177
WH08B,191,Unspecified Pain with CC Score 0,.,.,.,.,"1,836",.,.,.,.,.,.,.,.,"14,325",.,.,.,.,"16,162"
WH08B,300,Unspecified Pain with CC Score 0,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH09F,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
WH09F,361,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
WH09F,430,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712,.,712
WH09G,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,.,454,.,.,581,.,.,.,.,.,.,.,.,"1,035"
WH09G,823,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
WH10B,300,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,537,.,.,.,.,.,.,.,.,.,.,.,.,537
WH10B,303,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,050",.,"1,050"
WH10B,361,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
WH10B,410,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,340
WH13B,300,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH13C,100,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,.,399,.,.,.,.,.,.,.,.,.,.,.,399
WH13C,101,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",173,.,.,349,"1,176",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,698"
WH13C,120,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",241,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,241
WH13C,300,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,"1,075","5,453",.,.,.,.,.,220,.,.,.,799,.,"7,546"
WH13C,301,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,270,270
WH13C,303,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,810,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,810
WH13C,340,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
WH13C,361,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,249,.,"1,004",.,.,"1,839",.,.,.,.,.,.,.,.,.,.,.,"3,092"
WH13C,430,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,424",.,"1,424"
WH13C,502,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,440,.,.,.,613,.,.,.,.,.,.,.,.,666,.,.,.,"1,719"
WH14D,100,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,.,.,.,516,.,.,.,.,.,.,.,.,.,.,.,.,516
WH14D,370,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,.,"3,798",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,798"
WH14D,502,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,554,.,.,.,.,.,.,.,554
WH14D,800,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1","1,284",.,.,267,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,552"
WH14D,823,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"1,938",.,.,.,.,.,"1,938"
WH15Z,100,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,061",252,"2,313"
WH15Z,300,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,"5,453",.,.,.,.,.,"1,101",.,.,635,"64,322",.,"71,510"
WH15Z,301,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,193,.,.,.,.,193
WH15Z,302,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,"30,782",.,.,.,.,.,"30,782"
WH15Z,303,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,.,525
WH15Z,320,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,964,.,.,.,.,.,.,.,.,432,.,.,.,.,.,"1,396"
WH15Z,361,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,920,.,.,.,.,.,.,.,.,.,.,.,920
WH15Z,430,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,611",.,"8,611"
WH15Z,502,"Special Screening, Examinations or Other Genetic Disorders",982,.,.,370,"5,888",884,"1,669",.,.,.,"2,110","2,156",.,.,"1,779","3,923",.,.,"19,762"
WH16A,101,"Observation or Counselling, with CC Score 1+",.,.,.,"2,990",.,278,.,.,.,.,.,.,.,.,.,.,.,.,"3,268"
WH16B,100,"Observation or Counselling, with CC Score 0",174,.,.,.,346,.,"1,597",349,.,.,.,.,.,100,.,.,.,.,"2,566"
WH16B,101,"Observation or Counselling, with CC Score 0",346,.,.,"34,295",215,278,.,.,.,.,.,.,.,.,.,.,"3,134",.,"38,268"
WH16B,130,"Observation or Counselling, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,335,.,.,.,.,.,335
WH16B,300,"Observation or Counselling, with CC Score 0",401,.,.,170,.,537,909,.,.,.,.,.,989,.,.,.,533,.,"3,539"
WH16B,301,"Observation or Counselling, with CC Score 0",.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
WH16B,303,"Observation or Counselling, with CC Score 0",.,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.,340
WH16B,320,"Observation or Counselling, with CC Score 0",.,.,.,.,.,363,.,.,.,.,.,.,.,.,.,.,.,.,363
WH16B,330,"Observation or Counselling, with CC Score 0",.,.,.,.,"1,427",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,427"
WH16B,340,"Observation or Counselling, with CC Score 0",.,.,.,"1,483",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,483"
WH16B,400,"Observation or Counselling, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,625,.,.,.,.,.,625
WH16B,410,"Observation or Counselling, with CC Score 0",.,.,.,.,.,681,.,.,.,.,.,.,.,.,.,.,.,.,681
WH16B,502,"Observation or Counselling, with CC Score 0",.,"1,795",.,153,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,949"
WH16B,800,"Observation or Counselling, with CC Score 0",.,.,.,322,.,.,.,.,.,.,.,.,.,.,.,.,652,.,974
WH17B,300,"Admission Related to Social Factors without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH17C,300,"Admission Related to Social Factors without Interventions, with CC Score 0",.,.,.,.,.,.,"2,726",.,.,581,.,.,.,.,.,.,749,.,"4,056"
WH17C,301,"Admission Related to Social Factors without Interventions, with CC Score 0",.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,389
WH17C,410,"Admission Related to Social Factors without Interventions, with CC Score 0",.,.,.,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,340
WH18B,100,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,.,.,516,.,.,.,.,.,.,.,.,.,.,.,.,516
WH18B,101,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,"12,612",215,278,.,.,.,.,.,.,.,.,.,.,.,.,"13,105"
WH18B,140,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",226,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,226
WH18B,160,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,492,.,.,.,.,.,492
WH18B,361,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,"2,008",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,008"
WH18B,400,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,238,.,.,.,.,.,238
WH18B,800,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,.,298,.,.,.,.,.,.,.,.,.,.,.,.,.,.,298
WH19Z,101,Potential Health Hazard Related to Communicable Diseases,518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,518
WH19Z,300,Potential Health Hazard Related to Communicable Diseases,.,.,.,.,.,.,.,.,.,419,.,.,.,.,.,.,.,.,419
WH50A,100,"Procedure Not Carried Out, for Medical or Patient Reasons","3,473","16,597",.,"2,769","9,687","5,164","11,977","4,191",.,"18,772","2,646","4,251",.,804,"46,060","25,581","9,480","5,545","166,996"
WH50A,101,"Procedure Not Carried Out, for Medical or Patient Reasons","7,258",.,.,"43,508","10,753","5,839",.,710,.,"6,518","1,172",.,.,104,.,"2,597","18,807",.,"97,265"
WH50A,110,"Procedure Not Carried Out, for Medical or Patient Reasons","4,123",.,.,.,.,"3,151",.,.,"14,750",.,.,.,"1,582",263,.,.,386,.,"24,256"
WH50A,120,"Procedure Not Carried Out, for Medical or Patient Reasons","4,104","11,496",.,.,.,"6,625",631,.,.,501,.,578,"2,104",337,.,"7,058","11,222",.,"44,657"
WH50A,130,"Procedure Not Carried Out, for Medical or Patient Reasons","10,889",.,.,.,.,.,.,876,.,"5,500","10,072",.,"36,469","2,092",.,"2,381",.,.,"68,279"
WH50A,140,"Procedure Not Carried Out, for Medical or Patient Reasons","2,940",.,.,.,.,.,989,"2,838",.,.,.,.,.,.,.,.,"4,956",.,"11,723"
WH50A,142,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,.,.,.,.,.,.,.,"5,643",.,.,.,.,.,"5,643"
WH50A,150,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,.,.,.,.,.,.,.,"5,085",.,.,.,.,.,"5,085"
WH50A,160,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,.,.,.,.,"1,879",.,.,"2,179",.,.,.,"4,381",.,"8,440"
WH50A,171,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,.,.,.,.,.,.,.,"5,171",.,.,.,"4,433",.,"9,604"
WH50A,172,"Procedure Not Carried Out, for Medical or Patient Reasons",.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,.,.,681
WH50A,191,"Procedure Not Carried Out, for Medical or Patient Reasons","3,549",.,.,"3,196","8,227",.,.,.,.,.,288,"1,157",.,"1,070",.,367,.,.,"17,854"
