HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs,
SA31C,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",3,2,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,
SA31C,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,
SA31D,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,1,3,
SA31D,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,2,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4,10,
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",13,3,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,
SA31D,340,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31D,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31D,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31D,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31E,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31E,110,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,
SA31E,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31E,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,15,
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",18,3,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,
SA31E,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,5,
SA31F,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,
SA31F,101,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31F,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2,
SA31F,160,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
SA31F,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,14,
SA31F,301,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",12,12,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,
SA31F,330,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
SA31F,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,15,
SA32A,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA32B,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA32C,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",6,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,
SA32D,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA33Z,101,Diagnostic Bone Marrow Extraction,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA33Z,303,Diagnostic Bone Marrow Extraction,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
SA33Z,823,Diagnostic Bone Marrow Extraction,.,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,3,
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
SA34Z,370,Peripheral Blood Stem Cell Harvest,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
SA34Z,823,Peripheral Blood Stem Cell Harvest,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
SA35C,300,Agranulocytosis with CC Score 5-8,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35C,361,Agranulocytosis with CC Score 5-8,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
SA35C,502,Agranulocytosis with CC Score 5-8,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35D,300,Agranulocytosis with CC Score 2-4,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,6,
SA35D,303,Agranulocytosis with CC Score 2-4,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
SA35D,340,Agranulocytosis with CC Score 2-4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35D,370,Agranulocytosis with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35E,300,Agranulocytosis with CC Score 0-1,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
SA35E,303,Agranulocytosis with CC Score 0-1,3,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
SA35E,361,Agranulocytosis with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35E,370,Agranulocytosis with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
SA35E,800,Agranulocytosis with CC Score 0-1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
SA40Z,303,"Peripheral Blood Stem Cell Transplant, Allogeneic (Donor Type Not Specified)",.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,
SB97Z,303,Same Day Chemotherapy Admission or Attendance,5,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,
SB97Z,370,Same Day Chemotherapy Admission or Attendance,.,.,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,
SB97Z,800,Same Day Chemotherapy Admission or Attendance,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,
SB97Z,823,Same Day Chemotherapy Admission or Attendance,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
UZ01Z,100,Data Invalid for Grouping,33,.,48,1,8,9,.,.,.,.,5,.,15,.,5,.,1,125,
UZ01Z,101,Data Invalid for Grouping,19,.,52,1,9,.,.,.,.,.,.,.,.,.,.,.,.,81,
UZ01Z,110,Data Invalid for Grouping,21,.,.,.,3,.,.,45,.,.,.,.,6,.,.,.,1,76,
UZ01Z,120,Data Invalid for Grouping,8,.,.,.,7,.,.,.,.,.,.,.,69,.,.,.,.,84,
UZ01Z,130,Data Invalid for Grouping,2,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,6,
UZ01Z,140,Data Invalid for Grouping,1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4,
UZ01Z,150,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9,
UZ01Z,160,Data Invalid for Grouping,.,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3,
UZ01Z,170,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12,
UZ01Z,172,Data Invalid for Grouping,.,.,2,.,.,.,.,.,.,.,.,.,8,.,.,.,.,10,
UZ01Z,300,Data Invalid for Grouping,11,1,16,.,.,.,.,.,.,.,.,.,1,.,.,.,2,31,
UZ01Z,303,Data Invalid for Grouping,6,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,
UZ01Z,320,Data Invalid for Grouping,6,.,6,.,2,.,.,.,.,.,.,.,5,.,.,.,1,20,
UZ01Z,330,Data Invalid for Grouping,1,.,15,.,2,.,.,.,.,.,.,.,1,.,.,.,.,19,
UZ01Z,340,Data Invalid for Grouping,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,
UZ01Z,350,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
UZ01Z,361,Data Invalid for Grouping,1,1,36,.,.,.,.,.,.,.,.,.,5,.,.,.,1,44,
UZ01Z,370,Data Invalid for Grouping,.,.,14,.,.,.,.,.,.,.,.,.,3,.,.,.,.,17,
UZ01Z,400,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
UZ01Z,410,Data Invalid for Grouping,.,.,.,.,.,.,.,18,.,.,.,.,.,.,.,.,.,18,
UZ01Z,420,Data Invalid for Grouping,4,.,.,.,1,1,.,.,.,.,.,2,3,.,.,.,1,12,
UZ01Z,430,Data Invalid for Grouping,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,2,6,
UZ01Z,502,Data Invalid for Grouping,4,.,23,.,3,.,.,.,.,.,.,.,.,.,1,.,.,31,
UZ01Z,800,Data Invalid for Grouping,.,.,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,
UZ01Z,810,Data Invalid for Grouping,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
UZ01Z,823,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4,
VA10A,110,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4,5,
VA10A,300,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,
VA10C,110,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
VA10C,150,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
VA11A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
VA11B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
VA12A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",1,.,.,.,3,.,.,.,.,.,.,.,1,.,.,.,3,8,
VA12A,140,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
VA12B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
VA12B,160,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
VA12C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
VA12D,110,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
VA14A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
WH01A,160,"Transplant Failure and Rejection, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,
WH01A,361,"Transplant Failure and Rejection, with Multiple Interventions",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
WH01B,361,"Transplant Failure and Rejection, with Single Intervention",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
WH01C,361,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4,
WH01D,120,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH01D,140,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH01D,300,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH01D,340,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
WH01D,361,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",4,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,
WH04B,300,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH04C,300,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
WH04E,100,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,
WH04E,300,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,1,.,1,.,.,.,.,3,
WH05Z,100,Allergy or Adverse Allergic Reaction,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,.,2,
WH05Z,120,Allergy or Adverse Allergic Reaction,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH05Z,300,Allergy or Adverse Allergic Reaction,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,
WH05Z,320,Allergy or Adverse Allergic Reaction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
WH05Z,340,Allergy or Adverse Allergic Reaction,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH06Z,120,Environmental Effects,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH06Z,140,Environmental Effects,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07A,100,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07A,110,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,2,
WH07A,160,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH07B,100,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",1,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,
WH07B,101,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07B,110,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,.,2,
WH07B,160,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH07B,170,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
WH07B,502,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2,
WH07C,100,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07D,100,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",3,2,.,1,4,.,.,.,.,.,1,.,1,.,1,.,.,13,
WH07D,101,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07D,110,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
WH07D,120,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH07D,150,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH07D,160,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,
WH07D,361,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,
WH07D,502,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH07F,100,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3",.,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH07F,101,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3",3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH07F,300,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH07G,100,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",13,1,4,.,4,1,.,.,.,.,.,.,4,.,1,.,3,31,
WH07G,101,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH07G,110,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,2,7,
WH07G,120,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4,
WH07G,140,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
WH07G,150,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4,
WH07G,170,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
WH07G,300,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",9,2,8,1,.,.,.,.,1,.,.,.,2,.,.,.,2,25,
WH07G,302,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH07G,320,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
WH07G,340,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
WH07G,361,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
WH07G,502,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",1,.,3,.,2,.,.,.,.,.,.,.,.,.,.,.,1,7,
WH08A,100,Unspecified Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH08A,410,Unspecified Pain with CC Score 1+,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2,
WH08A,430,Unspecified Pain with CC Score 1+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
WH08B,300,Unspecified Pain with CC Score 0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH09A,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
WH09B,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 3+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH09C,400,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH09F,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
WH09F,361,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH09G,150,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH09G,300,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,3,
WH09G,430,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1,
WH10B,100,Unspecified Oedema with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH10B,300,Unspecified Oedema with CC Score 0-1,.,1,.,.,.,.,.,.,1,.,1,.,.,.,.,.,.,3,
WH10B,320,Unspecified Oedema with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH13A,101,"Abnormal Findings without Diagnosis, with Interventions",4,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,6,
WH13A,320,"Abnormal Findings without Diagnosis, with Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH13A,502,"Abnormal Findings without Diagnosis, with Interventions",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH13B,101,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH13B,340,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,1,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4,
WH13C,100,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH13C,101,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH13C,170,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH13C,300,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",2,2,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,5,
WH13C,301,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
WH13C,340,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH14A,100,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,
WH14A,300,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH14B,100,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,
WH14B,110,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,
WH14B,120,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,
WH14B,172,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
WH14C,120,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH14D,120,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH14D,370,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
WH14D,502,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
WH14D,800,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,
WH15Z,100,"Special Screening, Examinations or Other Genetic Disorders",1,.,1,13,.,.,.,.,.,.,.,.,.,.,.,.,.,15,
WH15Z,140,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
WH15Z,300,"Special Screening, Examinations or Other Genetic Disorders",4,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,7,
WH15Z,302,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,.,23,
WH15Z,320,"Special Screening, Examinations or Other Genetic Disorders",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
WH15Z,502,"Special Screening, Examinations or Other Genetic Disorders",1,.,1,.,1,.,.,.,.,.,1,.,.,.,1,.,1,6,
