HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
SA06G,300,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA06H,300,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06H,303,Myelodysplastic Syndrome with CC Score 5-7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06H,320,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06K,300,Myelodysplastic Syndrome with CC Score 0-1,.,1,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA07G,300,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
SA07H,300,Myeloproliferative Disorder with CC Score 4-6,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
SA07J,100,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,3
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,1,1,2,.,.,.,.,.,.,.,3,.,.,.,.,.,1,8
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA08G,300,"Other Haematological or Splenic Disorders, with CC Score 6+",6,1,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,9
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA08H,300,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,3,4,.,1,.,.,.,.,.,1,.,1,.,.,.,2,12
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA08J,300,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,3,1,.,1,1,.,.,.,.,1,.,2,.,4,.,1,15
SA09G,300,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
SA09G,301,Other Red Blood Cell Disorders with CC Score 14+,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09H,300,Other Red Blood Cell Disorders with CC Score 10-13,.,2,2,.,1,.,.,.,1,.,.,.,7,.,2,.,8,23
SA09H,320,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09H,361,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA09J,100,Other Red Blood Cell Disorders with CC Score 6-9,1,1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,4
SA09J,300,Other Red Blood Cell Disorders with CC Score 6-9,17,11,12,.,4,1,.,.,6,.,2,.,34,.,4,.,24,115
SA09J,301,Other Red Blood Cell Disorders with CC Score 6-9,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09J,320,Other Red Blood Cell Disorders with CC Score 6-9,.,1,.,.,1,.,1,.,.,.,1,.,.,.,.,.,.,4
SA09J,340,Other Red Blood Cell Disorders with CC Score 6-9,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09J,430,Other Red Blood Cell Disorders with CC Score 6-9,1,.,1,.,.,.,.,.,.,.,1,.,1,.,.,.,.,4
SA09J,502,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,3,.,.,.,3,1,.,.,.,.,.,.,2,.,.,.,1,10
SA09K,180,Other Red Blood Cell Disorders with CC Score 2-5,.,3,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,4
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,11,29,17,2,5,8,.,.,8,.,18,.,56,.,19,.,32,205
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8
SA09K,320,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,1,.,5
SA09K,340,Other Red Blood Cell Disorders with CC Score 2-5,.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA09K,361,Other Red Blood Cell Disorders with CC Score 2-5,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09K,430,Other Red Blood Cell Disorders with CC Score 2-5,.,1,.,.,.,.,.,.,.,.,2,.,3,.,1,.,1,8
SA09K,502,Other Red Blood Cell Disorders with CC Score 2-5,1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,2,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,2,7
SA09L,160,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA09L,180,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,18,6,18,2,3,3,1,.,1,.,16,.,32,.,6,.,9,115
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,303,Other Red Blood Cell Disorders with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,320,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,1,.,1,.,1,.,.,3
SA09L,430,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,3,.,1,.,.,.,4,8
SA11Z,300,Thalassaemia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA12G,300,Thrombocytopenia with CC Score 8+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
SA12G,303,Thrombocytopenia with CC Score 8+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12G,430,Thrombocytopenia with CC Score 8+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12H,300,Thrombocytopenia with CC Score 5-7,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,3,5
SA12H,303,Thrombocytopenia with CC Score 5-7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12J,300,Thrombocytopenia with CC Score 2-4,.,2,3,.,3,.,.,.,.,.,.,.,1,.,3,.,2,14
SA12K,300,Thrombocytopenia with CC Score 0-1,.,5,1,.,2,.,.,.,.,.,.,.,5,.,.,.,2,15
SA12K,501,Thrombocytopenia with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,8,2,.,.,.,.,.,.,.,.,.,.,.,10
SA13A,101,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",24,2,48,.,8,6,7,.,4,.,1,.,4,.,24,.,13,141
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8
SA13A,320,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,361,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA13A,410,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,1,.,.,.,.,.,1,.,.,2
SA13A,501,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,1,.,3,4,6,.,.,.,.,.,.,6,.,1,.,2,24
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,5,2,2,2,.,.,.,.,.,.,.,.,1,.,2,15
SA13B,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13B,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA13B,420,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,3,.,.,.,.,.,.,.,.,.,.,.,.,2,.,1,6
SA13B,501,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA14Z,361,"Plasma Exchanges, 2 to 9",27,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28
SA14Z,502,"Plasma Exchanges, 2 to 9",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17G,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA17G,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA17H,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,3
SA24G,300,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,5
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24J,180,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA24J,300,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25H,300,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA25J,300,Acute Myeloid Leukaemia with CC Score 6-8,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4
SA25J,303,Acute Myeloid Leukaemia with CC Score 6-8,1,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA25K,300,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
SA25K,320,Acute Myeloid Leukaemia with CC Score 4-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25K,370,Acute Myeloid Leukaemia with CC Score 4-5,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25L,300,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,3
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,1,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA30A,300,Plasma Cell Disorders with CC Score 11+,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA30A,823,Plasma Cell Disorders with CC Score 11+,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3
SA30B,300,Plasma Cell Disorders with CC Score 8-10,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA30C,300,Plasma Cell Disorders with CC Score 5-7,.,2,1,.,1,.,.,.,.,.,.,.,2,.,.,.,2,8
SA30C,303,Plasma Cell Disorders with CC Score 5-7,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30C,340,Plasma Cell Disorders with CC Score 5-7,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30D,300,Plasma Cell Disorders with CC Score 2-4,.,2,1,.,.,.,.,.,.,.,.,.,2,.,1,.,7,13
SA30D,303,Plasma Cell Disorders with CC Score 2-4,1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA30D,320,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA30E,180,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30E,300,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,5,7
SA30E,303,Plasma Cell Disorders with CC Score 0-1,1,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10
SA30E,370,Plasma Cell Disorders with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30E,823,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,7
SA31B,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,7
SA31B,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31B,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31C,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,3
SA31C,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31C,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,1,.,.,.,.,.,1,.,2,.,.,.,11,15
SA31C,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA31C,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31D,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,1,2,.,1,.,.,.,.,.,.,.,.,.,.,.,7,11
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31D,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31E,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,4,7
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",4,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
SA31E,370,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,5
SA31F,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31F,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",1,2,4,.,1,.,.,.,.,.,.,.,4,.,.,.,5,17
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",3,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12
SA31F,370,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32C,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
SA32C,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32D,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,1,.,1,.,.,.,.,.,.,.,2,.,.,.,2,6
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA33Z,303,Diagnostic Bone Marrow Extraction,.,1,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13
SA33Z,823,Diagnostic Bone Marrow Extraction,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA35B,300,Agranulocytosis with CC Score 9-12,.,.,.,1,2,2,.,.,.,.,.,.,.,.,.,.,.,5
SA35B,301,Agranulocytosis with CC Score 9-12,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35C,300,Agranulocytosis with CC Score 5-8,1,.,.,2,.,.,.,.,.,.,.,.,5,.,.,.,6,14
SA35C,303,Agranulocytosis with CC Score 5-8,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA35C,340,Agranulocytosis with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA35D,180,Agranulocytosis with CC Score 2-4,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35D,300,Agranulocytosis with CC Score 2-4,3,1,2,3,.,1,.,.,.,.,1,.,5,.,1,.,18,35
SA35D,370,Agranulocytosis with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35E,100,Agranulocytosis with CC Score 0-1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA35E,180,Agranulocytosis with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA35E,300,Agranulocytosis with CC Score 0-1,1,1,.,.,.,.,.,.,.,.,.,.,5,.,2,.,9,18
SA35E,370,Agranulocytosis with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SB97Z,303,Same Day Chemotherapy Admission or Attendance,3,2,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11
SB97Z,370,Same Day Chemotherapy Admission or Attendance,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
UZ01Z,100,Data Invalid for Grouping,34,.,1,.,6,14,.,.,.,.,11,.,96,.,7,.,.,169
UZ01Z,101,Data Invalid for Grouping,1,.,23,.,1,.,.,.,.,.,.,.,.,.,.,.,.,25
UZ01Z,110,Data Invalid for Grouping,6,.,.,.,1,.,.,2,.,.,.,.,13,.,.,.,.,22
UZ01Z,120,Data Invalid for Grouping,2,.,.,.,1,.,.,.,.,.,.,.,51,.,.,.,.,54
UZ01Z,130,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,1,.,7,.,.,.,.,8
UZ01Z,140,Data Invalid for Grouping,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
UZ01Z,150,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
UZ01Z,160,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
UZ01Z,170,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
UZ01Z,172,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
UZ01Z,180,Data Invalid for Grouping,.,3,.,.,3,.,.,.,.,.,37,.,1,.,.,.,.,44
UZ01Z,300,Data Invalid for Grouping,135,1,57,1,4,4,.,.,.,.,"1,064",.,5,.,26,.,.,"1,297"
UZ01Z,303,Data Invalid for Grouping,8,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23
UZ01Z,320,Data Invalid for Grouping,8,1,3,.,3,.,.,.,.,.,112,.,52,.,.,1,.,180
UZ01Z,340,Data Invalid for Grouping,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
UZ01Z,361,Data Invalid for Grouping,14,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18
UZ01Z,370,Data Invalid for Grouping,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13
UZ01Z,400,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
UZ01Z,410,Data Invalid for Grouping,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
UZ01Z,420,Data Invalid for Grouping,45,.,.,2,1,4,.,.,.,.,.,.,1,.,8,.,.,61
UZ01Z,430,Data Invalid for Grouping,6,1,14,.,.,.,.,.,.,.,101,.,2,.,2,.,.,126
UZ01Z,501,Data Invalid for Grouping,9,2,.,.,19,8,.,.,.,.,22,.,163,.,1,.,4,228
UZ01Z,502,Data Invalid for Grouping,5,.,1,.,3,1,.,.,.,.,.,.,.,.,.,.,.,10
VA10A,100,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",10,7,.,8,14,15,.,.,.,.,3,.,13,.,4,.,9,83
VA10A,101,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
VA10A,110,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",16,.,.,.,12,.,.,.,.,.,.,.,7,.,.,.,4,39
VA10A,160,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
VA10A,171,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
VA10A,172,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA10A,180,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,52,.,.,31,.,.,.,.,.,8,.,65,.,.,.,.,156
VA10A,300,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",1,11,.,2,1,2,.,.,.,.,.,.,24,.,1,.,9,51
VA10A,320,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
VA10A,420,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3,5
VA10A,430,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,9,.,.,.,1,.,.,.,.,.,.,15,.,.,.,.,25
VA10A,501,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
VA10B,100,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",3,4,.,5,7,11,.,.,.,.,2,.,6,.,.,.,1,39
VA10B,110,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",7,.,.,.,3,.,.,1,.,.,.,.,2,.,.,.,5,18
VA10B,171,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA10B,172,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA10B,180,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,4,.,.,5,.,.,.,.,.,.,.,5,.,.,.,.,14
VA10B,300,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",1,5,.,.,4,1,1,.,1,.,3,.,14,.,.,.,9,39
VA10B,420,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
VA10B,430,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,5,.,.,2,1,.,.,.,.,1,.,1,.,.,.,.,10
VA10C,100,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",6,1,.,1,6,12,.,.,.,.,.,.,4,.,3,.,.,33
VA10C,110,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",6,.,.,.,5,.,.,.,.,.,.,.,5,.,.,.,2,18
VA10C,172,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA10C,180,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,4,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,7
VA10C,300,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",2,10,.,.,14,.,.,.,5,.,1,.,18,.,1,.,29,80
VA10C,301,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
VA10C,320,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
