HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,DaisyHill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Unit Cost
PK36A,300,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",438,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,438
PK36A,420,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,752,.,.,.,.,752
PK36B,100,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,438
PK36B,300,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,407
PK36B,420,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,.,867
PK36C,100,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,438
PK36C,300,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,.,.,.,.,.,.,.,387,.,.,.,.,.,.,387
PK36C,420,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",762,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,541,651
PK36C,430,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,.,.,.,.,.,.,.,388,.,.,.,.,.,.,388
PK67A,300,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",438,407,.,.,327,.,.,.,.,.,387,.,386,.,.,.,367,382
PK67A,302,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,488,.,.,.,.,488
PK67A,361,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",.,.,.,.,.,409,.,.,.,.,.,.,.,.,.,.,.,409
PK67A,420,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",.,.,.,720,867,.,.,.,.,.,.,.,752,.,.,.,.,755
PK67A,430,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,388,.,.,.,.,.,.,388
PK67B,300,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",438,407,.,454,327,301,.,.,.,.,367,.,386,.,502,.,367,389
PK67B,302,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,488,.,.,.,.,488
PK67B,420,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",.,609,.,.,867,734,.,.,.,.,.,.,752,.,.,.,541,667
PK68A,100,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,438
PK68A,300,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,.,.,.,.,.,528,.,.,.,.,.,.,.,502,.,.,515
PK68A,420,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",762,609,.,.,867,734,.,.,.,.,.,.,752,.,.,.,.,765
PK68B,300,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",438,407,.,.,.,.,.,.,.,.,387,.,386,.,.,.,367,395
PK68B,302,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,488,.,.,.,.,488
PK68B,350,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PK68B,420,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",762,609,.,720,867,734,.,.,.,.,.,433,752,.,.,.,541,706
PK68C,300,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",438,.,.,454,.,.,528,.,.,.,.,.,.,.,.,.,367,445
PK68C,302,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,488,.,.,.,.,488
PK68C,420,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",762,609,.,720,867,734,.,.,.,.,.,.,752,.,"1,000",.,541,709
PK68C,430,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",.,.,.,.,.,.,.,.,.,.,388,.,.,.,.,.,.,388
PK72B,101,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,420,.,.,.,.,.,.,.,.,.,.,.,.,420
PK72C,300,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502,.,.,502
PL38A,361,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,.,704,.,.,.,.,.,.,.,.,.,.,.,.,.,.,704
PL38B,171,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PL38B,300,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,.,.,.,.,301,.,.,.,.,.,.,.,.,.,.,.,301
PL38B,420,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,.,.,720,.,.,.,.,.,.,.,.,.,.,.,.,.,720
PL38B,421,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PL38C,420,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,609,.,720,.,.,.,.,.,.,.,.,.,.,.,.,541,624
PL69A,100,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,455,455
PL69A,300,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,386
PL69A,420,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,541
PL69B,100,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,455,455
PL69B,180,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,.,.,894,.,.,.,.,.,.,.,.,.,.,.,.,894
PL69B,300,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,367
PL69B,420,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,546
PL69C,100,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,438,395,.,.,.,.,.,.,.,.,.,.,.,417
PL69C,101,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,420,.,.,.,.,.,.,.,.,.,.,.,.,420
PL69C,180,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,306,.,.,.,.,306
PL69C,300,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",438,407,.,.,327,.,.,.,376,.,387,.,386,.,502,.,367,390
PL69C,420,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,609,.,.,.,.,.,.,.,.,.,.,.,.,"1,000",.,541,589
PL70A,101,Paediatric Other Renal Diseases with CC Score 4+,.,.,.,.,420,.,.,.,.,.,.,.,.,.,.,.,.,420
PL70A,171,Paediatric Other Renal Diseases with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PL70A,420,Paediatric Other Renal Diseases with CC Score 4+,762,.,.,.,.,734,.,.,.,.,.,.,.,.,.,.,.,741
PL70B,100,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,573,438,.,.,.,.,.,.,.,.,.,647,.,.,553
PL70B,101,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,.,420,.,.,.,.,.,.,.,.,.,.,.,.,420
PL70B,180,Paediatric Other Renal Diseases with CC Score 2-3,.,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PL70B,300,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,367
PL70B,420,Paediatric Other Renal Diseases with CC Score 2-3,762,609,.,.,867,.,.,.,.,.,.,.,752,.,.,.,541,741
PL70C,100,Paediatric Other Renal Diseases with CC Score 1,457,452,.,573,.,395,.,.,.,.,525,.,.,.,647,.,455,484
PL70C,101,Paediatric Other Renal Diseases with CC Score 1,.,.,675,.,420,.,.,.,.,.,.,.,.,.,.,.,.,547
PL70C,171,Paediatric Other Renal Diseases with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PL70C,300,Paediatric Other Renal Diseases with CC Score 1,.,.,.,.,327,.,.,.,.,.,334,.,.,.,.,.,.,330
PL70C,420,Paediatric Other Renal Diseases with CC Score 1,762,609,.,720,867,734,.,.,.,.,.,.,752,.,.,.,541,667
PL70D,100,Paediatric Other Renal Diseases with CC Score 0,457,452,.,573,438,395,.,.,.,.,525,.,.,.,647,.,455,516
PL70D,101,Paediatric Other Renal Diseases with CC Score 0,565,.,675,657,420,.,.,.,.,.,.,.,.,.,.,.,385,541
PL70D,171,Paediatric Other Renal Diseases with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PL70D,180,Paediatric Other Renal Diseases with CC Score 0,.,457,.,.,.,.,.,.,.,.,.,.,306,.,.,.,.,381
PL70D,300,Paediatric Other Renal Diseases with CC Score 0,.,407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,407
PL70D,350,Paediatric Other Renal Diseases with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PL70D,420,Paediatric Other Renal Diseases with CC Score 0,762,609,.,720,867,.,.,.,.,.,.,433,.,.,"1,000",.,541,682
PM40A,370,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"1,180",.,.,.,.,"1,180"
PM40B,420,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,.,720,.,.,.,.,.,.,.,.,.,.,.,.,.,720
PM40C,420,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,.,720,.,.,.,.,.,.,.,.,.,.,.,.,.,720
PM41Z,420,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,.,867
PM42A,370,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"1,185",.,.,.,.,"1,185"
PM42B,300,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,386
PM43B,420,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4",.,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,.,867
PM43C,420,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,609
PM44Z,180,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PM44Z,300,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,407,.,.,327,.,.,.,.,.,.,.,.,.,.,.,.,367
PM44Z,420,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,609,.,.,.,.,.,.,.,.,.,.,752,.,.,.,541,634
PM45D,420,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,.,.,.,734,.,.,.,.,.,.,.,.,.,.,.,734
PN47B,420,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,000",.,.,"1,000"
PN48B,300,Paediatric Blood Cell Disorders with CC Score 1-4,.,407,.,.,.,.,.,.,.,.,.,.,386,.,.,.,367,387
PN48B,303,Paediatric Blood Cell Disorders with CC Score 1-4,555,.,712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,634
PN48B,420,Paediatric Blood Cell Disorders with CC Score 1-4,762,609,.,.,867,734,.,.,.,.,.,433,.,.,.,.,541,653
PN48B,502,Paediatric Blood Cell Disorders with CC Score 1-4,589,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,589
PN48B,823,Paediatric Blood Cell Disorders with CC Score 1-4,.,.,.,.,.,.,.,.,.,.,.,.,"1,074",.,.,.,.,"1,074"
PN48C,300,Paediatric Blood Cell Disorders with CC Score 0,438,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,404
PN48C,420,Paediatric Blood Cell Disorders with CC Score 0,762,609,.,.,.,.,.,.,.,.,.,.,752,.,"1,000",.,541,638
PN49A,300,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,327,.,.,.,.,.,.,.,.,.,.,.,.,327
PN49A,350,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PN49A,420,Paediatric Coagulation Disorders with CC Score 1+,762,609,.,720,867,.,.,.,.,.,.,433,752,.,"1,000",.,541,744
PN49A,823,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"1,034",.,.,.,.,"1,034"
PN49B,300,Paediatric Coagulation Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,367
PN49B,303,Paediatric Coagulation Disorders with CC Score 0,.,.,712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712
PN49B,350,Paediatric Coagulation Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PN49B,420,Paediatric Coagulation Disorders with CC Score 0,762,609,.,720,867,.,.,.,.,.,.,433,752,.,"1,000",.,541,713
PP64A,130,Paediatric Non-Surgical Ophthalmology with CC Score 1+,103,.,.,.,.,.,.,.,.,.,.,.,865,.,.,.,.,484
PP64A,420,Paediatric Non-Surgical Ophthalmology with CC Score 1+,762,609,.,720,.,.,.,.,.,.,.,.,752,.,.,.,541,677
PP64B,100,Paediatric Non-Surgical Ophthalmology with CC Score 0,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PP64B,130,Paediatric Non-Surgical Ophthalmology with CC Score 0,103,.,.,.,.,.,.,.,.,.,.,.,865,.,.,.,.,408
PP64B,300,Paediatric Non-Surgical Ophthalmology with CC Score 0,438,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,367,407
PP64B,320,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799,.,.,799
PP64B,420,Paediatric Non-Surgical Ophthalmology with CC Score 0,762,609,.,720,867,.,.,.,.,.,.,.,752,.,"1,000",.,541,708
PP64B,421,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PP64B,430,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,.,.,.,.,.,.,.,.,.,388,.,.,.,.,.,.,388
PR01A,420,Paediatric Nervous System Disorders with CC Score 8+,762,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,762
PR01B,300,Paediatric Nervous System Disorders with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,367
PR01B,420,Paediatric Nervous System Disorders with CC Score 5-7,.,609,.,.,867,.,.,.,.,.,.,.,.,.,"1,000",.,.,772
PR01C,110,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,669,.,.,.,.,669
PR01C,300,Paediatric Nervous System Disorders with CC Score 2-4,438,.,.,.,.,.,528,.,.,.,.,.,386,.,.,.,367,411
PR01C,420,Paediatric Nervous System Disorders with CC Score 2-4,762,609,.,720,867,734,.,.,.,.,.,433,752,.,.,.,541,676
PR01C,421,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR01D,100,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,438,.,.,.,.,.,.,.,.,.,.,.,.,438
PR01D,110,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,669,.,.,.,.,669
PR01D,120,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,820,.,.,.,.,820
PR01D,300,Paediatric Nervous System Disorders with CC Score 1,438,.,.,.,327,301,.,.,376,.,.,.,.,.,502,.,.,386
PR01D,320,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,552,.,552
PR01D,400,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,799,.,.,.,.,799
PR01D,420,Paediatric Nervous System Disorders with CC Score 1,762,609,.,720,867,734,.,.,.,.,.,.,752,.,.,.,541,733
PR01E,100,Paediatric Nervous System Disorders with CC Score 0,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PR01E,110,Paediatric Nervous System Disorders with CC Score 0,519,.,.,.,.,.,.,.,.,.,.,.,669,.,.,.,.,632
PR01E,130,Paediatric Nervous System Disorders with CC Score 0,103,.,.,.,.,.,.,.,.,.,.,.,865,.,.,.,.,484
PR01E,180,Paediatric Nervous System Disorders with CC Score 0,.,457,.,.,894,.,.,.,.,.,.,.,306,.,.,.,.,528
PR01E,300,Paediatric Nervous System Disorders with CC Score 0,438,.,.,454,327,301,.,.,.,.,387,.,386,.,502,.,367,394
PR01E,420,Paediatric Nervous System Disorders with CC Score 0,762,609,.,720,867,734,.,.,.,.,.,433,752,.,"1,000",.,541,715
PR01E,501,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,939,.,.,.,.,.,.,.,.,.,.,.,.,939
PR01E,823,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,034",.,.,.,.,"1,034"
PR02A,420,Paediatric Epilepsy Syndrome with CC Score 6+,.,609,.,.,867,.,.,.,.,.,.,.,752,.,.,.,.,728
PR02A,421,Paediatric Epilepsy Syndrome with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR02B,180,Paediatric Epilepsy Syndrome with CC Score 1-5,.,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PR02B,300,Paediatric Epilepsy Syndrome with CC Score 1-5,438,407,.,.,327,.,.,.,.,.,305,.,386,.,502,.,.,425
PR02B,301,Paediatric Epilepsy Syndrome with CC Score 1-5,.,374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374
PR02B,420,Paediatric Epilepsy Syndrome with CC Score 1-5,762,609,.,720,867,734,.,.,.,.,.,433,752,.,"1,000",.,541,723
PR02B,421,Paediatric Epilepsy Syndrome with CC Score 1-5,.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR02B,823,Paediatric Epilepsy Syndrome with CC Score 1-5,.,.,.,.,.,.,.,.,.,.,.,.,"1,034",.,.,.,.,"1,034"
PR02C,180,Paediatric Epilepsy Syndrome with CC Score 0,.,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PR02C,300,Paediatric Epilepsy Syndrome with CC Score 0,.,407,.,.,327,.,528,.,.,.,387,.,386,.,502,.,367,400
PR02C,320,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,547,.,.,.,.,.,.,.,.,.,.,.,.,.,547
PR02C,350,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PR02C,420,Paediatric Epilepsy Syndrome with CC Score 0,762,609,.,720,867,734,.,.,.,.,.,.,752,.,"1,000",.,541,712
PR02C,421,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR03A,100,Paediatric Febrile Convulsions with CC Score 4+,.,452,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,452
PR03A,150,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"1,074",.,.,.,.,"1,074"
PR03A,300,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,367,373
PR03A,350,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PR03A,420,Paediatric Febrile Convulsions with CC Score 4+,.,609,.,.,867,734,.,.,.,.,.,.,752,.,"1,000",.,.,726
PR03B,180,Paediatric Febrile Convulsions with CC Score 1-3,.,457,.,.,.,.,.,.,.,.,.,.,306,.,.,.,.,381
PR03B,300,Paediatric Febrile Convulsions with CC Score 1-3,438,407,.,454,.,301,.,.,376,.,387,.,386,.,502,.,367,388
PR03B,301,Paediatric Febrile Convulsions with CC Score 1-3,.,374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374
PR03B,350,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PR03B,400,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,799,.,.,.,.,799
PR03B,420,Paediatric Febrile Convulsions with CC Score 1-3,762,609,.,720,867,734,.,.,.,.,.,.,752,.,"1,000",.,541,733
PR03C,180,Paediatric Febrile Convulsions with CC Score 0,.,457,.,.,894,.,.,.,.,.,.,.,306,.,.,.,.,455
PR03C,300,Paediatric Febrile Convulsions with CC Score 0,438,407,.,.,327,.,.,.,376,.,387,.,386,.,502,.,367,392
PR03C,350,Paediatric Febrile Convulsions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,792,.,.,.,.,792
PR03C,420,Paediatric Febrile Convulsions with CC Score 0,762,609,.,720,867,734,.,.,.,.,.,.,752,.,"1,000",.,541,728
PR03C,430,Paediatric Febrile Convulsions with CC Score 0,.,370,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,370
PR04A,150,"Paediatric Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,074",.,.,.,.,"1,074"
PR04A,300,"Paediatric Headaches or Migraines, with CC Score 4+",438,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,404
PR04A,420,"Paediatric Headaches or Migraines, with CC Score 4+",762,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,000",.,.,815
PR04A,421,"Paediatric Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR04B,100,"Paediatric Headaches or Migraines, with CC Score 1-3",457,452,.,.,.,.,.,.,.,.,.,.,.,.,647,.,.,503
PR04B,180,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,.,.,894,.,.,.,.,.,.,.,.,.,.,.,.,894
PR04B,300,"Paediatric Headaches or Migraines, with CC Score 1-3",438,407,.,454,327,301,.,.,376,.,356,.,386,.,502,.,367,384
PR04B,320,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,453,.,.,.,.,.,.,453
PR04B,340,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,465,.,.,.,.,.,.,.,.,.,.,.,.,.,.,465
PR04B,350,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,035",.,.,.,.,"1,035"
PR04B,420,"Paediatric Headaches or Migraines, with CC Score 1-3",762,609,.,720,867,734,.,.,.,.,.,433,752,.,"1,000",.,541,721
PR04B,421,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PR04B,430,"Paediatric Headaches or Migraines, with CC Score 1-3",.,370,.,.,363,.,.,.,.,.,.,.,.,.,.,.,.,366
PR04C,180,"Paediatric Headaches or Migraines, with CC Score 0",.,457,.,.,894,.,.,.,.,.,.,.,.,.,.,.,.,676
PR04C,300,"Paediatric Headaches or Migraines, with CC Score 0",438,407,.,.,327,301,.,.,376,.,387,.,386,.,502,.,367,395
PR04C,420,"Paediatric Headaches or Migraines, with CC Score 0",762,609,.,720,867,734,.,.,.,.,.,433,752,.,"1,000",.,541,715
PR05A,420,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,000",.,.,"1,000"
PR05B,300,Paediatric Developmental Disorders with CC Score 1,.,.,.,.,327,301,.,.,.,.,.,.,.,.,.,.,.,314
PR05C,300,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,301,.,.,.,.,.,.,.,.,.,.,.,301
PR05C,420,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,541
PR06B,150,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,953,.,.,.,.,953
PR06B,171,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PR06B,420,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,541
PR06C,100,Paediatric Intracranial Injury with CC Score 0,.,.,.,.,.,395,.,.,.,.,.,.,.,.,.,.,.,395
PR06C,420,Paediatric Intracranial Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,541
PR07A,100,Paediatric Non-Intracranial Head Injury with CC Score 1+,457,452,.,573,438,395,.,.,.,.,525,.,388,.,647,.,455,451
PR07A,110,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,612,.,.,.,.,612
PR07A,171,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PR07A,180,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,457,.,.,.,.,.,.,.,.,225,.,306,.,.,.,.,348
PR07A,300,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,407,.,.,.,.,.,.,.,.,.,.,.,.,502,.,.,438
PR07A,420,Paediatric Non-Intracranial Head Injury with CC Score 1+,762,609,.,720,867,734,.,.,.,.,.,.,.,.,"1,000",.,541,625
PR07B,100,Paediatric Non-Intracranial Head Injury with CC Score 0,457,452,.,573,438,395,.,.,.,.,525,.,.,.,647,.,455,450
PR07B,110,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,669,.,.,.,.,669
PR07B,140,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,053","1,053"
PR07B,150,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,993,.,.,.,.,993
PR07B,171,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
