HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,RoyalVictoria,South Tyrone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Unit Cost
PX22A,420,Paediatric Chest Pain with CC Score 1+,762,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,762
PX22B,420,Paediatric Chest Pain with CC Score 0,762,.,.,.,.,.,.,.,.,.,433,.,.,.,.,.,598
PX29A,100,Paediatric Abdominal Pain with CC Score 3+,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PX29A,420,Paediatric Abdominal Pain with CC Score 3+,"4,574",.,.,.,.,.,.,.,.,.,.,"2,949",.,.,.,.,"3,491"
PX29B,100,Paediatric Abdominal Pain with CC Score 1-2,457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457
PX29B,171,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"3,092",.,.,.,.,"3,092"
PX29B,361,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,882,.,.,.,.,882
PX29B,370,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"2,193",.,.,.,.,"2,193"
PX29B,420,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,720,.,.,.,.,.,.,433,"5,472",.,"4,001",.,"2,165","2,204"
PX29C,100,Paediatric Abdominal Pain with CC Score 0,457,452,.,.,.,.,.,.,.,.,.,.,.,.,.,.,456
PX29C,420,Paediatric Abdominal Pain with CC Score 0,.,.,.,720,.,.,.,.,.,.,433,"2,312",.,"1,000",.,541,642
PX30A,100,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,612","5,612"
PX30A,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,"18,217",.,.,.,.,.,.,"10,879",.,"4,001",.,541,"8,903"
PX30B,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,762,.,"1,440",.,.,.,.,.,.,433,"2,941",.,.,.,541,882
PX30C,100,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,455,455
PX30C,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,762,609,.,.,.,.,.,.,.,.,433,753,.,"1,000",.,541,502
PX50A,300,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+",.,.,.,.,.,.,.,.,.,375,.,.,.,.,.,.,375
PX50C,420,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,867,.,.,.,.,.,.,.,.,.,.,.,867
PX51Z,420,Paediatric Child Safeguarding (Welfare and Protection),.,609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,609
PX55Z,361,Paediatric Respite Care,.,.,.,.,.,.,.,.,.,.,.,"1,731",.,.,.,.,"1,731"
PX55Z,420,Paediatric Respite Care,"1,120",.,.,"1,440",.,.,.,.,.,.,.,.,.,.,.,"1,623","1,133"
PX56A,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",762,"1,219",.,.,.,.,.,.,.,.,433,"1,482",.,.,.,.,650
PX56A,421,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"1,262",.,.,.,.,"1,262"
PX56B,410,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,648,.,.,.,.,.,.,.,.,648
PX56B,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",762,609,.,720,.,.,.,.,.,.,433,.,.,.,.,.,565
PX57A,110,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"3,157",.,.,.,.,"3,157"
PX57A,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"4,217",.,.,.,.,"4,217"
PX57A,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,720,.,734,.,.,.,.,433,"2,118",.,.,.,541,948
PX57A,421,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"5,032",.,.,.,.,"5,032"
PX57B,100,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","1,738",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,738"
PX57B,101,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,420,.,.,.,.,.,.,.,.,.,.,.,420
PX57B,110,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,"1,893",.,.,.,.,.,.,.,.,"1,893"
PX57B,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,"1,803",.,.,.,.,"1,803"
PX57B,160,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,806,.,.,.,.,806
PX57B,171,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,"1,710",.,.,.,.,"1,710"
PX57B,302,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,488,.,.,.,.,488
PX57B,320,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,"1,035",.,.,.,.,"1,035"
PX57B,350,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,837,.,.,.,.,837
PX57B,361,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,882,.,.,.,.,882
PX57B,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",762,.,.,720,.,734,.,.,.,.,433,"1,136",.,.,.,541,501
PX57B,502,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,"2,380",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,380"
PX57B,823,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,"2,293",.,.,.,.,"2,293"
PX57C,110,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,"2,068",.,.,.,.,.,.,.,400,"1,234"
PX57C,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",540,.,.,.,.,.,.,.,.,.,.,811,.,.,.,"1,267","1,127"
PX57C,160,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,942,942
PX57C,171,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,814
PX57C,350,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,954,.,.,.,.,954
PX57C,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",762,609,.,720,867,734,.,.,.,.,433,"1,470",.,"1,000",.,610,572
PX59A,120,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"1,612",.,.,.,.,"1,612"
PX59A,420,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,433,753,.,.,.,.,540
PX59A,421,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"21,547",.,.,.,.,"21,547"
PX59B,110,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,"20,325",.,.,.,.,"20,325"
PX59B,120,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,"1,631",.,.,.,.,"1,631"
PX59B,150,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,"5,226",.,.,.,.,"5,226"
PX59B,171,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,"4,393",.,.,.,.,"4,393"
PX59B,361,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,"6,860",.,.,.,.,"6,860"
PX59B,420,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,"1,100",.,.,.,.,433,"3,744",.,.,.,.,"1,759"
PX59C,110,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,"8,526",.,.,.,.,.,.,.,.,"8,526"
PX59C,150,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"2,668",.,.,.,.,"2,668"
PX59C,171,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"3,200",.,.,.,.,"3,200"
PX59C,420,Paediatric Major Congenital Conditions with CC Score 1-2,.,609,.,.,.,.,.,.,.,.,433,769,.,.,.,.,604
PX59D,150,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,957,.,.,.,.,957
PX59D,171,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"1,609",.,.,.,.,"1,609"
PX59D,420,Paediatric Major Congenital Conditions with CC Score 0,762,853,.,720,.,734,.,.,.,.,433,"6,240",.,"3,001",.,.,"2,525"
PX60A,101,Paediatric Other Congenital Conditions with CC Score 3+,.,.,"3,911",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,911"
PX60A,110,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,"4,327",.,.,.,"3,459",.,.,.,.,"3,893"
PX60A,171,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,"3,282",.,.,.,.,"3,282"
PX60A,172,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,801,.,.,.,.,801
PX60A,421,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,"3,775",.,.,.,.,"3,775"
PX60B,170,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"1,986",.,.,.,.,"1,986"
PX60B,171,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"7,362",.,.,.,.,"7,362"
PX60B,172,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"1,680",.,.,.,.,"1,680"
PX60B,350,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,769,.,.,.,.,769
PX60B,420,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,433,.,.,.,.,.,433
PX60B,421,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,"3,775",.,.,.,.,"3,775"
PX60C,110,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,"1,212",.,.,.,960,.,.,.,.,"1,023"
PX60C,171,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"2,405",.,.,.,.,"2,405"
PX60C,172,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"2,559",.,.,.,.,"2,559"
PX60C,420,Paediatric Other Congenital Conditions with CC Score 0,.,609,.,.,.,734,.,.,.,.,433,"1,498",.,"1,000",.,541,982
SA01G,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,"1,423",.,.,.,.,.,.,.,.,.,.,.,"1,004",.,.,"1,284"
SA01G,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,"5,001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,001"
SA01J,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,.,"7,055",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,055"
SA01K,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,"7,259",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,259"
SA02H,160,Coagulation Defect with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,885","1,885"
SA02H,303,Coagulation Defect with CC Score 2-4,.,.,"3,927",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,927"
SA02J,303,Coagulation Defect with CC Score 0-1,.,.,"1,893",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,893"
SA03G,303,Haemolytic Anaemia with CC Score 3+,.,"8,929",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,929"
SA04H,300,Iron Deficiency Anaemia with CC Score 10-13,438,.,.,.,.,.,.,.,.,.,.,.,.,"5,524",.,.,"2,981"
SA04H,340,Iron Deficiency Anaemia with CC Score 10-13,.,.,461,.,.,.,.,.,.,.,.,.,.,.,.,.,461
SA04J,100,Iron Deficiency Anaemia with CC Score 6-9,.,759,"2,018","5,812","1,752",.,.,.,.,.,.,"2,248",.,.,.,"1,348","1,932"
SA04J,300,Iron Deficiency Anaemia with CC Score 6-9,438,.,.,.,.,"2,712",.,.,.,.,.,.,.,791,.,.,"1,105"
SA04J,320,Iron Deficiency Anaemia with CC Score 6-9,689,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,689
SA04J,340,Iron Deficiency Anaemia with CC Score 6-9,.,.,"1,936",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,936"
SA04K,100,Iron Deficiency Anaemia with CC Score 2-5,"3,595",.,.,.,"1,747","1,735",.,.,.,.,.,"1,472",.,647,.,455,"1,567"
SA04K,300,Iron Deficiency Anaemia with CC Score 2-5,877,"1,084",965,907,.,.,.,.,.,932,.,.,.,981,.,.,975
SA04K,301,Iron Deficiency Anaemia with CC Score 2-5,.,498,.,.,.,"1,375",.,.,.,.,.,.,.,.,.,.,718
SA04K,303,Iron Deficiency Anaemia with CC Score 2-5,.,357,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357
SA04K,320,Iron Deficiency Anaemia with CC Score 2-5,.,"1,267",.,.,.,.,.,.,.,.,.,"2,955",.,.,.,.,"2,111"
SA04K,430,Iron Deficiency Anaemia with CC Score 2-5,"1,105",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,105"
SA04K,502,Iron Deficiency Anaemia with CC Score 2-5,"1,744",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,744"
SA04L,100,Iron Deficiency Anaemia with CC Score 0-1,.,904,.,.,.,791,.,.,.,.,.,414,.,647,.,"1,136",838
SA04L,300,Iron Deficiency Anaemia with CC Score 0-1,.,.,168,.,.,.,.,.,376,.,.,.,.,502,.,.,445
SA04L,303,Iron Deficiency Anaemia with CC Score 0-1,.,"1,072",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,072"
SA06G,300,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,502","5,502"
SA06H,303,Myelodysplastic Syndrome with CC Score 5-7,.,.,"14,696",.,.,.,.,.,.,.,.,.,.,.,.,.,"14,696"
SA06H,823,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,"1,318",.,.,.,.,.,.,.,.,.,.,.,"1,318"
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,"3,929",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,929"
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,.,"1,786","6,860",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,323"
SA06K,823,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,"2,307",.,.,.,.,.,.,.,.,.,.,.,"2,307"
SA07G,303,Myeloproliferative Disorder with CC Score 7+,.,.,"3,927",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,927"
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,502,.,.,502
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,.,.,"3,394",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,394"
SA08G,300,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,"4,119",.,.,.,.,"4,119"
SA08G,361,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,132","6,132"
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,"2,000",.,.,.,.,"2,000"
SA08H,120,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,517,.,.,.,.,517
SA08H,300,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,382","3,382"
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,714,.,.,.,.,.,.,.,.,.,.,.,.,.,.,714
SA08H,370,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,707,.,.,.,.,.,.,.,.,.,.,.,.,.,707
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2",457,.,.,.,.,.,.,.,.,.,.,"2,761",.,.,.,.,"1,609"
SA08J,120,"Other Haematological or Splenic Disorders, with CC Score 0-2","2,445",.,.,.,"3,402",.,.,.,.,.,.,"2,810",.,.,.,.,"2,886"
SA08J,140,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,879","1,879"
SA08J,300,"Other Haematological or Splenic Disorders, with CC Score 0-2",438,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,438
SA08J,303,"Other Haematological or Splenic Disorders, with CC Score 0-2","1,110","2,143",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,627"
SA09H,300,Other Red Blood Cell Disorders with CC Score 10-13,.,.,"1,371",.,.,.,.,.,.,.,.,"1,430",.,.,.,"1,834","1,502"
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,.,.,"3,658",.,.,.,.,.,.,.,"3,658"
SA09J,100,Other Red Blood Cell Disorders with CC Score 6-9,457,.,.,.,.,"1,402",.,.,.,.,.,.,.,647,.,"1,787","1,073"
SA09J,110,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,374,.,.,"2,176",.,.,.,.,.,.,.,.,"1,275"
SA09J,300,Other Red Blood Cell Disorders with CC Score 6-9,877,407,559,.,.,904,.,.,.,.,.,"1,053",.,.,.,.,685
SA09J,361,Other Red Blood Cell Disorders with CC Score 6-9,.,.,"1,059",.,.,"3,684",.,.,.,.,.,.,.,.,.,.,"1,715"
SA09J,410,Other Red Blood Cell Disorders with CC Score 6-9,.,395,.,.,.,.,.,"1,823",.,.,.,.,.,.,.,.,"1,109"
SA09J,430,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,"1,098",.,.,.,.,.,.,.,"1,098"
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,542,.,.,"1,314","1,402",.,.,.,.,.,.,.,647,.,.,759
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,"1,315",.,.,.,.,"1,506",.,.,.,"2,111",.,.,.,628,.,"2,882","1,315"
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374
SA09K,320,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,449,.,.,.,.,.,.,449
SA09K,361,Other Red Blood Cell Disorders with CC Score 2-5,.,"2,652","1,049",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,156"
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,"3,069",.,.,.,.,.,.,414,.,.,.,.,"1,741"
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,603,.,.,.,898,.,463,.,502,.,"1,048",627
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,405
SA12G,303,Thrombocytopenia with CC Score 8+,555,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,555
SA12H,300,Thrombocytopenia with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,857","1,857"
SA12H,303,Thrombocytopenia with CC Score 5-7,"3,885",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,885"
SA12J,300,Thrombocytopenia with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,"1,804",.,.,.,367,"1,086"
SA12J,303,Thrombocytopenia with CC Score 2-4,555,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,555
SA12K,300,Thrombocytopenia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,611,611
SA12K,303,Thrombocytopenia with CC Score 0-1,.,.,"2,328",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,328"
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,"1,145",438,.,.,.,.,.,.,.,.,.,.,682,609
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",438,.,168,.,327,301,.,.,376,.,.,668,.,502,.,367,447
SA13A,301,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,675,.,.,.,.,.,.,.,.,.,.,.,675
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,"1,788","1,440",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,527"
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,700",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,700"
SA13A,410,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,697,.,.,.,.,.,.,.,.,697
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,363,.,.,.,488,.,.,.,.,.,.,.,470
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,775,.,.,730,.,.,.,.,.,.,.,.,.,.,.,752
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,824,.,.,.,.,.,.,.,.,.,.,.,824
SA13B,420,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",953,.,.,.,.,734,.,.,.,.,.,769,.,.,.,.,839
SA13B,421,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"1,752",.,.,.,.,"1,752"
SA13B,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"1,048",.,.,.,.,"1,048"
SA14Z,400,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,"6,254",.,.,.,.,"6,254"
SA14Z,421,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,"6,601",.,.,.,.,"6,601"
SA17H,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,"3,327",.,.,.,.,.,.,.,.,.,.,.,"3,327"
SA17H,160,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,313","4,313"
SA17H,302,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,"1,801",.,.,.,.,"1,801"
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,"6,060",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,060"
SA17H,370,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,"2,106",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,106"
SA18Z,303,Bone Marrow Harvest,.,.,"4,289",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,289"
SA24G,303,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,"9,899",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,899"
SA24G,823,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,.,.,"8,567",.,.,.,.,.,.,.,.,.,.,.,"8,567"
SA24H,300,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,318","5,318"
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,"19,256",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,256"
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,"4,060",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,060"
SA25G,300,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,.,.,"13,715",.,.,.,.,.,.,.,.,.,"13,715"
SA25G,823,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,"25,702",.,.,.,.,.,.,.,.,.,.,.,"25,702"
SA25H,303,Acute Myeloid Leukaemia with CC Score 9-11,.,.,"16,033",.,.,.,.,.,.,.,.,.,.,.,.,.,"16,033"
SA25J,303,Acute Myeloid Leukaemia with CC Score 6-8,.,.,"19,934",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,934"
SA25K,303,Acute Myeloid Leukaemia with CC Score 4-5,.,.,"18,209",.,.,.,.,.,.,.,.,.,.,.,.,.,"18,209"
SA25L,100,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"2,494",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,494"
SA25L,300,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,345","1,345"
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"14,092",.,.,.,.,.,.,.,.,.,.,.,.,.,"14,092"
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,288","2,288"
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,.,.,"15,380",.,.,.,.,.,.,.,.,.,.,.,.,.,"15,380"
SA26A,303,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,"15,285",.,.,.,.,.,.,.,.,.,.,.,.,.,"15,285"
SA26B,370,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"21,525",.,.,.,.,"21,525"
SA26B,823,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"37,569",.,.,.,.,"37,569"
SA28A,303,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over",.,.,"25,276",.,.,.,.,.,.,.,.,.,.,.,.,.,"25,276"
SA28B,420,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under",.,.,.,.,.,.,.,.,.,.,433,.,.,.,.,.,433
SA30B,303,Plasma Cell Disorders with CC Score 8-10,.,.,"10,592",.,.,.,.,.,.,.,.,.,.,.,.,.,"10,592"
