HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total Cost
VA10B,421,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"4,468",.,.,.,.,"4,468"
VA10B,430,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions","16,427","9,648","3,352",.,"11,663","23,723","3,142",.,"10,566","40,789","3,760","11,517",.,"10,501",.,"12,272","157,361"
VA10B,501,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,"2,193",.,.,.,.,.,.,.,.,.,.,"2,193"
VA10C,100,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","27,437","31,546",.,"5,066","37,902","23,894",.,.,.,.,.,"29,899",.,"41,990",.,"16,384","214,119"
VA10C,101,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,"1,245",.,.,.,.,.,.,.,.,.,.,.,"1,245"
VA10C,110,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","47,853",.,.,.,"19,413",.,.,"73,073",.,.,.,"121,560",.,.,.,"98,047","359,947"
VA10C,150,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"53,166",.,.,.,.,"53,166"
VA10C,172,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"33,537",.,.,.,.,"33,537"
VA10C,180,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,"2,571",.,.,.,.,.,.,.,.,.,485,.,.,.,.,"3,056"
VA10C,300,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","24,970","41,693",.,"61,994","19,547","14,238","21,114",.,"25,149",.,"9,160","21,535",.,"20,578",.,"53,005","312,982"
VA10C,301,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,"4,854",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,854"
VA10C,320,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,859,.,"2,183",.,.,.,.,.,.,.,.,.,"3,042"
VA10C,340,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,"3,865",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,865"
VA10C,361,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","6,556",.,.,.,.,"2,260",.,.,.,.,.,.,.,.,.,.,"8,816"
VA10C,420,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"12,496",.,.,.,.,"12,496"
VA10C,430,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions","27,855","14,817","30,230",.,"21,068","33,131","26,711",.,"15,645","106,127","2,269","6,420","61,610","15,752",.,"25,464","387,098"
VA10D,100,"Multiple Trauma with Diagnosis Score >=51, with No Interventions","5,355","7,553",.,.,"12,731","20,616",.,.,.,.,.,"3,232",.,"21,651",.,"8,856","79,993"
VA10D,110,"Multiple Trauma with Diagnosis Score >=51, with No Interventions","29,412",.,.,.,"17,120",.,.,"23,438",.,.,.,"194,338",.,.,.,"81,488","345,796"
VA10D,150,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"32,823",.,.,.,.,"32,823"
VA10D,171,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"2,249",.,.,.,.,"2,249"
VA10D,172,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"14,356",.,.,.,.,"14,356"
VA10D,300,"Multiple Trauma with Diagnosis Score >=51, with No Interventions","25,861","21,649",.,"3,276","21,802","13,947",.,.,"8,876",.,"11,715","24,086",.,"36,496",.,"32,780","200,489"
VA10D,302,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"18,313",.,.,.,.,"18,313"
VA10D,320,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,"19,215",.,.,.,.,"19,215"
VA10D,340,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,"28,458",.,.,.,"1,059",.,.,.,.,.,"10,469",.,.,.,.,"39,986"
VA10D,430,"Multiple Trauma with Diagnosis Score >=51, with No Interventions","3,214","14,472","21,294",.,"13,544","13,498","14,927",.,"40,278","38,145",.,"23,477","100,337","19,034",.,"61,454","363,672"
VA11A,100,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,"4,471","2,499",.,.,.,.,.,.,.,.,.,.,"6,970"
VA11A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8","14,355",.,.,.,"38,473",.,.,.,.,.,.,"28,770",.,.,.,"9,146","90,745"
VA11A,140,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,230","2,230"
VA11A,160,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,563","4,563"
VA11A,171,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"2,811",.,.,.,.,"2,811"
VA11A,172,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"6,950",.,.,.,.,"6,950"
VA11A,300,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,"1,236",.,.,.,.,.,.,.,"1,236"
VA11B,100,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"2,777",.,.,.,.,"2,777"
VA11B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8","17,168",.,.,.,"23,422",.,.,.,.,.,.,"58,044",.,.,.,"12,228","110,862"
VA11B,140,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,230","2,230"
VA11B,172,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"5,134",.,.,.,.,"5,134"
VA11B,430,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,752,.,.,.,.,"2,644",.,.,.,.,.,.,"3,396"
VA11C,100,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,"10,219",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,219"
VA11C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8","3,490",.,.,.,"12,077",.,.,"19,646",.,.,.,"81,528",.,.,.,"46,741","163,483"
VA11C,171,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"27,187",.,.,.,.,"27,187"
VA11C,172,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"13,004",.,.,.,.,"13,004"
VA11C,180,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,"2,001",.,.,.,.,.,.,.,.,.,.,.,"2,001"
VA11C,300,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,"1,298",.,.,.,.,.,.,.,"1,298"
VA11C,430,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,"7,011",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,011"
VA11D,100,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8","1,857",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,857"
VA11D,110,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8","25,514",.,.,.,"12,559",.,.,.,.,.,.,"7,581",.,.,.,.,"45,654"
VA11D,340,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,"1,979",.,.,.,.,"1,979"
VA12A,100,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"2,322",.,.,.,.,"2,322"
VA12A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","71,209",.,.,.,"92,120",.,.,.,.,.,.,"186,513",.,.,.,"66,275","416,117"
VA12A,140,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","6,749",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,749"
VA12A,150,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"9,071",.,.,.,.,"9,071"
VA12A,160,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,684","7,684"
VA12B,100,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,"5,936",.,.,.,.,.,.,.,.,.,.,.,.,"5,936"
VA12B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18","78,741",.,.,.,"53,523",.,.,.,.,.,.,"199,492",.,.,.,"48,431","380,187"
VA12B,150,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"17,741",.,.,.,.,"17,741"
VA12B,160,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,310","5,310"
VA12B,170,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"2,929",.,.,.,.,"2,929"
VA12B,172,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"13,006",.,.,.,.,"13,006"
VA12C,100,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","3,750","6,541",.,"10,429",.,.,.,.,.,.,.,.,.,.,.,.,"20,720"
VA12C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","89,978",.,.,.,"60,583",.,.,.,.,.,.,"328,206",.,.,.,"52,054","530,821"
VA12C,172,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"7,230",.,.,.,.,"7,230"
VA12C,180,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"4,579",.,.,.,.,"4,579"
VA12C,300,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","2,229",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,229"
VA12D,110,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18","83,868",.,.,.,"22,395",.,.,.,.,.,.,"141,110",.,.,.,"27,218","274,590"
VA12D,150,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,"26,895",.,.,.,.,"26,895"
VA13A,100,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,"2,414",.,.,.,.,.,.,.,.,.,"3,193",.,.,.,.,"5,607"
VA13A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29","2,871",.,.,.,"27,951",.,.,.,.,.,.,"168,327",.,.,.,"8,228","207,377"
VA13A,140,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,679","2,679"
VA13A,160,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,078","4,078"
VA13A,172,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"17,903",.,.,.,.,"17,903"
VA13B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"31,606",.,.,.,"9,613","41,219"
VA13B,172,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"13,846",.,.,.,.,"13,846"
VA13C,100,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"7,932",.,.,.,.,"7,932"
VA13C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29","10,175",.,.,.,.,.,.,.,.,.,.,"191,400",.,.,.,.,"201,575"
VA13C,172,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"18,664",.,.,.,.,"18,664"
VA13C,180,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"4,269",.,.,.,.,"4,269"
VA13D,100,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29","8,350",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,350"
VA13D,110,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29","9,026",.,.,.,.,.,.,.,.,.,.,"84,569",.,.,.,.,"93,596"
VA13D,130,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"6,328",.,.,.,.,"6,328"
VA14A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"48,939",.,.,.,.,"48,939"
VA14B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"31,684",.,.,.,"9,826","41,510"
VA14C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,"8,014",.,.,.,.,.,.,"37,221",.,.,.,"7,786","53,021"
VA14C,160,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,980","15,980"
VA14D,150,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"30,132",.,.,.,.,"30,132"
VA15A,110,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"12,730",.,.,.,.,"12,730"
VA15A,160,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,679","8,679"
VA15B,110,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45","15,383",.,.,.,.,.,.,.,.,.,.,"33,757",.,.,.,.,"49,140"
VA15B,160,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,487","3,487"
VA15C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"11,559",.,.,.,.,"11,559"
VA15D,171,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"57,409",.,.,.,.,"57,409"
WH01A,110,"Transplant Failure and Rejection, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,093","7,093"
WH01A,160,"Transplant Failure and Rejection, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,"11,472",.,.,.,.,"11,472"
WH01A,361,"Transplant Failure and Rejection, with Multiple Interventions",.,.,"6,634",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,634"
WH01B,160,"Transplant Failure and Rejection, with Single Intervention",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,310","5,310"
WH01B,300,"Transplant Failure and Rejection, with Single Intervention","2,229",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,229"
WH01B,361,"Transplant Failure and Rejection, with Single Intervention","3,278",.,.,.,.,"4,972",.,.,.,.,.,.,.,.,.,.,"8,250"
WH01C,100,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,"4,391",.,.,.,.,.,.,.,.,.,.,.,.,"4,391"
WH01C,300,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,.,"1,128",.,.,.,.,.,.,.,.,.,.,.,"1,128"
WH01C,823,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,.,"13,119",.,.,.,.,.,.,.,.,.,.,.,"13,119"
WH01D,100,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,739,.,.,.,.,739
WH01D,300,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,.,.,581,.,.,.,.,.,.,.,.,.,"3,642","4,223"
WH01D,340,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,"1,021",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,021"
WH01D,361,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1","5,463",.,.,.,.,"4,520",.,.,.,.,.,.,.,.,.,.,"9,983"
WH03A,100,Toxic Effect of Other Substance with CC Score 2+,"4,909",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,909"
WH03A,300,Toxic Effect of Other Substance with CC Score 2+,892,.,821,"5,148",.,581,.,.,.,.,.,.,.,"5,654",.,.,"13,097"
WH03A,430,Toxic Effect of Other Substance with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,148","2,148"
WH03B,100,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,439,.,.,.,.,.,.,.,.,.,.,.,439
WH03B,180,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,280,.,.,.,.,280
WH03B,300,Toxic Effect of Other Substance with CC Score 0-1,"1,338","2,004",486,468,"1,504","1,162",.,.,740,.,344,"2,292",.,"1,542",.,"1,093","12,972"
WH03B,320,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,558,.,.,.,.,.,.,.,.,.,.,558
WH03B,340,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,454,.,.,.,.,454
WH03B,361,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,904,.,.,.,.,.,.,.,.,.,.,904
WH03B,430,Toxic Effect of Other Substance with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,412,.,.,.,.,.,412
WH04A,101,Poisoning Diagnosis with Multiple Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,486","1,486"
WH04A,300,Poisoning Diagnosis with Multiple Interventions,.,.,.,"11,233",.,.,.,.,.,.,.,.,.,.,.,.,"11,233"
WH04B,302,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"10,179",.,.,.,.,"10,179"
WH04C,100,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"1,702",.,.,.,.,"1,702"
WH04C,180,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,735,.,.,.,.,.,.,.,.,.,.,.,.,.,.,735
WH04C,300,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,"8,434",807,"2,843","1,128","2,034",.,.,.,.,.,"5,297",.,"1,028",.,"3,107","24,678"
WH04C,430,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,620","2,620"
WH04D,300,"Poisoning Diagnosis without Interventions, with CC Score 2+","25,861","4,009","7,183","7,957","12,029",581,"2,575",.,"6,657",.,"4,334","4,376",.,"6,168",.,"10,562","92,293"
WH04D,302,"Poisoning Diagnosis without Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"1,207","1,764",.,.,.,.,"2,971"
WH04D,320,"Poisoning Diagnosis without Interventions, with CC Score 2+","2,321",.,.,"1,897",.,.,.,.,.,.,.,.,.,.,.,.,"4,218"
WH04D,340,"Poisoning Diagnosis without Interventions, with CC Score 2+",.,"4,216",.,.,.,.,.,.,.,.,617,.,.,.,.,.,"4,833"
WH04D,350,"Poisoning Diagnosis without Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"2,792",.,.,.,.,"2,792"
WH04D,430,"Poisoning Diagnosis without Interventions, with CC Score 2+",.,.,"1,326",.,.,.,.,.,"2,663","1,511","2,402",.,.,.,.,"1,227","9,128"
WH04E,100,"Poisoning Diagnosis without Interventions, with CC Score 0-1",446,.,.,.,"3,512",389,.,.,.,.,.,"1,388",.,.,.,443,"6,178"
WH04E,110,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,639,.,.,.,.,639
WH04E,180,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,"1,469",.,.,"1,000",.,.,.,.,.,671,"6,527",.,.,.,.,"9,668"
WH04E,300,"Poisoning Diagnosis without Interventions, with CC Score 0-1","14,714","21,649","2,165","14,691","28,944","10,460","9,269",.,"7,397",.,"13,052","20,358",.,"13,879",.,"28,045","184,622"
WH04E,301,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,"3,734",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,734"
WH04E,302,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"1,723","1,577",.,.,.,.,"3,300"
WH04E,320,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,392,.,"2,845",429,"2,790",.,.,.,.,.,899,.,808,.,.,"8,164"
WH04E,340,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,"3,162",445,.,.,.,.,.,.,.,"2,413","1,845",.,.,.,.,"7,865"
WH04E,361,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,904,.,.,.,.,.,.,.,.,.,422,"1,326"
WH04E,430,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,"1,723",.,.,.,"1,636",.,.,.,.,"3,410","1,727",.,.,.,"1,227","9,723"
WH04E,501,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,926,.,.,.,.,.,.,.,.,.,.,.,.,.,.,926
WH04E,800,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,594,.,.,.,.,.,.,.,.,.,.,.,.,.,594
WH05Z,180,Allergy or Adverse Allergic Reaction,.,367,.,.,.,.,.,.,.,.,.,841,.,.,.,.,"1,208"
WH05Z,300,Allergy or Adverse Allergic Reaction,892,.,.,.,752,291,.,.,370,.,344,"2,643",.,"1,028",.,728,"7,048"
WH05Z,340,Allergy or Adverse Allergic Reaction,.,.,890,.,.,.,.,.,.,.,.,458,.,.,.,.,"1,348"
WH05Z,370,Allergy or Adverse Allergic Reaction,.,.,713,.,.,.,.,.,.,.,.,.,.,.,.,.,713
WH05Z,430,Allergy or Adverse Allergic Reaction,357,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357
WH06Z,160,Environmental Effects,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,002","3,002"
WH06Z,300,Environmental Effects,.,.,.,.,"5,263","1,453",.,.,.,.,.,"3,542",.,"1,542",.,.,"11,800"
WH06Z,800,Environmental Effects,.,.,"1,815",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,815"
WH07A,100,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,"47,817",.,.,"11,305",.,.,.,.,.,.,.,.,.,.,"59,122"
WH07A,110,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"73,276",.,.,.,"14,735","88,011"
WH07A,160,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,735","7,735"
WH07A,170,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"28,849",.,.,.,.,"28,849"
WH07A,302,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"3,785",.,.,.,.,"3,785"
WH07A,361,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,"8,362",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,362"
WH07A,502,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+","2,417",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,417"
WH07B,100,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","4,981","16,129","16,048",.,.,.,.,.,.,.,.,"19,149",.,"28,401",.,"3,192","87,899"
WH07B,101,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","2,312",.,"4,213",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,525"
WH07B,110,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","12,418",.,.,.,.,.,.,.,.,.,.,"23,608",.,.,.,"41,509","77,536"
WH07B,140,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,650","8,650"
WH07B,150,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"4,289",.,.,.,.,"4,289"
WH07B,160,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,394","11,394"
WH07B,170,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"27,132",.,.,.,.,"27,132"
WH07B,172,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"1,686",.,.,.,.,"1,686"
WH07B,320,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"3,374",.,.,.,.,"3,374"
WH07B,502,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,"8,755",.,.,.,.,.,.,.,.,.,"2,986",.,"5,586","17,327"
WH07C,100,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+","4,088","4,989",.,"1,098",.,.,.,.,.,.,.,"16,196",.,.,.,"7,138","33,509"
WH07C,110,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,.,.,.,"9,373",.,.,.,.,.,.,.,.,.,.,.,"9,373"
WH07C,150,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"11,697",.,.,.,.,"11,697"
WH07C,170,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"23,458",.,.,.,.,"23,458"
WH07C,172,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"19,291",.,.,.,.,"19,291"
WH07C,300,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+","5,797",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,797"
WH07C,320,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"12,042",.,.,.,.,.,"12,042"
WH07C,340,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,"2,811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,811"
