HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Unit Cost
SA06J,300,Myelodysplastic Syndrome with CC Score 2-4,.,.,.,.,"1,128",.,.,.,"2,959",.,.,.,.,.,.,"1,736","1,859"
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,.,"2,976",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,976"
SA06K,300,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,084",.,.,"3,084"
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,.,.,"4,651",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,651"
SA07G,300,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,"2,914","2,481"
SA07G,303,Myeloproliferative Disorder with CC Score 7+,"14,675",.,"1,902",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,160"
SA07G,340,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,.,.,.,.,.,.,"3,268",.,.,.,.,.,"3,268"
SA07G,823,Myeloproliferative Disorder with CC Score 7+,.,.,.,.,"17,952",.,.,.,.,.,.,.,.,.,.,.,"17,952"
SA07H,300,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,309",.,"3,642","7,475"
SA07H,303,Myeloproliferative Disorder with CC Score 4-6,"8,467",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,467"
SA07H,340,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,"1,953",.,.,.,.,.,"1,953"
SA07H,430,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,"8,581",.,.,.,"8,581"
SA07H,823,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,"1,381"
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,.,802,"1,745",.,.,.,.,.,.,.,.,.,.,.,.,"2,440","2,154"
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,.,.,"3,480",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,480"
SA08G,100,"Other Haematological or Splenic Disorders, with CC Score 6+",.,"7,155",.,.,.,"1,815",.,.,.,.,.,.,.,.,.,"2,482","2,927"
SA08G,160,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,455","1,455"
SA08G,300,"Other Haematological or Splenic Disorders, with CC Score 6+",.,"1,002",.,.,.,.,.,.,"5,178",.,"4,569",.,.,"7,196",.,"2,428","3,279"
SA08G,303,"Other Haematological or Splenic Disorders, with CC Score 6+","5,644",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,644"
SA08G,340,"Other Haematological or Splenic Disorders, with CC Score 6+",.,"1,847",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,847"
SA08G,430,"Other Haematological or Splenic Disorders, with CC Score 6+","5,000",.,"2,136",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,568"
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5","1,785",889,"1,028",.,.,.,.,.,.,.,.,"2,341",.,"1,312",.,.,"1,616"
SA08H,300,"Other Haematological or Splenic Disorders, with CC Score 3-5","2,229","1,203",867,"4,587","1,598",.,.,.,.,.,.,.,.,"1,542",.,"1,214","1,658"
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,"3,127",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,127"
SA08H,340,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,"2,832",.,.,.,.,.,"2,832"
SA08H,430,"Other Haematological or Splenic Disorders, with CC Score 3-5","1,071",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,071"
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2","2,678","2,785",.,"4,940","1,756",778,.,.,.,.,.,.,.,"2,624",.,"2,952","2,656"
SA08J,120,"Other Haematological or Splenic Disorders, with CC Score 0-2","3,711","2,321",.,.,.,.,.,.,.,.,.,"2,352",.,.,.,.,"3,024"
SA08J,140,"Other Haematological or Splenic Disorders, with CC Score 0-2","3,627",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,967","2,797"
SA08J,300,"Other Haematological or Splenic Disorders, with CC Score 0-2","1,338","1,403",.,.,.,581,.,.,.,.,"2,270",.,.,"1,028",.,"2,367","1,595"
SA08J,320,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,617",.,.,"1,617"
SA08J,370,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,"2,269",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,269"
SA08J,430,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,689,.,.,.,.,.,.,.,.,.,.,.,.,.,.,689
SA09G,101,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,"20,906",.,.,.,.,.,.,.,.,.,.,.,.,"20,906"
SA09G,300,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,"3,090",.,"7,582",.,.,705,.,.,.,"3,264","3,685"
SA09G,301,Other Red Blood Cell Disorders with CC Score 14+,.,"9,162",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,162"
SA09G,320,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,.,.,"9,367",.,.,.,.,.,.,.,"9,367"
SA09G,430,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,534","1,534"
SA09H,100,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,"1,721",.,.,.,.,.,.,.,.,.,.,"6,658","4,189"
SA09H,300,Other Red Blood Cell Disorders with CC Score 10-13,"1,486","2,606","1,946",.,"2,819",.,"3,605",.,"1,479",.,"3,311","1,565",.,"4,421",.,"3,175","2,764"
SA09H,320,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,"1,288",.,.,.,.,.,"2,896","1,520",.,.,.,.,"1,656"
SA09H,340,Other Red Blood Cell Disorders with CC Score 10-13,.,"3,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,513"
SA09H,361,Other Red Blood Cell Disorders with CC Score 10-13,.,.,"3,353",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,353"
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,"3,214",.,"2,264",.,"2,383",.,.,.,"1,664","3,210","2,987",998,"6,161",.,.,"3,021","2,668"
SA09J,100,Other Red Blood Cell Disorders with CC Score 6-9,.,889,.,"3,842","2,178","1,065",.,.,.,.,.,782,.,.,.,"1,344","1,848"
SA09J,101,Other Red Blood Cell Disorders with CC Score 6-9,.,.,"3,273",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,273"
SA09J,300,Other Red Blood Cell Disorders with CC Score 6-9,"2,038","1,791",.,"1,872","1,469",944,"1,030",.,"1,627",.,"1,989","1,224",.,"2,056",.,"1,380","1,550"
SA09J,301,Other Red Blood Cell Disorders with CC Score 6-9,.,"2,116",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,116"
SA09J,302,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,613,.,.,.,.,.,613
SA09J,303,Other Red Blood Cell Disorders with CC Score 6-9,.,"2,795","1,212",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,004"
SA09J,320,Other Red Blood Cell Disorders with CC Score 6-9,.,"1,568","2,908","2,943",.,.,.,.,.,.,"1,501","3,408",.,.,.,.,"2,460"
SA09J,340,Other Red Blood Cell Disorders with CC Score 6-9,.,"2,108",.,.,.,.,.,.,.,.,"1,370",.,.,.,.,.,"1,616"
SA09J,370,Other Red Blood Cell Disorders with CC Score 6-9,.,.,"3,306",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,306"
SA09J,430,Other Red Blood Cell Disorders with CC Score 6-9,"1,607","1,034","2,370",.,.,.,.,.,999,.,.,"1,175",.,.,.,"1,841","1,774"
SA09J,502,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,"5,577",.,.,.,.,.,.,.,.,.,.,.,"5,577"
SA09J,800,Other Red Blood Cell Disorders with CC Score 6-9,.,.,"2,222",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,222"
SA09J,823,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,"3,798",.,.,.,.,.,.,.,.,.,.,.,"3,798"
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,"2,018","1,567","1,513",.,.,.,.,.,"1,092",.,"1,968",.,.,"1,645"
SA09K,101,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,"1,660",.,.,.,.,.,.,.,.,.,.,.,"1,660"
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,"1,282","1,197","1,305","1,743","1,103",969,"2,060",.,"1,203",.,"1,116","1,045",.,"1,671",.,"1,068","1,187"
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,"1,067",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,067"
SA09K,302,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,"1,112",.,.,.,.,.,"1,112"
SA09K,303,Other Red Blood Cell Disorders with CC Score 2-5,.,.,"1,494",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,494"
SA09K,320,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,"1,422",.,"1,953",.,.,.,.,.,.,.,.,.,.,"1,688"
SA09K,340,Other Red Blood Cell Disorders with CC Score 2-5,.,703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,703
SA09K,370,Other Red Blood Cell Disorders with CC Score 2-5,.,.,"1,837",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,837"
SA09K,430,Other Red Blood Cell Disorders with CC Score 2-5,982,.,"1,731",.,"1,505",.,.,.,.,.,645,.,"1,320","1,969",.,"1,227","1,233"
SA09K,502,Other Red Blood Cell Disorders with CC Score 2-5,"1,895",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,895"
SA09K,800,Other Red Blood Cell Disorders with CC Score 2-5,.,.,"1,624",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,624"
SA09K,823,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,"2,762",.,.,.,.,.,.,.,.,.,.,.,"2,762"
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,"2,251","1,171",.,.,.,.,.,.,.,.,.,.,"1,181","1,775"
SA09L,160,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,940","1,940"
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,"1,784","1,604",807,"1,638","1,181",872,"1,545",.,"1,110",.,767,.,.,"2,056",.,"1,457","1,282"
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,"1,493",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,493"
SA09L,303,Other Red Blood Cell Disorders with CC Score 0-1,.,.,"1,657",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,657"
SA09L,430,Other Red Blood Cell Disorders with CC Score 0-1,.,"1,378","1,331",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,355"
SA09L,502,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,"2,069",.,.,.,.,.,.,.,.,"2,123",.,"1,784","1,992"
SA09L,823,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,"2,762",.,.,.,.,.,.,.,.,.,.,.,"2,762"
SA11Z,301,Thalassaemia,.,"1,120",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,120"
SA12G,300,Thrombocytopenia with CC Score 8+,.,.,.,.,940,.,.,.,.,.,.,"1,360",.,.,.,"1,093","1,125"
SA12G,430,Thrombocytopenia with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,927","2,927"
SA12H,300,Thrombocytopenia with CC Score 5-7,.,.,.,.,752,.,"4,635",.,.,.,.,.,.,.,.,"1,020","1,498"
SA12H,303,Thrombocytopenia with CC Score 5-7,"3,199",.,"4,598",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,548"
SA12H,370,Thrombocytopenia with CC Score 5-7,.,.,"1,750",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,750"
SA12H,823,Thrombocytopenia with CC Score 5-7,.,.,.,.,"3,452",.,.,.,.,.,.,.,.,.,.,.,"3,452"
SA12J,300,Thrombocytopenia with CC Score 2-4,.,.,808,"2,340","1,203","3,196",.,.,.,.,"3,657",.,.,.,.,"1,093","1,711"
SA12J,303,Thrombocytopenia with CC Score 2-4,.,"1,997","5,578",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,787"
SA12J,370,Thrombocytopenia with CC Score 2-4,.,.,"1,750",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,750"
SA12J,800,Thrombocytopenia with CC Score 2-4,.,.,"1,408",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,408"
SA12J,823,Thrombocytopenia with CC Score 2-4,.,.,.,.,"2,762",.,.,.,.,.,.,.,.,.,.,.,"2,762"
SA12K,100,Thrombocytopenia with CC Score 0-1,.,.,.,.,878,.,.,.,.,.,.,.,.,.,.,.,878
SA12K,300,Thrombocytopenia with CC Score 0-1,"1,784",802,.,.,752,"1,162",.,.,.,.,.,.,.,"2,570",.,"1,275","1,396"
SA12K,303,Thrombocytopenia with CC Score 0-1,.,.,"2,343",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,343"
SA12K,800,Thrombocytopenia with CC Score 0-1,.,.,"1,815",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,815"
SA12K,823,Thrombocytopenia with CC Score 0-1,.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,"1,381"
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","2,821",.,.,.,878,778,.,.,.,.,.,.,.,"4,063",.,.,"1,884"
SA13A,101,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,926",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,926"
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",892,.,"1,672",.,752,.,"1,030",.,.,.,.,729,.,"1,028",.,728,958
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,689",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,689"
SA13A,320,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,589",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,589"
SA13A,361,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"2,406",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,406"
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,761",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,761"
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,120",.,.,.,.,.,666,.,.,.,880,.,.,.,886
SA13A,501,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,"1,852",.,"2,449","1,812","2,193",.,.,.,.,.,"1,015",.,.,.,"1,983","1,588"
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,774,.,.,.,.,.,.,.,.,.,.,774
SA13A,800,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,"1,530",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,530"
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,"1,381"
SA13B,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,752
SA13B,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,"1,360",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,360"
SA14Z,303,"Plasma Exchanges, 2 to 9",.,.,"3,617",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,617"
SA14Z,361,"Plasma Exchanges, 2 to 9",.,.,"4,173",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,173"
SA14Z,370,"Plasma Exchanges, 2 to 9",.,.,"6,584",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,584"
SA14Z,400,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,"10,904",.,.,.,.,"10,904"
SA14Z,420,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,"19,743",.,.,.,.,"19,743"
SA16Z,303,"Plasma Exchanges, 20 or more",.,.,"19,068",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,068"
SA17G,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",893,.,.,.,.,.,.,.,.,.,.,"2,538",.,.,.,.,"1,715"
SA17G,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+","4,013","2,806",.,.,.,.,.,.,.,.,.,.,.,"11,566",.,.,"7,488"
SA17G,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+","1,129","5,990","7,294",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,427"
SA17G,823,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,"4,833",.,.,.,.,.,.,.,.,.,.,.,"4,833"
SA17H,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"3,396",.,.,.,.,.,"3,396"
SA17H,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,802,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,388","2,095"
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,"8,520",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,520"
SA24G,303,Acute Lymphoblastic Leukaemia with CC Score 5+,"2,258",.,"1,657",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,957"
SA24G,823,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,.,.,"6,214",.,.,.,.,.,.,.,.,.,.,.,"6,214"
SA24H,300,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,.,"1,872",.,.,.,.,.,.,.,.,.,.,.,.,"1,872"
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,"10,160",.,"28,899",.,.,.,.,.,.,.,.,.,.,.,.,.,"26,557"
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,"4,284",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,284"
SA25G,300,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,"1,128",.,.,.,.,.,.,.,.,.,.,.,"1,128"
SA25G,303,Acute Myeloid Leukaemia with CC Score 12+,.,.,"2,147",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,147"
SA25G,823,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,"10,012",.,.,.,.,.,.,.,.,.,.,.,"10,012"
SA25H,300,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,752,.,.,.,"1,110",.,.,.,.,.,.,.,871
SA25H,303,Acute Myeloid Leukaemia with CC Score 9-11,"5,644","6,389","22,889",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,300"
SA25H,823,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,"15,536",.,.,.,.,.,.,.,.,.,.,.,"15,536"
SA25J,300,Acute Myeloid Leukaemia with CC Score 6-8,"1,561","1,203",.,.,"1,128",.,"9,269",.,.,.,.,.,.,.,.,.,"2,944"
SA25J,303,Acute Myeloid Leukaemia with CC Score 6-8,"6,773","8,985","13,251",.,.,.,.,.,.,.,.,.,.,.,.,.,"12,377"
SA25J,340,Acute Myeloid Leukaemia with CC Score 6-8,.,"1,054",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,054"
SA25J,823,Acute Myeloid Leukaemia with CC Score 6-8,.,.,.,.,"10,817",.,.,.,.,.,.,.,.,.,.,.,"10,817"
SA25K,300,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,.,872,.,.,.,.,.,.,.,"6,509",.,.,"2,751"
SA25K,303,Acute Myeloid Leukaemia with CC Score 4-5,.,"11,846","7,491",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,496"
SA25K,340,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,"2,497",.,.,.,.,.,.,.,.,.,.,.,"2,497"
SA25K,430,Acute Myeloid Leukaemia with CC Score 4-5,.,.,"2,549",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,549"
SA25K,823,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,"4,488",.,.,.,.,.,.,.,.,.,.,.,"4,488"
SA25L,100,Acute Myeloid Leukaemia with CC Score 2-3,.,"1,457",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,457"
SA25L,300,Acute Myeloid Leukaemia with CC Score 2-3,.,802,.,"9,829",.,.,.,.,.,.,.,.,.,.,.,"2,177","3,223"
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,"4,798","6,788","16,366",.,.,.,.,.,.,.,.,.,.,.,.,.,"14,185"
SA25L,430,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"1,123",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,123"
SA25L,823,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,.,"2,071",.,.,.,.,.,.,.,.,.,.,.,"2,071"
SA25M,120,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,.,"1,591",.,.,.,.,.,.,.,.,.,.,.,"1,591"
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,"1,872",752,"3,777",.,.,.,.,.,.,.,.,.,.,"1,788"
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,"20,320",799,"8,065",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,359"
SA26A,303,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,"16,291",.,.,.,.,.,.,.,.,.,.,.,.,.,"16,291"
SA30A,300,Plasma Cell Disorders with CC Score 11+,.,.,.,.,.,.,"11,042",.,.,.,.,.,.,.,.,"6,192","9,425"
SA30A,302,Plasma Cell Disorders with CC Score 11+,.,.,.,.,.,.,.,.,.,.,"1,746",.,.,.,.,.,"1,746"
SA30A,303,Plasma Cell Disorders with CC Score 11+,"6,773","12,645","5,365",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,302"
SA30A,361,Plasma Cell Disorders with CC Score 11+,.,.,"1,428",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,428"
SA30A,823,Plasma Cell Disorders with CC Score 11+,.,.,.,.,"12,313",.,.,.,.,.,.,.,.,.,.,.,"12,313"
SA30B,300,Plasma Cell Disorders with CC Score 8-10,.,"3,408",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,099","4,253"
SA30B,303,Plasma Cell Disorders with CC Score 8-10,"3,104","5,590","2,878",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,064"
SA30B,340,Plasma Cell Disorders with CC Score 8-10,.,"4,919",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,919"
SA30B,361,Plasma Cell Disorders with CC Score 8-10,.,.,"1,909",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,909"
SA30C,300,Plasma Cell Disorders with CC Score 5-7,.,"1,604",.,"4,881",752,"3,341",.,.,.,.,.,.,.,.,.,"4,301","3,968"
SA30C,303,Plasma Cell Disorders with CC Score 5-7,"6,773","3,274","3,214",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,511"
SA30C,800,Plasma Cell Disorders with CC Score 5-7,.,.,"1,735",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,735"
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,"7,733",.,.,.,.,.,.,.,.,.,.,.,"7,733"
SA30D,300,Plasma Cell Disorders with CC Score 2-4,.,"1,604",.,"9,361","1,128","2,906",.,.,.,.,.,.,.,.,.,"2,139","2,569"
SA30D,303,Plasma Cell Disorders with CC Score 2-4,"7,761","3,394","4,469",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,671"
SA30D,320,Plasma Cell Disorders with CC Score 2-4,.,.,.,"3,793","6,013",.,.,.,.,.,.,.,.,.,.,.,"4,533"
SA30D,361,Plasma Cell Disorders with CC Score 2-4,.,"1,013",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,013"
SA30D,430,Plasma Cell Disorders with CC Score 2-4,.,.,"3,763",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,763"
SA30D,823,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,"4,488",.,.,.,.,.,.,.,.,.,.,.,"4,488"
SA30E,100,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,968",.,.,"1,968"
SA30E,300,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,"1,110",.,.,.,.,"3,598",.,"3,005","2,548"
SA30E,303,Plasma Cell Disorders with CC Score 0-1,"1,129",.,"3,714",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,649"
SA30E,430,Plasma Cell Disorders with CC Score 0-1,.,.,"1,732",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,732"
SA30E,800,Plasma Cell Disorders with CC Score 0-1,.,.,"4,256",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,256"
SA30E,823,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,"7,940",.,.,.,.,.,.,.,.,.,.,.,"7,940"
SA31A,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,"6,390",.,.,.,.,.,.,.,.,.,.,"14,538","11,822"
SA31A,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+","7,902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,902"
SA31A,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,"1,718",.,.,.,.,.,.,.,.,.,.,.,"1,718"
SA31A,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,"21,068",.,.,.,.,.,.,.,.,.,.,.,"21,068"
SA31A,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,"11,047",.,.,.,.,.,.,.,.,.,.,.,"11,047"
SA31B,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,"2,405",.,.,"1,504",.,.,.,"2,220",.,.,.,.,.,.,"5,413","3,782"
SA31B,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14","6,277",.,"6,194",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,240"
SA31B,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,"12,328",.,.,.,.,.,.,.,.,.,.,.,.,"12,328"
