HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","6,854","6,541",.,"10,429","5,508",.,.,.,.,.,.,"7,556",.,.,.,"6,507","7,070"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18","11,981",.,.,.,"7,465",.,.,.,.,.,.,"9,334",.,.,.,"6,805","9,421"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29","2,871","2,414",.,.,"9,317",.,.,.,.,.,.,"11,143",.,.,.,"2,997","8,802"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"9,091",.,.,.,"4,806","7,867"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29","5,087",.,.,.,.,.,.,.,.,.,.,"13,074",.,.,.,.,"12,234"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29","8,688",.,.,.,.,.,.,.,.,.,.,"18,179",.,.,.,.,"15,468"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"12,235",.,.,.,.,"12,235"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"15,842",.,.,.,"9,826","13,837"
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44",.,.,.,.,"8,014",.,.,.,.,.,.,"12,407",.,.,.,"11,883","11,500"
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"30,132",.,.,.,.,"30,132"
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"12,730",.,.,.,"8,679","10,705"
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45","15,383",.,.,.,.,.,.,.,.,.,.,"16,879",.,.,.,"3,487","13,157"
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"11,559",.,.,.,.,"11,559"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"57,409",.,.,.,.,"57,409"
WH01A,"Transplant Failure and Rejection, with Multiple Interventions",.,.,"6,634",.,.,.,.,.,.,.,.,"11,472",.,.,.,"7,093","8,400"
WH01B,"Transplant Failure and Rejection, with Single Intervention","2,754",.,.,.,.,"4,972",.,.,.,.,.,.,.,.,.,"5,310","3,947"
WH01C,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,"4,391","7,123",.,.,.,.,.,.,.,.,.,.,.,"6,213"
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1","1,366",.,"1,021",.,.,"1,020",.,.,.,.,.,739,.,.,.,"1,214","1,140"
WH03A,Toxic Effect of Other Substance with CC Score 2+,"2,900",.,821,"5,148",.,581,.,.,.,.,.,.,.,"1,885",.,"2,148","2,239"
WH03B,Toxic Effect of Other Substance with CC Score 0-1,446,401,486,468,389,375,.,.,370,.,378,378,.,514,.,364,400
WH04A,Poisoning Diagnosis with Multiple Interventions,.,.,.,"11,233",.,.,.,.,.,.,.,.,.,.,.,"1,486","6,359"
WH04B,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"10,179",.,.,.,.,"10,179"
WH04C,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,"1,834",807,"1,422","1,128","2,034",.,.,.,.,.,"1,400",.,"1,028",.,"2,863","1,652"
WH04D,"Poisoning Diagnosis without Interventions, with CC Score 2+","1,409",914,"1,418","1,642","1,002",581,"1,287",.,"1,036","1,511","1,070","1,117",.,"1,542",.,"1,072","1,198"
WH04E,"Poisoning Diagnosis without Interventions, with CC Score 0-1",446,394,458,474,389,337,515,.,370,.,367,380,.,525,.,363,397
WH05Z,Allergy or Adverse Allergic Reaction,416,367,534,.,376,291,.,.,370,.,344,358,.,514,.,364,395
WH06Z,Environmental Effects,.,.,"1,815",.,"1,316",726,.,.,.,.,.,886,.,"1,542",.,"3,002","1,278"
WH07A,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+","2,417",.,"18,726",.,.,"3,768",.,.,.,.,.,"15,130",.,.,.,"11,235","12,393"
WH07B,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","6,571","3,226","4,052","8,755",.,.,.,.,.,.,.,"7,204",.,"10,462",.,"4,689","5,717"
WH07C,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+","4,942","6,124","5,893","1,098","9,373",.,.,.,.,.,"12,042","10,092",.,.,.,"4,322","7,477"
WH07D,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1","3,766","2,708","4,565","3,861","3,684","2,551",.,"8,181",.,.,"8,968","4,032",.,"6,984",.,"2,397","3,663"
WH07E,"Infections or Other Complications of Procedures, without Interventions, with CC Score 4+",.,.,"22,808","10,429","4,853","10,226",.,.,.,.,"9,304",.,.,.,.,"3,228","7,837"
WH07F,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3","2,284","2,433","3,383","4,843","2,848","2,421","8,239","5,504",.,"5,413",.,"3,196","7,041","3,852",.,"3,285","3,360"
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1","1,968","1,977","2,404","2,781","1,660","1,389","4,635","4,393","1,110",.,"2,978","2,186",.,"2,732",.,"1,919","2,045"
WH08A,Unspecified Pain with CC Score 1+,.,.,"2,165",936,"2,239","1,167",.,"11,378",.,.,.,"2,922","5,941","4,626",.,"2,101","3,578"
WH08B,Unspecified Pain with CC Score 0,.,.,.,"1,170",752,.,.,.,.,.,"1,282","1,075",.,.,.,"1,940","1,147"
WH09A,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Multiple Interventions","2,143",802,927,"1,404",.,"2,034","1,999",.,.,.,"12,848",824,.,.,.,"1,678","2,606"
WH09B,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 3+",.,.,"3,339","8,989",.,.,.,.,"2,591",.,.,"4,039",.,.,.,"1,912","3,797"
WH09C,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 0-2","10,713","1,146","5,611","7,586","3,718","4,649",.,.,"4,071",.,.,"1,370",.,.,.,"4,690","4,281"
WH09D,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 6+",.,.,.,"11,233",.,.,.,.,"10,652",.,.,.,"3,741",.,.,"4,381","5,861"
WH09E,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 4-5","4,682",.,"2,782","4,992","2,579",.,"1,545",.,"5,840","7,554","3,709","1,359","5,574","5,593",.,"2,593","4,526"
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3","4,202","2,201","3,522","5,509","2,046","3,155","4,377",.,"3,577","5,984","2,635","1,216","5,965","7,941",.,"3,076","3,944"
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1","2,077","1,748","2,448","2,465","1,864","1,916","2,103",.,"2,190","2,845","1,941","1,127","3,206","3,381",.,"1,698","1,950"
WH10A,Unspecified Oedema with CC Score 2+,"4,174",.,"2,682","2,808",.,"5,230",.,.,.,"2,644",.,.,"3,961",.,.,"2,792","3,238"
WH10B,Unspecified Oedema with CC Score 0-1,"3,481",910,"2,444","1,404","1,504","1,292",.,.,"1,479",.,"1,244","1,314",.,"2,021",.,"1,319","1,594"
WH11A,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 2+","1,639","1,604",.,.,.,.,.,.,.,"2,266",.,.,.,.,.,"1,093","1,484"
WH11B,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 0-1",892,935,.,.,"1,751",.,"2,575",.,.,.,.,"1,208",.,"1,028",.,"1,943","1,534"
WH12A,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 2+",892,.,.,.,.,.,.,.,.,.,.,.,"6,601","3,084",.,.,"3,526"
WH12B,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 0-1",446,373,.,.,376,.,.,.,.,.,.,.,.,530,.,345,461
WH13A,"Abnormal Findings without Diagnosis, with Interventions",.,"2,184","4,809","1,815",.,.,.,.,.,.,.,.,.,.,.,.,"2,936"
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+","1,635","2,344","2,870","2,110","2,632",.,.,.,"3,094","1,888","2,068","2,343",.,"3,041",.,"1,657","2,340"
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",982,"1,117","1,284","1,679","1,146",994,.,.,740,.,"1,131","1,093",.,"2,055",.,"1,180","1,251"
WH14A,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+","12,039","9,775","7,654","5,616","9,961",.,.,.,.,.,"7,724",.,.,.,.,"6,437","7,949"
WH14B,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1","3,350","3,589","5,703",.,"5,062","1,555","2,454",.,.,.,.,.,.,"5,312",.,"4,317","4,181"
WH14C,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+","4,163","2,257","7,791","3,978","3,071",.,"6,695",.,"7,785","10,197","9,318",.,.,"5,654",.,"4,262","5,298"
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1","2,922","2,393","3,772",.,"1,565",.,.,.,"1,479",.,.,"1,348","4,841","3,770",.,"1,728","2,675"
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,093","1,093"
WH16A,"Observation or Counselling, with CC Score 1+",.,"1,203","1,584",936,"2,634","1,556","1,545","3,234",740,.,.,"1,154",.,.,.,"1,457","1,650"
WH16B,"Observation or Counselling, with CC Score 0","2,508","1,527","1,299",948,"1,498","2,580",.,.,.,.,.,948,.,.,.,728,"1,552"
WH17A,Admission Related to Social Factors with Interventions,.,802,.,.,.,.,.,.,.,.,.,.,.,"1,028",.,.,915
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+","2,260","1,663","2,567","3,006","1,927","1,453","2,832",.,"2,504","2,644","1,480","1,274","4,291","4,520",.,"2,333","2,384"
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0","1,338","1,210","1,454","1,170","1,286","1,008","1,545",.,.,.,"1,119","1,635",.,"1,330",.,"1,191","1,274"
WH18A,"Admission Related to the, Fitting, Adjustment or Management of Device, with Interventions","1,232",.,"2,510",.,"1,931",.,.,.,.,.,.,.,.,.,.,.,"2,046"
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",.,.,"1,062",.,.,.,.,"4,462",.,.,.,"1,771",.,.,.,970,"2,066"
WH19Z,Potential Health Hazard Related to Communicable Diseases,.,.,.,.,.,.,.,.,.,.,.,"3,042",.,.,.,.,"3,042"
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons",486,421,583,.,429,.,.,.,.,.,572,980,.,.,.,465,634
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons",553,.,673,.,441,389,.,.,.,.,710,825,.,585,.,431,651
WH52A,"Follow-Up Examination for Malignant Neoplasm, with Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,687",.,.,"2,687"
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,"1,772",.,.,.,.,.,.,.,.,"5,397",.,"4,594",.,.,"3,061"
WH53A,"Follow-Up Examination for Other Conditions, with Interventions",.,.,"1,348",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,348"
WH53B,"Follow-Up Examination for Other Conditions, without Interventions",446,.,.,.,441,.,.,.,.,.,.,.,.,.,.,.,444
WH54A,Procedures on the Lymphatic System with CC Score 1+,.,"11,225","11,791","8,171","3,007",.,.,.,"9,435",.,"11,016",.,.,"9,392",.,"4,354","9,215"
WH54B,Procedures on the Lymphatic System with CC Score 0,.,"3,280",.,"6,046",.,"6,974",.,.,.,.,.,"27,537",.,.,.,.,"10,959"
WJ01A,Complex Infectious Diseases with Multiple Interventions,.,"22,853",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"22,853"
WJ01B,Complex Infectious Diseases with Single Intervention,.,"3,145",.,.,"4,659",.,.,.,.,.,.,"11,238",.,.,.,"14,916","6,631"
WJ01C,"Complex Infectious Diseases without Interventions, with CC Score 6+",.,.,"2,580",.,.,.,.,.,.,.,.,"9,459",.,.,.,.,"3,205"
WJ01D,"Complex Infectious Diseases without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,"5,763","7,895",.,"15,935",.,.,"9,864"
WJ01E,"Complex Infectious Diseases without Interventions, with CC Score 0-2",.,.,"3,046",.,"3,027",.,.,.,.,.,"2,879","1,449",.,.,.,"2,550","2,487"
WJ02B,Major Infectious Diseases with Single Intervention,.,"6,324",.,.,.,.,.,.,.,.,.,"6,646",.,.,.,.,"6,485"
WJ02C,"Major Infectious Diseases without Interventions, with CC Score 6+","3,346","5,204","4,375","5,148",.,.,"11,844",.,.,.,"4,117",.,.,"13,365",.,"9,106","7,129"
WJ02D,"Major Infectious Diseases without Interventions, with CC Score 3-5","3,567","3,053",.,.,"2,071",.,.,.,.,.,"3,409",.,.,"7,711",.,"1,821","3,421"
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2","2,675","1,493","3,042",.,"2,257",.,.,.,"3,329",.,.,943,.,"2,570",.,.,"2,002"
WJ03A,Standard Infectious Diseases with Multiple Interventions,.,.,"3,460",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,460"
WJ03B,"Standard Infectious Diseases with Single Intervention, with CC Score 4+","2,006","6,719",.,.,.,"1,453",.,.,.,.,.,"13,047",.,.,.,.,"5,325"
WJ03C,"Standard Infectious Diseases with Single Intervention, with CC Score 0-3","2,675","1,264",.,"1,829","1,692","3,487","3,257",.,"1,668",.,"1,299","1,855","5,281","9,248",.,"1,804","2,138"
WJ03D,"Standard Infectious Diseases without Interventions, with CC Score 7+","3,790",.,.,"1,404",752,"2,825","4,635",.,"3,513",.,"6,714",.,.,"4,883",.,"6,443","3,522"
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6","2,221","1,988","1,545","1,404","1,804","2,174",.,.,"2,034",.,"1,869","3,002",.,"2,313",.,"2,081","2,212"
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3","2,163","1,739","2,831","4,212","1,978","1,163","3,605",.,"1,726","3,399","1,869","1,409",.,"3,625",.,"1,310","1,937"
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1","1,398","1,187","1,572","1,300","1,165","1,058","1,545","2,113","1,020","1,133","1,026","1,065",.,"1,656",.,"1,336","1,227"
WJ04Z,Genito-Urinary Medicine (GUM) Infections,.,.,"3,689","1,815",.,.,.,.,.,.,"3,089","1,113",.,.,.,.,"2,426"
WJ05A,Septic Shock with CC Score 5+,.,.,.,.,"1,776","2,179",.,.,.,.,.,.,.,.,.,"3,470","2,334"
WJ05B,Septic Shock with CC Score 0-4,"4,507","4,601","2,361",.,"4,511","2,623",.,.,.,.,952,697,.,"7,448",.,.,"3,645"
WJ06A,"Sepsis with Multiple Interventions, with CC Score 9+",.,.,.,"7,020",.,.,.,.,.,.,.,.,.,.,.,.,"7,020"
WJ06C,"Sepsis with Multiple Interventions, with CC Score 0-4",.,"2,412","1,939","5,690","10,901",.,"3,090","6,745",.,.,"4,340",.,.,.,.,"15,126","6,280"
WJ06D,"Sepsis with Single Intervention, with CC Score 9+",.,.,.,.,"3,386","4,940",.,.,"5,180",.,.,"6,144",.,.,.,"1,203","4,339"
WJ06E,"Sepsis with Single Intervention, with CC Score 5-8","30,441","7,094","6,395","16,318","1,928","2,118","3,544",.,.,.,"10,628","9,446",.,.,.,"14,952","8,700"
WJ06F,"Sepsis with Single Intervention, with CC Score 0-4",.,"6,707","8,290","4,446","5,157","4,649",.,.,.,.,"1,957","5,020",.,"12,897",.,"4,062","6,173"
WJ06G,"Sepsis without Interventions, with CC Score 9+","5,486","3,891","1,313","2,340","2,290","1,100","5,665",.,"4,253",.,"4,292","4,068","5,721",.,.,"2,889","3,423"
WJ06H,"Sepsis without Interventions, with CC Score 5-8","3,060","2,762","3,607","4,251","3,072","2,558","4,553",.,"3,883","5,287","3,113","2,024","3,961","4,928",.,"2,508","3,000"
WJ06J,"Sepsis without Interventions, with CC Score 0-4","2,379","2,113","2,981","2,945","2,262","1,877","3,914","1,999","2,507","4,154","2,452","1,301","4,254","4,022",.,"1,854","2,242"
WJ07A,"Fever of Unknown Origin with Interventions, with CC Score 4+","5,128",802,.,.,"3,762",.,.,.,.,.,.,.,.,.,.,"12,858","5,535"
WJ07B,"Fever of Unknown Origin with Interventions, with CC Score 0-3",.,.,"10,736","7,957","2,558","1,548","12,299",.,.,.,.,.,.,"1,028",.,"4,564","5,406"
WJ07C,"Fever of Unknown Origin without Interventions, with CC Score 4+","2,303","2,137","1,772",.,"2,902","2,235","1,030",.,"1,110",.,.,"2,861",.,"1,906",.,"2,014","2,253"
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3","1,836","1,389","2,612","1,995","1,692","1,204","2,729",.,"1,110","1,511","1,579","1,291",.,"1,554",.,"1,229","1,720"
WJ10F,"HIV Disease without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,112",.,.,"4,112"
WJ11Z,Other Disorders of Immunity,"1,676",802,.,.,.,.,.,.,.,.,.,"3,174",.,"11,309",.,.,"2,982"
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,"17,383",.,.,.,.,"17,383"
YA02A,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"13,941",.,.,.,.,"13,941"
YA02B,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"14,362",.,.,.,.,"14,362"
YA03A,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,"12,709",.,.,.,.,"12,709"
YA03B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,"12,754",.,.,.,.,"12,754"
YA03C,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"11,346",.,.,.,.,"11,346"
YA04Z,Percutaneous Transluminal Embolisation of Intracranial Arteriovenous Malformation,.,.,.,.,.,.,.,.,"1,140",.,.,"12,689",.,.,.,.,"9,802"
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,"22,471",.,.,.,.,"22,471"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,"2,428",.,"1,028",.,.,"2,253"
YA12Z,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,"4,846",.,.,.,.,"4,846"
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,"1,263",.,.,.,.,.,.,"3,219",.,.,.,"1,915","2,404"
YF03A,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 5+",.,.,"11,664",.,.,.,.,.,.,.,"9,339",.,.,.,.,"15,511","12,738"
YF03B,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,"6,961","6,331",.,.,.,.,.,.,.,"17,922","5,476",.,.,.,"12,889","8,273"
YF04A,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+","10,894","11,235","12,913","7,136","10,536",.,.,.,.,.,"26,310","2,626",.,"26,307",.,"6,019","11,014"
YF04B,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4","4,758","6,436","9,203",.,"6,234","6,224",.,.,.,.,"5,678","6,223",.,"11,873",.,"7,274","7,116"
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1","7,499","5,421","4,343","4,391","3,073","2,075",.,.,.,.,"6,246","4,115",.,"9,419",.,"4,571","5,124"
YG01A,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"5,552",.,.,.,.,"5,552"
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,"17,654",.,.,.,.,.,.,.,.,"5,766",.,.,.,.,"7,747"
YG03A,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 4+","9,364",.,"5,118",.,.,.,.,.,.,.,.,"8,985",.,.,.,.,"8,113"
YG03B,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"8,486",.,.,.,.,"8,486"
YG04A,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 4+","5,802",.,"5,118",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,460"
YG04B,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 0-3","6,320",.,.,.,.,.,.,.,.,.,.,"4,926",.,.,.,.,"5,274"
YG05A,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 4+",.,.,"6,055",.,"10,525",.,.,.,.,.,.,"6,031",.,.,.,"10,391","7,141"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",892,.,.,.,"1,756",.,.,.,.,.,.,"3,851",.,.,.,"9,427","3,888"
YG06Z,Percutaneous Drainage of Hepatobiliary System,"2,339",.,.,.,878,.,.,.,.,.,.,"1,883",.,.,.,.,"1,773"
YG07A,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,"2,631",.,.,.,.,.,.,"4,153",.,.,.,.,"3,772"
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,"1,756",.,.,.,.,.,.,"5,078",.,.,.,"4,564","4,353"
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over","1,374",.,.,.,752,.,.,.,.,.,.,"2,011",.,"5,438",.,"1,344","1,966"
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,.,.,.,.,.,.,"1,197",.,.,.,.,"1,197"
YH03Z,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,.,.,.,.,.,.,.,"14,290",.,.,.,.,"14,290"
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,.,"1,568","2,977",.,.,.,.,.,.,.,.,.,.,"1,369",.,.,"1,971"
YJ08Z,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,440","1,440"
YJ11Z,"Drainage of Lesion of Breast, including Associated Lymph Nodes","1,857",889,.,.,"2,437",.,.,.,.,.,.,"1,164",.,.,.,"1,344","1,795"
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,"2,066",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,066"
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,311",.,"1,511",.,830,.,.,.,.,.,.,.,.,.,.,.,"1,351"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"10,731",.,.,.,.,"10,731"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"7,992",.,.,.,.,"7,992"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,"13,192",.,.,.,.,"13,192"
YQ04B,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"7,390",.,.,.,.,"7,390"
YQ05A,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"11,724",.,.,.,.,"11,724"
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,"6,422",.,"8,261",.,.,.,.,.,"10,190",.,.,.,.,"9,241"
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,"9,659",.,.,.,.,.,.,.,.,.,.,"9,691",.,.,.,.,"9,680"
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,"5,643",.,.,.,.,.,.,.,.,.,.,"9,194",.,.,.,.,"8,306"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,"8,429",.,.,.,.,"8,429"
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,"12,248",.,.,.,.,"12,248"
