HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,7,.,1,.,.,.,.,.,.,.,.,.,.,2,10
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,1,8
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA25G,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,3
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,4,.,.,.,1,.,.,.,1,.,.,.,.,1,7
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,.,3,10,.,1,.,.,.,.,.,.,.,.,1,.,3,18
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,2,1,12,.,.,.,1,.,1,.,.,.,.,1,.,5,23
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,1,6,20,1,2,.,.,.,.,.,.,.,.,1,.,6,37
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,2,1,20,.,2,.,.,.,.,.,.,.,.,.,.,.,25
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA30A,Plasma Cell Disorders with CC Score 11+,1,2,1,1,2,.,1,.,.,.,.,.,.,.,.,1,9
SA30B,Plasma Cell Disorders with CC Score 8-10,3,.,7,.,2,.,1,.,2,.,.,1,.,.,.,1,17
SA30C,Plasma Cell Disorders with CC Score 5-7,8,3,16,1,6,.,.,.,.,.,.,.,.,.,.,7,41
SA30D,Plasma Cell Disorders with CC Score 2-4,3,5,40,.,7,.,.,.,2,2,.,.,.,.,.,11,70
SA30E,Plasma Cell Disorders with CC Score 0-1,1,1,41,.,6,2,.,.,.,.,.,.,.,.,.,4,55
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",3,3,.,.,5,.,1,.,.,.,.,.,.,.,.,.,12
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",2,2,6,.,2,.,.,.,1,.,1,1,.,.,.,8,23
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",7,2,10,1,5,2,1,.,.,.,.,4,.,.,.,10,42
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",3,4,26,1,12,1,.,.,1,.,1,.,.,.,.,7,56
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",5,15,37,.,10,1,.,.,.,.,.,2,.,.,.,7,77
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",6,3,58,1,9,1,.,.,.,.,.,9,.,2,.,2,91
SA32A,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,3
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,3
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",2,2,5,.,1,1,.,.,.,.,.,.,.,.,.,.,11
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",3,.,14,.,2,1,.,.,.,.,.,.,.,.,.,2,22
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA35A,Agranulocytosis with CC Score 13+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35B,Agranulocytosis with CC Score 9-12,2,.,.,2,1,.,.,.,.,.,.,.,.,.,.,1,6
SA35C,Agranulocytosis with CC Score 5-8,7,1,2,6,1,4,.,.,.,.,.,1,.,1,.,11,34
SA35D,Agranulocytosis with CC Score 2-4,12,2,13,4,8,4,1,.,.,.,1,3,.,1,.,20,69
SA35E,Agranulocytosis with CC Score 0-1,7,3,6,1,.,1,.,.,.,.,.,.,.,1,.,9,28
SA37Z,Sickle Cell Anaemia without Crisis,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
UZ01Z,Data Invalid for Grouping,226,26,207,7,44,41,.,28,.,1,848,815,1,43,.,15,"2,302"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",28,42,4,18,51,28,.,4,.,3,1,65,2,12,.,32,290
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",18,28,3,8,32,21,3,9,11,5,2,46,1,12,.,25,224
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",28,31,2,9,45,26,6,4,10,10,.,83,3,13,.,49,319
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",9,2,3,5,18,9,2,2,11,8,1,28,4,.,.,27,129
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",5,1,.,.,5,1,.,.,.,.,.,5,.,1,.,8,26
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",1,1,.,.,3,3,.,.,1,.,.,4,.,.,.,2,15
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",2,1,.,.,6,.,.,1,1,.,.,5,.,1,.,1,18
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8",1,.,.,1,.,.,.,.,1,.,1,5,.,.,.,.,9
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",17,.,.,1,18,.,.,.,.,.,.,39,.,1,.,22,98
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",18,.,.,1,8,.,.,.,.,.,.,31,.,.,.,10,68
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",13,.,.,.,7,1,.,.,.,.,.,47,.,.,.,16,84
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",6,.,.,.,5,.,.,.,.,.,.,12,.,.,.,7,30
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",5,.,.,.,1,.,.,.,.,.,.,9,.,.,.,5,20
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",2,.,.,.,1,.,.,.,.,.,.,10,.,.,.,3,16
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",3,.,.,.,1,.,.,.,.,.,.,8,.,.,.,4,16
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,2,5
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,5
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
WA01W,"Manifestations of HIV or AIDS, with CC Score of 1+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
WA02Z,Disorders of Immunity without HIV or AIDS,.,3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,4
WA03A,Septicaemia with CC Score 4+,1,20,2,1,6,.,2,.,3,1,.,2,1,4,.,5,48
WA03B,Septicaemia with CC Score 2-3,22,30,23,11,40,13,9,.,8,1,.,29,3,13,.,38,240
WA03C,Septicaemia with CC Score 0-1,142,179,130,19,108,77,14,1,10,6,11,96,1,36,.,128,958
WA04Z,Acute Febrile Illness with length of stay 4 days or less,22,22,6,1,7,2,1,.,3,.,1,11,2,5,.,16,99
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more,22,14,10,3,15,2,6,.,.,2,1,2,1,2,.,14,94
WA06A,Other Viral Illness with CC Score 2+,1,2,.,1,2,.,2,.,4,.,1,5,.,1,.,.,19
WA06B,Other Viral Illness with CC Score 1,8,7,4,1,9,4,2,.,2,.,5,9,.,1,.,8,60
WA06C,Other Viral Illness with CC Score 0,22,32,6,9,30,25,7,.,11,.,26,49,.,9,.,37,263
WA07Z,Complex Infectious Diseases,5,1,.,.,1,.,1,.,.,.,.,3,.,.,.,.,11
WA08Z,Malaria,1,.,.,.,.,2,.,.,.,.,.,10,.,.,.,.,13
WA09A,Other Non-Viral Infections with CC Score 3+,.,.,.,.,1,.,.,.,1,.,1,1,.,.,.,4,8
WA09B,Other Non-Viral Infections with CC Score 1-2,10,4,6,2,4,.,.,.,4,.,3,6,.,2,.,7,48
WA09C,Other Non-Viral Infections with CC Score 0,14,9,7,1,7,4,.,.,5,.,6,8,.,3,.,11,75
WA10Z,Other Infections (Genito-Urinary Medicine),1,1,.,.,.,.,.,.,.,.,.,1,.,.,.,1,4
WA11A,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 4+",1,1,1,1,.,1,.,.,.,.,1,.,1,.,.,2,9
WA11B,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 2-3",7,19,4,6,10,6,2,.,10,1,5,12,.,7,.,10,99
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",46,91,23,38,80,34,26,.,17,.,58,99,1,27,.,52,592
WA12A,"Complications of Procedures, with CC Score 3+",4,6,.,6,9,2,.,4,1,1,.,3,3,3,.,4,46
WA12B,"Complications of Procedures, with CC Score 2",16,7,8,3,10,16,.,4,1,2,.,12,.,6,.,13,98
WA12C,"Complications of Procedures, with CC Score 1",24,21,14,8,34,14,.,7,2,.,1,45,.,10,.,33,213
WA12D,"Complications of Procedures, with CC Score 0",71,101,24,39,110,15,.,5,4,.,17,99,.,41,.,104,630
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,5,1,10,1,3,.,.,.,.,.,.,7,.,1,.,4,32
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,.,.,2,1,2,.,.,.,.,.,.,68,.,2,.,4,79
WA15V,Respite Care with length of stay 4 days or less,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,2
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",.,3,.,.,1,1,.,.,.,.,.,.,.,.,.,.,5
WA16Y,"Shock or Anaphylaxis, with CC Score of 0",2,2,.,1,.,.,.,.,.,.,.,1,.,.,.,.,6
WA17A,Neoplasm Related Admission with CC Score 3+,2,8,3,.,4,.,1,.,1,1,.,.,1,.,.,2,23
WA17B,Neoplasm Related Admission with CC Score 2,14,6,6,3,6,.,1,.,1,.,1,.,.,.,.,1,39
WA17C,Neoplasm Related Admission with CC Score 1,8,5,10,.,1,.,.,.,1,.,1,.,.,.,.,3,29
WA17D,Neoplasm Related Admission with CC Score 0,16,6,26,2,6,2,.,.,.,.,3,5,.,.,.,7,73
WA18A,"Admission for Unexplained Symptoms with Interventions, with CC Score 2+",1,1,1,3,1,4,.,.,1,.,.,2,.,.,.,1,15
WA18B,"Admission for Unexplained Symptoms with Interventions, with CC Score 0-1",4,2,1,2,2,4,.,.,1,.,1,4,.,1,.,3,25
WA18C,"Admission for Unexplained Symptoms without Interventions, with CC Score 5+",1,.,1,1,.,.,.,.,.,2,.,.,1,2,.,1,9
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4",8,9,5,5,11,2,.,.,5,7,1,3,9,2,.,6,73
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2",52,62,41,33,69,24,11,.,16,7,15,31,5,26,.,61,453
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0",65,96,48,39,70,34,5,.,12,3,16,39,.,23,.,48,498
WA19Z,Abnormal Findings without Diagnosis,7,17,21,8,21,7,2,.,5,2,12,8,1,15,.,12,138
WA20Z,"Examination, Follow-Up or Special Screening",8,2,8,5,3,.,.,.,.,.,1,3,.,1,.,5,36
WA21Z,Other Procedures or Health Care Problems,.,.,2,.,.,.,.,1,.,.,.,3,.,.,.,.,6
WA22A,"Other Specified Admissions or Counselling, with CC Score 4+",2,3,2,4,2,1,.,.,7,15,.,1,7,2,.,10,56
WA22B,"Other Specified Admissions or Counselling, with CC Score 2-3",30,17,40,9,35,9,8,.,15,19,1,8,10,11,.,63,275
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1",84,93,60,12,50,31,9,.,26,6,12,36,4,13,.,149,585
WA23A,"Falls without Specific Cause, with CC Score 4+",.,.,.,.,1,1,.,.,1,1,.,1,.,.,.,.,5
WA23B,"Falls without Specific Cause, with CC Score 2-3",.,.,1,.,3,2,.,.,2,1,.,.,.,.,.,3,12
WA23C,"Falls without Specific Cause, with CC Score 0-1",5,1,3,.,2,1,.,.,.,2,1,1,.,3,.,14,33
WA24A,Procedures on the Lymphatic System with CC Score 1+,1,.,3,.,1,.,.,.,.,.,1,.,.,1,.,1,8
WA24B,Procedures on the Lymphatic System with CC Score 0,1,.,4,.,1,.,.,.,.,.,.,2,.,.,.,.,8
YQ01A,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
YQ04A,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ05A,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,2,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,7
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,1,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,10
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,2,.,.,.,2,.,.,.,.,.,.,23,.,.,.,.,27
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,3,.,.,.,1,1,.,.,.,.,.,29,.,.,.,.,34
YQ13B,Bypass to Tibial Arteries with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ20A,Amputation of Multiple Limbs with CC Score 10+,.,.,.,.,2,.,.,.,.,.,.,2,.,.,.,.,4
YQ20B,Amputation of Multiple Limbs with CC Score 0-9,1,.,.,.,1,.,.,.,.,.,.,6,.,.,.,.,8
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YQ22A,Amputation of Single Limb with CC Score 10+,1,.,.,.,.,.,.,1,.,.,.,2,.,.,.,.,4
YQ22B,Amputation of Single Limb with CC Score 0-9,7,.,.,.,12,.,.,1,.,.,.,51,.,.,.,1,72
YQ23A,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ23B,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ24A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ24B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YQ25A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ25B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ26A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",1,.,.,.,.,.,.,1,.,.,.,8,.,.,.,1,11
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",2,.,.,.,5,1,.,.,.,.,.,16,.,.,.,.,24
YQ26C,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",5,.,.,1,8,.,.,.,.,.,.,14,.,.,.,.,28
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,1,.,.,.,2,.,.,.,.,.,.,9,.,.,.,.,12
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,2,.,.,.,.,.,.,38,.,.,.,.,40
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,2,8
YQ41Z,Open Operations on Other or Unspecified Blood Vessels,.,2,.,1,.,.,.,.,.,.,.,.,.,1,.,1,5
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,5,7
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,1,3,3,2,.,.,1,1,.,1,2,1,.,4,19
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,4,8,6,6,5,4,2,.,4,1,.,12,3,1,.,21,77
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,23,24,1,4,14,33,3,1,4,3,2,41,1,3,.,15,172
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,25,22,16,7,31,6,.,1,2,1,8,65,2,14,.,9,209
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,16,11,4,1,8,5,1,.,.,.,7,21,.,3,.,5,82
YQ51A,Deep Vein Thrombosis with CC Score 12+,.,1,.,.,.,.,.,.,2,.,.,.,.,.,.,2,5
YQ51B,Deep Vein Thrombosis with CC Score 9-11,.,9,.,.,3,1,2,.,1,.,.,5,.,2,.,7,30
YQ51C,Deep Vein Thrombosis with CC Score 6-8,6,10,2,7,7,7,2,.,2,.,4,5,.,1,.,18,71
YQ51D,Deep Vein Thrombosis with CC Score 3-5,22,27,8,11,8,11,2,.,11,.,4,10,.,5,.,26,145
YQ51E,Deep Vein Thrombosis with CC Score 0-2,22,50,16,17,16,10,.,.,2,.,20,24,.,1,.,15,193
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR02Z,Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,17
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YR11A,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 9+,.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,4
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,3
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,1,.,1,.,.,.,.,.,.,5,.,.,.,.,7
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,.,.,1,.,1,.,.,.,.,.,.,2,.,.,.,.,4
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,5,.,.,.,.,6
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,.,6
YR20Z,Percutaneous Transluminal Embolisation of Aneurysm of Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,1,10
YR21A,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 3+,.,.,2,.,.,.,.,.,.,.,.,2,.,.,.,1,5
YR21B,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 0-2,.,.,1,.,2,.,.,.,.,.,.,2,.,.,.,.,5
YR22A,Inferior Vena Cava Filter Procedures with CC Score 7+,1,.,1,.,2,.,.,.,.,.,.,4,.,.,.,.,8
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,2,.,.,.,.,.,.,.,.,2,.,.,.,.,4
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR23A,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 5+",.,.,1,.,1,.,.,.,.,.,.,4,.,.,.,.,6
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",1,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,15
YR24B,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR25Z,Arteriography,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,4
YR26Z,Venography,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over",1,.,1,.,.,3,.,.,2,.,.,.,.,.,.,.,7
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YZ01Z,Urological Imaging Interventions,24,5,15,.,1,3,.,.,.,.,1,3,.,.,.,7,59
YZ02Z,Hepatobiliary Imaging Interventions,11,3,8,.,5,.,.,.,.,.,2,51,.,2,.,9,91
YZ04Z,Thoracic Imaging Interventions,.,.,1,.,1,.,.,.,.,.,.,1,.,.,.,.,3
YZ06Z,Neurological Imaging Interventions,.,.,.,.,.,.,.,.,.,.,.,108,.,.,.,.,108
Total,,"15,476","17,755","9,807","6,828","17,740","8,125","2,281",458,"3,293",791,"6,166","25,505",541,"7,136",2,"22,529","144,433"
