HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,DaisyHill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total Cost
WJ03F,340,"Standard Infectious Diseases without Interventions, with CC Score 2-3",.,351,890,.,.,.,.,.,.,.,664,.,453,.,.,.,.,"2,358"
WJ03F,361,"Standard Infectious Diseases without Interventions, with CC Score 2-3",.,338,"2,106",.,.,904,.,.,.,.,.,.,.,.,.,.,.,"3,347"
WJ03F,430,"Standard Infectious Diseases without Interventions, with CC Score 2-3",.,689,515,.,.,.,.,.,.,.,"1,288",.,.,.,.,.,.,"2,492"
WJ03G,100,"Standard Infectious Diseases without Interventions, with CC Score 0-1",893,444,.,.,439,.,.,.,.,.,.,.,780,.,656,.,443,"3,655"
WJ03G,120,"Standard Infectious Diseases without Interventions, with CC Score 0-1",577,464,.,.,408,.,.,.,.,.,.,.,.,.,.,.,.,"1,449"
WJ03G,140,"Standard Infectious Diseases without Interventions, with CC Score 0-1",877,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,877
WJ03G,180,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,735,.,.,"1,000",.,.,.,.,.,.,.,"4,485",.,.,.,.,"6,220"
WJ03G,300,"Standard Infectious Diseases without Interventions, with CC Score 0-1","26,753","17,666","1,326","2,808","13,908","5,521",515,.,"4,438",.,"10,805",.,"41,888",.,"7,196",.,"18,211","151,036"
WJ03G,301,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,"1,120",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,120"
WJ03G,302,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"2,684",.,474,.,.,.,.,"3,158"
WJ03G,303,"Standard Infectious Diseases without Interventions, with CC Score 0-1",564,399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,964
WJ03G,320,"Standard Infectious Diseases without Interventions, with CC Score 0-1","1,160","1,961",586,948,.,.,728,.,.,.,.,.,.,.,808,996,457,"7,645"
WJ03G,340,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,"3,162",446,.,.,.,.,.,.,.,"4,487",.,.,.,.,.,.,"8,096"
WJ03G,361,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,452,.,.,.,.,.,.,.,.,.,.,.,452
WJ03G,430,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,345,.,.,.,.,.,.,.,.,"2,434",.,537,.,.,.,.,"3,315"
WJ03G,501,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,459","1,459"
WJ03G,502,"Standard Infectious Diseases without Interventions, with CC Score 0-1",474,827,.,.,797,.,.,.,.,.,.,.,.,.,.,.,595,"2,692"
WJ04Z,300,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,344,.,366,.,.,.,.,710
WJ04Z,502,Genito-Urinary Medicine (GUM) Infections,.,827,549,.,797,.,.,.,.,.,.,.,.,.,.,.,.,"2,173"
WJ05A,300,Septic Shock with CC Score 5+,.,.,.,.,752,.,.,.,.,.,.,.,.,.,.,.,364,"1,116"
WJ05A,303,Septic Shock with CC Score 5+,.,.,676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,676
WJ05B,180,Septic Shock with CC Score 0-4,.,367,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367
WJ05B,300,Septic Shock with CC Score 0-4,446,.,.,.,376,581,.,.,.,.,.,.,.,.,514,.,.,"1,917"
WJ06E,300,"Sepsis with Single Intervention, with CC Score 5-8",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
WJ06G,300,"Sepsis without Interventions, with CC Score 9+",446,"2,405",.,.,"1,128",291,.,.,.,.,.,.,749,.,.,.,"1,093","6,111"
WJ06G,301,"Sepsis without Interventions, with CC Score 9+",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
WJ06G,340,"Sepsis without Interventions, with CC Score 9+",.,"1,054",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,054"
WJ06G,430,"Sepsis without Interventions, with CC Score 9+",.,345,"1,034",.,.,.,.,.,.,.,340,.,.,.,.,.,.,"1,719"
WJ06H,100,"Sepsis without Interventions, with CC Score 5-8",.,.,.,549,878,389,.,.,.,.,.,.,390,.,656,.,.,"2,862"
WJ06H,101,"Sepsis without Interventions, with CC Score 5-8",.,.,624,.,415,.,.,.,.,.,.,.,.,.,.,.,.,"1,039"
WJ06H,300,"Sepsis without Interventions, with CC Score 5-8","4,459","8,419",480,468,"7,142","1,162",.,.,370,.,347,.,"8,136",.,"2,570",.,"15,661","49,214"
WJ06H,301,"Sepsis without Interventions, with CC Score 5-8",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
WJ06H,303,"Sepsis without Interventions, with CC Score 5-8",.,799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799
WJ06H,320,"Sepsis without Interventions, with CC Score 5-8",.,784,586,.,.,.,.,.,721,.,.,.,.,.,808,.,.,"2,899"
WJ06H,340,"Sepsis without Interventions, with CC Score 5-8",.,"2,108",.,.,.,.,.,.,.,.,"1,311",.,.,.,.,.,.,"3,419"
WJ06H,361,"Sepsis without Interventions, with CC Score 5-8",546,338,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,884
WJ06H,370,"Sepsis without Interventions, with CC Score 5-8",.,.,713,.,.,.,.,.,.,.,.,.,.,.,.,.,.,713
WJ06H,430,"Sepsis without Interventions, with CC Score 5-8",357,"2,067","1,032",.,376,.,.,.,.,.,340,.,535,.,656,.,307,"5,671"
WJ06J,100,"Sepsis without Interventions, with CC Score 0-4",.,"1,333",.,"1,098","2,195",778,.,.,.,.,571,.,"1,560",.,.,.,.,"7,535"
WJ06J,101,"Sepsis without Interventions, with CC Score 0-4",.,.,"1,252",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,252"
WJ06J,110,"Sepsis without Interventions, with CC Score 0-4",525,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525
WJ06J,170,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,937,.,.,.,.,937
WJ06J,300,"Sepsis without Interventions, with CC Score 0-4","11,593","35,279","1,292","4,212","14,660",581,"1,030",.,.,.,"6,220",.,"60,997",.,"12,337",.,"36,786","184,987"
WJ06J,301,"Sepsis without Interventions, with CC Score 0-4",.,"2,240",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,240"
WJ06J,302,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,"1,065",.,.,.,.,.,.,"1,065"
WJ06J,303,"Sepsis without Interventions, with CC Score 0-4","1,129","1,198",676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,003"
WJ06J,320,"Sepsis without Interventions, with CC Score 0-4",580,.,.,.,.,.,.,.,.,.,.,.,.,.,808,.,.,"1,389"
WJ06J,340,"Sepsis without Interventions, with CC Score 0-4",.,"4,919",.,.,.,.,.,.,.,.,"1,308",.,"1,358",.,.,.,.,"7,585"
WJ06J,361,"Sepsis without Interventions, with CC Score 0-4",.,.,"1,720",.,.,904,.,.,.,.,.,.,.,.,.,.,.,"2,624"
WJ06J,410,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,580,.,.,.,.,.,.,.,.,.,580
WJ06J,430,"Sepsis without Interventions, with CC Score 0-4",.,"17,562","2,067",.,376,.,.,.,.,.,"1,100",.,"4,306",.,656,.,307,"26,375"
WJ06J,800,"Sepsis without Interventions, with CC Score 0-4",.,.,594,.,.,.,.,.,.,.,.,.,.,.,.,.,.,594
WJ07C,100,"Fever of Unknown Origin without Interventions, with CC Score 4+",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
WJ07C,300,"Fever of Unknown Origin without Interventions, with CC Score 4+","4,013","4,410",429,468,"1,128",.,.,.,.,.,688,.,732,.,.,.,"1,093","12,960"
WJ07C,320,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,.,.,.,429,.,.,.,.,.,.,.,.,.,.,.,.,429
WJ07C,361,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,.,836,.,.,.,.,.,.,.,.,.,.,.,.,.,.,836
WJ07C,430,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,689,515,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,205"
WJ07D,100,"Fever of Unknown Origin without Interventions, with CC Score 0-3",446,.,.,.,.,.,.,.,.,.,.,.,391,.,656,.,443,"1,937"
WJ07D,300,"Fever of Unknown Origin without Interventions, with CC Score 0-3","11,593","14,833",.,936,"9,398",291,.,.,740,.,"2,311",.,"8,428",.,"1,542",.,"9,106","59,176"
WJ07D,301,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,747
WJ07D,302,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,991,.,.,.,.,.,.,991
WJ07D,303,"Fever of Unknown Origin without Interventions, with CC Score 0-3","3,387",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,387"
WJ07D,320,"Fever of Unknown Origin without Interventions, with CC Score 0-3","1,741",.,.,.,.,.,.,.,.,.,.,.,"1,227",.,.,996,.,"3,964"
WJ07D,340,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"2,811",445,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,256"
WJ07D,350,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,842,.,.,.,.,842
WJ07D,361,"Fever of Unknown Origin without Interventions, with CC Score 0-3",546,338,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,884
WJ07D,370,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,"1,446",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,446"
WJ07D,430,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,"2,067","1,553",.,752,.,.,.,.,.,344,.,.,.,.,.,.,"4,717"
WJ07D,501,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,"1,225",.,"1,096",.,.,.,.,.,.,.,.,846,.,.,"3,167"
WJ07D,502,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,549,.,.,.,.,.,.,.,.,.,.,.,.,.,595,"1,144"
WJ07D,823,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,690,.,.,.,.,.,.,.,.,.,.,.,.,690
WJ11Z,300,Other Disorders of Immunity,"1,338",802,.,.,.,.,.,.,.,.,.,.,366,.,.,.,.,"2,505"
YA02A,150,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"31,257",.,.,.,.,"31,257"
YA02B,150,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"16,507",.,.,.,.,"16,507"
YA03B,100,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"10,530",.,.,.,.,"10,530"
YA03B,150,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"16,139",.,.,.,.,"16,139"
YA03C,150,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"51,704",.,.,.,.,"51,704"
YA03C,430,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"10,675",.,.,.,.,"10,675"
YA10Z,400,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"19,401",.,.,.,.,"19,401"
YA11Z,150,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"6,347",.,.,.,.,"6,347"
YA11Z,300,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"1,349",.,.,.,.,"1,349"
YA12Z,300,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"3,000",.,.,.,.,"3,000"
YA12Z,430,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"6,269",.,.,.,.,"6,269"
YD03Z,100,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,"1,251",.,.,.,.,"1,251"
YD03Z,300,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,076","1,076"
YD03Z,320,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,"2,112",.,.,.,.,"2,112"
YD03Z,340,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,703
YD04Z,100,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,902,902
YD04Z,170,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"1,266",.,.,.,.,"1,266"
YD04Z,171,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"1,107",.,.,.,.,"1,107"
YD04Z,172,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,"6,907",.,.,.,.,"6,907"
YD04Z,180,Percutaneous Drainage of Pleural Cavity,.,367,.,.,"1,000",.,.,.,.,.,.,.,938,.,.,.,.,"2,306"
YD04Z,300,Percutaneous Drainage of Pleural Cavity,"2,675",.,758,468,"3,383",.,.,.,866,.,.,.,"10,008",.,"3,598",.,"2,516","24,274"
YD04Z,340,Percutaneous Drainage of Pleural Cavity,.,.,774,.,.,.,.,.,.,.,656,.,.,.,.,.,.,"1,430"
YD04Z,800,Percutaneous Drainage of Pleural Cavity,.,.,923,.,.,.,.,.,.,.,.,.,.,.,.,.,.,923
YD05Z,180,Percutaneous Aspiration of Pleural Cavity,.,367,.,.,"2,001",.,.,.,.,.,.,.,"2,435",.,.,.,.,"4,803"
YD05Z,300,Percutaneous Aspiration of Pleural Cavity,446,"1,604",.,468,376,.,.,.,742,.,.,.,"5,556",.,"1,028",.,"2,516","12,736"
YD05Z,320,Percutaneous Aspiration of Pleural Cavity,.,.,.,.,.,558,.,.,.,.,.,.,.,.,.,.,.,558
YD05Z,340,Percutaneous Aspiration of Pleural Cavity,.,"2,318","1,584",.,.,.,.,.,.,.,"2,076",.,799,.,.,.,.,"6,777"
YD05Z,430,Percutaneous Aspiration of Pleural Cavity,.,345,844,.,.,.,.,.,.,.,671,.,.,.,.,.,.,"1,860"
YF01A,180,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,"1,000",.,.,.,.,.,.,.,.,.,.,.,.,"1,000"
YF01A,300,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"8,805",.,.,.,"1,994","10,799"
YF01A,301,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,483,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,483
YF02Z,300,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"2,474",.,.,.,.,"2,474"
YF04A,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",.,444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444
YF04C,300,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,630,.,514,.,.,"1,144"
YG01A,300,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"3,268",.,.,.,.,"3,268"
YG05B,300,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,"4,166",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,166"
YG06Z,100,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,.,.,.,.,.,.,.,"3,409",.,.,.,.,"3,409"
YG06Z,300,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,.,.,.,.,.,.,.,"1,524",.,.,.,.,"1,524"
YG07B,100,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","3,786",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,786"
YG07B,300,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
YG11A,100,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,444,.,549,.,"1,334",.,.,.,.,.,.,.,.,.,.,.,"2,327"
YG11A,300,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over","4,459",.,.,.,.,.,.,.,.,.,.,.,"3,004",.,514,.,.,"7,977"
YG11A,301,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
YG12Z,300,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",892,.,.,.,.,.,.,.,.,.,.,.,824,.,.,.,.,"1,716"
YH10Z,110,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,"3,594",.,.,.,.,.,.,.,.,.,"3,594"
YH30Z,100,Image Guided Aspiration of Joint,.,.,.,.,.,"1,064",.,.,.,.,.,.,.,.,.,.,.,"1,064"
YH30Z,110,Image Guided Aspiration of Joint,"4,166",.,.,.,"8,350",.,.,.,.,.,.,.,667,.,.,.,"1,299","14,482"
YH30Z,180,Image Guided Aspiration of Joint,.,.,.,.,"1,000",.,.,.,.,.,.,.,.,.,.,.,.,"1,000"
YH30Z,300,Image Guided Aspiration of Joint,"1,338","4,410",433,.,"6,014",581,.,.,"5,230",.,840,.,"6,833",.,.,.,"9,193","34,872"
YH30Z,301,Image Guided Aspiration of Joint,.,747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,747
YH30Z,302,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,.,.,.,733,.,.,.,.,.,.,733
YH30Z,303,Image Guided Aspiration of Joint,564,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,564
YH30Z,320,Image Guided Aspiration of Joint,.,.,.,.,429,.,.,.,.,.,.,.,.,.,.,.,.,429
YH30Z,410,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,"1,997",.,.,.,.,.,.,.,.,.,"1,997"
YH30Z,430,Image Guided Aspiration of Joint,.,"1,034",.,.,376,.,.,.,.,.,397,.,571,.,.,.,.,"2,378"
YH31Z,300,Image Guided Biopsy of Lesion of Bone,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
YJ02Z,100,Unilateral Core Needle Biopsy of Lesion of Breast,.,.,.,.,439,.,.,.,.,.,.,.,.,.,.,.,.,439
YJ04Z,100,Core Needle Biopsy of Axillary Lymph Nodes,.,.,.,"1,245",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,245"
YJ04Z,120,Core Needle Biopsy of Axillary Lymph Nodes,.,"1,431",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,431"
YJ04Z,300,Core Needle Biopsy of Axillary Lymph Nodes,.,.,871,.,.,.,.,.,.,.,.,.,.,.,.,.,.,871
YJ06Z,100,Unilateral Fine Needle Aspiration of Lesion of Breast,"1,411",971,627,.,"1,756",726,.,.,.,.,.,.,.,.,"2,031",.,.,"7,523"
YJ11Z,100,"Drainage of Lesion of Breast, including Associated Lymph Nodes","9,875","4,043","3,039","3,795","1,815",.,.,.,.,.,.,.,.,.,.,.,"2,705","25,271"
YL10Z,101,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,410",.,624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,033"
YL11Z,101,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","4,229",.,"11,436",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,008","19,673"
YL11Z,171,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,.,.,.,.,.,.,.,.,.,"1,580",.,.,.,.,"1,580"
YL11Z,350,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,.,.,.,.,.,.,.,.,.,"1,521",.,.,.,.,"1,521"
YL12Z,101,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy","4,229",.,"2,497",.,830,.,.,.,.,.,.,.,.,.,.,.,.,"7,556"
YL12Z,300,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,921,921
YL20A,300,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over","2,229",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,229"
YL20A,361,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over","1,093",.,"4,515",.,.,452,.,.,.,.,.,.,.,.,.,.,422,"6,481"
YL20B,300,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
YQ01B,100,"Multiple or Revisional, Open Repair of, Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"11,463",.,.,.,.,"11,463"
YQ03A,100,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,"16,275",.,.,.,.,"16,275"
YQ03B,100,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,.,"30,959",.,.,.,.,"30,959"
YQ05A,100,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"7,194",.,.,.,.,"7,194"
YQ05B,100,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"11,905",.,.,.,.,"11,905"
YQ05B,101,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,"1,613",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,613"
YQ05B,300,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
YQ10D,100,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"10,390",.,.,.,.,"10,390"
YQ12B,100,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,.,"3,229",.,.,.,.,"3,229"
YQ12C,100,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,"3,119",.,.,.,.,"3,119"
YQ12C,320,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,"4,587",.,.,.,.,"4,587"
YQ12D,100,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,.,.,.,.,"3,796",.,.,.,.,.,.,.,"3,945",.,.,.,.,"7,741"
YQ12D,502,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,.,.,.,"1,893",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,893"
YQ14Z,300,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
YQ16Z,100,Open Treatment of Primary Unilateral Varicose Veins,.,444,.,.,.,.,.,.,.,.,.,.,.,.,"3,407",.,.,"3,851"
YQ22B,100,Amputation of Single Limb with CC Score 0-9,"2,857",.,.,.,.,.,.,.,.,.,.,.,"2,912",.,.,.,.,"5,769"
YQ22B,300,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,"1,820",.,.,.,.,"1,820"
YQ26A,100,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,"1,228",.,.,.,.,.,.,.,.,.,.,.,.,"1,228"
YQ26B,320,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,"1,344",.,.,.,.,"1,344"
YQ26C,110,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,"1,566",.,.,.,.,"1,566"
YQ26C,160,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,447","4,447"
YQ30Z,430,"Multiple Open Procedures, on Carotid Artery or Blood Vessels of Upper Limbs",.,.,.,.,.,.,.,.,.,.,.,.,"2,871",.,.,.,.,"2,871"
YQ31A,100,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,"4,082",.,.,.,.,"4,082"
YQ31B,300,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,"3,253",.,.,.,.,"3,253"
YQ31B,430,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,"2,054",.,.,.,.,"2,054"
YQ32A,100,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 5+","4,304",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,304"
YQ32B,100,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 0-4","4,304",.,.,.,"1,173",.,.,.,.,.,.,.,"3,455",.,.,.,.,"8,932"
YQ32B,160,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,387","2,387"
YQ41B,100,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"7,722",.,.,.,.,"7,722"
YQ41B,140,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,684","2,684"
YQ41B,160,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,651","6,651"
YQ42Z,100,"Open Arteriovenous Fistula, Graft or Shunt Procedures",.,.,.,.,"1,760",.,.,.,.,.,.,.,.,.,.,.,.,"1,760"
