HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Unit Cost,
PR02C,160,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,114",.,.,.,.,"2,114",
PR02C,420,Paediatric Epilepsy Syndrome with CC Score 0,"1,863",837,.,714,.,.,.,.,.,.,.,.,"1,966",.,"4,663",.,"1,426","1,775",
PR02C,421,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,497",.,.,.,.,"3,497",
PR03A,370,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"6,164",.,.,.,.,"6,164",
PR03A,400,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"3,334",.,.,.,.,"3,334",
PR03B,400,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,"1,844",.,.,.,.,"1,844",
PR03B,420,Paediatric Febrile Convulsions with CC Score 1-3,"1,490",558,.,.,.,"3,273",.,.,.,.,.,.,"2,154",.,"1,166",.,.,"1,850",
PR03B,421,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,"2,664",.,.,.,.,"2,664",
PR03C,300,Paediatric Febrile Convulsions with CC Score 0,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
PR03C,400,Paediatric Febrile Convulsions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,894,.,.,.,.,894,
PR03C,420,Paediatric Febrile Convulsions with CC Score 0,.,.,.,.,902,818,.,.,.,.,.,.,689,.,.,.,.,775,
PR04A,150,"Paediatric, Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"4,755",.,.,.,.,"4,755",
PR04A,370,"Paediatric, Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,181",.,.,.,.,"1,181",
PR04A,420,"Paediatric, Headaches or Migraines, with CC Score 4+",745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,281","1,052",
PR04A,421,"Paediatric, Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,500",.,.,.,.,"1,500",
PR04B,361,"Paediatric, Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,252",.,.,.,.,"1,252",
PR04B,370,"Paediatric, Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,103",.,.,.,.,"2,103",
PR04B,420,"Paediatric, Headaches or Migraines, with CC Score 1-3",745,558,.,.,.,818,.,.,.,.,.,403,.,.,"1,166",.,"1,141",709,
PR04B,421,"Paediatric, Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,171",.,.,.,.,"2,171",
PR04C,420,"Paediatric, Headaches or Migraines, with CC Score 0",.,558,.,714,.,.,.,.,.,.,.,403,.,.,"1,166",.,570,634,
PR05A,110,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,.,.,.,592,.,.,.,.,.,.,.,.,.,592,
PR05A,420,Paediatric Developmental Disorders with CC Score 2+,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558,
PR05A,421,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"3,733",.,.,.,.,"3,733",
PR05C,420,Paediatric Developmental Disorders with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558,
PR07B,120,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,168",.,.,.,.,"1,168",
PR07B,370,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,087",.,.,.,.,"1,087",
PR07B,823,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,147",.,.,.,.,"1,147",
PT52A,420,Paediatric Behavioural Disorders with CC Score 1+,"2,235",558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,117",
PT52A,421,Paediatric Behavioural Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"3,733",.,.,.,.,"3,733",
PT52B,420,Paediatric Behavioural Disorders with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,532,
PT52B,421,Paediatric Behavioural Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,505",.,.,.,.,"1,505",
PT53A,300,Paediatric Eating Disorders with CC Score 1+,446,.,"12,609",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,527",
PT53A,420,Paediatric Eating Disorders with CC Score 1+,.,"4,278",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,278",
PT53B,300,Paediatric Eating Disorders with CC Score 0,.,.,"9,162",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,645","6,817",
PT53B,420,Paediatric Eating Disorders with CC Score 0,.,"11,718",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,718",
PV08A,130,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"1,463",.,.,.,.,"1,463",
PV08A,160,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,194","1,194",
PV08B,110,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,490",.,.,.,.,"1,490",
PV08B,160,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,226","2,226",
PV08B,420,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,281","2,281",
PV31A,110,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+","3,151",.,.,.,.,.,.,.,.,.,.,.,"7,626",.,.,.,.,"5,389",
PV31A,420,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,745,
PV32A,420,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+","1,490",.,.,.,.,.,.,.,.,.,.,.,"4,003",.,.,.,.,"2,747",
PV32B,110,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,441,.,.,.,.,.,.,.,.,.,.,.,.,441,
PV32B,140,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2","2,126",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,126",
PV32B,160,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,683",.,.,.,"2,138","1,911",
PV32B,420,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",745,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,631,
PV32C,100,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",928,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,928,
PV32C,110,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",525,.,.,.,441,.,.,.,.,.,.,.,649,.,.,.,414,465,
PV32C,120,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0","3,152",.,.,.,621,.,.,.,.,.,.,.,.,.,.,.,.,"1,887",
PV32C,140,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",877,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,877,
PV32C,160,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,900",.,.,.,.,"1,900",
PV32C,171,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,828",.,.,.,.,"1,828",
PV32C,420,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,403,
PW01A,420,Paediatric Minor Infections with CC Score 4+,745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,745,
PW01B,350,Paediatric Minor Infections with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,787,.,.,.,.,787,
PW01B,361,Paediatric Minor Infections with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,"1,304",.,.,.,.,"1,304",
PW01B,420,Paediatric Minor Infections with CC Score 1-3,745,558,.,714,.,818,.,.,.,.,.,403,898,.,.,.,.,562,
PW01C,370,Paediatric Minor Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,087",.,.,.,.,"1,087",
PW01C,420,Paediatric Minor Infections with CC Score 0,.,558,.,.,902,.,.,.,.,.,.,403,.,.,.,.,.,538,
PW16A,110,Paediatric Major Infections with CC Score 7+,.,.,.,.,.,.,.,"20,697",.,.,.,.,.,.,.,.,.,"20,697",
PW16A,420,Paediatric Major Infections with CC Score 7+,"12,668",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,668",
PW16B,110,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,"14,069",.,.,.,.,"14,069",
PW16B,350,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,704,.,.,.,.,704,
PW16B,420,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,"1,355",.,.,.,.,"1,355",
PW16B,823,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,"15,825",.,.,.,.,"15,825",
PW16C,350,Paediatric Major Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"5,162",.,.,.,.,"5,162",
PW16C,420,Paediatric Major Infections with CC Score 2-4,.,"2,929",.,.,.,.,.,.,.,.,.,403,"2,662",.,.,.,.,"2,464",
PW16C,421,Paediatric Major Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"9,318",.,.,.,.,"9,318",
PW16D,110,Paediatric Major Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"4,929",.,.,.,.,"4,929",
PW16D,171,Paediatric Major Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,780,.,.,.,.,780,
PW16D,303,Paediatric Major Infections with CC Score 1,"5,080",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,080",
PW16D,350,Paediatric Major Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"3,258",.,.,.,.,"3,258",
PW16D,420,Paediatric Major Infections with CC Score 1,"1,490",558,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,714,
PW16D,421,Paediatric Major Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"3,771",.,.,.,.,"3,771",
PW16E,110,Paediatric Major Infections with CC Score 0,.,.,.,.,.,.,.,"3,301",.,.,.,.,"1,517",.,.,.,.,"2,587",
PW16E,410,Paediatric Major Infections with CC Score 0,.,.,.,.,.,.,.,"1,076",.,.,.,.,.,.,.,.,.,"1,076",
PW16E,420,Paediatric Major Infections with CC Score 0,.,"1,196",.,.,.,.,.,.,.,.,.,403,"2,004",.,.,.,.,"1,132",
PW17D,100,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,375",.,.,"3,375",
PW17D,120,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,408,.,.,.,.,.,.,.,.,.,.,.,.,408,
PW17D,350,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,658",.,.,.,.,"2,658",
PW17D,420,Paediatric Intermediate Infections with CC Score 0,"1,490",.,.,.,.,.,.,.,.,.,.,403,.,.,"4,080",.,570,"1,009",
PW17E,361,Paediatric Intermediate Infections with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,"1,348",.,.,.,.,"1,348",
PW17E,420,Paediatric Intermediate Infections with CC Score 5+,"2,608",.,.,.,.,"3,273",.,.,.,.,.,.,.,.,.,.,.,"2,830",
PW17F,150,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"7,937",.,.,.,.,"7,937",
PW17F,171,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"3,253",.,.,.,.,"3,253",
PW17F,350,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"2,050",.,.,.,.,"2,050",
PW17F,361,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"4,263",.,.,.,.,"4,263",
PW17F,420,Paediatric Intermediate Infections with CC Score 2-4,"2,732","2,790",.,.,.,"3,273",.,.,.,.,.,403,"3,353",.,"3,497",.,.,"2,689",
PW17F,823,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"3,412",.,.,.,.,"3,412",
PW17G,160,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,990",.,.,.,.,"1,990",
PW17G,171,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"2,347",.,.,.,.,"2,347",
PW17G,350,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,666",.,.,.,.,"1,666",
PW17G,361,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"6,992",.,.,.,.,"6,992",
PW17G,420,Paediatric Intermediate Infections with CC Score 1,"2,049",976,.,.,.,.,.,.,.,.,.,403,"2,108",.,"5,829",.,570,"1,493",
PW20A,171,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"4,490",.,.,.,.,"4,490",
PW20A,350,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"2,619",.,.,.,.,"2,619",
PW20A,370,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"6,164",.,.,.,.,"6,164",
PW20A,420,Paediatric Fever of Unknown Origin with CC Score 3+,745,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,517,
PW20B,320,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"1,964",.,.,.,.,"1,964",
PW20B,370,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"2,611",.,.,.,.,"2,611",
PW20B,420,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,403,"2,865",.,.,.,.,"1,224",
PW20B,823,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"2,203",.,.,.,.,"2,203",
PW20C,420,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,692",.,.,.,.,"2,692",
PX01A,150,Paediatric Congenital Nervous System Conditions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"3,924",.,.,.,.,"3,924",
PX01B,150,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"3,251",.,.,.,.,"3,251",
PX01C,420,Paediatric Congenital Nervous System Conditions with CC Score 1,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558,
PX01D,150,Paediatric Congenital Nervous System Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,520",.,.,.,.,"1,520",
PX01D,420,Paediatric Congenital Nervous System Conditions with CC Score 0,.,558,.,714,.,.,.,.,.,.,.,.,.,.,.,.,.,589,
PX02A,420,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"7,056",.,.,.,.,"7,056",
PX02C,120,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,"1,187",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,187",
PX03A,171,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"3,719",.,.,.,.,"3,719",
PX03B,420,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"6,918",.,.,.,.,"6,918",
PX04A,150,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"2,470",.,.,.,.,"2,470",
PX04A,420,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"3,910",.,.,.,.,"3,910",
PX04A,421,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"4,850",.,.,.,.,"4,850",
PX04B,110,Paediatric Congenital Spinal Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,367",.,.,.,.,"2,367",
PX04B,150,Paediatric Congenital Spinal Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,774",.,.,.,.,"2,774",
PX04B,420,Paediatric Congenital Spinal Conditions with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558,
PX05A,110,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,"1,932",.,.,.,.,.,.,.,.,.,"1,932",
PX05A,150,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"3,605",.,.,.,.,"3,605",
PX05A,171,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"1,514",.,.,.,.,"1,514",
PX05A,420,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,403,
PX05B,110,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,.,.,.,.,.,.,"1,125",.,.,.,.,648,.,.,.,.,"1,005",
PX05C,110,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,.,.,.,.,670,.,.,.,.,877,.,.,.,.,731,
PX05C,172,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,843,.,.,.,.,843,
PX05C,410,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,.,.,.,.,568,.,.,.,.,.,.,.,.,.,568,
PX05C,420,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,714,.,.,.,.,.,.,.,403,.,.,"1,166",.,.,633,
PX06B,150,Paediatric Congenital Skin Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,319",.,.,.,.,"3,319",
PX07B,171,Paediatric Congenital Renal Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"5,610",.,.,.,.,"5,610",
PX08A,171,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"5,822",.,.,.,.,"5,822",
PX08C,101,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0","1,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,459",
PX10A,130,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"1,381",.,.,.,.,"1,381",
PX10A,171,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"4,850",.,.,.,.,"4,850",
PX10A,420,Paediatric Congenital Other Conditions with CC Score 1+,.,558,.,.,.,.,.,.,.,.,.,.,689,.,.,.,.,602,
PX22A,320,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"1,825",.,.,.,.,"1,825",
PX22A,420,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,403,
PX22B,420,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,570,
PX29A,361,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"2,971",.,.,.,.,"2,971",
PX29A,420,Paediatric Abdominal Pain with CC Score 3+,745,.,.,.,.,"1,636",.,.,.,.,.,.,"4,618",.,.,.,.,"3,247",
PX29B,100,Paediatric Abdominal Pain with CC Score 1-2,536,.,.,.,.,.,.,.,.,.,.,.,405,.,.,.,.,514,
PX29B,420,Paediatric Abdominal Pain with CC Score 1-2,745,.,.,.,.,.,.,.,.,.,.,403,"2,577",.,.,.,.,763,
PX29B,502,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,733","2,733",
PX29C,100,Paediatric Abdominal Pain with CC Score 0,446,"9,280",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,550",
PX29C,420,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,403,689,.,"1,166",.,.,499,
PX30A,171,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"3,188",.,.,.,.,"3,188",
PX30A,320,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"8,139",.,.,.,.,"8,139",
PX30A,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,"1,860",.,.,.,.,.,.,.,.,.,.,"13,909",.,"13,406",.,.,"7,717",
PX30A,823,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"11,544",.,.,.,.,"11,544",
PX30B,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,"1,116",.,.,.,818,.,.,.,.,.,403,"2,333",.,"6,994",.,.,911,
PX30B,421,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,500",.,.,.,.,"1,500",
PX30C,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,745,558,.,714,.,.,.,.,.,.,.,403,.,.,.,.,570,460,
PX50B,420,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,902,818,.,.,.,.,.,.,695,.,.,.,570,746,
PX50C,420,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,564,
PX55Z,110,Paediatric Respite Care,.,.,.,.,.,.,.,592,.,.,.,.,.,.,.,.,.,592,
PX55Z,420,Paediatric Respite Care,"1,015","1,674",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,042",
PX56A,120,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,618,.,.,.,.,618,
PX56A,320,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"2,040",.,.,.,.,"2,040",
PX56A,410,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,"1,961",.,.,.,.,.,.,.,.,.,"1,961",
PX56A,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",994,558,.,.,.,.,.,.,.,.,.,403,"2,395",.,.,.,.,"1,031",
PX56A,421,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"5,166",.,.,.,.,"5,166",
PX56B,100,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
PX56B,120,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,735,735,
PX56B,350,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,704,.,.,.,.,704,
PX56B,410,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,570,.,.,.,.,.,.,.,.,.,570,
PX56B,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",745,558,.,714,.,818,.,.,.,.,.,403,689,.,"1,166",.,.,673,
PX57A,100,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
PX57A,150,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,038",.,.,.,.,"1,038",
PX57A,171,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,514",.,.,.,.,"1,514",
PX57A,300,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
PX57A,320,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,777",.,.,.,.,"1,777",
PX57A,340,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,"1,359",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,359",
PX57A,420,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",745,.,.,.,.,.,.,.,.,.,.,403,689,.,.,.,570,503,
PX57B,100,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,
PX57B,110,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,"2,547",.,.,.,.,.,.,.,.,.,"2,547",
PX57B,120,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,464,.,.,.,.,.,.,.,.,.,.,.,.,.,.,735,600,
PX57B,150,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,039",.,.,.,.,"1,039",
PX57B,170,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,529,.,.,.,.,529,
PX57B,171,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"3,895",.,.,.,.,"3,895",
PX57B,300,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",446,.,.,.,.,291,.,.,.,.,.,.,.,.,.,.,.,368,
PX57B,320,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,546,.,.,.,.,.,.,.,.,.,"1,167",.,.,.,.,"1,042",
PX57B,350,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,704,.,.,.,.,704,
PX57B,361,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,251",.,.,.,.,"1,251",
