HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PX59B,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,2,.,.,.,.,2,8,.,.,.,.,12
PX59C,Paediatric Major Congenital Conditions with CC Score 1-2,.,1,.,.,.,.,.,1,.,.,1,3,.,.,.,.,6
PX59D,Paediatric Major Congenital Conditions with CC Score 0,1,5,.,1,.,1,.,.,.,.,1,6,.,2,.,.,17
PX60A,Paediatric Other Congenital Conditions with CC Score 3+,.,.,1,.,.,.,.,2,.,.,.,8,.,.,.,.,11
PX60B,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,7,6,.,.,.,.,13
PX60C,Paediatric Other Congenital Conditions with CC Score 0,.,2,.,.,.,2,.,3,.,.,1,16,.,5,.,2,31
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,4
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA02H,Coagulation Defect with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA02J,Coagulation Defect with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03G,Haemolytic Anaemia with CC Score 3+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04H,Iron Deficiency Anaemia with CC Score 10-13,1,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,3
SA04J,Iron Deficiency Anaemia with CC Score 6-9,2,3,2,1,1,1,.,.,.,.,.,1,.,3,.,1,15
SA04K,Iron Deficiency Anaemia with CC Score 2-5,5,8,2,1,1,6,.,.,.,2,.,2,.,8,.,1,36
SA04L,Iron Deficiency Anaemia with CC Score 0-1,.,2,1,.,.,1,.,.,1,.,.,1,.,7,.,2,15
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,3,.,2,.,.,.,.,.,.,.,.,.,.,.,5
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,2,2,.,2,.,.,.,.,.,.,.,.,.,.,.,6
SA07G,Myeloproliferative Disorder with CC Score 7+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA07J,Myeloproliferative Disorder with CC Score 0-3,.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,3
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,1,1,.,.,.,.,.,.,.,.,2,.,.,.,2,6
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",4,1,.,.,1,.,.,.,.,.,.,2,.,.,.,1,9
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,.,2,.,.,.,.,.,1,.,.,1,.,.,.,1,5
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,2,2,7,.,1,3,.,2,1,.,.,1,.,1,.,1,21
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,1,9,14,.,1,3,.,.,.,3,.,.,.,5,.,1,37
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,.,7,.,.,1,1,.,.,.,1,.,2,.,4,.,1,17
SA12G,Thrombocytopenia with CC Score 8+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12H,Thrombocytopenia with CC Score 5-7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA12J,Thrombocytopenia with CC Score 2-4,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,4
SA12K,Thrombocytopenia with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3,4
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,2,15,1,12,4,.,1,7,.,.,3,.,13,.,6,65
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",4,.,.,.,.,3,.,.,.,.,.,8,.,.,.,.,15
SA14Z,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,4,.,1,.,.,.,.,.,.,2,.,.,.,1,8
SA18Z,Bone Marrow Harvest,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,7,.,1,.,.,.,.,.,.,.,.,.,.,.,8
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,2,6
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,8
SA25G,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,2
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,10
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,16
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,6,38
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,1,23
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,36
SA26B,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
SA28A,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA28B,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA30B,Plasma Cell Disorders with CC Score 8-10,.,.,3,.,1,.,.,.,1,.,.,.,.,.,.,.,5
SA30C,Plasma Cell Disorders with CC Score 5-7,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
SA30D,Plasma Cell Disorders with CC Score 2-4,1,1,4,.,.,.,.,1,.,.,.,.,.,.,.,1,8
SA30E,Plasma Cell Disorders with CC Score 0-1,1,.,11,.,.,.,.,.,.,.,.,.,.,.,.,3,15
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",10,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,12
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",2,5,2,.,.,.,.,.,.,.,.,.,.,1,.,5,15
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",5,5,5,.,8,.,.,.,.,.,.,.,.,1,.,7,31
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",4,11,19,.,10,.,.,.,.,1,.,1,.,.,.,13,59
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",3,26,43,1,13,.,.,.,.,.,.,3,.,.,.,17,106
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",2,.,4,.,.,.,.,.,.,.,.,.,.,.,.,2,8
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",2,.,4,.,1,.,.,.,.,.,.,.,.,.,.,3,10
SA33Z,Diagnostic Bone Marrow Extraction,.,.,2,.,.,.,.,.,.,.,.,2,.,.,.,.,4
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,1,.,.,.,.,.,.,.,.,8,.,.,.,.,9
SA35C,Agranulocytosis with CC Score 5-8,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA35D,Agranulocytosis with CC Score 2-4,.,3,1,1,.,.,.,.,.,.,.,.,.,.,.,.,5
SA35E,Agranulocytosis with CC Score 0-1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SB97Z,Same Day Chemotherapy Admission or Attendance,.,1,39,.,.,.,.,.,.,.,.,1,.,.,.,.,41
UZ01Z,Data Invalid for Grouping,159,6,211,6,28,23,.,109,.,110,.,286,.,8,.,3,949
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,.,.,.,1,.,.,.,3,.,.,.,2,6
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,2
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,2,10,.,1,.,.,.,.,.,.,.,1,14
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,3,5
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WA02Z,Disorders of Immunity without HIV or AIDS,.,.,1,.,.,.,.,.,.,.,.,1,.,2,.,.,4
WA03B,Septicaemia with CC Score 2-3,2,4,1,.,.,.,1,.,.,1,.,1,.,.,.,1,11
WA03C,Septicaemia with CC Score 0-1,3,40,36,.,12,.,.,.,.,.,.,.,.,.,.,13,104
WA04Z,Acute Febrile Illness with length of stay 4 days or less,.,9,3,.,.,.,.,.,.,.,.,.,.,.,.,1,13
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more,1,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
WA06A,Other Viral Illness with CC Score 2+,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WA06B,Other Viral Illness with CC Score 1,.,.,4,1,.,.,.,.,.,.,.,.,.,.,.,1,6
WA06C,Other Viral Illness with CC Score 0,1,.,4,.,1,.,.,.,.,.,.,.,.,.,.,2,8
WA08Z,Malaria,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WA09B,Other Non-Viral Infections with CC Score 1-2,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,3
WA09C,Other Non-Viral Infections with CC Score 0,1,1,12,.,.,.,.,.,.,3,.,.,.,.,.,.,17
WA10Z,Other Infections (Genito-Urinary Medicine),.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",.,.,1,.,4,.,.,.,.,.,.,.,.,.,.,1,6
WA12A,"Complications of Procedures, with CC Score 3+",.,.,8,.,.,.,.,3,.,.,.,.,.,.,.,.,11
WA12B,"Complications of Procedures, with CC Score 2",1,3,12,.,1,1,.,2,.,.,.,1,.,.,.,.,21
WA12C,"Complications of Procedures, with CC Score 1",.,2,15,.,4,4,.,4,1,.,.,9,.,3,.,1,43
WA12D,"Complications of Procedures, with CC Score 0",14,12,25,2,5,6,.,7,.,2,.,32,.,5,.,14,124
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,118,30,147,19,49,13,3,91,1,17,1,94,.,30,.,45,658
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,131,17,195,10,123,27,1,104,.,29,.,258,.,29,.,74,998
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
WA17A,Neoplasm Related Admission with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WA17B,Neoplasm Related Admission with CC Score 2,1,1,.,.,1,.,.,.,.,.,.,1,.,.,.,.,4
WA17C,Neoplasm Related Admission with CC Score 1,11,1,8,.,.,1,.,.,.,.,.,8,.,2,.,1,32
WA17D,Neoplasm Related Admission with CC Score 0,39,1,33,1,2,.,.,.,.,.,.,8,.,.,.,3,87
WA18A,"Admission for Unexplained Symptoms with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WA18B,"Admission for Unexplained Symptoms with Interventions, with CC Score 0-1",.,1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,3
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4",.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,1,3
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2",2,7,7,1,.,1,.,1,.,.,.,2,.,2,.,.,23
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0",2,11,17,.,1,2,.,1,.,.,.,4,.,1,.,3,42
WA19Z,Abnormal Findings without Diagnosis,9,.,6,3,4,.,.,.,.,.,.,2,.,1,.,1,26
WA20Z,"Examination, Follow-Up or Special Screening",22,5,24,9,10,.,1,.,3,.,.,28,.,4,.,2,108
WA21Z,Other Procedures or Health Care Problems,31,.,30,9,.,1,.,4,.,.,.,1,.,.,.,4,80
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1",1,.,3,.,.,.,.,.,.,.,.,2,.,1,.,.,7
WA23C,"Falls without Specific Cause, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
WA24A,Procedures on the Lymphatic System with CC Score 1+,1,.,3,.,.,1,.,.,.,.,.,.,.,.,.,2,7
WA24B,Procedures on the Lymphatic System with CC Score 0,.,2,22,.,4,.,.,.,.,2,.,1,.,1,.,1,33
YQ01B,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,1,.,.,.,.,.,.,9,.,.,.,.,10
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,2,.,5,.,.,.,.,.,.,57,.,.,.,1,65
YQ04A,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,1,.,.,.,.,.,.,8,.,.,.,.,9
YQ05A,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,1,.,4,.,.,.,.,5
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,11,.,.,.,.,.,.,2,.,20,.,.,.,.,33
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,19,.,.,.,.,19
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,1,.,.,.,.,.,.,27,.,.,.,.,28
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3",.,.,.,.,1,.,.,.,.,.,.,13,.,.,.,.,14
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,4,.,.,.,1,.,.,.,.,.,.,37,.,.,.,.,42
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,4,1,1,.,6,.,.,.,.,.,.,69,.,.,.,2,83
YQ13B,Bypass to Tibial Arteries with CC Score 0-6,.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,.,6
YQ14Z,"Open Treatment of Primary or Recurrent, Bilateral Varicose Veins",2,.,.,9,5,.,.,.,.,.,.,1,.,13,.,.,30
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins,4,.,.,.,.,.,.,.,.,.,.,2,.,2,.,.,8
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins,11,3,.,19,5,17,.,.,.,.,.,3,.,39,.,.,97
YQ20A,Amputation of Multiple Limbs with CC Score 10+,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
YQ20B,Amputation of Multiple Limbs with CC Score 0-9,.,.,.,.,1,.,.,.,.,.,.,9,.,.,.,.,10
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9",.,.,.,.,1,.,.,.,.,.,.,8,.,.,.,.,9
YQ22A,Amputation of Single Limb with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YQ22B,Amputation of Single Limb with CC Score 0-9,3,.,.,.,6,.,.,.,.,.,.,54,.,.,.,1,64
YQ23B,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,1,.,.,.,.,.,.,6,.,.,.,.,7
YQ24B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
YQ25A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ25B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YQ26A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",3,.,.,.,.,.,.,1,.,.,.,9,.,.,.,.,13
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",3,.,.,.,2,.,.,1,.,.,.,27,.,.,.,.,33
YQ26C,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",6,.,.,.,14,.,.,4,.,.,.,67,.,.,.,6,97
YQ30Z,Multiple Open Procedures on Carotid Artery or Blood Vessels of Upper Limbs,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,1,.,.,.,1,.,.,.,.,.,.,15,.,.,.,.,17
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,17,.,.,.,15,.,.,.,.,.,.,76,.,.,.,.,108
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4,.,.,.,.,3,.,.,.,.,.,.,7,.,.,.,1,11
YQ40Z,Sympathectomy,.,.,1,.,.,.,.,.,.,.,.,27,.,.,.,.,28
YQ41Z,Open Operations on Other or Unspecified Blood Vessels,.,.,.,.,1,.,.,.,.,1,.,2,.,.,.,1,5
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures",14,.,47,.,1,.,.,.,.,.,.,.,.,5,.,.,67
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,15,.,10,.,1,1,.,.,.,.,.,4,.,.,.,.,31
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,3,2,3,.,.,1,.,2,.,.,.,22,.,.,.,1,34
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,8,4,10,.,4,1,.,6,.,.,.,47,.,2,.,.,82
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,16,9,3,.,10,3,.,4,.,.,.,11,.,3,.,2,61
YQ51C,Deep Vein Thrombosis with CC Score 6-8,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3
YQ51D,Deep Vein Thrombosis with CC Score 3-5,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2,5
YQ51E,Deep Vein Thrombosis with CC Score 0-2,1,1,1,.,2,.,.,1,.,.,.,.,.,.,.,1,7
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,8
YR02Z,Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,95,.,.,.,.,95
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,2,.,.,.,.,.,.,17,.,.,.,.,19
YR10B,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,3,.,.,.,.,.,.,.,.,8,.,.,.,.,11
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,2,.,2,.,.,.,.,.,.,18,.,.,.,.,22
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,1,.,.,.,2,.,.,.,.,.,.,27,.,.,.,.,30
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,1,.,.,.,.,.,.,.,.,12,.,.,.,.,13
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,8
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+",1,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,5
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",1,.,3,.,.,.,.,.,.,.,.,5,.,.,.,.,9
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2",2,.,2,.,2,.,.,.,.,.,.,16,.,.,.,.,22
YR20Z,Percutaneous Transluminal Embolisation of Aneurysm of Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,19,.,.,.,.,19
YR21A,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 3+,.,.,2,.,1,.,.,.,.,.,.,2,.,.,.,.,5
YR21B,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 0-2,.,.,4,.,.,.,.,.,.,.,.,22,.,.,.,.,26
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,1,.,3,.,.,.,.,.,.,.,.,1,.,.,.,.,5
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR24A,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 2+,.,.,3,.,1,.,.,.,.,.,.,1,.,.,.,.,5
YR24B,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
YR25Z,Arteriography,2,.,7,.,1,.,.,.,.,.,.,12,.,.,.,2,24
YR26Z,Venography,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
YR30Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Bilateral Varicose Veins",2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,4
YR31Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Unilateral Varicose Veins",3,.,.,.,2,.,.,.,.,.,.,.,.,1,.,.,6
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over",1,1,19,.,.,.,.,.,.,.,.,.,.,5,.,1,27
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over",2,1,17,.,.,.,.,.,.,.,.,.,.,.,.,1,21
YR41B,"Insertion of Tunnelled Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,1,9,.,.,.,.,.,.,.,.,.,.,.,.,.,10
YR42B,"Peripheral Insertion of Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
YR43A,"Attention to Central Venous Catheter, 19 years and over",.,.,6,.,.,1,.,.,.,.,4,.,.,.,.,.,11
