HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total FCEs
WH50B,120,"Procedure Not Carried Out, for Other or Unspecified Reasons",9,27,.,.,10,36,9,1,.,.,.,.,68,1,.,6,17,.,184
WH50B,130,"Procedure Not Carried Out, for Other or Unspecified Reasons",64,.,.,.,.,.,.,7,.,6,43,.,115,56,7,2,.,.,300
WH50B,140,"Procedure Not Carried Out, for Other or Unspecified Reasons",47,.,.,.,.,5,1,12,.,.,.,.,.,.,.,.,2,.,67
WH50B,142,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,7
WH50B,150,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,.,15
WH50B,160,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,9,.,.,14,.,.,.,14,.,37
WH50B,171,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,33,.,.,.,19,.,52
WH50B,172,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,.,8
WH50B,191,"Procedure Not Carried Out, for Other or Unspecified Reasons",16,.,.,7,11,.,.,.,.,.,1,7,.,13,.,8,1,.,64
WH50B,300,"Procedure Not Carried Out, for Other or Unspecified Reasons",64,.,.,47,25,6,8,5,.,6,11,.,41,.,29,11,81,.,334
WH50B,301,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,27,.,.,.,20,8,.,.,.,.,.,.,34,.,.,.,27,116
WH50B,303,"Procedure Not Carried Out, for Other or Unspecified Reasons",2,3,.,5,.,.,1,.,.,.,.,.,.,.,.,.,73,.,84
WH50B,320,"Procedure Not Carried Out, for Other or Unspecified Reasons",29,.,.,35,.,65,3,.,.,.,1,.,31,.,5,1,.,.,170
WH50B,330,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,2,.,.,4,44,1,.,.,.,.,.,.,.,.,.,80,4,135
WH50B,340,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,2,.,1,.,5,2,.,.,.,3,.,.,.,.,.,.,.,13
WH50B,361,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,22,.,.,1,.,.,.,.,.,.,.,.,.,.,.,23
WH50B,370,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,41,.,11,.,1,.,.,.,.,.,.,.,.,.,.,.,.,53
WH50B,400,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,26,.,.,.,.,.,.,4,.,.,.,.,.,30
WH50B,410,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,82,.,.,168,.,.,1,.,.,.,.,20,.,.,.,.,271
WH50B,420,"Procedure Not Carried Out, for Other or Unspecified Reasons",2,.,.,.,.,.,.,.,.,.,.,.,8,1,.,.,.,.,11
WH50B,430,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
WH50B,502,"Procedure Not Carried Out, for Other or Unspecified Reasons",11,18,.,8,18,23,3,.,.,2,47,.,.,.,28,9,9,.,176
WH50B,800,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,16,.,9,.,.,.,.,.,.,.,.,.,.,136,.,161
WH50B,810,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,3,.,.,.,.,.,.,.,.,6,.,.,.,.,.,9
WH50B,823,"Procedure Not Carried Out, for Other or Unspecified Reasons",.,.,.,.,.,13,.,.,.,.,.,.,2,.,.,.,.,.,15
WH52B,100,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,1,1,2,4,.,.,.,.,.,.,.,.,.,1,.,9
WH52B,101,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,21,1,.,.,.,.,2,.,.,.,.,.,2,5,.,31
WH52B,160,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
WH52B,172,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
WH52B,300,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,1,.,.,2,.,.,.,.,.,3,.,.,1,.,.,7
WH52B,302,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
WH52B,320,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
WH52B,330,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
WH52B,502,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
WH52B,800,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
WH53B,100,"Follow-Up Examination for Other Conditions, without Interventions",2,1,.,8,1,3,1,.,.,.,1,.,.,.,1,.,.,.,18
WH53B,101,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,36,.,6,.,.,.,.,.,.,.,.,.,.,1,.,43
WH53B,150,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
WH53B,160,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
WH53B,300,"Follow-Up Examination for Other Conditions, without Interventions",5,.,.,.,.,.,1,.,.,.,1,.,28,.,1,.,.,.,36
WH53B,301,"Follow-Up Examination for Other Conditions, without Interventions",.,1,.,.,.,2,1,.,.,.,.,.,.,2,.,.,.,8,14
WH53B,302,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,24
WH53B,361,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WH53B,370,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WH53B,502,"Follow-Up Examination for Other Conditions, without Interventions",.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
WH53B,800,"Follow-Up Examination for Other Conditions, without Interventions",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WH54A,800,Procedures on the Lymphatic System with CC Score 1+,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WH54B,100,Procedures on the Lymphatic System with CC Score 0,.,1,.,1,.,1,.,.,.,.,.,.,1,.,.,.,.,.,4
WH54B,101,Procedures on the Lymphatic System with CC Score 0,.,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
WH54B,120,Procedures on the Lymphatic System with CC Score 0,1,.,.,.,.,1,.,.,.,.,.,.,4,.,.,.,.,.,6
WH54B,300,Procedures on the Lymphatic System with CC Score 0,.,.,.,4,.,.,.,.,.,.,.,.,.,.,1,.,.,.,5
WH54B,340,Procedures on the Lymphatic System with CC Score 0,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ02E,300,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WJ02E,303,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ03E,361,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
WJ03E,800,"Standard Infectious Diseases without Interventions, with CC Score 4-6",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ03F,800,"Standard Infectious Diseases without Interventions, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ03G,100,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
WJ03G,330,"Standard Infectious Diseases without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WJ04Z,300,Genito-Urinary Medicine (GUM) Infections,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WJ06G,361,"Sepsis without Interventions, with CC Score 9+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ06H,301,"Sepsis without Interventions, with CC Score 5-8",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WJ06H,340,"Sepsis without Interventions, with CC Score 5-8",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ06H,361,"Sepsis without Interventions, with CC Score 5-8",.,1,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
WJ06H,370,"Sepsis without Interventions, with CC Score 5-8",.,2,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,4
WJ06H,800,"Sepsis without Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
WJ06J,300,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WJ06J,303,"Sepsis without Interventions, with CC Score 0-4",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,4
WJ06J,330,"Sepsis without Interventions, with CC Score 0-4",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
WJ06J,370,"Sepsis without Interventions, with CC Score 0-4",.,4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
WJ06J,800,"Sepsis without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
WJ07D,101,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WJ07D,300,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WJ07D,303,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WJ07D,370,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,4,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
WJ07D,800,"Fever of Unknown Origin without Interventions, with CC Score 0-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,3
WJ11Z,300,Other Disorders of Immunity,58,.,.,.,.,.,.,.,.,.,.,.,13,.,.,.,.,.,71
WJ11Z,303,Other Disorders of Immunity,50,1,.,22,.,.,.,.,.,.,.,.,.,.,.,.,6,.,79
WJ11Z,800,Other Disorders of Immunity,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8
WJ11Z,823,Other Disorders of Immunity,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YA01Z,100,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YA10Z,361,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YA11Z,150,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,136,.,.,.,.,.,136
YA11Z,400,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,5
YA11Z,421,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YA11Z,810,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YD01Z,300,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
YD02Z,340,Percutaneous Biopsy of Lesion of Pleura,.,.,.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,.,2
YD03Z,100,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YD03Z,300,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,9,12,1,.,.,.,1,.,.,.,.,18,.,22,.,63
YD03Z,340,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,1,.,2,.,12,9,.,.,.,5,.,29,.,.,.,.,.,58
YD03Z,810,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YD03Z,823,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YD04Z,172,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,5
YD04Z,300,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,2,1,.,.,.,.,.,.,.,.,.,6,.,9
YD04Z,340,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,4
YD04Z,370,Percutaneous Drainage of Pleural Cavity,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YD05Z,172,Percutaneous Aspiration of Pleural Cavity,.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,.,10
YD05Z,300,Percutaneous Aspiration of Pleural Cavity,1,.,.,3,1,.,.,.,.,4,.,.,.,.,.,.,21,.,30
YD05Z,303,Percutaneous Aspiration of Pleural Cavity,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
YD05Z,340,Percutaneous Aspiration of Pleural Cavity,.,.,.,.,.,4,13,.,.,.,.,.,.,.,.,.,.,.,17
YF01A,100,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YF01A,300,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
YF01A,301,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YF01A,810,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YF01B,171,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YF02Z,420,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YF04C,100,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,2
YF04C,370,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YF04C,502,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YF04C,823,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YG01B,300,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YG02Z,300,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YG05B,300,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
YG06Z,301,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,4
YG07B,100,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YG10Z,300,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YG10Z,340,Percutaneous Transvascular Biopsy of Lesion of Liver,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YG11A,100,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,1,.,2,1,7,1,.,.,.,3,.,1,.,.,.,1,.,17
YG11A,101,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
YG11A,120,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YG11A,300,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,2,.,.,4,.,.,2,.,.,48,.,11,.,9,.,76
YG11A,301,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,15,.,.,.,8,3,.,.,.,.,.,.,.,.,.,.,.,26
YG11A,340,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",.,.,.,.,.,2,1,.,.,.,.,.,.,.,.,.,.,.,3
YG11B,300,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,.,4
YG11B,420,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YG12Z,100,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YH03Z,191,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YH10Z,100,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,2
YH10Z,110,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,9,.,.,.,1,.,.,.,.,.,10
YH10Z,300,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
YH20Z,110,Percutaneous Ablation of Lesion of Bone,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,3
YH20Z,303,Percutaneous Ablation of Lesion of Bone,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YH30Z,100,Image Guided Aspiration of Joint,.,.,.,.,.,2,5,1,.,.,.,.,.,.,1,2,.,.,11
YH30Z,110,Image Guided Aspiration of Joint,5,.,.,.,.,7,.,.,10,.,.,.,.,.,.,.,.,.,22
YH30Z,191,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
YH30Z,301,Image Guided Aspiration of Joint,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YH30Z,410,Image Guided Aspiration of Joint,.,.,87,.,.,87,.,.,30,.,.,.,.,8,.,.,.,.,212
YH30Z,430,Image Guided Aspiration of Joint,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
YH31Z,100,Image Guided Biopsy of Lesion of Bone,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YH31Z,110,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,.,.,.,19,.,.,.,2,.,.,.,.,.,21
YH31Z,300,Image Guided Biopsy of Lesion of Bone,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,2
YH31Z,303,Image Guided Biopsy of Lesion of Bone,.,2,.,3,.,.,.,.,.,.,.,.,.,.,.,.,4,.,9
YH31Z,340,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YH31Z,823,Image Guided Biopsy of Lesion of Bone,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YH32Z,100,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",2,.,.,.,1,4,.,.,.,.,.,.,.,4,.,.,2,.,13
YH32Z,101,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YH32Z,110,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",2,.,.,.,.,.,.,.,7,.,.,.,.,.,.,.,.,.,9
YH32Z,150,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YH32Z,171,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
YH32Z,400,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,.,.,.,.,.,.,.,5,7,.,.,.,.,.,12
YJ02Z,100,Unilateral Core Needle Biopsy of Lesion of Breast,1,3,.,2,.,5,.,.,.,.,.,1,.,.,.,.,.,.,12
YJ02Z,160,Unilateral Core Needle Biopsy of Lesion of Breast,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
YJ04Z,100,Core Needle Biopsy of Axillary Lymph Nodes,3,3,.,8,1,6,1,.,.,1,2,.,.,.,2,1,1,.,29
YJ04Z,120,Core Needle Biopsy of Axillary Lymph Nodes,3,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,6
YJ04Z,300,Core Needle Biopsy of Axillary Lymph Nodes,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YJ08Z,300,Fine Needle Aspiration Cytology of Axillary Lymph Nodes,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YJ10Z,100,Wire Guided Biopsy of Lesion of Breast,.,2,.,4,.,3,.,.,.,.,.,.,.,.,.,.,2,.,11
YL02Z,101,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YL10Z,101,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",1,.,.,41,.,1,.,.,.,.,.,.,.,.,.,.,.,.,43
YL10Z,361,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YL11Z,101,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",5,.,.,100,6,6,.,.,.,.,.,.,.,.,.,.,2,.,119
YL11Z,361,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy",.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
YL12Z,101,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy",.,.,.,87,1,.,.,.,.,.,.,.,.,.,.,.,.,.,88
YL20A,101,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,8,1,9,.,.,.,.,.,.,.,.,.,.,.,.,18
YL20A,361,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,54,.,.,16,.,.,.,.,.,.,.,.,.,.,.,70
YL20A,370,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YL20B,101,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YL20B,361,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
YQ05B,100,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ05B,130,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YQ14Z,100,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins",3,1,.,.,22,10,1,13,.,16,.,.,10,1,2,1,1,.,81
YQ15Z,100,Open Treatment of Recurrent Unilateral Varicose Veins,4,.,.,.,4,.,.,.,.,5,.,.,1,.,.,.,.,.,14
YQ16Z,100,Open Treatment of Primary Unilateral Varicose Veins,8,5,.,.,63,87,.,8,.,40,.,.,26,14,30,21,3,.,305
YQ16Z,101,Open Treatment of Primary Unilateral Varicose Veins,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ22B,160,Amputation of Single Limb with CC Score 0-9,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
YQ23B,110,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
YQ26C,100,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
YQ26C,110,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",1,.,.,.,.,.,.,1,1,.,.,.,1,.,.,.,.,.,4
YQ26C,160,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,.,9
YQ31A,361,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
YQ31B,100,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ40Z,191,Sympathectomy,.,.,.,1,.,.,.,.,.,.,.,1,.,2,.,.,.,.,4
YQ41A,100,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+",.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
YQ41A,361,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
YQ41B,100,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",2,.,.,.,.,3,.,.,.,.,.,.,.,1,.,.,1,.,7
YQ41B,110,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
YQ41B,120,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
YQ41B,130,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
