"SR_NUM","INSPECT_ID","STREET","ADDRESS_2","APT_FLOOR","CITY","STATE","ZIP","CENSUS_TRACT","REQUEST_TYPE","PROPERTY_TYPE","NUM_UNITS","EMERGENCY_TYPE","INSPECTOR_ID"
"HCE-20150401-3064","153130","2039  STRAUBS LANE ","","","PITTSBURGH","PA","15212","32406","Community Environment","VACANT PROPERTY","0","NON EMERGENCY","18"
"HCE-20150217-2644","153135","1227  EVANS AVENUE ","","1ST FLOOR","MC KEESPORT","PA","15132","55523","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20150427-3278","153136","2231 S BRADDOCK AVENUE ","","# D1","SWISSVALE","PA","15218","55151","Complaint Housing","MULTI FAMILY","20","NON EMERGENCY","4"
"HCE-20150721-4791","153138","2604  BELMAR PLACE ","","","SWISSVALE","PA","15218","55151","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150721-4790","153140","2602  BELMAR PLACE ","","","SWISSVALE","PA","15218","55151","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150720-4732","153141","98  BRAHM STREET ","","","PITTSBURGH","PA","15212","32420","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","18"
"HCE-20150609-4124","153143","340  MELWOOD AVENUE ","","APT# 2","PITTSBURGH","PA","15213","30507","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","4"
"HCE-20150721-4794","153164","273  UNIVERSAL ROAD ","","","PENN HILLS","PA","15235","55656","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","130"
"HCE-20150410-3128","153168","208  LANGLEY AVENUE ","","","PITTSBURGH","PA","15214","32614","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150723-4821","153170","7701  JEREMIAS STREET ","","","PITTSBURGH","PA","15218","55151","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150720-4736","153171","22  HELEN STREET ","","","MCKEES ROCKS","PA","15136","55738","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150723-4824","153173","7705  JEREMIAS STREET ","","","SWISSVALE","PA","15218","55151","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150721-4760","153176","7812  SAINT LAWRENCE AVENUE ","","","SWISSVALE","PA","15218","55152","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150626-4367","153179","137  RIVER AVENUE ","","","SEWICKLEY","PA","15143","54455","West Nile","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150721-4781","153182","1025  CHARTIERS AVENUE ","","","MCKEES ROCKS","PA","15136","55739","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","88"
"HCE-20150721-4780","153184","1021  CHARTIERS AVENUE ","","","MCKEES ROCKS","PA","15136","55739","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","88"
"HCE-20150720-4737","153191","21  HELEN STREET ","","","MCKEES ROCKS","PA","15136","55738","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150731-4971","153207","600  ARMANDALE STREET ","","SIDE DOOR","PITTSBURGH","PA","15212","32503","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","41"
"HCE-20150716-4657","153214","957  BRINTELL STREET ","","","PITTSBURGH","PA","15201","31005","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","15"
"HCE-20150421-3209","153215","5044  ROSECREST DRIVE ","","","PITTSBURGH","PA","15201","31005","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","15"
"HCE-20150722-4810","153228","662  MIDDLE AVENUE ","","#1","WILMERDING","PA","15148","55080","Complaint Housing","PROPERTY TYPE N/A","0","NON EMERGENCY","15"
"HCE-20150723-4836","153233","7619  FORBES AVENUE ","","","PITTSBURGH","PA","15217","114","Complaint Housing","PROPERTY TYPE N/A","0","NON EMERGENCY","130"
"HCE-20140717-4550","147327","6353  LEECHBURG ROAD ","","APT 3","PENN HILLS","PA","15147","55658","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","73"
"HCE-20140930-6236","147474","111  FIFTH AVENUE ","","#1005","PITTSBURGH","PA","15222","30101","Complaint Housing","MULTI FAMILY","99","NON EMERGENCY","41"
"HCE-20141002-6275","147475","346  HARMAR STREET ","","3RD FLOOR","PITTSBURGH","PA","15219","30606","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","41"
"HCE-20140214-2825","147527","5851  MORROWFIELD AVENUE ","","","PITTSBURGH","PA","15217","31414","Community Environment","MULTI FAMILY","3","NON EMERGENCY","73"
"HCE-20141103-6662","147573","1203  BEECHVIEW AVENUE ","","1ST FLOOR","PITTSBURGH","PA","15216","31916","Complaint Housing","MULTI FAMILY","2","SEWAGE","41"
"HCE-20140717-4767","147574","219  BELLEAU STREET ","","","PITTSBURGH","PA","15214","32509","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140916-5968","147597","136  CAMBRIDGE SQUARE DRIVE ","","APT. G","MONROEVILLE","PA","15146","55716","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","15"
"HCE-20140905-6096","147598","514  MERCER STREET ","","","TURTLE CREEK","PA","15145","55094","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20140702-4455","147599","1134  SHEFFIELD STREET ","","","PITTSBURGH","PA","15233","32107","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140714-4216","147601","327  BAUSMAN STREET ","","","PITTSBURGH","PA","15210","33001","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140912-6026","147605","1316  JUNIATA STREET ","","","PITTSBURGH","PA","15233","32107","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140729-4665","147608","1318  JUNIATA STREET ","","","PITTSBURGH","PA","15233","32107","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140912-6024","147609","1314  JUNIATA STREET ","","","PITTSBURGH","PA","15233","32107","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20141001-6289","147614","605 E WARRINGTON AVENUE ","","","PITTSBURGH","PA","15210","31803","Complaint Housing","MULTI FAMILY","1","NON EMERGENCY","18"
"HCE-20140811-4973","147695","560  FOREST AVENUE ","","","BELLEVUE","PA","15202","54314","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","2"
"HCE-20140528-3557","147770","11  RHEAMS AVENUE ","","","BELLEVUE","PA","15202","54311","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","2"
"HCE-20140702-3906","148393","834  WOODWORTH AVENUE ","","","WILKINSBURG","PA","15221","55606","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","1"
"HCE-20141218-7091","148450","306  GLOSSER STREET ","","","EAST PITTSBURGH","PA","15112","55100","Complaint Housing","SINGLE FAMILY","0","NO HEAT","73"
"HCE-20141125-6940","148886","5523  ELLSWORTH AVENUE ","","","PITTSBURGH","PA","15232","30703","Community Environment","MULTI FAMILY","2","NON EMERGENCY","88"
"HCE-20140929-6213","148888","808  RIDGE AVENUE ","","","STOWE TOWNSHIP","PA","15136","54626","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140904-5834","148889","1118 1/2  PAULSON AVENUE ","","","PITTSBURGH","PA","15206","31203","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140925-6148","148998","1237  OAKRIDGE STREET ","","","PITTSBURGH","PA","15226","31918","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20141215-7066","149000","434  BOGGS AVENUE ","","","PITTSBURGH","PA","15211","31915","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","41"
"HCE-20141223-7119","149001","1328  BELASCO AVENUE ","","","PITTSBURGH","PA","15216","31916","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","41"
"HCE-20141113-6783","149003","525  ARMANDALE STREET ","","","PITTSBURGH","PA","15212","32503","Community Environment","VACANT PROPERTY","0","NON EMERGENCY","41"
"HCE-20141230-7148","149093","5208  LANDING LANE ","","","MOON TOWNSHIP","PA","15108","54516","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20141230-7145","149095","1301  BREINING STREET ","","","PITTSBURGH","PA","15226","31918","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","41"
"HCE-20150204-2554","149097","28  RUTH STREET ","","","PITTSBURGH","PA","15211","31915","Complaint Housing","SINGLE FAMILY","0","NO HEAT","41"
"HCE-20150204-2553","149317","1256  BROOKLINE BOULEVARD ","","APT 5","PITTSBURGH","PA","15226","31918","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","41"
"HCE-20150623-4316","151383","1146  WOODS RUN AVENUE ","","","PITTSBURGH","PA","15212","32715","Complaint Housing","PROPERTY TYPE N/A","0","NO WATER","18"
"HCE-20150623-4305","151384","1144  WOODS RUN AVENUE ","","","PITTSBURGH","PA","15212","32715","Complaint Housing","PROPERTY TYPE N/A","0","NO WATER","18"
"HCE-20150616-4231","151417","138  RHINE PLACE ","","UNIT  2 C","PITTSBURGH","PA","15212","32620","Complaint Housing","MULTI FAMILY","41","NON EMERGENCY","88"
"HCE-20150410-3133","151708","1045  SILVERDALE STREET ","","","PITTSBURGH","PA","15221","31301","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150605-4075","151709","327  SEMPLE STREET ","","","PITTSBURGH","PA","15213","30405","Community Environment","MULTI FAMILY","2","NON EMERGENCY","88"
"HCE-20150714-4581","151713","325  MCKEE PLACE ","","","PITTSBURGH","PA","15213","30405","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","88"
"HCE-20150605-4074","151714","318  SEMPLE STREET ","","","PITTSBURGH","PA","15213","30405","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","88"
"HCE-20150529-3983","151715","7701  FRANKSTOWN AVENUE ","","","PITTSBURGH","PA","15208","31301","Community Environment","VACANT PROPERTY","0","NON EMERGENCY","88"
"HCE-20140804-4960","151716","1625  LINCOLN AVENUE ","","","PITTSBURGH","PA","15206","","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20150812-5146","153346","1402  FOURTH AVENUE ","","","CORAOPOLIS","PA","15108","54507","Community Environment","MULTI FAMILY","19","NON EMERGENCY","41"
"HCE-20150812-5153","153347","1402  PINE WAY ","","","CORAOPOLIS","PA","15108","54508","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","41"
"HCE-20150731-4982","153349","139  AMELIA STREET ","","","MCKEES ROCKS","PA","15136","55739","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","41"
"HCE-20150504-3371","153358","192  ARLA DRIVE ","","","GREEN TREE","PA","15220","54690","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","3"
"HCE-20150602-4010","153359","903  PLEASANT AVENUE ","","","PORT VUE","PA","15133","55003","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","62"
"HCE-20150512-3450","153362","4726  JUNIPER STREET ","","","PITTSBURGH","PA","15224","30802","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","3"
"HCE-20150522-3899","153363","427 S GRAHAM STREET ","","#1","PITTSBURGH","PA","15232","30709","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","3"
"HCE-20150731-4978","153370","1504  BEECH STREET ","","","NORTH BRADDOCK","PA","15104","55120","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150731-4976","153371","1502  BEECH STREET ","","","NORTH BRADDOCK","PA","15104","55120","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150817-5234","153373","521  SEDDON AVENUE ","","","NORTH BRADDOCK","PA","15104","55129","Complaint Housing","SINGLE FAMILY","0","OTHER","4"
"HCE-20150720-4718","153374","2546 S BRADDOCK AVENUE ","","","SWISSVALE","PA","15218","55151","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150721-4762","153375","7816  SAINT LAWRENCE AVENUE ","","","SWISSVALE","PA","15218","","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","4"
"HCE-20150908-5542","153422","2801  BEAVER STREET ","","","MC KEESPORT","PA","15132","55520","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","4"
"HCE-20150605-4073","153425","1609  LIBRARY AVENUE ","","","MCKEESPORT","PA","15132","55523","Complaint Housing","PROPERTY TYPE N/A","4","NON EMERGENCY","4"
"HCE-20150813-5189","153455","500  CARRIAGE CIRCLE ","","","PENNSBURY VILLAGE","PA","15205","54596","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","41"
"HCE-20150709-4519","153459","909  WEST STREET ","","2ND FL","HOMESTEAD","PA","15120","54838","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","4"
"HCE-20150810-5102","153466","842  PHINEAS STREET ","","","PITTSBURGH","PA","15212","32304","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","41"
"HCE-20150203-2542","153468","2254 1/2  WEBSTER AVENUE ","","FLOOR 2","PITTSBURGH","PA","15219","30501","Complaint Housing","MULTI FAMILY","2","NO HEAT","4"
"HCE-20150601-4004","153471","1608  ABRAHAM STREET ","","","MCKEESPORT","PA","15132","55513","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","4"
"HCE-20150629-4387","153490","76  PEARL DRIVE ","","","BRENTWOOD","PA","15227","54781","Complaint Housing","MULTI FAMILY","0","SEWAGE","46"
"HCE-20150722-4802","153500","1423  BROWNSVILLE ROAD ","","","PITTSBURGH","PA","15210","32901","Community Environment","MULTI FAMILY","4","NON EMERGENCY","46"
"HCE-20150528-3960","153528","1224  VINEMONT STREET ","","","PITTSBURGH","PA","15205","32811","Community Environment","PROPERTY TYPE N/A","0","NON EMERGENCY","41"
"HCE-20150825-5368","153529","3109  FREELAND STREET ","","APT# 6","MC KEESPORT","PA","15132","55512","Complaint Housing","MULTI FAMILY","5","SEWAGE","4"
"HCE-20150701-4443","153538","314  COMMERCE STREET ","","APT 3B","WILMERDING","PA","15148","55080","Complaint Housing","MULTI FAMILY","41","NON EMERGENCY","15"
"HCE-20150724-4863","153539","18  CONROY WAY ","","","TARENTUM","PA","15084","54035","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","1"
"HCE-20150918-5671","153540","17  CONROY WAY ","","","TARENTUM","PA","15084","54035","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","1"
"HCE-20140821-5272","147244","908  ISLAND AVENUE ","","","MCKEES ROCKS","PA","15136","55738","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","88"
"HCE-20140911-6043","147256","1039  STIEREN AVENUE ","","","BRACKENRIDGE","PA","15014","54020","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","1"
"HCE-20140717-4767","147302","219  BELLEAU STREET ","","","PITTSBURGH","PA","15214","32509","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140909-5965","147309","613  BOGGS AVENUE ","","APT# 3","PITTSBURGH","PA","15211","31915","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","41"
"HCE-20140820-5175","147310","1726  BRIGHTON ROAD ","","","PITTSBURGH","PA","15212","32503","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140623-3773","147311","908  CALIFORNIA AVENUE ","","","PITTSBURGH","PA","15212","32507","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140925-6148","147312","1237  OAKRIDGE STREET ","","","PITTSBURGH","PA","15226","31918","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140918-6117","147313","528  NATCHEZ STREET ","","","PITTSBURGH","PA","15211","31914","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140917-6071","147314","1447  BELASCO AVENUE ","","","PITTSBURGH","PA","15216","31916","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","41"
"HCE-20140403-3882","147315","3738  MERLE STREET ","","","PITTSBURGH","PA","15204","32807","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20141006-6310","147316","1869  CHESSLAND STREET ","","APT 5","PITTSBURGH","PA","15205","32811","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20141024-6570","147318","1037  JEROME STREET ","","","PITTSBURGH","PA","15220","32811","Complaint Housing","SINGLE FAMILY","0","NO HEAT","41"
"HCE-20140826-5809","147320","3343  MIDDLETOWN ROAD ","","APT 1","PITTSBURGH","PA","15204","32807","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20141005-6303","147321","2125  LOS ANGELES AVENUE ","","","PITTSBURGH","PA","15216","31920","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","41"
"HCE-20140923-6181","147787","64  E STREET ","","","STOWE TOWNSHIP","PA","15136","54621","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20141211-7046","148847","5807  HOBART STREET ","","APT. 1/2","PITTSBURGH","PA","15217","31408","Complaint Housing","MULTI FAMILY","2","NO HEAT","73"
"HCE-20141110-6763","148871","1439  MILLS STREET ","","","WILKINSBURG","PA","15221","","Complaint Housing","SINGLE FAMILY","0","SEWAGE","1"
"HCE-20141007-6347","148872","2402  LAKETON ROAD ","","","WILKINSBURG","PA","15221","55614","Complaint Housing","SINGLE FAMILY","1","NO HEAT","1"
"HCE-20141010-6394","148917","244  DUNSEITH STREET ","","","PITTSBURGH","PA","15213","30402","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","88"
"HCE-20140519-4385","148939","2812  RIVERVIEW AVENUE ","","APT#1","MC KEESPORT","PA","15132","55524","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","4"
"HCE-20141212-7054","149006","704  ORCHARD AVENUE ","","APT 305","AVALON","PA","15202","54315","Complaint Housing","MULTI FAMILY","19","NON EMERGENCY","18"
"HCE-20140716-4329","149011","3111  LANDIS STREET ","","APT #5","PITTSBURGH","PA","15204","32004","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","18"
"HCE-20150202-2539","149027","1712  LOWRIE STREET ","","APT 1","PITTSBURGH","PA","15212","32406","Complaint Housing","MULTI FAMILY","2","NO WATER","18"
"HCE-20140618-3838","149303","2918  JOHN STREET ","","","MUNHALL","PA","15120","54846","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","46"
"HCE-20141201-6964","149312","1913  WESTMONT AVENUE ","","","PITTSBURGH","PA","15210","32901","Complaint Housing","SINGLE FAMILY","0","RATS","46"
"HCE-20141230-7151","149316","3257  DAWSON STREET ","","","PITTSBURGH","PA","15213","30409","Community Environment","MULTI FAMILY","2","NON EMERGENCY","88"
"HCE-20140708-4686","149319","967  DAVIS AVENUE ","","","PITTSBURGH","PA","15212","32708","Complaint Housing","SINGLE FAMILY","1","NO WATER","88"
"HCE-20150812-5168","153244","6936  GREENWOOD STREET ","","","PITTSBURGH","PA","15206","31014","West Nile","SINGLE FAMILY","0","NON EMERGENCY","86"
"HCE-20150723-4842","153283","1073  WOODLOW STREET ","","APT # 09","PITTSBURGH","PA","15205","32814","Complaint Housing","MULTI FAMILY","39","NON EMERGENCY","41"
"HCE-20150805-5023","153284","1521  CRUCIBLE STREET ","","# 107","PITTSBURGH","PA","15205","32814","Complaint Housing","PROPERTY TYPE N/A","0","NON EMERGENCY","41"
"HCE-20150804-5003","153286","609  PENN AVENUE ","","APT# 707","PITTSBURGH","PA","15222","30201","Complaint Housing","MULTI FAMILY","40","NON EMERGENCY","41"
"HCE-20150908-5535","153317","5210  SECOND AVENUE ","","2ND FL","PITTSBURGH","PA","15207","31515","Complaint Housing","SINGLE FAMILY","0","SEWAGE","113"
"HCE-20150512-3469","153348","7321 1/2  FLEURY WAY ","","","PITTSBURGH","PA","15208","31303","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","88"
"HCE-20150902-5491","153354","8611  PERSHING STREET ","","","PITTSBURGH","PA","15235","31306","Complaint Housing","SINGLE FAMILY","0","NO WATER","88"
"HCE-20150602-4017","153360","111  WESTMORE DRIVE ","","","MARSHALL TOWNSHIP","PA","15090","54110","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","73"
"HCE-20150723-4847","153364","120  HERNDON STREET ","","","PITTSBURGH","PA","15220","32020","Community Environment","SINGLE FAMILY","0","NON EMERGENCY","18"
"HCE-20150522-3891","153385","2301  ECCLES STREET ","","","PITTSBURGH","PA","15210","31608","Complaint Housing","SINGLE FAMILY","0","NON EMERGENCY","2"
