HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8","12,429","3,462",.,.,"17,898",.,.,"13,485","1,594",.,.,"33,729",.,"5,872",.,"4,052","92,520"
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8","9,130",.,.,"21,756",.,.,.,.,"13,583",.,"2,038","52,601",.,.,.,.,"99,108"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","105,849",.,.,"10,613","91,003",.,.,.,.,.,.,"267,086",.,"4,562",.,"95,286","574,398"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18","98,701",.,.,"3,028","40,652",.,.,.,.,.,.,"227,527",.,.,.,"46,738","416,646"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","85,336",.,.,.,"39,443",603,.,.,.,.,.,"403,905",.,.,.,"123,209","652,495"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18","47,776",.,.,.,"29,535",.,.,.,.,.,.,"90,675",.,.,.,"40,628","208,615"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29","35,505",.,.,.,"4,712",.,.,.,.,.,.,"73,824",.,.,.,"14,128","128,170"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29","16,097",.,.,.,"5,653",.,.,.,.,.,.,"95,191",.,.,.,"8,500","125,440"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29","17,162",.,.,.,"9,092",.,.,.,.,.,.,"86,733",.,.,.,"26,069","139,056"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,"41,769",.,.,.,"9,371","51,140"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,513","17,513"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44","6,460",.,.,.,.,.,.,.,.,.,.,"28,441",.,.,.,"2,434","37,335"
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,"10,467",.,.,.,.,"10,467"
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,125","12,125"
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,727","9,727"
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,"20,132",.,.,.,.,"20,132"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45","4,963",.,.,.,.,.,.,.,.,.,.,"108,365",.,.,.,.,"113,328"
WA01W,"Manifestations of HIV or AIDS, with CC Score of 1+",.,.,.,.,"1,634",.,.,.,.,.,.,.,.,.,.,.,"1,634"
WA02Z,Disorders of Immunity without HIV or AIDS,.,"3,253",.,.,.,.,.,.,.,.,.,.,.,"1,506",.,.,"4,759"
WA03A,Septicaemia with CC Score 4+,"14,430","35,323","1,715","2,721","28,428",.,"12,537",.,"9,305","7,552",.,"25,017","3,257","74,124",.,"26,759","241,168"
WA03B,Septicaemia with CC Score 2-3,"89,887","104,269","72,412","48,680","140,247","46,513","32,321",.,"34,691","7,552",.,"64,928","17,508","55,164",.,"100,115","814,285"
WA03C,Septicaemia with CC Score 0-1,"359,411","427,844","409,256","68,226","289,198","161,222","42,729","3,578","27,378","29,131","15,758","197,576","5,700","154,460",.,"272,278","2,463,744"
WA04Z,Acute Febrile Illness with length of stay 4 days or less,"27,127","20,725","11,801","3,177","9,899","1,723","2,110",.,"3,382",.,"1,081","15,387","2,850","7,766",.,"14,392","121,419"
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more,"99,897","43,583","37,411","9,525","39,685","4,519","33,045",.,.,"10,789","2,138","10,050","4,072","13,724",.,"53,469","361,906"
WA06A,Other Viral Illness with CC Score 2+,"2,220","3,144",.,"4,989","4,575",.,"5,275",.,"9,621",.,"2,122","14,533",.,"1,004",.,.,"47,484"
WA06B,Other Viral Illness with CC Score 1,"16,736","10,165","7,403","2,721","14,265","5,770","6,858",.,"2,630",.,"11,632","12,372",.,"4,796",.,"13,638","108,987"
WA06C,Other Viral Illness with CC Score 0,"31,626","38,736","9,430","17,236","37,931","24,686","11,605",.,"11,649",.,"44,682","62,517",.,"17,073",.,"51,444","358,617"
WA07Z,Complex Infectious Diseases,"17,867","3,738",.,.,"2,628",.,"9,047",.,.,.,.,"22,812",.,.,.,.,"56,092"
WA08Z,Malaria,"2,630",.,.,.,.,"1,808",.,.,.,.,.,"24,384",.,.,.,.,"28,822"
WA09A,Other Non-Viral Infections with CC Score 3+,.,.,.,.,"3,921",.,.,.,"4,509",.,"2,748","29,388",.,.,.,"15,510","56,077"
WA09B,Other Non-Viral Infections with CC Score 1-2,"35,647","5,082","8,738","16,411","7,425",.,.,.,"15,031",.,"9,296","23,641",.,"17,698",.,"18,998","157,966"
WA09C,Other Non-Viral Infections with CC Score 0,"36,800","17,333","16,251","2,828","13,711","4,500",.,.,"20,603",.,"19,579","37,828",.,"6,026",.,"30,107","205,565"
WA10Z,Other Infections (Genito-Urinary Medicine),"2,357","1,550",.,.,.,.,.,.,.,.,.,"5,537",.,.,.,"1,632","11,076"
WA11A,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 4+",877,"2,033","3,547","3,175",.,"4,218",.,.,.,.,"7,023",.,"13,843",.,.,"6,969","41,686"
WA11B,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 2-3","11,867","24,027","6,030","9,072","14,394","4,622","3,165",.,"11,609","1,439","5,751","15,528",.,"9,039",.,"10,090","126,632"
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1","20,851","37,786","12,203","18,009","26,676","10,821","13,715",.,"6,668",.,"21,352","38,258",407,"13,997",.,"18,731","239,474"
WA12A,"Complications of Procedures, with CC Score 3+","35,515","37,071",.,"57,425","62,391","5,139",.,"18,436","3,758","7,552",.,"34,036","22,394","26,580",.,"31,028","341,324"
WA12B,"Complications of Procedures, with CC Score 2","94,555","32,467","35,693","13,275","43,246","40,396",.,"48,393","4,134","14,386",.,"45,545",.,"62,641",.,"38,943","473,672"
WA12C,"Complications of Procedures, with CC Score 1","91,449","57,808","45,238","39,872","97,096","33,202",.,"39,877","1,503",.,"3,265","182,511",.,"47,319",.,"95,163","734,304"
WA12D,"Complications of Procedures, with CC Score 0","148,171","248,267","52,165","96,661","223,758","27,737",.,"26,344","10,793",.,"38,749","228,424",.,"132,965",.,"216,397","1,450,431"
WA14A,Procedure Not Carried Out for Medical or Patient Reasons,"2,018",442,"6,053",573,"1,261",.,.,.,.,.,.,"4,471",.,647,.,"1,925","17,390"
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons,.,.,"1,415",573,712,.,.,.,.,.,.,"35,284",.,"1,149",.,"1,553","40,685"
WA15V,Respite Care with length of stay 4 days or less,.,.,.,.,.,.,.,.,.,.,734,.,.,.,.,"1,467","2,201"
WA16W,"Shock or Anaphylaxis, with CC Score of 1+",.,"3,579",.,.,654,"1,808",.,.,.,.,.,.,.,.,.,.,"6,040"
WA16Y,"Shock or Anaphylaxis, with CC Score of 0",877,"1,197",.,454,.,.,.,.,.,.,.,306,.,.,.,.,"2,833"
WA17A,Neoplasm Related Admission with CC Score 3+,"17,195","33,498","37,846",.,"27,034",.,"1,583",.,"5,637","11,868",.,.,"2,850",.,.,"18,693","156,203"
WA17B,Neoplasm Related Admission with CC Score 2,"66,714","27,698","40,415","13,427","19,092",.,"10,304",.,752,.,"1,439",.,.,.,.,"2,882","182,721"
WA17C,Neoplasm Related Admission with CC Score 1,"23,330","18,713","40,088",.,"7,161",.,.,.,"3,629",.,"4,003",.,.,.,.,"9,624","106,547"
WA17D,Neoplasm Related Admission with CC Score 0,"34,764","14,074","63,313","4,370","12,849","4,269",.,.,.,.,"6,472","8,116",.,.,.,"13,182","161,410"
WA18A,"Admission for Unexplained Symptoms with Interventions, with CC Score 2+","2,630","1,626","11,069","30,390","5,228","18,378",.,.,"1,439",.,.,"7,988",.,.,.,"3,755","82,504"
WA18B,"Admission for Unexplained Symptoms with Interventions, with CC Score 0-1","7,504","7,233","3,500","8,252","3,262","11,196",.,.,"3,693",.,"2,375","8,804",.,"1,370",.,"12,327","69,517"
WA18C,"Admission for Unexplained Symptoms without Interventions, with CC Score 5+","4,383",.,"4,226","30,390",.,.,.,.,.,"15,824",.,.,"26,872","24,103",.,"10,637","116,435"
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4","46,287","32,859","22,224","30,350","26,712","21,804",.,.,"18,926","34,885","3,359","8,095","58,630","35,523",.,"15,685","355,339"
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2","107,781","121,221","111,536","92,887","139,291","38,632","26,376",.,"35,341","20,859","33,219","65,319","22,394","102,303",.,"122,910","1,040,069"
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0","107,486","144,270","73,656","67,880","97,700","43,555","13,520",.,"18,304","6,473","18,065","63,294",.,"69,285",.,"66,007","789,495"
WA19Z,Abnormal Findings without Diagnosis,"15,902","24,333","36,655","17,191","30,074","9,622","2,110",.,"5,637","4,316","16,763","13,232","2,443","30,844",.,"17,392","226,512"
WA20Z,"Examination, Follow-Up or Special Screening","15,969","4,568","13,588","8,192","5,030",.,.,.,.,.,"1,081","4,460",.,"2,575",.,"6,639","62,101"
WA21Z,Other Procedures or Health Care Problems,.,.,"5,448",.,.,.,.,"1,137",.,.,.,"7,254",.,.,.,.,"13,839"
WA22A,"Other Specified Admissions or Counselling, with CC Score 4+","14,365","22,365","24,196","31,497","3,773","1,407",.,.,"29,800","116,523",.,"1,377","67,588","17,755",.,"43,519","374,166"
WA22B,"Other Specified Admissions or Counselling, with CC Score 2-3","126,371","32,925","137,000","75,654","87,904","37,372","23,211",.,"50,893","89,190","2,122","15,029","72,474","61,596",.,"164,166","975,907"
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1","203,201","163,842","156,860","30,931","86,330","58,812","24,266",.,"48,550","19,061","30,389","54,218","17,915","34,905",.,"257,084","1,186,363"
WA23A,"Falls without Specific Cause, with CC Score 4+",.,.,.,.,"4,350","7,385",.,.,"2,630","15,105",.,"1,377",.,.,.,.,"30,848"
WA23B,"Falls without Specific Cause, with CC Score 2-3",.,.,"1,933",.,"4,901","2,935",.,.,"6,329","3,956",.,.,.,.,.,"5,508","25,562"
WA23C,"Falls without Specific Cause, with CC Score 0-1","12,608",813,"8,263",.,"4,248","2,712",.,.,.,"5,754","2,122",716,.,"15,164",.,"20,248","72,649"
WA24A,Procedures on the Lymphatic System with CC Score 1+,"8,666",.,"21,210",.,"1,634",.,.,.,.,.,"14,982",.,.,"19,139",.,"4,288","69,919"
WA24B,Procedures on the Lymphatic System with CC Score 0,"2,006",.,"31,874",.,"4,613",.,.,.,.,.,.,"13,541",.,.,.,.,"52,034"
YQ01A,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,"20,549",.,.,.,.,"20,549"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"7,624",.,.,.,.,"7,624"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"22,077",.,.,.,.,"22,077"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,"112,023",.,.,.,.,"112,023"
YQ04A,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"17,217",.,.,.,.,"17,217"
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"11,001",.,.,.,.,"11,001"
YQ05A,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"22,109",.,.,.,.,"22,109"
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3","14,707",.,.,.,.,.,.,.,.,.,.,"24,045",.,.,.,.,"38,752"
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,"10,634",.,.,.,.,.,.,.,.,.,.,"16,935",.,.,.,.,"27,570"
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,"19,310",.,.,.,.,.,.,.,.,.,.,"29,995",.,.,.,.,"49,305"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,"14,707",.,.,.,.,.,.,.,.,.,.,"73,184",.,.,.,.,"87,891"
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,"9,707",.,.,.,.,"9,707"
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,"57,427",.,.,.,.,"57,427"
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"32,312",.,.,.,.,"32,312"
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+,.,.,.,.,.,.,.,.,.,.,.,"8,704",.,.,.,.,"8,704"
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,"37,050",.,.,.,.,"37,050"
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,"17,483",.,.,.,"14,845",.,.,.,.,.,.,"134,540",.,.,.,.,"166,867"
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,"24,461",.,.,.,"3,760","1,882",.,.,.,.,.,"202,786",.,.,.,.,"232,889"
YQ13B,Bypass to Tibial Arteries with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,"12,631",.,.,.,.,"12,631"
YQ20A,Amputation of Multiple Limbs with CC Score 10+,.,.,.,.,"28,713",.,.,.,.,.,.,"28,645",.,.,.,.,"57,358"
YQ20B,Amputation of Multiple Limbs with CC Score 0-9,"11,989",.,.,.,"12,735",.,.,.,.,.,.,"101,664",.,.,.,.,"126,387"
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9",.,.,.,.,.,.,.,.,.,.,.,"50,894",.,.,.,.,"50,894"
YQ22A,Amputation of Single Limb with CC Score 10+,"33,917",.,.,.,.,.,.,"19,797",.,.,.,"32,519",.,.,.,.,"86,233"
YQ22B,Amputation of Single Limb with CC Score 0-9,"98,617",.,.,.,"112,998",.,.,"15,580",.,.,.,"441,820",.,.,.,"3,355","672,370"
YQ23A,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+","13,260",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,260"
YQ23B,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,"11,613",.,.,.,.,"11,613"
YQ24A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,"9,997",.,.,.,.,"9,997"
YQ24B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,"75,658",.,.,.,.,"75,658"
YQ25A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,"17,456",.,.,.,.,"17,456"
YQ25B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,"11,653",.,.,.,.,"11,653"
YQ26A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+","7,423",.,.,.,.,.,.,"15,319",.,.,.,"72,942",.,.,.,"24,345","120,030"
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7","20,020",.,.,.,"59,897","2,563",.,.,.,.,.,"103,040",.,.,.,.,"185,521"
YQ26C,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4","17,021",.,.,"4,662","39,021",.,.,.,.,.,.,"64,790",.,.,.,.,"125,494"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,"6,523",.,.,.,"9,704",.,.,.,.,.,.,"52,310",.,.,.,.,"68,537"
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,"8,668",.,.,.,.,.,.,"204,705",.,.,.,.,"213,373"
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,"27,897",.,.,.,.,"27,897"
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4,"10,046",.,.,.,.,.,.,.,.,.,.,"28,537",.,.,.,"4,903","43,486"
YQ41Z,Open Operations on Other or Unspecified Blood Vessels,.,"4,113",.,"1,447",.,.,.,.,.,.,.,.,.,"3,283",.,"2,940","11,784"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures","3,196",.,"3,249",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,445"
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,"1,220",.,"4,536",.,.,.,.,.,.,.,.,.,.,.,"29,121","34,877"
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,"2,697","54,883","8,169","1,638",.,.,"4,885","12,587",.,"5,680","11,400","38,163",.,"6,422","146,525"
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,"15,635","33,887","19,126","5,897","18,393","8,492","11,078",.,"14,180","5,754",.,"44,163","15,065","8,034",.,"38,550","238,253"
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,"93,089","60,317","3,708","22,248","40,860","56,403","17,935","3,539","14,536","12,587","2,848","152,790","6,514","13,010",.,"41,979","542,364"
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,"70,720","62,662","42,100","22,694","77,699","9,687",.,"1,255","5,261","1,439","20,608","216,310","4,886","70,250",.,"15,630","621,201"
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,"27,783","23,109","13,009","1,814","20,797","10,662","2,638",.,.,.,"10,777","50,761",.,"6,818",.,"11,794","179,964"
YQ51A,Deep Vein Thrombosis with CC Score 12+,.,"8,539",.,.,.,.,.,.,"6,764",.,.,.,.,.,.,"7,162","22,465"
YQ51B,Deep Vein Thrombosis with CC Score 9-11,.,"29,271",.,.,"16,011","2,410","11,078",.,"4,756",.,.,"11,162",.,"17,073",.,"21,915","113,676"
YQ51C,Deep Vein Thrombosis with CC Score 6-8,"15,186","32,485","5,012","20,424","20,114","15,369","3,165",.,"9,146",.,"7,795","8,753",.,"5,021",.,"43,866","186,338"
YQ51D,Deep Vein Thrombosis with CC Score 3-5,"41,554","52,873","12,175","22,402","18,438","19,852","6,858",.,"20,668",.,"10,225","13,134",.,"10,913",.,"45,650","274,742"
YQ51E,Deep Vein Thrombosis with CC Score 0-2,"45,919","87,875","39,659","32,650","36,934","14,262",.,.,"6,388",.,"39,160","37,565",.,"1,004",.,"22,734","364,151"
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"28,577",.,.,.,.,"28,577"
YR02Z,Endovascular Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"31,676",.,.,.,.,"31,676"
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"312,086",.,.,.,.,"312,086"
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,"35,997",.,.,.,.,"35,997"
YR11A,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 9+,.,.,"11,518",.,.,.,.,.,.,.,.,"30,478",.,.,.,.,"41,997"
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,"12,281",.,.,.,.,.,.,.,.,"19,979",.,.,.,.,"32,260"
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5,.,.,"5,994",.,"2,941",.,.,.,.,.,.,"30,941",.,.,.,.,"39,876"
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,.,.,"3,566",.,"3,978",.,.,.,.,.,.,"9,875",.,.,.,.,"17,420"
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,"14,016",.,.,.,.,"14,016"
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,"82,980",.,.,.,.,"82,980"
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+",.,.,"9,283",.,.,.,.,.,.,.,.,"8,959",.,.,.,.,"18,242"
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,"12,104",.,.,.,.,"12,104"
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+",.,.,"5,197",.,.,.,.,.,.,.,.,"7,186",.,.,.,.,"12,384"
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",.,.,"6,464",.,.,.,.,.,.,.,.,"30,673",.,.,.,.,"37,137"
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2",.,.,.,.,"4,100",.,.,.,.,.,.,"32,736",.,.,.,.,"36,835"
YR20Z,Percutaneous Transluminal Embolisation of Aneurysm of Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,"113,430",.,.,.,"4,655","118,085"
YR21A,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 3+,.,.,"14,001",.,.,.,.,.,.,.,.,"14,109",.,.,.,"10,511","38,620"
YR21B,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 0-2,.,.,"4,212",.,"8,301",.,.,.,.,.,.,"10,815",.,.,.,.,"23,328"
YR22A,Inferior Vena Cava Filter Procedures with CC Score 7+,"4,902",.,"3,540",.,"15,106",.,.,.,.,.,.,"49,286",.,.,.,.,"72,834"
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6,.,.,"34,674",.,.,.,.,.,.,.,.,"20,852",.,.,.,.,"55,526"
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,"3,705",.,.,.,.,"3,705"
YR23A,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 5+",.,.,"7,744",.,"3,390",.,.,.,.,.,.,"32,165",.,.,.,.,"43,299"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4","1,378",.,.,.,.,.,.,.,.,.,.,"96,828",.,.,.,.,"98,206"
YR24B,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,"13,554",.,.,.,.,"13,554"
YR25Z,Arteriography,.,.,.,.,"7,376",.,.,.,.,.,.,.,.,.,.,.,"7,376"
YR26Z,Venography,.,813,.,.,.,.,.,.,.,.,.,.,.,.,.,.,813
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over","1,294",.,"3,544",.,.,"5,964",.,.,"2,541",.,.,.,.,.,.,.,"13,343"
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",.,.,"2,434",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,434"
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over","1,177",.,"5,628",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,805"
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,.,"1,394",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,394"
YZ01Z,Urological Imaging Interventions,"89,390","22,150","76,453",.,"2,098","6,959",.,.,.,.,"6,982","27,580",.,.,.,"37,001","268,615"
YZ02Z,Hepatobiliary Imaging Interventions,"73,816","25,802","66,336",.,"27,181",.,.,.,.,.,"9,936","359,115",.,"35,267",.,"78,726","676,179"
YZ04Z,Thoracic Imaging Interventions,.,.,"7,633",.,980,.,.,.,.,.,.,"1,813",.,.,.,.,"10,426"
