HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
SA09H,300,Other Red Blood Cell Disorders with CC Score 10-13,3,2,1,.,4,.,1,.,1,.,3,6,.,5,.,6,32
SA09H,320,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,3,.,.,.,.,.,1,1,.,.,.,.,5
SA09H,340,Other Red Blood Cell Disorders with CC Score 10-13,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09H,361,Other Red Blood Cell Disorders with CC Score 10-13,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,2,.,7,.,3,.,.,.,2,2,2,1,1,.,.,3,23
SA09J,100,Other Red Blood Cell Disorders with CC Score 6-9,.,1,.,1,4,1,.,.,.,.,.,1,.,.,.,1,9
SA09J,101,Other Red Blood Cell Disorders with CC Score 6-9,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09J,300,Other Red Blood Cell Disorders with CC Score 6-9,7,12,.,3,11,4,1,.,5,.,3,10,.,5,.,26,87
SA09J,301,Other Red Blood Cell Disorders with CC Score 6-9,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA09J,302,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA09J,303,Other Red Blood Cell Disorders with CC Score 6-9,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09J,320,Other Red Blood Cell Disorders with CC Score 6-9,.,1,2,2,.,.,.,.,.,.,2,1,.,.,.,.,8
SA09J,340,Other Red Blood Cell Disorders with CC Score 6-9,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,.,3
SA09J,370,Other Red Blood Cell Disorders with CC Score 6-9,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09J,430,Other Red Blood Cell Disorders with CC Score 6-9,2,1,6,.,.,.,.,.,1,.,.,3,.,.,.,1,14
SA09J,502,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA09J,800,Other Red Blood Cell Disorders with CC Score 6-9,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09J,823,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,3,8,2,.,.,.,.,.,1,.,1,.,.,15
SA09K,101,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,8,12,7,7,15,9,3,.,4,.,12,13,.,4,.,36,130
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA09K,302,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
SA09K,303,Other Red Blood Cell Disorders with CC Score 2-5,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA09K,320,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,4
SA09K,340,Other Red Blood Cell Disorders with CC Score 2-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09K,370,Other Red Blood Cell Disorders with CC Score 2-5,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA09K,430,Other Red Blood Cell Disorders with CC Score 2-5,4,.,1,.,1,.,.,.,.,.,1,.,1,1,.,1,10
SA09K,502,Other Red Blood Cell Disorders with CC Score 2-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09K,800,Other Red Blood Cell Disorders with CC Score 2-5,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA09K,823,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,5,1,.,.,.,.,.,.,.,.,.,.,3,9
SA09L,160,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,1,3,1,4,7,4,2,.,1,.,3,.,.,1,.,2,29
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,303,Other Red Blood Cell Disorders with CC Score 0-1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09L,430,Other Red Blood Cell Disorders with CC Score 0-1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09L,502,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,1,.,1,3
SA09L,823,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA11Z,301,Thalassaemia,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12G,300,Thrombocytopenia with CC Score 8+,.,.,.,.,2,.,.,.,.,.,.,2,.,.,.,3,7
SA12G,430,Thrombocytopenia with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA12H,300,Thrombocytopenia with CC Score 5-7,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,5,7
SA12H,303,Thrombocytopenia with CC Score 5-7,3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA12H,370,Thrombocytopenia with CC Score 5-7,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12H,823,Thrombocytopenia with CC Score 5-7,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA12J,300,Thrombocytopenia with CC Score 2-4,.,.,1,1,5,1,.,.,.,.,1,.,.,.,.,1,10
SA12J,303,Thrombocytopenia with CC Score 2-4,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA12J,370,Thrombocytopenia with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12J,800,Thrombocytopenia with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12J,823,Thrombocytopenia with CC Score 2-4,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA12K,100,Thrombocytopenia with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA12K,300,Thrombocytopenia with CC Score 0-1,2,1,.,.,1,2,.,.,.,.,.,.,.,1,.,2,9
SA12K,303,Thrombocytopenia with CC Score 0-1,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA12K,800,Thrombocytopenia with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12K,823,Thrombocytopenia with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,.,.,2,1,.,.,.,.,.,.,.,1,.,.,5
SA13A,101,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",2,.,2,.,3,.,5,.,.,.,.,1,.,5,.,5,23
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA13A,320,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,361,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,1,.,.,.,.,.,1,.,.,.,2,.,.,.,4
SA13A,501,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,1,.,2,2,1,.,.,.,.,.,6,.,.,.,1,13
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
SA13A,800,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA13B,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA13B,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA14Z,303,"Plasma Exchanges, 2 to 9",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA14Z,361,"Plasma Exchanges, 2 to 9",.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA14Z,370,"Plasma Exchanges, 2 to 9",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA14Z,400,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
SA14Z,420,"Plasma Exchanges, 2 to 9",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA16Z,303,"Plasma Exchanges, 20 or more",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17G,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA17G,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",1,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,4
SA17G,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA17G,823,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA17H,100,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA17H,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24G,303,Acute Lymphoblastic Leukaemia with CC Score 5+,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA24G,823,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA24H,300,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,1,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,8
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA25G,300,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA25G,303,Acute Myeloid Leukaemia with CC Score 12+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25G,823,Acute Myeloid Leukaemia with CC Score 12+,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA25H,300,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,2,.,.,.,1,.,.,.,.,.,.,.,3
SA25H,303,Acute Myeloid Leukaemia with CC Score 9-11,1,2,11,.,.,.,.,.,.,.,.,.,.,.,.,.,14
SA25H,823,Acute Myeloid Leukaemia with CC Score 9-11,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA25J,300,Acute Myeloid Leukaemia with CC Score 6-8,2,1,.,.,1,.,1,.,.,.,.,.,.,.,.,.,5
SA25J,303,Acute Myeloid Leukaemia with CC Score 6-8,3,2,27,.,.,.,.,.,.,.,.,.,.,.,.,.,32
SA25J,340,Acute Myeloid Leukaemia with CC Score 6-8,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25J,823,Acute Myeloid Leukaemia with CC Score 6-8,.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,6
SA25K,300,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,3
SA25K,303,Acute Myeloid Leukaemia with CC Score 4-5,.,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,13
SA25K,340,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA25K,430,Acute Myeloid Leukaemia with CC Score 4-5,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25K,823,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA25L,100,Acute Myeloid Leukaemia with CC Score 2-3,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA25L,300,Acute Myeloid Leukaemia with CC Score 2-3,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,4,6
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,2,1,12,.,.,.,.,.,.,.,.,.,.,.,.,.,15
SA25L,430,Acute Myeloid Leukaemia with CC Score 2-3,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA25L,823,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA25M,120,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA25M,300,Acute Myeloid Leukaemia with CC Score 0-1,.,.,.,1,2,1,.,.,.,.,.,.,.,.,.,.,4
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,1,1,15,.,.,.,.,.,.,.,.,.,.,.,.,.,17
SA26A,303,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA30A,300,Plasma Cell Disorders with CC Score 11+,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,1,3
SA30A,302,Plasma Cell Disorders with CC Score 11+,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA30A,303,Plasma Cell Disorders with CC Score 11+,1,3,8,.,.,.,.,.,.,.,.,.,.,.,.,.,12
SA30A,361,Plasma Cell Disorders with CC Score 11+,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA30A,823,Plasma Cell Disorders with CC Score 11+,.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,6
SA30B,300,Plasma Cell Disorders with CC Score 8-10,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2,4
SA30B,303,Plasma Cell Disorders with CC Score 8-10,2,1,14,.,.,.,.,.,.,.,.,.,.,.,.,.,17
SA30B,340,Plasma Cell Disorders with CC Score 8-10,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30B,361,Plasma Cell Disorders with CC Score 8-10,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA30C,300,Plasma Cell Disorders with CC Score 5-7,.,1,.,7,2,2,.,.,.,.,.,.,.,.,.,11,23
SA30C,303,Plasma Cell Disorders with CC Score 5-7,2,5,18,.,.,.,.,.,.,.,.,.,.,.,.,.,25
SA30C,800,Plasma Cell Disorders with CC Score 5-7,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
SA30D,300,Plasma Cell Disorders with CC Score 2-4,.,1,.,1,1,1,.,.,.,.,.,.,.,.,.,11,15
SA30D,303,Plasma Cell Disorders with CC Score 2-4,4,4,36,.,.,.,.,.,.,.,.,.,.,.,.,.,44
SA30D,320,Plasma Cell Disorders with CC Score 2-4,.,.,.,2,1,.,.,.,.,.,.,.,.,.,.,.,3
SA30D,361,Plasma Cell Disorders with CC Score 2-4,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30D,430,Plasma Cell Disorders with CC Score 2-4,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA30D,823,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,6
SA30E,100,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA30E,300,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,2,.,.,.,.,1,.,4,7
SA30E,303,Plasma Cell Disorders with CC Score 0-1,1,.,39,.,.,.,.,.,.,.,.,.,.,.,.,.,40
SA30E,430,Plasma Cell Disorders with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30E,800,Plasma Cell Disorders with CC Score 0-1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA30E,823,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA31A,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,3
SA31A,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31A,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31A,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31A,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
SA31B,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,2,.,.,1,.,.,.,2,.,.,.,.,.,.,5,10
SA31B,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",5,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,9
SA31B,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31B,340,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31B,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,2,4
SA31B,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
SA31C,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,3,.,1,.,1,.,.,.,.,.,3,.,.,.,12,20
SA31C,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",7,2,23,.,.,.,.,.,.,.,.,.,.,.,.,.,32
SA31C,400,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
SA31C,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",1,.,.,.,1,.,.,.,.,1,.,.,.,1,.,2,6
SA31C,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
SA31D,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,1,.,.,5,.,.,.,.,.,.,1,.,.,.,1,8
SA31D,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",1,2,.,.,.,.,.,.,.,.,.,.,.,1,.,10,14
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",5,3,28,.,.,.,.,.,.,.,.,.,.,.,.,.,36
SA31D,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31D,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA31D,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31D,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,3
SA31E,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31E,172,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31E,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,3,1,.,5,.,.,.,.,.,.,7,.,.,.,14,30
SA31E,301,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",9,10,31,.,.,.,.,.,.,.,.,.,.,.,.,.,50
SA31E,320,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,2
SA31E,340,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,2,6
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,6
SA31F,100,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,1,1,3,.,.,.,.,.,.,1,.,.,.,.,6
SA31F,101,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31F,120,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA31F,172,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
SA31F,300,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",3,.,.,2,.,1,.,.,.,.,.,3,.,.,.,5,14
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",8,9,53,.,.,.,.,.,.,.,.,.,.,.,.,.,70
SA31F,330,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31F,430,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA31F,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,7
SA32A,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,1,4
SA32A,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+",1,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA32B,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",.,1,.,3,.,.,.,.,.,.,.,.,.,.,.,3,7
SA32B,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",3,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
SA32B,430,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
SA32C,100,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA32C,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
SA32C,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA32C,340,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32D,300,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",1,1,.,1,.,1,.,.,.,.,.,.,.,.,.,2,6
SA32D,301,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",2,1,20,.,.,.,.,.,.,.,.,.,.,.,.,.,23
SA32D,800,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA32D,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,3
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA35A,370,Agranulocytosis with CC Score 13+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35B,300,Agranulocytosis with CC Score 9-12,1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,7,10
SA35B,303,Agranulocytosis with CC Score 9-12,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA35B,370,Agranulocytosis with CC Score 9-12,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
