HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
SB97Z,Same Day Chemotherapy Admission or Attendance,564,399,644,.,.,.,.,.,.,.,.,.,"1,147",.,.,.,.,643
UZ01Z,Data Invalid for Grouping,"1,569","4,757","3,070","1,451","2,158","5,307",.,"5,161",.,.,"14,118",403,"6,196",.,"3,041",.,"2,153","3,706"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,441,.,.,.,370,.,.,.,.,.,.,.,414,411
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,"5,263",.,.,.,.,"5,263"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,"1,521",.,.,.,.,"1,521"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,"2,651",.,.,.,.,"2,651"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","3,774",.,.,.,"4,326",.,.,.,.,.,.,.,"7,924",.,.,.,"2,131","3,689"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"5,239",.,.,.,.,"5,239"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"5,306",.,.,.,.,"5,306"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"8,654",.,.,.,.,"8,654"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,377","2,377"
WH01A,"Transplant Failure and Rejection, with Multiple Interventions",.,.,"6,400",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,893","8,146"
WH01B,"Transplant Failure and Rejection, with Single Intervention",.,.,"3,229",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,229"
WH01C,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,"2,252",.,.,452,.,.,.,.,.,.,.,.,.,.,.,"1,802"
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",753,.,"1,356",.,.,.,.,.,.,.,.,.,"1,374",.,.,.,.,"1,217"
WH04B,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"2,255",.,.,.,.,"2,255"
WH04C,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,.,.,.,.,"2,034",.,.,.,.,.,.,.,.,.,.,.,"2,034"
WH04E,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,291,.,.,.,.,434,.,369,.,.,.,.,382
WH05Z,Allergy or Adverse Allergic Reaction,446,.,452,"2,144",408,.,.,.,.,.,"1,058",.,.,.,808,.,364,811
WH06Z,Environmental Effects,"4,503",.,.,.,.,.,.,.,.,.,.,.,"3,299",.,.,.,.,"3,901"
WH07A,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,"2,589",.,.,.,.,"6,495",.,.,.,.,"5,336",.,.,.,"12,473","6,723"
WH07B,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","2,303",.,"7,450",.,"4,626","4,613",.,"16,031",.,.,.,.,"6,547",.,"4,650",.,.,"6,665"
WH07C,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444
WH07D,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1","3,524","2,829","4,592",960,"2,947",.,.,.,.,.,"2,470",.,"3,656",.,"4,687",.,"3,115","3,240"
WH07F,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3","1,394","3,110","1,495",.,"1,317",.,.,.,.,.,.,.,.,.,.,.,.,"1,570"
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",708,515,"1,303",854,"1,251","1,556",.,"1,699","1,110",.,.,.,"1,836",.,656,.,"1,339","1,215"
WH08A,Unspecified Pain with CC Score 1+,.,.,.,.,.,"2,863",.,"8,499",.,.,.,.,"7,738",.,.,.,.,"6,900"
WH08B,Unspecified Pain with CC Score 0,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
WH09A,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,302","6,302"
WH09B,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 3+",.,.,.,"6,795",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,795"
WH09C,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,560",.,.,.,.,"5,560"
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,"1,250",.,.,.,.,.,.,.,.,.,.,.,.,.,364,807
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,"1,604",.,.,.,.,.,.,.,"1,133",.,.,"2,002",.,"3,598",.,.,"1,988"
WH10B,Unspecified Oedema with CC Score 0-1,.,724,.,.,"1,718",.,.,.,740,.,321,.,.,.,.,.,.,845
WH13A,"Abnormal Findings without Diagnosis, with Interventions","1,628",.,.,"3,973",.,.,.,.,.,.,.,.,"1,583",.,.,.,.,"2,208"
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,961,.,.,.,.,.,.,.,.,.,401,.,.,.,.,625
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",697,667,"1,198",.,.,.,.,.,370,.,.,.,"2,117",.,.,.,.,838
WH14A,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+","2,976",.,"1,012",.,"7,793",.,.,.,.,.,.,.,.,.,.,.,.,"3,927"
WH14B,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,"2,735",.,.,"1,755",.,.,"6,126",.,"6,664",.,.,.,.,"4,003"
WH14C,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+","17,881",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,881"
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",577,.,"2,962",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,764"
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",655,.,650,"2,104","1,043",.,.,.,.,.,474,.,"1,144",.,"1,269",.,"3,272","1,326"
WH16A,"Observation or Counselling, with CC Score 1+",893,.,"1,370","4,675","1,591",.,.,"1,051",.,.,.,.,"3,717",.,"1,028",.,.,"1,699"
WH16B,"Observation or Counselling, with CC Score 0",446,"2,770",886,945,"1,698",.,515,.,.,.,474,.,946,.,"1,199",.,806,"1,048"
WH17A,Admission Related to Social Factors with Interventions,.,"1,604",.,.,.,.,.,"1,538",.,.,.,.,"4,031",.,.,.,.,"2,391"
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+","2,185",.,.,.,.,.,.,.,.,.,.,.,451,.,.,.,.,884
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",446,601,.,.,.,.,.,.,.,.,.,.,"2,381",.,.,.,.,895
WH18A,"Admission Related to the, Fitting, Adjustment or Management of Device, with Interventions","2,022",.,"2,476","1,186","2,372",.,.,.,.,.,.,.,"3,154",.,.,.,"1,392","2,074"
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",446,.,"1,203","1,372",.,.,.,"10,182",.,.,.,.,.,.,.,.,.,"1,874"
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons",528,475,602,655,485,407,.,601,.,.,545,403,802,.,656,.,519,594
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons",515,537,619,668,486,389,.,608,370,378,537,.,678,.,673,.,469,585
WH51Z,"Admission Related to Donation, of Organ or Tissue",.,.,"1,246",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,246"
WH52A,"Follow-Up Examination for Malignant Neoplasm, with Interventions","1,466",.,"1,632",.,"1,933",.,.,.,.,.,.,.,"2,693",.,.,.,"1,230","1,701"
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions","1,236",444,752,.,"1,868",.,.,.,.,.,.,.,"1,366",.,628,.,886,"1,095"
WH53A,"Follow-Up Examination for Other Conditions, with Interventions","1,748",952,"2,343","2,368","4,425",.,.,.,.,.,.,.,"2,898",.,.,.,"1,882","2,282"
WH53B,"Follow-Up Examination for Other Conditions, without Interventions",595,421,562,549,439,389,.,.,.,.,.,.,552,.,621,.,387,545
WH54A,Procedures on the Lymphatic System with CC Score 1+,"2,686",.,"2,713",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,902","2,747"
WH54B,Procedures on the Lymphatic System with CC Score 0,.,"8,820","5,360",.,"2,043",.,.,.,.,.,.,.,"2,820",.,.,.,"1,590","4,112"
WJ01A,Complex Infectious Diseases with Multiple Interventions,.,"7,729",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,729"
WJ01B,Complex Infectious Diseases with Single Intervention,.,.,922,.,.,.,.,.,.,.,.,.,.,.,.,.,.,922
WJ02B,Major Infectious Diseases with Single Intervention,.,.,.,.,.,.,.,.,.,.,.,.,"3,719",.,.,.,.,"3,719"
WJ02C,"Major Infectious Diseases without Interventions, with CC Score 6+",.,.,"12,195",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,195"
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2",446,.,"4,443",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,111"
WJ03B,"Standard Infectious Diseases with Single Intervention, with CC Score 4+",.,.,"1,711",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,711"
WJ03C,"Standard Infectious Diseases with Single Intervention, with CC Score 0-3",.,.,.,"1,714","1,541",.,.,.,.,.,.,.,.,.,.,.,.,"1,627"
WJ03D,"Standard Infectious Diseases without Interventions, with CC Score 7+",.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,679
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6","1,129",.,"1,390",.,"1,692",.,.,.,.,.,"2,130",.,.,.,.,.,.,"1,411"
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3",446,.,"1,379",.,.,904,.,.,.,.,.,.,"1,104",.,.,.,.,"1,157"
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1",595,399,"1,334",.,"1,757",.,.,.,.,.,"1,205",.,.,.,.,.,.,"1,090"
WJ04Z,Genito-Urinary Medicine (GUM) Infections,"1,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,384","2,421"
WJ05A,Septic Shock with CC Score 5+,.,.,992,.,.,.,.,.,.,.,.,.,.,.,.,.,.,992
WJ06E,"Sepsis with Single Intervention, with CC Score 5-8",.,.,"3,152",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,152"
WJ06F,"Sepsis with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,093","1,093"
WJ06G,"Sepsis without Interventions, with CC Score 9+",.,689,"1,352",.,.,.,.,.,.,.,.,.,405,.,.,.,.,"1,122"
WJ06H,"Sepsis without Interventions, with CC Score 5-8","1,397","1,324","1,181",.,"7,024",.,.,.,.,.,.,.,.,.,.,.,"1,238","1,388"
WJ06J,"Sepsis without Interventions, with CC Score 0-4","2,137","1,339","1,750",.,"2,571",872,.,.,.,.,"1,296",.,.,.,.,.,"1,912","1,581"
WJ07B,"Fever of Unknown Origin with Interventions, with CC Score 0-3",.,"1,961","3,282",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,621"
WJ07C,"Fever of Unknown Origin without Interventions, with CC Score 4+",.,"1,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,914","1,315"
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3",955,806,"1,910",549,.,.,.,.,.,.,"1,432",.,.,.,.,.,307,927
WJ10C,"HIV Disease with Single Intervention, with CC Score 0-4",.,.,"4,161",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,161"
WJ11Z,Other Disorders of Immunity,546,.,"1,592",.,.,.,.,.,.,.,.,.,"2,995",.,514,.,.,"1,706"
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms",.,.,.,.,.,.,.,.,.,.,.,.,"10,722",.,.,.,.,"10,722"
YA02A,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"17,395",.,.,.,.,"17,395"
YA02B,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"17,263",.,.,.,.,"17,263"
YA03C,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,"4,122",.,.,.,.,.,.,.,.,.,"8,077",.,.,.,.,"7,773"
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"16,527",.,.,.,.,"16,527"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"2,163",.,.,.,.,"2,163"
YA12Z,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,514
YD01Z,Percutaneous Ablation of Lesion of Respiratory Tract,.,.,.,.,.,.,.,.,.,.,.,.,"3,380",.,.,.,.,"3,380"
YD02Z,Percutaneous Biopsy of Lesion of Pleura,.,.,708,.,.,.,.,.,.,.,.,.,"1,112",.,.,.,.,910
YD03Z,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",446,351,"1,737",468,832,.,.,.,929,.,741,.,"2,103",.,530,.,"1,066",829
YD04Z,Percutaneous Drainage of Pleural Cavity,446,.,846,.,680,.,.,.,.,.,.,.,"1,002",.,514,.,997,814
YD05Z,Percutaneous Aspiration of Pleural Cavity,.,567,805,.,604,353,.,.,742,.,664,.,.,.,514,.,.,615
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,"4,214","2,045",.,816,.,.,.,.,.,.,.,"1,749",.,.,.,.,"1,928"
YF01B,"Radiological Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,760",.,.,.,.,"2,760"
YF02Z,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,"10,683",.,.,.,.,.,.,.,.,.,"3,299",.,.,.,.,"5,760"
YF03B,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4",.,.,"6,171",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,171"
YF04A,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"22,975",.,.,.,"11,047","17,011"
YF04B,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4","16,137",.,"2,963",.,"4,566",.,.,.,.,.,"5,381",.,.,.,.,.,.,"4,682"
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,889,"2,233",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,897"
YG01A,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"5,138",.,"4,892",.,.,.,.,"4,899"
YG01B,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"6,692",.,"4,344",.,.,.,.,"4,394"
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts","4,051",.,"7,301",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,134"
YG03A,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"10,104",.,.,.,.,"10,104"
YG03B,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3",.,.,"3,612",.,.,.,.,.,.,.,.,.,"9,199",.,.,.,"7,513","6,959"
YG04A,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"13,888",.,.,.,.,"13,888"
YG04B,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,"3,652",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,652"
YG05A,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 4+","2,675",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,675"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,.,.,"3,793",.,.,.,.,.,.,.,"4,297",.,.,.,.,"4,129"
YG06Z,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,499","2,499"
YG07A,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 3+","1,486",.,"3,340",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,546"
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","1,893",.,.,.,.,.,.,.,.,.,.,.,"4,274",.,.,.,.,"3,480"
YG10Z,Percutaneous Transvascular Biopsy of Lesion of Liver,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,763","1,991"
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",672,476,"3,134",742,"1,601","1,233",.,.,742,.,"3,370",.,"1,528",.,"4,782",.,926,"1,448"
YG11B,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"3,670",.,.,.,.,"3,670"
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",.,399,"2,186",.,.,.,.,.,.,.,.,.,.,.,.,.,.,995
YH01Z,"Percutaneous Vertebroplasty of, Three or More Levels of Spine",.,.,.,.,.,.,.,.,.,.,.,.,"7,176",.,.,.,.,"7,176"
YH03Z,Percutaneous Vertebroplasty of One Level of Spine,.,.,.,.,.,.,.,.,.,.,.,.,"5,788",.,.,.,.,"5,788"
YH10Z,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,439,.,.,.,.,.,.,.,"2,085",.,.,.,.,"1,262"
YH20Z,Percutaneous Ablation of Lesion of Bone,.,.,.,.,.,.,.,"2,218",.,.,.,.,.,.,.,.,.,"2,218"
YH30Z,Image Guided Aspiration of Joint,"1,389",401,.,.,812,.,.,"1,262",.,.,.,.,.,.,.,.,.,"1,130"
YH31Z,Image Guided Biopsy of Lesion of Bone,"1,893",.,"1,552",549,349,.,.,"1,694",.,.,.,.,"1,789",.,.,.,.,"1,460"
YH32Z,"Image Guided Biopsy of, Lesion of Muscle or Connective Tissue",.,.,.,.,690,.,.,"1,924",.,.,.,.,"2,368",.,.,.,"1,890","2,051"
YJ02Z,Unilateral Core Needle Biopsy of Lesion of Breast,.,"1,402","1,496",.,"1,411",.,.,.,.,.,.,.,.,.,.,.,"1,131","1,423"
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,"1,587","1,631","1,535",.,"1,902",.,.,.,.,.,.,.,"4,304",.,.,.,"1,211","1,633"
YJ10Z,Wire Guided Biopsy of Lesion of Breast,"2,375","1,283","1,976",.,"1,686",.,.,.,.,.,.,.,.,.,.,.,"2,055","1,960"
YJ11Z,"Drainage of Lesion of Breast, including Associated Lymph Nodes",.,"1,566",.,.,"1,026",.,.,.,.,.,.,.,.,.,"2,392",.,.,"1,623"
YL02Z,"Percutaneous, Microwave or Radiofrequency Ablation, of Lesion of Kidney",.,.,623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,623
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,661",.,"1,124",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,723","1,248"
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,430",.,"1,607","1,740",830,.,.,.,.,.,.,.,.,.,.,.,"1,428","1,523"
YL12Z,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy","1,410",.,"1,210",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,336","1,258"
YL20A,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",551,338,884,.,"1,408",452,.,.,.,.,.,.,.,.,.,.,621,661
YL20B,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,449",.,.,.,.,"1,449"
YQ01B,"Multiple or Revisional, Open Repair of, Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"17,408",.,.,.,.,"17,408"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,"2,687",.,"6,260",.,.,.,.,"5,367"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,"8,102",.,.,.,.,"8,102"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,"7,979",.,.,.,.,.,.,.,.,.,.,.,"7,954",.,.,.,.,"7,955"
YQ04A,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"9,613",.,.,.,.,"9,613"
YQ04B,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"9,295",.,.,.,.,"9,295"
YQ05A,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,"5,005",.,"5,326",.,.,.,.,.,.,.,"9,161",.,.,.,.,"7,979"
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,"7,497",.,.,.,.,.,.,.,.,.,"5,776",.,.,.,.,"6,793"
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,.,"9,027",.,.,.,.,"9,027"
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,"7,881",.,.,.,.,"7,881"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"8,272",.,.,.,.,"8,272"
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,"7,386",.,.,.,.,"7,386"
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"8,126",.,.,.,.,"8,126"
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,.,"6,945",.,.,.,.,"6,945"
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,"8,390",.,.,.,"7,166",.,.,.,.,.,.,.,"7,838",.,.,.,.,"7,858"
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,"7,366",.,.,.,"7,136",.,.,.,.,.,.,.,"7,132",.,.,.,.,"7,152"
YQ13B,Bypass to Tibial Arteries with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,.,"11,264",.,.,.,.,"11,264"
YQ14Z,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins","2,375","1,599",.,"1,682","1,696",.,.,.,.,.,.,.,"2,517",.,"3,177",.,.,"2,239"
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins,"2,375",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,407",.,.,"2,633"
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins,"2,375","1,819",.,"1,146","1,774","1,885",.,.,.,.,.,.,"2,292",.,"3,136",.,.,"2,264"
YQ20B,Amputation of Multiple Limbs with CC Score 0-9,"11,782",.,.,.,.,.,.,.,.,.,.,.,"9,649",.,.,.,.,"10,005"
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9",.,.,.,.,"4,650",.,.,.,.,.,.,.,"14,484",.,.,.,.,"12,025"
YQ22A,Amputation of Single Limb with CC Score 10+,"15,799",.,.,.,"5,089",.,.,.,.,.,.,.,"13,446",.,.,.,.,"12,445"
YQ22B,Amputation of Single Limb with CC Score 0-9,"10,848",.,.,.,"6,004",.,.,"11,142",.,.,.,.,"7,726",.,"13,936",.,"1,299","8,046"
YQ23A,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,.,"8,422",.,.,.,.,"8,422"
YQ23B,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7",.,.,.,.,.,.,.,"5,044",.,.,.,.,"3,962",.,.,.,.,"4,052"
YQ24B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,.,"10,835",.,.,.,.,"10,835"
YQ25B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,.,"3,794",.,.,.,.,"3,794"
YQ26A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,.,.,.,"14,018",.,.,.,.,"3,909",.,.,.,.,"5,464"
YQ26B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7","6,433",.,.,.,"1,283",.,.,.,.,.,.,.,"4,679",.,.,.,"1,496","4,587"
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4","3,660",.,.,.,"1,978",.,.,"3,210",.,.,.,.,"3,591",.,.,.,"2,646","3,327"
YQ30Z,"Multiple Open Procedures, on Carotid Artery or Blood Vessels of Upper Limbs",.,.,.,.,.,.,.,.,.,.,.,.,"8,653",.,.,.,.,"8,653"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,"7,559",.,.,.,"3,482",.,.,.,.,.,.,.,"5,226",.,.,.,.,"5,247"
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,"6,220",.,.,.,"3,156",.,.,.,.,.,.,.,"4,987",.,.,.,.,"4,895"
YQ32A,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"7,165",.,.,.,.,"7,165"
