Ward,BlockLot,MAPBLOCKLO,latitude,longitude,StreetNumber,StreetName,Neighborhood,LandUse,LandArea,SaleCode,SALEDESCRIPTION2
26,46B132,46-B-132,40.4710076733675,-80.0098770670411,2935,CHARLES N,PERRY SOUTH,TYPE:RAZED,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B137,46-B-137,40.4710363586759,-80.0103204959089,23,LEGION,PERRY SOUTH,,1802,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B179,46-B-179,40.4713929227199,-80.0091969562841,2615,PERRYSVILLE,PERRY SOUTH,2 STY BRK HSE & SHOP,893,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B191,46-B-191,40.471403464133,-80.0102279000574,14,ELLZEY,PERRY SOUTH,,1875,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B244,46-B-244,40.4715647528457,-80.0112256834088,2635,ELLIS,PERRY SOUTH,,3750,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B251,46-B-251,40.4720462780959,-80.0113850633709,2649,ELLIS,PERRY SOUTH,,3700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46B252,46-B-252,40.4721137646565,-80.0114152771229,2649,ELLIS,PERRY SOUTH,,3700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46C215,46-C-215,40.4712652411686,-80.0062078216544,2584,MAGNET,PERRY SOUTH,,6800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46C219,46-C-219,40.4711681546813,-80.0064801103041,18,MAGNET,PERRY SOUTH,,1122,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E 45,46-E-45,40.4695701716491,-80.0138865801922,2718,CHARLES N,PERRY CENTRAL,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E198,46-E-198,40.4674711443487,-80.0130622595031,238,CHESTER,PERRY SOUTH,,6840,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E208,46-E-208,40.4676285486771,-80.0124028352888,221,MAYWOOD,PERRY SOUTH,,34020,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E222,46-E-222,40.4684791492465,-80.0132699611827,154,KENWOOD,PERRY SOUTH,,900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E246,46-E-246,40.4680118150974,-80.0120898726481,124,MAYWOOD,PERRY SOUTH,,5157,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E273,46-E-273,40.4686125290633,-80.0123246714122,136,W  MCINTYRE,PERRY SOUTH,,2280,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46E276,46-E-276,40.4686689912717,-80.0120140206641,126,W MCINTYRE,PERRY SOUTH,30X80,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46F 56,46-F-56,40.4695817008477,-80.0086712705005,2501,PERRYSVILLE,PERRY SOUTH,,2604,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G 46,46-G-46,40.4681118401525,-80.0075078192785,2400,OSGOOD,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G 61,46-G-61,40.4686901460082,-80.0066249157751,2413,HAZELTON,PERRY SOUTH,,2100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G 63,46-G-63,40.4685565386183,-80.0066201201475,2409,HAZELTON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G 66,46-G-66,40.4683429583844,-80.0065537191452,2403,HAZELTON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G 67,46-G-67,40.4682914984127,-80.0065339684996,2401,HAZELTON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G120,46-G-120,40.467871433291,-80.0064497592844,2335,HAZELTON,PERRY SOUTH,,6171,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G216,46-G-216,40.4681776856133,-80.0056405628628,411,"BURGESS, E",PERRY SOUTH,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G217,46-G-217,40.4681624739094,-80.0057229517672,409,BURGESS E,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G218,46-G-218,40.4681461826858,-80.0058103837459,407,BURGESS E,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G223,46-G-223,40.4685134766156,-80.0059675806201,399,BURGESS E,PERRY SOUTH,,15000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G230,46-G-230,40.4685727234464,-80.005673224924,416,BURGESS E,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G231,46-G-231,40.468583458575,-80.0055820205986,418,BURGESS E,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G243,46-G-243,40.4688295432852,-80.0060992742748,305,MCINTYRE,PERRY SOUTH,,3800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G247,46-G-247,40.4690850106677,-80.0062274517032,2420,HAZELTON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G259,46-G-259,40.469168575172,-80.005820694096,2427,LYZELL,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G260,46-G-260,40.469233647614,-80.0058356837084,2425,LYZELL,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46G264,46-G-264,40.4694601250778,-80.0059145536945,2421,LYZELL,PERRY SOUTH,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H  8,46-H-8,40.4693893121694,-79.9995290606786,2331,BESSIE,SPRING HILL-CITY VIEW,,1200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 12,46-H-12,40.4691845984993,-79.9996722839294,2329,BESSIE,SPRING HILL-CITY VIEW,,4032,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 23,46-H-23,40.4686694823363,-79.9997220086486,2306,HEIN,SPRING HILL-CITY VIEW,,888,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 45,46-H-45,40.4687775744607,-80.0002112943023,2308,GERSHON,SPRING HILL-CITY VIEW,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 47,46-H-47,40.4686363155504,-80.0001036270942,810,DAMAS,SPRING HILL-CITY VIEW,,6790,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 51,46-H-51,40.4685546844757,-79.9999721279025,812,LUELLA,SPRING HILL-CITY VIEW,,2046,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46H 57,46-H-57,40.4682789781214,-79.9995682588649,822,ADAMS,SPRING HILL-CITY VIEW,,2736,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 17,46-J-17,40.4670910388529,-80.0154060296429,416,CHESTER,PERRY SOUTH,,2700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 19,46-J-19,40.4670522425374,-80.0154965886771,418,CHESTER,PERRY SOUTH,,4590,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 24,46-J-24,40.4668150512783,-80.0158781730035,506,CHESTER,PERRY SOUTH,,1838,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 25,46-J-25,40.4668496212224,-80.0159775167836,508,CHESTER,PERRY SOUTH,,3125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 30,46-J-30,40.4662502085856,-80.0160929838814,523,CHESTER,PERRY SOUTH,,15300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 32,46-J-32,40.4664195117801,-80.0159068078227,519,CHESTER,PERRY SOUTH,,2425,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 65,46-J-65,40.4662954286881,-80.0156817895999,516,RUSSELL,PERRY SOUTH,,7700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 85,46-J-85,40.4662344047759,-80.0150939084737,5,RUSSELL,PERRY SOUTH,,1500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 90,46-J-90,40.4664631628753,-80.0147384526692,2315,HOLYOKE,PERRY SOUTH,,2014,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 91,46-J-91,40.4663993087452,-80.0147168280159,2313,HOLYOKE,PERRY SOUTH,,2285,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J 92,46-J-92,40.4663307372809,-80.0146894716494,2311,HOLYOKE,PERRY SOUTH,,2600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J105,46-J-105,40.4659343917723,-80.0150533649119,414,BURGESS,PERRY SOUTH,,3100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J107,46-J-107,40.4658665334642,-80.0151842830783,416,BURGESS,PERRY SOUTH,,6000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J127,46-J-127,40.4654027396637,-80.015322897076,511,"BURGESS, E",PERRY SOUTH,,5160,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J129,46-J-129,40.4654942461107,-80.0150977352209,417 19,BURGESS,PERRY SOUTH,,6400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J132,46-J-132,40.4655879724331,-80.0148890981914,415,BURGESS,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J134,46-J-134,40.4656433467019,-80.0147729061461,411,BURGESS,PERRY SOUTH,,1747,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J135,46-J-135,40.4656861678706,-80.0146901518916,409,BURGESS,PERRY SOUTH,,1588,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J138,46-J-138,40.465774295081,-80.0144979016428,2245,HOLYOKE,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J209,46-J-209,40.4649154924016,-80.0129769632515,2205,WILSON,PERRY SOUTH,,3350,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J210,46-J-210,40.4649808963476,-80.0130393145627,2207,WILSON,PERRY SOUTH,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J212,46-J-212,40.465102458397,-80.0130824762082,2213,WILSON,PERRY SOUTH,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J219,46-J-219,40.4655796911076,-80.0132716536126,2229,WILSON,PERRY SOUTH,,3400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J264,46-J-264,40.4670677620228,-80.0141814614935,314,ELSDON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J267,46-J-267,40.4671113117789,-80.0139618447769,315,CHESTER,PERRY SOUTH,,100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J311,46-J-311,40.4662406841895,-80.0119699017849,202,CUTLER,PERRY SOUTH,,2905,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J316,46-J-316,40.4661613357032,-80.0122708503965,212,CUTLER,PERRY SOUTH,,1701,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J324,46-J-324,40.4662372181177,-80.0128406227852,2244,WILSON,PERRY SOUTH,,2718,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J325,46-J-325,40.4661650289801,-80.0128146591775,2242,WILSON,PERRY SOUTH,,2860,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J337,46-J-337,40.4654506527633,-80.0125687225296,2218,WILSON,PERRY SOUTH,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J362,46-J-362,40.4658778980964,-80.0120944073066,2237,PERRYSVILLE,PERRY SOUTH,,10998,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J371,46-J-371,40.4653959641186,-80.0120715080661,2221,PERRYSVILLE,PERRY SOUTH,,5500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46J373,46-J-373,40.4652646378611,-80.0120278471464,2217,PERRYSVILLE,PERRY SOUTH,,9600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46K 51,46-K-51,40.4665685340632,-80.0114508549044,2307,PERRYSVILLE,PERRY SOUTH,,995,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46K 56,46-K-56,40.4663351902762,-80.0117538061659,2303,PERRYSVILLE,PERRY SOUTH,,2469,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46K 57,46-K-57,40.466282577059,-80.0118187797621,2301,PERRYSVILLE,PERRY SOUTH,,3364,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46K193,46-K-193,40.4656942894712,-80.0080037314907,299,LAFAYETTE,PERRY SOUTH,,540,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46K300,46-K-300,40.4671415423101,-80.00875077224,2331,MAPLE,PERRY SOUTH,2 1/2 STY BRK VEN HSE,4370,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46M 14,46-M-14,40.4653090197733,-80.003033857567,2155,HAZELTON,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,46N230,46-N-230,40.4648889447811,-80.0124092179407,2200,WILSON,PERRY SOUTH,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47A171,47-A-171,40.471081292162,-79.9963304196249,1118,SHREVE,SPRING HILL-CITY VIEW,,4375,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47A181,47-A-181,40.4710994602427,-79.9953806098374,1126,DAMAS,SPRING HILL-CITY VIEW,,9825,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47C248,47-C-248,40.4711479041161,-79.9878438526532,33,SCHUBERT,SPRING HILL-CITY VIEW,,4900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E 63,47-E-63,40.4685460644414,-79.9993511557206,2305,BESSIE,SPRING HILL-CITY VIEW,,8820,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E 76,47-E-76,40.468229410779,-79.9994691965367,826,LUELLA,SPRING HILL-CITY VIEW,,1375,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E 77,47-E-77,40.4681614244639,-79.9993319613562,828,DAMAS,SPRING HILL-CITY VIEW,,2150,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E 87,47-E-87,40.4684905592021,-79.9985594813914,906,DAMAS,SPRING HILL-CITY VIEW,,2325,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E150,47-E-150,40.4679509546831,-79.9988614502941,58,LUELLA,SPRING HILL-CITY VIEW,,1408,Approved - package,APPROVED FOR SALE AS A DEVELOPMENT
26,47E152,47-E-152,40.4677915977178,-79.9987544352477,57,ROYAL,SPRING HILL-CITY VIEW,,1100,Approved - package,APPROVED FOR SALE AS A DEVELOPMENT
26,47E154,47-E-154,40.4679172620264,-79.9989522593738,56,LUELLA,SPRING HILL-CITY VIEW,,2816,Approved - package,APPROVED FOR SALE AS A DEVELOPMENT
26,47E260,47-E-260,40.4680062885109,-79.99771972754,78,ROYAL,SPRING HILL-CITY VIEW,,2966,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E261,47-E-261,40.4679475180438,-79.9977466053011,76,ROYAL,SPRING HILL-CITY VIEW,,2250,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E264,47-E-264,40.4678356250931,-79.9978667789219,72,ROYAL,SPRING HILL-CITY VIEW,,4500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E266,47-E-266,40.4677551910281,-79.9979545450547,68,ROYAL,SPRING HILL-CITY VIEW,,4500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E307,47-E-307,40.4683463204497,-79.9967999264363,1027,DAMAS,SPRING HILL-CITY VIEW,,1000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47E346,47-E-346,40.4679249462017,-79.9963558642796,2133,LAPPE,SPRING HILL-CITY VIEW,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47F155,47-F-155,40.4695147876419,-79.9920593184688,1337,ROMANHOFF,SPRING HILL-CITY VIEW,,49400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47H166,47-H-166,40.4676346059579,-79.9851455978169,1803,DAMAS,SPRING GARDEN,,1680,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J 82,47-J-82,40.46693514292,-79.9981117016445,29,BLY,SPRING HILL-CITY VIEW,,2576,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J 86,47-J-86,40.4669953291343,-79.9982639870377,24 30,BLY,SPRING HILL-CITY VIEW,,4300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J 90,47-J-90,40.4666745193672,-79.9985382397256,10,BRAHM,SPRING HILL-CITY VIEW,,1600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J126,47-J-126,40.4662135913538,-79.9987276879158,151,BRAHM,SPRING HILL-CITY VIEW,,6816,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J135,47-J-135,40.4667333296072,-79.9982031054728,171,BRAHM,SPRING HILL-CITY VIEW,,1760,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J141,47-J-141,40.4668403570352,-79.9976828881448,131,BRAHM,SPRING HILL-CITY VIEW,,1975,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J150,47-J-150,40.4670082955199,-79.9969080440499,192,LIST,SPRING HILL-CITY VIEW,,2300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J172,47-J-172,40.4667265280586,-79.9966575478479,1016,BUENTE,SPRING HILL-CITY VIEW,,3403,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J188,47-J-188,40.4658511545804,-79.998337433865,148,BRAHM,SPRING HILL-CITY VIEW,,3381,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J191,47-J-191,40.4657038003846,-79.9984078275808,142,BRAHM,SPRING HILL-CITY VIEW,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J193,47-J-193,40.4655048295801,-79.9979588558107,117,BRAHM,SPRING HILL-CITY VIEW,,5480,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J215,47-J-215,40.4657483308335,-79.9980790726771,125,DAMAS,SPRING HILL-CITY VIEW,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J217,47-J-217,40.465853820349,-79.9980841841427,129 33,OVERBECK,SPRING HILL-CITY VIEW,,3886,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47J224,47-J-224,40.4661233294181,-79.9976251217411,134,OVERBECK,SPRING HILL-CITY VIEW,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47K108,47-K-108,40.4659127524832,-79.9944373970913,48,WOESSNER,SPRING HILL-CITY VIEW,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,47K109,47-K-109,40.4659216175323,-79.9945244663364,50,WOESSNER,SPRING HILL-CITY VIEW,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,76S 47,76-S-47,40.4731726619415,-80.0168865632456,16,MATSON,PERRY SOUTH,,7612,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,76S 48,76-S-48,40.4730364938805,-80.0168810580573,14,MATSON,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,76S 50,76-S-50,40.4729553644758,-80.0168787976365,12,MATSON,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,76S 56,76-S-56,40.4727629164142,-80.016870043763,610,MATSON,PERRY SOUTH,,10000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,76S 74,76-S-74,40.4730563003998,-80.0164308903982,12,MATSON,PERRY SOUTH,,17612,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77B195,77-B-195,40.4809763321747,-80.01005868805,124 -126,WATSON,PERRY NORTH,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77F 24,77-F-24,40.4780520119447,-80.0118069517712,3118,PERRYSVILLE,PERRY NORTH,,3450,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77F114,77-F-114,40.4792077053072,-80.0094404307962,69,WATSON,PERRY NORTH,,4231,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77F252,77-F-252,40.477268923977,-80.0109648970601,3034,VIOLA,PERRY NORTH,,3407,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77J266,77-J-266,40.476134932678,-80.0150428141681,3202,MARSHALL,PERRY NORTH,,553,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77K122,77-K-122,40.4763284351063,-80.0093499983687,403,MILROY,PERRY NORTH,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77K129,77-K-129,40.4761192108582,-80.0099231094468,313,MILROY,PERRY NORTH,,5100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77K131,77-K-131,40.4761021052786,-80.0100506218549,305,MILROY,PERRY NORTH,,10000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77K151,77-K-151,40.4759651070412,-80.0116762635058,9,MILROY,PERRY NORTH,,443,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77N168,77-N-168,40.4736057871357,-80.0127840449089,252,MAYFIELD,PERRY NORTH,,15500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77N190,77-N-190,40.4730512040549,-80.0121612652527,2717,SHELTON,PERRY SOUTH,,514,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77N239,77-N-239,40.4732830742624,-80.0131802014773,2707,LELAND,PERRY SOUTH,,5535,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 55,77-P-55,40.4742387017958,-80.008262639877,2826,SHERLOCK,PERRY SOUTH,,6000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 58,77-P-58,40.4741088823341,-80.0082619229175,2820,SHERLOCK,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 65,77-P-65,40.4737213898066,-80.0082492940332,2824,SHERLOCK,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 67,77-P-67,40.4736348078504,-80.008253100612,2802,SHERLOCK,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 70,77-P-70,40.4733985382412,-80.0082433341902,2724,SHERLOCK,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 71,77-P-71,40.4733337662336,-80.0082458174291,2722,SHERLOCK,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 79,77-P-79,40.4729243598744,-80.0082324017707,2710,SHERLOCK,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P 96,77-P-96,40.4724283313801,-80.0086239956544,2645,MAPLE,PERRY SOUTH,,4418,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P107,77-P-107,40.4729933496703,-80.0087123095923,2711,SHERLOCK,PERRY SOUTH,,4600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P109,77-P-109,40.4731024912005,-80.0087210110927,2715,SHERLOCK,PERRY SOUTH,,4600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P110,77-P-110,40.4731838739254,-80.008717542947,2717,SHERLOCK,PERRY SOUTH,,2300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P144,77-P-144,40.4738347979075,-80.0091493578025,2810,VETERAN,PERRY SOUTH,,2300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P145,77-P-145,40.4737837198718,-80.008965493799,2808,VETERAN,PERRY SOUTH,,4700,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P162,77-P-162,40.4727886632182,-80.0091169965295,2704,VETERAN,PERRY SOUTH,,2300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P166,77-P-166,40.4725613405589,-80.0091279584519,2658,VETERAN,PERRY SOUTH,,2906,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P237,77-P-237,40.4727505122144,-80.0100151829489,2702,PERRYSVILLE,PERRY SOUTH,,4088,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P281,77-P-281,40.4739743774621,-80.010845050803,2817,PERRYSVILLE,PERRY SOUTH,,4650,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P287,77-P-287,40.4740670371856,-80.0110395952711,217,KENNEDY,PERRY SOUTH,DEMO 2-03-2012,3375,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P315,77-P-315,40.4723933183092,-80.0109346497155,2652,ELLIS,PERRY SOUTH,,1181,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P344,77-P-344,40.4723546291414,-80.0114819942989,2659,ELLIS,PERRY SOUTH,,3450,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P366,77-P-366,40.4736456967868,-80.0115066452061,228,MAYFIELD,PERRY SOUTH,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77P368,77-P-368,40.4736522538542,-80.0113700155105,226,MAYFIELD,PERRY SOUTH,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R  5,77-R-5,40.47406230054,-80.007771922728,2819,HAZELTON,PERRY SOUTH,,4000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 25,77-R-25,40.4729387763433,-80.0077586934715,2710,GOSHEN,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 27,77-R-27,40.4728316918817,-80.0077719756349,2704,GOSHEN,PERRY SOUTH,,1900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 28,77-R-28,40.4727451187128,-80.0077795308179,2700,GOSHEN,PERRY SOUTH,,3482,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 34,77-R-34,40.4722476209173,-80.0072735230272,2618,HAZELTON,PERRY SOUTH,,2875,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 35,77-R-35,40.4723174152373,-80.0072918519446,2620,HAZELTON,PERRY SOUTH,,2875,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 51,77-R-51,40.4729502353929,-80.0072777255325,2708,HAZELTON,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 52,77-R-52,40.4730036193652,-80.0072725208822,2710,HAZELTON,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77R 53,77-R-53,40.4730569225426,-80.0072806365437,2714,HAZELTON,PERRY SOUTH,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,77S164,77-S-164,40.4734745207738,-80.0021947264006,213,ESSEN,SPRING HILL-CITY VIEW,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,78F103,78-F-103,40.4774928609901,-79.9930145393077,3201,SPRING GARDEN,SPRING GARDEN,,1 AC,Approved for Sale,USE IN ACCORDANCE WITH ZONING
26,78L174,78-L-174,40.4748044015337,-79.9887486273644,2711,SPRING GARDEN,SPRING GARDEN,,8480,Approved for Sale,USE IN ACCORDANCE WITH ZONING
