HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,DaisyHill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
PW20A,421,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PW20B,100,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PW20B,180,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PW20B,300,Paediatric Fever of Unknown Origin with CC Score 1-2,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
PW20B,320,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PW20B,350,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PW20B,420,Paediatric Fever of Unknown Origin with CC Score 1-2,16,7,.,1,10,2,.,.,.,.,.,2,9,.,.,.,13,60
PW20C,100,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PW20C,300,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PW20C,350,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PW20C,420,Paediatric Fever of Unknown Origin with CC Score 0,14,9,.,1,14,3,.,.,.,.,.,5,9,.,2,.,13,70
PX01B,420,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
PX01C,420,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX01D,420,Paediatric Congenital Nervous System Conditions with CC Score 0,.,1,.,.,1,.,.,.,.,.,.,.,.,.,2,.,2,6
PX02A,420,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX02B,140,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 1-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX02B,420,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 1-2",.,1,.,1,.,1,.,.,.,.,.,.,.,.,1,.,.,4
PX02C,420,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
PX04A,300,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX04A,420,Paediatric Congenital Spinal Conditions with CC Score 1+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX04B,420,Paediatric Congenital Spinal Conditions with CC Score 0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
PX05A,110,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
PX05A,420,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX05B,420,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5
PX05C,110,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
PX05C,420,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,67,.,.,1,.,.,.,.,.,.,.,.,.,2,.,1,71
PX05C,501,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX06B,420,Paediatric Congenital Skin Conditions with CC Score 0,.,4,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,6
PX07A,420,Paediatric Congenital Renal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX07C,420,Paediatric Congenital Renal Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX08B,420,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 1",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
PX08C,100,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PX08C,420,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",.,11,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,12
PX09B,420,Paediatric Congenital Mental Health Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX09C,420,Paediatric Congenital Mental Health Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX10A,130,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX10B,110,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX10B,120,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX10B,130,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PX10B,420,Paediatric Congenital Other Conditions with CC Score 0,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
PX10B,502,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PX22A,100,Paediatric Chest Pain with CC Score 1+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX22A,300,Paediatric Chest Pain with CC Score 1+,3,.,.,1,3,1,.,.,.,.,.,.,2,.,1,.,1,12
PX22A,302,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
PX22A,320,Paediatric Chest Pain with CC Score 1+,1,1,.,.,.,.,.,.,.,.,.,.,2,.,.,10,1,15
PX22A,340,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,2,.,1,.,.,.,.,3
PX22A,420,Paediatric Chest Pain with CC Score 1+,7,2,.,1,.,.,.,.,.,.,.,.,1,.,3,.,2,16
PX22A,502,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX22B,100,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX22B,180,Paediatric Chest Pain with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,6
PX22B,300,Paediatric Chest Pain with CC Score 0,4,.,.,.,.,.,.,.,.,.,4,.,.,.,1,.,1,10
PX22B,320,Paediatric Chest Pain with CC Score 0,4,7,.,.,.,.,.,.,.,.,3,.,.,.,.,23,.,37
PX22B,420,Paediatric Chest Pain with CC Score 0,16,6,.,4,1,1,.,.,.,.,.,3,.,.,6,.,5,42
PX29A,100,Paediatric Abdominal Pain with CC Score 3+,5,.,.,.,4,3,.,.,.,.,.,.,2,.,.,.,2,16
PX29A,171,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX29A,300,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
PX29A,420,Paediatric Abdominal Pain with CC Score 3+,1,3,.,.,3,.,.,.,.,.,.,1,1,.,.,.,1,10
PX29B,100,Paediatric Abdominal Pain with CC Score 1-2,71,13,.,8,46,20,.,.,.,.,.,.,34,.,4,.,9,205
PX29B,101,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX29B,120,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX29B,171,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,21,.,.,.,.,21
PX29B,180,Paediatric Abdominal Pain with CC Score 1-2,.,1,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,3
PX29B,300,Paediatric Abdominal Pain with CC Score 1-2,.,1,1,1,.,.,.,.,2,.,.,.,6,.,1,.,3,15
PX29B,302,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
PX29B,340,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
PX29B,420,Paediatric Abdominal Pain with CC Score 1-2,6,7,.,3,6,3,.,.,.,.,.,1,5,.,.,.,6,37
PX29B,501,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX29B,502,Paediatric Abdominal Pain with CC Score 1-2,.,.,2,.,.,2,.,.,.,.,.,.,.,.,.,.,1,5
PX29C,100,Paediatric Abdominal Pain with CC Score 0,97,71,.,38,67,26,.,.,.,.,.,.,79,.,53,.,12,443
PX29C,101,Paediatric Abdominal Pain with CC Score 0,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,1,3
PX29C,171,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,41,.,.,.,.,41
PX29C,180,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
PX29C,300,Paediatric Abdominal Pain with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,11,.,1,.,.,13
PX29C,350,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX29C,420,Paediatric Abdominal Pain with CC Score 0,7,15,.,6,3,3,.,.,.,.,.,3,5,.,8,.,8,58
PX29C,501,Paediatric Abdominal Pain with CC Score 0,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4
PX29C,502,Paediatric Abdominal Pain with CC Score 0,1,3,.,.,.,.,.,.,.,.,.,.,.,.,2,.,3,9
PX30A,301,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX30A,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,1,.,.,.,4,.,.,.,.,.,.,.,1,.,.,.,1,7
PX30B,300,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX30B,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,2,4,.,.,.,.,.,.,.,.,.,2,2,.,1,.,1,12
PX30C,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,8,4,.,6,5,1,.,.,.,.,.,7,1,.,2,.,14,48
PX50A,180,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+",.,2,.,.,4,.,.,.,.,.,3,.,5,.,.,.,.,14
PX50A,300,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+",2,14,.,3,7,4,.,.,1,.,5,.,10,.,2,.,16,64
PX50A,340,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+",.,2,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,3
PX50A,420,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+",2,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,2,8
PX50B,100,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX50B,180,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,20,.,.,13,.,.,.,.,.,7,.,100,.,.,.,.,140
PX50B,300,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",26,30,.,2,28,14,.,.,9,.,24,.,43,.,18,.,45,239
PX50B,301,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX50B,302,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
PX50B,340,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,5,2,.,.,.,.,.,.,.,7,.,.,.,.,.,.,14
PX50B,361,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX50B,420,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",15,11,.,5,12,7,.,.,.,.,.,.,21,.,8,.,6,85
PX50B,430,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,3
PX50C,100,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX50C,120,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX50C,180,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,23,.,.,6,.,.,.,.,.,7,.,114,.,.,.,.,150
PX50C,300,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",14,22,.,.,7,5,.,.,3,.,9,.,16,.,2,.,12,90
PX50C,302,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,3
PX50C,320,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2
PX50C,340,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,4
PX50C,420,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",41,57,.,21,21,10,.,.,.,.,.,.,79,.,19,.,67,315
PX50C,430,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,4,.,.,.,.,.,.,.,.,2,.,.,.,1,.,.,7
PX54Z,420,"Paediatric, Convalescent or Other Relief Care",2,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
PX55Z,420,Paediatric Respite Care,7,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,8
PX56A,100,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX56A,300,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,4,.,.,1,.,.,.,1,.,.,.,2,.,2,.,1,11
PX56A,320,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX56A,350,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX56A,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",14,2,.,1,1,3,.,.,.,.,.,1,13,.,2,.,1,38
PX56B,100,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PX56B,180,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
PX56B,300,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX56B,350,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX56B,400,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX56B,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",30,16,.,4,2,3,.,.,.,.,.,6,21,.,4,.,10,96
PX57A,100,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX57A,300,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX57A,320,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX57A,350,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX57A,420,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",2,.,.,.,.,.,.,.,.,.,.,3,1,.,.,.,1,7
PX57B,100,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",1,.,.,1,1,.,.,.,.,.,.,.,.,.,1,.,1,5
PX57B,101,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX57B,110,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
PX57B,120,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",5,1,.,.,5,.,.,.,.,.,.,.,5,.,.,.,3,19
PX57B,171,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX57B,180,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX57B,300,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
PX57B,420,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",9,43,.,1,1,2,.,.,.,.,.,10,6,.,1,.,20,93
PX57B,502,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PX57C,100,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",3,3,.,1,2,1,.,.,.,.,.,.,.,.,.,.,.,10
PX57C,101,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PX57C,110,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX57C,120,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",28,17,.,.,63,.,.,.,.,.,.,.,22,.,.,.,11,141
PX57C,160,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX57C,171,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX57C,300,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",2,2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,5
PX57C,350,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX57C,420,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",27,250,.,19,10,7,.,.,.,.,.,30,9,.,7,.,170,529
PX57C,501,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PX57C,502,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA01G,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA01G,361,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA01H,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,1,2,.,2,.,.,.,.,.,1,.,4,.,.,.,2,12
SA01H,302,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA01H,430,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA01H,823,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA01J,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",1,.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,2,5
SA01K,300,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,.,.,3,1,.,.,.,.,.,.,2,.,.,.,3,9
SA02G,300,Coagulation Defect with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
SA02G,303,Coagulation Defect with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02H,300,Coagulation Defect with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
SA02H,303,Coagulation Defect with CC Score 2-4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02J,100,Coagulation Defect with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02J,300,Coagulation Defect with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA02J,303,Coagulation Defect with CC Score 0-1,1,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12
SA02J,340,Coagulation Defect with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02J,823,Coagulation Defect with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03G,300,Haemolytic Anaemia with CC Score 3+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03G,303,Haemolytic Anaemia with CC Score 3+,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA03G,320,Haemolytic Anaemia with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03G,430,Haemolytic Anaemia with CC Score 3+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03H,300,Haemolytic Anaemia with CC Score 0-2,2,.,1,.,.,.,.,.,.,.,1,.,.,.,.,.,1,5
SA03H,303,Haemolytic Anaemia with CC Score 0-2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA03H,340,Haemolytic Anaemia with CC Score 0-2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA03H,430,Haemolytic Anaemia with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA04G,300,Iron Deficiency Anaemia with CC Score 14+,.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
SA04H,100,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04H,300,Iron Deficiency Anaemia with CC Score 10-13,2,2,1,.,1,.,.,.,.,.,1,.,.,.,1,.,7,15
SA04H,340,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA04H,430,Iron Deficiency Anaemia with CC Score 10-13,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
SA04J,100,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
SA04J,101,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA04J,300,Iron Deficiency Anaemia with CC Score 6-9,24,4,.,.,3,1,.,.,1,.,6,.,17,.,2,.,7,65
SA04J,320,Iron Deficiency Anaemia with CC Score 6-9,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04J,340,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
SA04J,430,Iron Deficiency Anaemia with CC Score 6-9,.,4,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1,6
SA04K,100,Iron Deficiency Anaemia with CC Score 2-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
SA04K,110,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA04K,160,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA04K,300,Iron Deficiency Anaemia with CC Score 2-5,58,21,6,8,8,5,.,.,5,.,15,.,53,.,10,.,25,214
SA04K,301,Iron Deficiency Anaemia with CC Score 2-5,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA04K,302,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,.,7
SA04K,303,Iron Deficiency Anaemia with CC Score 2-5,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04K,320,Iron Deficiency Anaemia with CC Score 2-5,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA04K,340,Iron Deficiency Anaemia with CC Score 2-5,.,5,1,.,.,.,.,.,.,.,5,.,.,.,.,.,.,11
SA04K,361,Iron Deficiency Anaemia with CC Score 2-5,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
SA04K,430,Iron Deficiency Anaemia with CC Score 2-5,2,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
SA04L,100,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,4
SA04L,101,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA04L,180,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04L,300,Iron Deficiency Anaemia with CC Score 0-1,40,4,5,4,10,4,.,.,1,.,10,.,29,.,7,.,18,132
SA04L,301,Iron Deficiency Anaemia with CC Score 0-1,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA04L,302,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
