HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
SA33Z,Diagnostic Bone Marrow Extraction,564,399,676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,543
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,"1,121",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,121"
SA35A,Agranulocytosis with CC Score 13+,.,.,.,.,.,.,.,.,.,.,361,.,.,.,.,.,.,361
SA35B,Agranulocytosis with CC Score 9-12,.,.,713,.,.,.,.,.,.,.,.,.,.,.,.,.,364,451
SA35C,Agranulocytosis with CC Score 5-8,.,400,638,.,.,.,.,.,.,.,.,.,369,.,.,.,364,404
SA35D,Agranulocytosis with CC Score 2-4,506,401,713,468,.,291,.,.,.,.,.,.,366,.,514,.,364,455
SA35E,Agranulocytosis with CC Score 0-1,493,400,713,.,376,.,.,.,.,.,.,.,394,.,514,.,364,450
SB97Z,Same Day Chemotherapy Admission or Attendance,564,399,689,.,376,.,.,.,.,.,.,.,.,.,.,.,.,597
UZ01Z,Data Invalid for Grouping,536,545,525,826,565,445,.,638,.,.,"1,522",.,598,.,747,.,407,550
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",525,387,626,535,781,405,.,.,742,.,273,.,358,440,656,.,503,466
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions",501,381,.,604,617,389,515,.,.,378,283,.,439,.,514,.,416,480
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",474,380,515,522,439,368,.,.,370,.,341,.,445,.,585,.,372,422
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",421,381,465,.,444,291,.,616,.,.,342,.,402,.,656,.,374,406
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8","2,699",570,"2,332",549,"1,858","2,009",.,.,.,.,.,.,"3,347",.,.,.,"1,700","1,927"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,430,.,.,.,.,.,.,.,.,.,.,"3,742",.,.,.,.,"1,258"
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8","1,389",.,.,508,"3,762",.,.,.,.,.,.,.,"2,817",.,.,.,"1,524","1,963"
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8",.,.,.,.,.,.,.,.,929,.,.,.,.,.,514,.,"1,347","1,034"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18",.,367,.,.,"3,065",.,.,.,.,.,.,.,"3,638",.,.,.,"1,773","2,555"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,"2,569",.,.,.,.,.,.,.,"6,237",.,.,.,"2,821","3,353"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18","2,252",.,.,.,"4,907",.,.,.,.,.,.,.,"3,814",.,.,.,.,"4,158"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"4,887",.,.,.,"1,721","2,513"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,719",.,"1,054","1,887"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,951","1,951"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29",.,.,.,.,.,.,.,.,.,.,.,.,"7,319",.,.,.,"1,430","5,846"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29",.,.,.,.,"7,429",.,.,.,.,.,.,.,"7,787",.,.,.,.,"7,715"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44",.,.,.,.,"2,505",.,.,.,.,.,.,.,.,.,.,.,.,"2,505"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45",.,.,.,.,.,.,.,.,.,.,.,.,"23,915",.,.,.,.,"23,915"
WH01C,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",546,.,682,.,376,452,.,.,.,.,.,.,390,.,.,.,377,474
WH02Z,Toxic Effect of Contact with Venomous Animal,446,367,.,468,584,291,.,.,370,.,223,.,280,.,.,.,.,390
WH03A,Toxic Effect of Other Substance with CC Score 2+,446,.,429,.,376,.,.,.,.,.,.,.,.,.,612,.,.,514
WH03B,Toxic Effect of Other Substance with CC Score 0-1,446,381,.,468,614,309,.,.,370,.,323,.,357,.,514,.,375,407
WH04B,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,433,.,.,.,.,.,.,.,.,.,.,.,.,.,.,433
WH04C,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",446,.,"1,826",.,.,291,.,.,.,.,396,.,.,.,.,.,.,957
WH04D,"Poisoning Diagnosis without Interventions, with CC Score 2+",446,387,445,469,546,315,515,.,370,.,339,.,369,.,514,.,364,410
WH04E,"Poisoning Diagnosis without Interventions, with CC Score 0-1",447,383,430,462,541,320,515,.,384,.,323,.,321,.,523,498,366,387
WH05Z,Allergy or Adverse Allergic Reaction,451,386,614,469,701,351,515,.,370,.,322,.,310,.,514,.,364,381
WH06Z,Environmental Effects,446,376,.,.,751,303,.,.,.,.,340,.,315,.,514,498,364,377
WH07B,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,300","1,300"
WH07C,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,444,.,549,"1,196",.,.,.,.,.,.,.,.,.,.,.,.,730
WH07D,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1",.,444,"2,211",903,.,836,.,.,.,.,.,.,"1,622",.,.,.,"1,464","1,332"
WH07E,"Infections or Other Complications of Procedures, without Interventions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
WH07F,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3",462,572,.,.,414,.,.,.,.,.,327,.,364,.,550,.,425,445
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",496,462,537,615,462,375,.,616,.,.,381,.,480,.,621,498,469,484
WH08A,Unspecified Pain with CC Score 1+,446,.,440,.,395,.,.,.,.,.,.,.,426,.,.,.,364,420
WH08B,Unspecified Pain with CC Score 0,446,401,.,468,376,.,.,.,.,.,352,.,427,.,514,498,.,432
WH09D,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 6+",446,.,.,.,.,.,.,.,370,.,.,.,.,.,.,.,.,395
WH09E,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 4-5",.,.,521,474,376,.,.,.,.,.,.,.,374,.,514,.,364,424
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",446,371,518,468,407,291,515,.,370,378,362,.,416,.,528,.,362,416
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",444,380,506,467,414,320,515,.,370,.,347,.,400,.,533,498,364,405
WH10A,Unspecified Oedema with CC Score 2+,446,367,515,.,.,.,.,.,.,.,.,.,.,.,.,.,364,431
WH10B,Unspecified Oedema with CC Score 0-1,446,384,473,470,584,.,.,.,370,.,344,.,399,.,514,498,364,442
WH11A,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 2+",546,401,.,.,.,.,.,.,.,.,.,.,366,.,.,.,364,417
WH11B,"Hypothermia, Frostbite or Other Effects of Reduced Temperature, with CC Score 0-1",.,374,.,.,376,291,.,.,.,.,.,.,354,.,661,.,364,380
WH12A,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 2+",.,367,.,.,"1,000",.,.,.,.,.,344,.,.,.,.,.,.,571
WH12B,"Signs or Symptoms, Involving Appearance or Behaviour, with CC Score 0-1",438,369,.,.,792,.,.,.,.,.,.,.,366,.,559,.,364,440
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",470,387,495,.,376,291,.,.,370,.,337,.,376,.,514,.,366,393
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",451,383,545,470,408,291,515,.,370,.,333,.,373,.,526,498,372,402
WH14C,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+",446,373,596,.,.,.,.,.,.,.,.,.,.,.,.,.,364,409
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",446,498,713,.,439,389,.,.,.,.,344,.,.,.,514,.,364,445
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",446,.,.,.,.,.,.,.,.,.,.,.,420,.,.,.,714,598
WH16A,"Observation or Counselling, with CC Score 1+",.,347,459,474,521,.,515,.,370,.,344,.,374,.,514,.,384,436
WH16B,"Observation or Counselling, with CC Score 0",428,390,582,846,566,471,.,.,370,.,223,.,300,.,625,498,445,483
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+",451,379,524,514,376,291,515,.,370,.,337,.,373,.,527,498,361,417
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",451,382,562,468,472,402,.,.,370,.,340,.,395,.,514,498,361,421
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",446,.,682,.,.,.,.,.,.,.,.,.,393,.,.,.,443,555
WH50A,"Procedure Not Carried Out, for Medical or Patient Reasons",526,462,595,779,659,818,.,.,.,.,460,.,786,.,.,.,486,579
WH50B,"Procedure Not Carried Out, for Other or Unspecified Reasons",507,654,538,688,630,711,.,616,.,.,344,.,591,.,514,498,516,570
WH51Z,"Admission Related to Donation, of Organ or Tissue",.,.,676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,676
WH52B,"Follow-Up Examination for Malignant Neoplasm, without Interventions",.,.,569,.,.,.,.,.,.,.,.,.,410,.,.,.,.,490
WH53B,"Follow-Up Examination for Other Conditions, without Interventions",534,.,624,.,797,.,.,.,.,.,.,.,.,.,656,.,.,583
WJ01C,"Complex Infectious Diseases without Interventions, with CC Score 6+",.,.,441,.,.,.,.,.,.,.,.,.,594,.,.,.,.,492
WJ01D,"Complex Infectious Diseases without Interventions, with CC Score 3-5",.,401,.,.,.,291,.,.,.,.,.,.,366,.,514,.,.,394
WJ01E,"Complex Infectious Diseases without Interventions, with CC Score 0-2",.,.,.,468,376,.,.,.,.,.,.,.,366,.,.,.,.,381
WJ02C,"Major Infectious Diseases without Interventions, with CC Score 6+",.,387,.,.,.,.,.,.,.,.,.,.,483,.,514,.,.,443
WJ02D,"Major Infectious Diseases without Interventions, with CC Score 3-5",.,384,429,.,.,.,.,.,.,.,.,.,366,.,514,.,364,404
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2",.,401,429,.,376,.,.,.,.,.,.,.,468,.,514,.,.,432
WJ03B,"Standard Infectious Diseases with Single Intervention, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,"1,073",.,.,.,.,.,.,"1,073"
WJ03D,"Standard Infectious Diseases without Interventions, with CC Score 7+",446,.,.,.,.,420,.,.,370,.,.,.,390,.,514,.,364,406
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6",453,383,619,.,465,331,515,.,370,.,327,.,369,.,514,.,364,413
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3",463,384,585,468,380,389,515,.,370,.,378,.,388,.,514,.,364,412
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1",460,399,472,470,404,299,621,.,370,.,346,.,359,.,541,498,385,392
WJ04Z,Genito-Urinary Medicine (GUM) Infections,.,827,549,.,797,.,.,.,.,.,344,.,366,.,.,.,.,577
WJ05A,Septic Shock with CC Score 5+,.,.,676,.,376,.,.,.,.,.,.,.,.,.,.,.,364,448
WJ05B,Septic Shock with CC Score 0-4,446,367,.,.,376,291,.,.,.,.,.,.,.,.,514,.,.,381
WJ06E,"Sepsis with Single Intervention, with CC Score 5-8",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
WJ06G,"Sepsis without Interventions, with CC Score 9+",446,380,517,.,376,291,.,.,.,.,340,.,375,.,.,.,364,386
WJ06H,"Sepsis without Interventions, with CC Score 5-8",447,382,572,508,383,310,.,.,545,.,333,.,378,.,586,.,363,397
WJ06J,"Sepsis without Interventions, with CC Score 0-4",461,460,585,483,383,377,515,580,.,.,354,.,384,.,531,.,364,414
WJ07C,"Fever of Unknown Origin without Interventions, with CC Score 4+",446,392,593,468,389,.,.,.,.,.,344,.,366,.,.,.,364,418
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3",479,385,571,720,387,693,.,.,370,.,365,.,403,.,609,498,376,423
WJ11Z,Other Disorders of Immunity,446,401,.,.,.,.,.,.,.,.,.,.,366,.,.,.,.,418
YA02A,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"10,419",.,.,.,.,"10,419"
YA02B,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"16,507",.,.,.,.,"16,507"
YA03B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"8,890",.,.,.,.,"8,890"
YA03C,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,"7,797",.,.,.,.,"7,797"
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"19,401",.,.,.,.,"19,401"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"1,924",.,.,.,.,"1,924"
YA12Z,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"3,090",.,.,.,.,"3,090"
YD03Z,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum",.,351,.,.,.,.,.,.,.,.,.,.,"1,681",.,.,.,"1,076","1,028"
YD04Z,Percutaneous Drainage of Pleural Cavity,446,367,818,468,438,.,.,.,866,.,656,.,879,.,514,.,854,686
YD05Z,Percutaneous Aspiration of Pleural Cavity,446,421,810,468,792,558,.,.,742,.,687,.,676,.,514,.,839,622
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over",.,483,.,.,"1,000",.,.,.,.,.,.,.,"1,761",.,.,.,997,"1,365"
YF02Z,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"2,474",.,.,.,.,"2,474"
YF04A,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+",.,444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,630,.,514,.,.,572
YG01A,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"3,268",.,.,.,.,"3,268"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3",.,.,"2,083",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,083"
YG06Z,Percutaneous Drainage of Hepatobiliary System,.,.,.,.,.,.,.,.,.,.,.,.,"1,644",.,.,.,.,"1,644"
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","1,893",.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,"1,387"
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over",446,409,.,549,.,"1,334",.,.,.,.,.,.,"3,004",.,514,.,.,667
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures",446,.,.,.,.,.,.,.,.,.,.,.,824,.,.,.,.,572
YH10Z,Image Guided Biopsy of Extradural Spinal Lesion,.,.,.,.,.,.,.,"1,797",.,.,.,.,.,.,.,.,.,"1,797"
YH30Z,Image Guided Aspiration of Joint,867,387,433,.,703,548,.,666,"1,046",.,394,.,425,.,.,.,"1,312",647
YH31Z,Image Guided Biopsy of Lesion of Bone,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
YJ02Z,Unilateral Core Needle Biopsy of Lesion of Breast,.,.,.,.,439,.,.,.,.,.,.,.,.,.,.,.,.,439
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes,.,"1,431",871,"1,245",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,182"
YJ06Z,Unilateral Fine Needle Aspiration of Lesion of Breast,"1,411",971,627,.,439,726,.,.,.,.,.,.,.,.,"2,031",.,.,836
YJ11Z,"Drainage of Lesion of Breast, including Associated Lymph Nodes","1,411",809,"3,039",949,"1,815",.,.,.,.,.,.,.,.,.,.,.,902,"1,203"
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,410",.,624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,017"
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy","1,410",.,"1,271",.,.,.,.,.,.,.,.,.,"1,550",.,.,.,"1,336","1,340"
YL12Z,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy","1,410",.,624,.,415,.,.,.,.,.,.,.,.,.,.,.,921,848
YL20A,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over",475,.,903,.,.,452,.,.,.,.,.,.,.,.,.,.,422,622
YL20B,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
YQ01B,"Multiple or Revisional, Open Repair of, Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"11,463",.,.,.,.,"11,463"
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,"8,137",.,.,.,.,"8,137"
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5,.,.,.,.,.,.,.,.,.,.,.,.,"5,160",.,.,.,.,"5,160"
YQ05A,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"7,194",.,.,.,.,"7,194"
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3",.,.,"1,613",.,376,.,.,.,.,.,.,.,"11,905",.,.,.,.,"4,631"
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"5,195",.,.,.,.,"5,195"
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10,.,.,.,.,.,.,.,.,.,.,.,.,"3,229",.,.,.,.,"3,229"
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,"3,853",.,.,.,.,"3,853"
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3,.,.,.,"1,893","3,796",.,.,.,.,.,.,.,"3,945",.,.,.,.,"3,211"
YQ14Z,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins,.,444,.,.,.,.,.,.,.,.,.,.,.,.,"3,407",.,.,"1,925"
YQ22B,Amputation of Single Limb with CC Score 0-9,"2,857",.,.,.,.,.,.,.,.,.,.,.,"2,366",.,.,.,.,"2,530"
YQ26A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+",.,.,.,.,"1,228",.,.,.,.,.,.,.,.,.,.,.,.,"1,228"
YQ26B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,"1,344",.,.,.,.,"1,344"
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,"1,566",.,.,.,"1,482","1,503"
YQ30Z,"Multiple Open Procedures, on Carotid Artery or Blood Vessels of Upper Limbs",.,.,.,.,.,.,.,.,.,.,.,.,"2,871",.,.,.,.,"2,871"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,"4,082",.,.,.,.,"4,082"
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,"2,654",.,.,.,.,"2,654"
YQ32A,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 5+","4,304",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,304"
YQ32B,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 0-4","4,304",.,.,.,"1,173",.,.,.,.,.,.,.,"3,455",.,.,.,"1,194","2,264"
YQ41B,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"7,722",.,.,.,"2,334","3,411"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures",.,.,690,.,"1,760",.,.,.,.,.,.,.,.,.,.,.,.,"1,047"
YQ50A,Peripheral Vascular Disorders with CC Score 15+,.,401,.,.,.,.,.,.,.,.,.,.,402,.,.,.,364,389
YQ50B,Peripheral Vascular Disorders with CC Score 11-14,.,.,.,.,.,439,.,.,.,.,344,.,525,.,.,.,.,464
YQ50C,Peripheral Vascular Disorders with CC Score 8-10,466,374,593,.,392,.,.,.,.,.,344,.,474,.,.,.,364,448
YQ50D,Peripheral Vascular Disorders with CC Score 5-7,446,384,682,522,420,378,.,.,370,.,340,.,500,.,514,.,364,447
YQ50E,Peripheral Vascular Disorders with CC Score 2-4,446,447,580,517,480,366,.,.,370,.,321,.,527,.,514,.,380,471
YQ50F,Peripheral Vascular Disorders with CC Score 0-1,446,405,.,510,682,334,.,.,.,.,346,.,575,.,575,498,506,517
YQ51A,Deep Vein Thrombosis with CC Score 12+,.,401,.,.,.,.,.,.,.,.,335,.,389,.,.,.,336,364
YQ51B,Deep Vein Thrombosis with CC Score 9-11,.,380,515,.,.,.,.,.,370,.,.,.,.,.,.,.,364,390
YQ51C,Deep Vein Thrombosis with CC Score 6-8,424,391,502,.,389,.,.,.,.,.,344,.,361,.,514,.,364,391
YQ51D,Deep Vein Thrombosis with CC Score 3-5,454,391,507,468,532,291,515,.,.,.,398,.,401,.,526,498,388,419
YQ51E,Deep Vein Thrombosis with CC Score 0-2,446,383,461,456,489,291,.,.,.,.,358,.,397,.,573,498,379,409
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"15,290",.,.,.,.,"15,290"
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm,.,.,.,.,.,.,.,.,.,.,.,.,"14,024",.,.,.,.,"14,024"
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8,.,.,.,.,.,.,.,.,.,.,.,.,"1,358",.,.,.,.,"1,358"
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"3,181",.,.,.,.,"3,181"
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel,.,.,.,.,.,.,.,.,.,.,.,.,"5,591",.,.,.,.,"5,591"
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of, Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel",.,.,.,.,.,.,.,.,.,.,.,.,"5,034",.,.,.,921,"2,978"
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"4,328",.,.,.,.,"4,328"
YR22A,Inferior Vena Cava Filter Procedures with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,"2,068",.,.,.,.,"2,068"
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"2,092",.,.,.,.,"2,092"
YR23A,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,"5,663",.,.,.,.,"5,663"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4",580,.,.,.,.,.,.,.,.,.,.,.,"7,047",.,.,.,.,"4,892"
YR24C,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"5,188",.,.,.,.,"5,188"
YR24D,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,396,.,.,.,.,396
YR25Z,Arteriography,.,.,.,.,439,.,.,.,.,.,.,.,"2,763",.,.,.,.,"2,298"
YR26Z,Venography,.,.,.,.,.,291,.,.,.,.,.,.,.,.,.,.,.,291
YR33Z,Sclerotherapy of Unilateral Varicose Veins,"1,893",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,893"
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over",656,.,"2,433",.,.,"1,404","1,272",.,991,.,"1,173",.,.,.,.,.,.,"1,556"
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under",745,.,.,.,.,.,.,.,.,.,.,.,"2,836",.,.,.,.,"2,313"
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over",681,.,"3,730",.,888,452,.,.,.,.,.,.,"1,591",.,.,.,422,"1,686"
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over",.,.,"1,388",.,407,.,.,.,.,.,.,.,.,.,.,.,"1,155","1,008"
YR42B,"Peripheral Insertion of Central Venous Catheter, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,267",.,.,.,.,"1,267"
