HRG,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total Cost
PR01C,400,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,241,.,.,.,.,.,241
PR01C,420,Paediatric Nervous System Disorders with CC Score 2-4,430,.,.,.,.,.,.,.,.,.,.,.,723,"3,304",.,.,333,.,"4,789"
PR01C,823,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,552,.,.,.,.,.,552
PR01D,110,Paediatric Nervous System Disorders with CC Score 1,821,.,.,.,.,.,.,.,"19,776",.,.,.,.,.,.,.,.,.,"20,596"
PR01D,150,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,713",.,.,.,.,.,"1,713"
PR01D,300,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,409,.,.,.,.,.,409
PR01D,370,Paediatric Nervous System Disorders with CC Score 1,.,.,.,464,.,.,.,.,.,.,.,.,.,.,.,.,.,.,464
PR01D,400,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"2,326",.,.,.,.,.,"2,326"
PR01D,420,Paediatric Nervous System Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,723,"1,416",.,.,.,.,"2,139"
PR01E,110,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,"24,526",.,.,.,.,.,.,.,.,.,"24,526"
PR01E,130,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,394,.,.,.,.,.,394
PR01E,150,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,117",.,.,.,.,.,"1,117"
PR01E,171,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,628,.,628
PR01E,400,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,597",.,.,.,.,.,"3,597"
PR01E,410,Paediatric Nervous System Disorders with CC Score 0,.,.,.,.,.,.,.,.,180,.,.,.,.,.,.,.,.,.,180
PR01E,420,Paediatric Nervous System Disorders with CC Score 0,"8,279",.,.,.,.,.,.,.,.,.,.,.,723,"2,832",.,.,665,.,"12,499"
PR02C,420,Paediatric Epilepsy Syndrome with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,.,.,472
PR03A,420,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,723,.,.,.,.,.,723
PR03B,150,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,520,.,.,.,.,.,520
PR03B,300,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,267,.,267
PR03B,420,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,723,472,.,.,333,.,"1,527"
PR03C,420,Paediatric Febrile Convulsions with CC Score 0,507,.,.,.,.,.,.,.,.,.,.,.,"1,446",472,.,.,.,.,"2,424"
PR04B,420,"Paediatric Headaches or Migraines, with CC Score 1-3",661,.,.,.,.,.,.,.,.,.,.,.,"2,891",472,.,.,.,.,"4,024"
PR04B,823,"Paediatric Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,552,.,.,.,.,.,552
PR04C,130,"Paediatric Headaches or Migraines, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,394,.,.,.,.,.,394
PR04C,400,"Paediatric Headaches or Migraines, with CC Score 0",.,.,.,.,.,"5,796",.,.,.,.,.,.,.,.,.,.,.,.,"5,796"
PR04C,420,"Paediatric Headaches or Migraines, with CC Score 0",.,.,.,.,.,809,.,.,.,.,.,.,723,"1,416",.,.,.,.,"2,948"
PR05A,110,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,.,.,.,.,275,.,.,.,.,.,.,.,.,.,275
PR05B,420,Paediatric Developmental Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,.,.,472
PR07A,370,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,511
PR07B,823,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,276,.,.,.,.,.,276
PT52A,420,Paediatric Behavioural Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,665,.,665
PT52B,420,Paediatric Behavioural Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,"1,331",.,"1,803"
PT53B,420,Paediatric Eating Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,.,.,472
PV08B,110,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",410,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,410
PV31B,110,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,275,.,.,.,.,.,.,.,.,.,275
PV32B,370,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,511
PV32B,823,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,552,.,.,.,.,.,552
PV32C,120,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,311,.,.,.,434,.,746
PV32C,140,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,205
PV32C,420,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,.,.,472
PW16C,420,Paediatric Major Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"9,251",.,.,.,.,.,"9,251"
PW16D,420,Paediatric Major Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,722,.,.,.,.,.,722
PW16E,420,Paediatric Major Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,722,.,.,.,.,.,722
PW17A,361,Paediatric Intermediate Infections with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,744,.,.,.,.,.,744
PW17B,370,Paediatric Intermediate Infections with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,511
PW17B,420,Paediatric Intermediate Infections with CC Score 3-5,859,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,859
PW17C,420,Paediatric Intermediate Infections with CC Score 1-2,859,.,.,.,.,.,.,.,.,.,.,.,"2,165","1,416",.,.,.,.,"4,440"
PW17D,100,Paediatric Intermediate Infections with CC Score 0,"2,163",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,163"
PW17D,120,Paediatric Intermediate Infections with CC Score 0,.,331,.,.,.,275,.,.,.,.,.,.,.,.,.,.,.,.,605
PW17D,420,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,135",.,.,.,.,"6,135"
PW18C,420,Paediatric Minor Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,944,.,.,.,.,944
PW19B,420,Paediatric Viral Infections with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,416",.,.,.,.,"1,416"
PW19C,420,Paediatric Viral Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,663",.,.,.,.,"5,663"
PW20B,823,Paediatric Fever Unspecified with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"1,932",.,.,.,.,.,"1,932"
PW20C,420,Paediatric Fever Unspecified with CC Score 0,661,.,.,.,.,.,.,.,.,.,.,.,.,944,.,.,.,.,"1,605"
PX22B,320,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,411,.,.,.,.,.,411
PX22B,420,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,944,.,.,.,.,944
PX29A,301,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,293,.,.,.,.,.,.,.,.,.,.,.,293
PX29B,420,Paediatric Abdominal Pain with CC Score 1-2,430,.,.,.,.,.,.,.,.,.,.,.,.,"1,888",.,.,.,.,"2,317"
PX29B,823,Paediatric Abdominal Pain with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,552,.,.,.,.,.,552
PX29C,100,Paediatric Abdominal Pain with CC Score 0,163,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,163
PX29C,300,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,696,.,696
PX29C,301,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,293,.,.,.,.,.,.,.,.,.,.,.,293
PX29C,420,Paediatric Abdominal Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,775",.,.,.,.,"3,775"
PX30C,300,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,136,.,.,.,.,.,136
PX30C,420,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,"1,090",.,.,.,.,.,.,.,.,.,.,.,.,"2,360",.,.,998,.,"4,448"
PX50C,420,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0","5,997",.,.,.,.,809,.,.,.,.,.,.,.,"1,888",.,.,"5,323",.,"14,017"
PX55Z,420,Paediatric Respite Care,"28,787",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"28,787"
PX56A,370,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,511
PX56A,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,832",.,.,.,.,"2,832"
PX56B,160,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
PX56B,420,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,723,"2,360",.,.,333,.,"3,415"
PX57A,320,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,958,.,.,.,.,.,958
PX57A,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"1,496",.,.,.,333,.,"1,828"
PX57B,110,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,"1,923",.,.,.,.,.,.,.,.,.,"1,923"
PX57B,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,311,.,.,.,.,.,311
PX57B,130,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",452,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,452
PX57B,150,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,596,.,.,.,.,.,596
PX57B,300,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,376
PX57B,320,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"5,926",.,.,.,.,.,"5,926"
PX57B,361,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,233",.,.,.,.,.,"2,233"
PX57B,370,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,021",.,.,.,.,.,"1,021"
PX57B,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","4,361",.,.,.,.,.,.,.,.,.,.,.,"2,900","3,775",.,.,"6,321",.,"17,357"
PX57B,823,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,587",.,.,.,.,.,"2,587"
PX57C,120,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,275,.,.,.,.,.,.,"1,245",.,.,.,"1,738",.,"3,257"
PX57C,130,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","9,187",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,187"
PX57C,150,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,192",.,.,.,.,.,"1,192"
PX57C,171,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,158",.,"1,158"
PX57C,300,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",359,.,.,.,.,614,"1,127",.,.,.,.,.,.,.,.,.,"4,197",.,"6,297"
PX57C,302,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"3,599",.,.,.,.,.,"3,599"
PX57C,303,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.,240
PX57C,320,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,694,.,.,.,.,.,694
PX57C,330,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,121,.,121
PX57C,340,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,944,.,.,.,.,.,.,.,.,.,.,.,.,.,.,944
PX57C,370,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"3,574",.,.,.,.,.,"3,574"
PX57C,420,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","33,058",.,.,.,.,"12,951",.,.,.,.,.,.,"8,706","16,518",.,.,"48,236",.,"119,467"
PX57C,421,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"2,062",.,.,.,.,.,"2,062"
PX57C,823,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,103",.,.,.,.,.,"1,103"
PX59A,420,Paediatric Major Congenital Conditions with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,333,.,333
PX59B,110,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,"1,099",.,.,.,.,.,.,.,.,.,"1,099"
PX59B,420,Paediatric Major Congenital Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,333,.,333
PX59C,110,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,824,.,.,.,.,.,.,.,.,.,824
PX59C,130,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,394,.,.,.,.,.,394
PX59C,150,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,596,.,.,.,.,.,596
PX59C,171,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,599,.,.,.,.,.,599
PX59C,420,Paediatric Major Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"1,446",.,.,.,"1,663",.,"3,109"
PX59D,110,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,"2,855",.,.,.,850,.,.,.,.,.,"3,706"
PX59D,150,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,713",.,.,.,.,.,"1,713"
PX59D,171,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,796",.,.,.,.,.,"1,796"
PX59D,420,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"6,514",472,.,.,333,.,"7,319"
PX59D,421,Paediatric Major Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,941,.,.,.,.,.,941
PX60A,320,Paediatric Other Congenital Conditions with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,137,.,.,.,.,.,137
PX60B,110,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,"1,657",.,.,.,.,.,.,.,.,.,"1,657"
PX60B,120,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,311,.,.,.,.,.,311
PX60B,420,Paediatric Other Congenital Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,472,.,.,.,.,472
PX60C,110,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,275,.,.,.,432,.,.,.,.,.,707
PX60C,171,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,256",.,"1,256"
PX60C,361,Paediatric Other Congenital Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,744,.,.,.,.,.,744
PX60C,420,Paediatric Other Congenital Conditions with CC Score 0,"2,643",.,.,.,.,.,.,.,.,.,.,.,"1,446",472,.,.,.,.,"4,561"
SA01K,303,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,220,.,"5,247",.,.,.,.,.,.,.,.,.,.,.,.,"3,068",.,"8,534"
SA02H,303,Coagulation Defect with CC Score 2-4,.,.,.,732,.,.,.,.,.,.,.,.,.,.,.,.,.,.,732
SA02J,300,Coagulation Defect with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"1,043",.,.,.,.,.,"1,043"
SA02J,303,Coagulation Defect with CC Score 0-1,"5,486",.,.,"14,580",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"20,066"
SA03G,303,Haemolytic Anaemia with CC Score 3+,.,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,660
SA03G,370,Haemolytic Anaemia with CC Score 3+,.,233,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,233
SA03H,303,Haemolytic Anaemia with CC Score 0-2,.,"1,980",.,"2,446",.,.,751,.,.,.,.,.,.,.,.,.,"2,045",.,"7,222"
SA04G,430,Iron Deficiency Anaemia with CC Score 14+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,860,.,860
SA04H,101,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,829,.,829
SA04H,430,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,860,.,860
SA04J,101,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,829,.,829
SA04J,300,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,"1,104",.,.,.,.,.,.,.,.,"1,104"
SA04J,303,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,511,.,511
SA04J,430,Iron Deficiency Anaemia with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,819",.,"3,819"
SA04K,100,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,"1,017",.,.,.,.,.,.,106,"2,234","1,024","4,667",205,"9,253"
SA04K,101,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,469",.,"2,469"
SA04K,300,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,614,"1,127",.,.,"6,051",.,.,148,.,998,.,"2,089",.,"11,027"
SA04K,301,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,174","2,174"
SA04K,303,Iron Deficiency Anaemia with CC Score 2-5,.,"1,760",.,"1,756",.,.,.,.,.,.,.,.,.,.,.,.,511,.,"4,026"
SA04K,361,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,529,.,.,"5,507",.,.,.,.,.,.,.,.,.,.,.,"6,036"
SA04K,430,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,438",.,"12,438"
SA04K,823,Iron Deficiency Anaemia with CC Score 2-5,.,.,.,.,.,"4,788",.,.,.,.,.,.,.,.,.,.,.,.,"4,788"
SA04L,100,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,"1,211","1,939",.,.,.,.,.,.,.,.,512,"12,150","1,126","16,937"
SA04L,101,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,641",.,"1,641"
SA04L,110,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,261,.,.,.,.,.,.,.,.,.,.,.,.,261
SA04L,300,Iron Deficiency Anaemia with CC Score 0-1,"22,960",.,.,182,.,"7,374","5,633",.,.,"17,609",.,.,"2,488",.,.,"1,349","34,970",.,"92,566"
SA04L,301,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,243,.,.,.,.,.,.,.,.,.,.,.,.,243
SA04L,303,Iron Deficiency Anaemia with CC Score 0-1,"4,518","6,159",.,"11,526",627,.,.,.,.,.,.,.,.,.,.,.,"4,090",.,"26,920"
SA04L,361,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,"7,572",.,.,.,.,.,.,.,.,.,.,.,"7,572"
SA04L,410,Iron Deficiency Anaemia with CC Score 0-1,.,87,.,.,.,229,.,.,.,.,.,.,.,.,.,.,.,.,316
SA04L,430,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"18,084",.,"18,084"
SA04L,502,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,834,.,.,.,.,.,.,.,.,.,"3,700",.,"4,534"
SA04L,823,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,"13,407",.,.,.,.,.,.,.,.,.,.,.,.,"13,407"
SA05J,300,Megaloblastic Anaemia with CC Score 0-3,688,.,.,.,.,.,.,.,.,.,.,.,136,.,.,.,696,.,"1,520"
SA05J,303,Megaloblastic Anaemia with CC Score 0-3,968,220,.,.,314,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,502"
SA06H,303,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,045",.,"2,045"
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,.,.,"13,964",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,964"
SA06K,300,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,.,614,.,.,.,.,.,.,.,.,.,.,.,.,614
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,"10,327","16,717",.,"27,991",.,.,.,.,.,.,.,.,.,.,.,.,"6,646",.,"61,682"
SA06K,823,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,.,"22,984",.,.,.,.,.,.,.,.,.,.,.,.,"22,984"
SA07H,303,Myeloproliferative Disorder with CC Score 4-6,.,"1,980",.,491,.,.,.,.,.,.,.,.,.,.,.,.,"2,556",.,"5,027"
SA07H,823,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,.,958,.,.,.,.,.,.,.,.,.,.,.,.,958
SA07J,100,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,205,205
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,305",.,"6,305"
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,"17,428","18,257",.,"16,991","14,738",.,.,.,.,.,.,.,.,.,.,.,"51,637",.,"119,051"
SA07J,361,Myeloproliferative Disorder with CC Score 0-3,.,.,.,"1,058",.,.,688,.,.,.,.,.,.,.,.,.,.,.,"1,746"
SA07J,823,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,"144,605",.,.,.,.,.,.,.,.,.,.,.,.,"144,605"
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,188,.,.,.,.,.,.,.,.,.,.,.,.,.,.,188
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,314,.,.,.,.,.,.,.,.,.,.,.,.,.,314
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,.,.,.,404,.,.,.,.,.,.,.,.,.,.,.,.,404
SA08J,303,"Other Haematological or Splenic Disorders, with CC Score 0-2",645,880,.,"3,229",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,754"
SA08J,800,"Other Haematological or Splenic Disorders, with CC Score 0-2",335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,335
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,721",.,"1,721"
SA09J,301,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,280,280
SA09J,303,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,251,.,.,.,.,.,.,.,.,.,.,.,.,"2,556",.,"2,807"
SA09J,823,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,"1,915",.,.,.,.,.,.,.,.,.,.,.,.,"1,915"
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,"1,017",.,.,863,.,.,.,.,"1,117",.,933,.,"3,930"
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,376,.,.,.,.,.,"4,791",.,.,.,"3,501",.,"8,668"
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,898","1,898"
SA09K,303,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,742,.,.,.,.,.,.,.,.,.,.,.,.,"3,579",.,"4,321"
SA09K,361,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,"1,035",.,.,"1,377",.,.,.,.,.,.,.,.,.,.,.,"2,412"
SA09K,430,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,721",.,"1,721"
SA09K,800,Other Red Blood Cell Disorders with CC Score 2-5,335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,335
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,721,"1,482",.,.,.,404,.,.,.,863,.,.,.,.,.,.,"18,700",500,"22,670"
