HRG,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total FCEs
SA04L,110,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04L,300,Iron Deficiency Anaemia with CC Score 0-1,64,.,.,1,.,12,15,.,.,32,.,.,18,.,.,5,50,.,197
SA04L,301,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA04L,303,Iron Deficiency Anaemia with CC Score 0-1,14,28,.,46,2,.,.,.,.,.,.,.,.,.,.,.,8,.,98
SA04L,361,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,11
SA04L,410,Iron Deficiency Anaemia with CC Score 0-1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
SA04L,430,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,.,21
SA04L,502,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,3,.,4
SA04L,823,Iron Deficiency Anaemia with CC Score 0-1,.,.,.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,14
SA05J,300,Megaloblastic Anaemia with CC Score 0-3,2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,4
SA05J,303,Megaloblastic Anaemia with CC Score 0-3,3,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,5
SA06H,303,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,.,4
SA06J,303,Myelodysplastic Syndrome with CC Score 2-4,.,.,.,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58
SA06K,300,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA06K,303,Myelodysplastic Syndrome with CC Score 0-1,32,76,.,116,.,.,.,.,.,.,.,.,.,.,.,.,13,.,237
SA06K,823,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24
SA07H,303,Myeloproliferative Disorder with CC Score 4-6,.,9,.,2,.,.,.,.,.,.,.,.,.,.,.,.,5,.,16
SA07H,823,Myeloproliferative Disorder with CC Score 4-6,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA07J,100,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA07J,300,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,.,9
SA07J,303,Myeloproliferative Disorder with CC Score 0-3,54,83,.,68,47,.,.,.,.,.,.,.,.,.,.,.,101,.,353
SA07J,361,Myeloproliferative Disorder with CC Score 0-3,.,.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3
SA07J,823,Myeloproliferative Disorder with CC Score 0-3,.,.,.,.,.,151,.,.,.,.,.,.,.,.,.,.,.,.,151
SA08H,100,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08H,303,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08J,100,"Other Haematological or Splenic Disorders, with CC Score 0-2",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA08J,303,"Other Haematological or Splenic Disorders, with CC Score 0-2",2,4,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19
SA08J,800,"Other Haematological or Splenic Disorders, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09H,430,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
SA09J,301,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
SA09J,303,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,5,.,6
SA09J,823,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
SA09K,100,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,1,.,.,1,.,.,.,.,1,.,1,.,4
SA09K,300,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,1,.,.,.,.,.,35,.,.,.,5,.,41
SA09K,301,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
SA09K,303,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,7,.,10
SA09K,361,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,4
SA09K,430,Other Red Blood Cell Disorders with CC Score 2-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
SA09K,800,Other Red Blood Cell Disorders with CC Score 2-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,100,Other Red Blood Cell Disorders with CC Score 0-1,2,1,.,.,.,1,.,.,.,1,.,.,.,.,.,.,20,1,26
SA09L,110,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
SA09L,300,Other Red Blood Cell Disorders with CC Score 0-1,15,.,.,2,.,7,8,.,.,7,.,.,10,.,1,.,97,.,147
SA09L,301,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,303,Other Red Blood Cell Disorders with CC Score 0-1,7,5,.,22,1,.,.,.,.,.,.,.,.,.,.,.,5,.,40
SA09L,340,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA09L,361,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
SA09L,410,Other Red Blood Cell Disorders with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA09L,430,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
SA09L,502,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,3
SA09L,823,Other Red Blood Cell Disorders with CC Score 0-1,.,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,12
SA11Z,823,Thalassaemia,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12H,303,Thrombocytopenia with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,.,7
SA12J,300,Thrombocytopenia with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
SA12J,303,Thrombocytopenia with CC Score 2-4,.,4,.,3,.,.,.,.,.,.,.,.,.,.,.,.,27,.,34
SA12J,370,Thrombocytopenia with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA12K,300,Thrombocytopenia with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
SA12K,303,Thrombocytopenia with CC Score 0-1,56,76,.,70,3,.,.,.,.,.,.,.,.,.,.,.,31,.,236
SA12K,823,Thrombocytopenia with CC Score 0-1,.,.,.,.,.,37,.,.,.,.,.,.,.,.,.,.,.,.,37
SA13A,100,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,1,2,7,.,.,.,.,.,19,.,.,.,.,.,29
SA13A,101,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA13A,130,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
SA13A,150,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
SA13A,191,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97
SA13A,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",1,.,.,.,.,22,223,.,.,12,1,.,"1,110",.,.,.,41,.,"1,410"
SA13A,302,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA13A,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",355,144,.,"1,669",1,.,38,.,.,.,.,.,.,.,.,.,278,.,"2,485"
SA13A,340,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,3
SA13A,361,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,7
SA13A,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,18,.,138,.,9,.,.,.,.,.,.,.,.,.,.,.,.,165
SA13A,400,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
SA13A,430,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,.,43
SA13A,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",2,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4
SA13A,800,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",19,.,.,.,.,26,.,.,.,.,.,.,.,.,.,.,43,.,88
SA13A,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",.,.,.,.,.,627,.,.,.,.,.,.,.,.,.,.,.,.,627
SA13B,300,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,24
SA13B,303,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",4,.,.,31,.,.,.,.,.,.,.,.,.,.,.,.,2,.,37
SA13B,370,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,40,.,.,.,.,.,40
SA13B,420,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
SA13B,421,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,.,14
SA13B,502,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
SA13B,823,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,169,.,.,.,.,.,169
SA14Z,303,"Plasma Exchanges, 2 to 9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17G,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,1,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10
SA17G,370,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA17H,300,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
SA17H,303,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,12,.,8,1,.,.,.,.,.,.,.,.,.,.,.,.,.,21
SA17H,370,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,6,.,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60
SA17H,823,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3
SA24H,303,Acute Lymphoblastic Leukaemia with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA24J,303,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
SA25L,303,Acute Myeloid Leukaemia with CC Score 2-3,.,1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,5
SA25M,303,Acute Myeloid Leukaemia with CC Score 0-1,2,2,.,14,.,.,.,.,.,.,.,.,.,.,.,.,2,.,20
SA30C,303,Plasma Cell Disorders with CC Score 5-7,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,13,.,15
SA30C,823,Plasma Cell Disorders with CC Score 5-7,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30D,100,Plasma Cell Disorders with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA30D,303,Plasma Cell Disorders with CC Score 2-4,.,12,.,17,.,.,.,.,.,.,.,.,.,.,.,.,112,.,141
SA30D,823,Plasma Cell Disorders with CC Score 2-4,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,5
SA30E,303,Plasma Cell Disorders with CC Score 0-1,216,33,.,584,34,.,.,.,.,.,.,.,.,.,.,.,213,.,"1,080"
SA30E,823,Plasma Cell Disorders with CC Score 0-1,.,.,.,.,.,98,.,.,.,.,.,.,.,.,.,.,.,.,98
SA31B,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,7
SA31C,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31D,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,3
SA31D,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA31E,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,3,.,1,.,.,1,.,.,.,.,.,.,.,.,.,7,.,12
SA31E,370,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA31E,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,.,.,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,16
SA31F,303,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",27,26,.,74,.,.,.,.,.,.,.,.,.,.,.,.,20,.,147
SA31F,370,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
SA31F,800,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,13
SA31F,823,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",.,.,.,.,.,56,.,.,.,.,.,.,.,.,.,.,.,.,56
SA32C,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,9,.,11
SA32D,303,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",60,16,.,54,.,.,.,.,.,.,.,.,.,.,.,.,47,.,177
SA32D,823,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",.,.,.,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,44
SA33Z,300,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
SA33Z,303,Diagnostic Bone Marrow Extraction,1,94,.,471,16,.,1,.,.,.,.,.,.,.,.,.,5,.,588
SA33Z,370,Diagnostic Bone Marrow Extraction,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
SA33Z,823,Diagnostic Bone Marrow Extraction,.,.,.,.,.,92,.,.,.,.,.,.,36,.,.,.,.,.,128
SA34Z,303,Peripheral Blood Stem Cell Harvest,.,.,.,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65
SA35C,800,Agranulocytosis with CC Score 5-8,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35D,303,Agranulocytosis with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
SA35D,370,Agranulocytosis with CC Score 2-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
SA35E,300,Agranulocytosis with CC Score 0-1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
SA35E,303,Agranulocytosis with CC Score 0-1,9,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,16
SA35E,800,Agranulocytosis with CC Score 0-1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
UZ01Z,100,Data Invalid for Grouping,12,4,.,13,4,10,4,.,.,.,56,.,33,2,7,.,1,.,146
UZ01Z,101,Data Invalid for Grouping,36,.,.,209,1,2,.,.,.,.,53,.,.,1,.,3,.,.,305
UZ01Z,110,Data Invalid for Grouping,8,.,.,.,.,.,.,.,17,.,.,.,20,.,.,.,.,.,45
UZ01Z,120,Data Invalid for Grouping,10,1,.,.,.,2,2,.,.,.,.,.,56,.,.,.,.,.,71
UZ01Z,130,Data Invalid for Grouping,28,.,.,.,.,.,.,.,.,.,311,.,114,1,.,.,.,.,454
UZ01Z,140,Data Invalid for Grouping,24,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,.,32
UZ01Z,150,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
UZ01Z,160,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,30,.,.,.,.,.,30
UZ01Z,191,Data Invalid for Grouping,1,.,.,50,.,.,.,.,.,.,43,.,.,9,.,.,1,.,104
UZ01Z,300,Data Invalid for Grouping,7,.,.,14,2,4,.,.,.,.,6,.,3,.,19,5,2,.,62
UZ01Z,301,Data Invalid for Grouping,.,.,.,.,.,5,2,.,.,.,.,.,.,.,.,.,.,.,7
UZ01Z,302,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
UZ01Z,303,Data Invalid for Grouping,6,.,.,463,.,.,.,.,.,.,.,.,.,.,.,.,.,.,469
UZ01Z,320,Data Invalid for Grouping,13,.,.,1,.,11,.,.,.,.,7,.,67,.,.,1,.,.,100
UZ01Z,330,Data Invalid for Grouping,.,.,.,.,.,2,.,.,.,.,.,.,3,.,.,.,.,.,5
UZ01Z,340,Data Invalid for Grouping,.,.,.,26,.,1,.,.,.,.,.,.,.,.,.,.,.,.,27
UZ01Z,361,Data Invalid for Grouping,.,.,.,38,.,.,2,.,.,.,.,.,2,.,.,.,.,.,42
UZ01Z,370,Data Invalid for Grouping,.,.,.,45,.,1,.,.,.,.,.,.,.,.,.,.,.,.,46
UZ01Z,400,Data Invalid for Grouping,.,.,.,.,.,2,.,.,.,.,.,.,9,.,.,.,.,.,11
UZ01Z,410,Data Invalid for Grouping,.,1,4,.,.,8,.,.,92,.,.,.,.,.,.,.,.,.,105
UZ01Z,420,Data Invalid for Grouping,.,.,.,.,.,1,.,.,.,.,.,.,2,1,.,.,1,.,5
UZ01Z,421,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
UZ01Z,502,Data Invalid for Grouping,2,.,.,2,.,.,.,.,.,.,204,.,.,.,3,.,.,.,211
UZ01Z,800,Data Invalid for Grouping,10,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,11
UZ01Z,810,Data Invalid for Grouping,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,4
UZ01Z,823,Data Invalid for Grouping,.,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,12
VA10D,300,"Multiple Trauma with Diagnosis Score >=51, with No Interventions",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
VA11C,110,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
WA02Z,300,Disorders of Immunity without HIV or AIDS,24,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,.,.,42
WA02Z,303,Disorders of Immunity without HIV or AIDS,50,6,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58
WA03B,370,Septicaemia with CC Score 2-3,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA03B,800,Septicaemia with CC Score 2-3,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WA03C,300,Septicaemia with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA03C,303,Septicaemia with CC Score 0-1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WA03C,361,Septicaemia with CC Score 0-1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
WA03C,370,Septicaemia with CC Score 0-1,.,9,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19
WA03C,800,Septicaemia with CC Score 0-1,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,1,.,4
WA04Z,101,Acute Febrile Illness with length of stay 4 days or less,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA04Z,303,Acute Febrile Illness with length of stay 4 days or less,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WA04Z,361,Acute Febrile Illness with length of stay 4 days or less,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WA04Z,370,Acute Febrile Illness with length of stay 4 days or less,.,2,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8
WA04Z,800,Acute Febrile Illness with length of stay 4 days or less,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WA06A,101,Other Viral Illness with CC Score 2+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WA06C,361,Other Viral Illness with CC Score 0,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
WA08Z,300,Malaria,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
WA09C,101,Other Non-Viral Infections with CC Score 0,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WA09C,303,Other Non-Viral Infections with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA11C,101,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA11C,300,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,12,.,13
WA11C,370,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
WA12C,101,"Complications of Procedures, with CC Score 1",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
WA12C,130,"Complications of Procedures, with CC Score 1",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
WA12C,303,"Complications of Procedures, with CC Score 1",.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WA12C,361,"Complications of Procedures, with CC Score 1",.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
WA12C,502,"Complications of Procedures, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WA12D,100,"Complications of Procedures, with CC Score 0",1,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3
WA12D,101,"Complications of Procedures, with CC Score 0",.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
WA12D,110,"Complications of Procedures, with CC Score 0",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
WA12D,303,"Complications of Procedures, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA12D,361,"Complications of Procedures, with CC Score 0",.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
WA12D,370,"Complications of Procedures, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
WA12D,800,"Complications of Procedures, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
WA14A,100,Procedure Not Carried Out for Medical or Patient Reasons,11,44,.,12,17,19,34,9,.,26,21,12,2,14,80,60,31,13,405
WA14A,101,Procedure Not Carried Out for Medical or Patient Reasons,27,.,.,359,42,31,.,5,.,13,6,.,.,6,1,5,36,.,531
WA14A,110,Procedure Not Carried Out for Medical or Patient Reasons,17,.,.,.,.,4,.,.,40,.,.,.,4,3,.,.,1,.,69
WA14A,120,Procedure Not Carried Out for Medical or Patient Reasons,20,21,.,.,1,11,9,4,.,.,.,4,17,.,.,18,13,.,118
WA14A,130,Procedure Not Carried Out for Medical or Patient Reasons,22,.,.,.,.,.,.,6,.,17,40,.,68,10,.,7,.,.,170
WA14A,140,Procedure Not Carried Out for Medical or Patient Reasons,19,.,.,.,.,3,.,3,.,.,.,.,.,.,.,.,7,.,32
WA14A,142,Procedure Not Carried Out for Medical or Patient Reasons,.,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,.,9
WA14A,150,Procedure Not Carried Out for Medical or Patient Reasons,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
WA14A,160,Procedure Not Carried Out for Medical or Patient Reasons,.,.,.,.,.,.,.,.,.,.,.,.,13,.,.,.,6,.,19
WA14A,171,Procedure Not Carried Out for Medical or Patient Reasons,.,.,.,.,.,.,.,.,.,.,.,.,13,.,.,.,14,.,27
WA14A,191,Procedure Not Carried Out for Medical or Patient Reasons,6,.,.,15,1,.,.,.,.,.,7,9,.,5,.,.,.,.,43
WA14A,300,Procedure Not Carried Out for Medical or Patient Reasons,34,12,.,16,5,1,2,6,.,10,29,.,2,.,39,4,43,.,203
WA14A,301,Procedure Not Carried Out for Medical or Patient Reasons,.,36,.,.,.,6,4,.,.,.,.,.,.,13,.,.,.,66,125
